exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bear,Communication Services,unknown,high_25_40,long_ge_11d,18,0.16666666666666666,-1.2189222222222225,-21.940600000000003,-1.0774320488930857
atr_trail_1x,bear,Communication Services,unknown,high_25_40,medium_4_10d,14,0.21428571428571427,-1.814507142857143,-25.403100000000002,-1.4150522945091526
atr_trail_1x,bear,Communication Services,unknown,mid_15_25,long_ge_11d,16,0.3125,-1.54385625,-24.7017,-2.33376061595495
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,long_ge_11d,95,0.30526315789473685,-0.9254789473684211,-87.9205,-1.7087625567656641
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,medium_4_10d,49,0.16326530612244897,-3.4363755102040816,-168.3824,-6.013729663977783
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,short_le_3d,32,0.1875,-4.694025,-150.2088,-6.34351379075867
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,61,0.26229508196721313,-1.3157081967213116,-80.2582,-2.5965387021805095
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,medium_4_10d,17,0.23529411764705882,-1.936352941176471,-32.918000000000006,-1.5194295960511703
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,short_le_3d,12,0.08333333333333333,-5.327141666666667,-63.9257,-8.001018257297238
atr_trail_1x,bear,Consumer Staples,unknown,high_25_40,long_ge_11d,36,0.4166666666666667,-0.15338333333333332,-5.521799999999999,-0.3233131791888714
atr_trail_1x,bear,Consumer Staples,unknown,high_25_40,medium_4_10d,7,0.0,-4.252085714285714,-29.7646,-3.7175011953257573
atr_trail_1x,bear,Consumer Staples,unknown,high_25_40,short_le_3d,5,0.2,-4.05654,-20.2827,-2.501116722727016
atr_trail_1x,bear,Consumer Staples,unknown,mid_15_25,long_ge_11d,13,0.46153846153846156,-0.32353076923076923,-4.2059,-0.618738487218489
atr_trail_1x,bear,Energy,unknown,high_25_40,long_ge_11d,48,0.5208333333333334,2.2110041666666667,106.1282,1.442117993341243
atr_trail_1x,bear,Energy,unknown,high_25_40,medium_4_10d,17,0.0,-5.267923529411765,-89.5547,-9.889823123515768
atr_trail_1x,bear,Energy,unknown,high_25_40,short_le_3d,21,0.09523809523809523,-5.350333333333333,-112.357,-7.029908064030126
atr_trail_1x,bear,Energy,unknown,mid_15_25,long_ge_11d,33,0.30303030303030304,-0.25200909090909096,-8.316300000000002,-0.2248047961567349
atr_trail_1x,bear,Energy,unknown,mid_15_25,medium_4_10d,10,0.1,-3.13742,-31.374200000000002,-2.852787845987224
atr_trail_1x,bear,Energy,unknown,mid_15_25,short_le_3d,7,0.0,-4.761085714285715,-33.327600000000004,-9.778863794967657
atr_trail_1x,bear,Financials,unknown,high_25_40,long_ge_11d,71,0.3380281690140845,0.2832492957746479,20.1107,0.4474324388132572
atr_trail_1x,bear,Financials,unknown,high_25_40,medium_4_10d,28,0.10714285714285714,-4.476014285714286,-125.3284,-5.781131148270874
atr_trail_1x,bear,Financials,unknown,high_25_40,short_le_3d,25,0.08,-6.668456,-166.7114,-4.415083366108244
atr_trail_1x,bear,Financials,unknown,mid_15_25,long_ge_11d,47,0.40425531914893614,1.365287234042553,64.1685,1.082630335611856
atr_trail_1x,bear,Financials,unknown,mid_15_25,medium_4_10d,20,0.0,-6.24,-124.8,-5.384108243845202
atr_trail_1x,bear,Health Care,unknown,crisis_ge_40,short_le_3d,8,0.0,-8.725975,-69.8078,-4.025322455617928
atr_trail_1x,bear,Health Care,unknown,high_25_40,long_ge_11d,105,0.2761904761904762,-0.7254266666666667,-76.1698,-1.201261057892895
atr_trail_1x,bear,Health Care,unknown,high_25_40,medium_4_10d,45,0.044444444444444446,-5.987904444444444,-269.4557,-8.023127573392628
atr_trail_1x,bear,Health Care,unknown,high_25_40,short_le_3d,49,0.061224489795918366,-6.089879591836735,-298.4041,-7.759665406220768
atr_trail_1x,bear,Health Care,unknown,mid_15_25,long_ge_11d,57,0.42105263157894735,2.630152631578947,149.9187,2.1736824691041368
atr_trail_1x,bear,Health Care,unknown,mid_15_25,medium_4_10d,35,0.22857142857142856,-3.1788600000000002,-111.26010000000001,-3.3244569312021706
atr_trail_1x,bear,Health Care,unknown,mid_15_25,short_le_3d,18,0.05555555555555555,-7.059211111111111,-127.0658,-6.227282492044675
atr_trail_1x,bear,Industrials,unknown,high_25_40,long_ge_11d,85,0.36470588235294116,-0.6070835294117647,-51.6021,-1.3220533539895134
atr_trail_1x,bear,Industrials,unknown,high_25_40,medium_4_10d,29,0.06896551724137931,-4.664610344827586,-135.2737,-6.028000256949986
atr_trail_1x,bear,Industrials,unknown,high_25_40,short_le_3d,37,0.05405405405405406,-6.081713513513514,-225.0234,-3.6299285129287218
atr_trail_1x,bear,Industrials,unknown,mid_15_25,long_ge_11d,58,0.41379310344827586,0.25897068965517245,15.020300000000002,0.3581105093732437
atr_trail_1x,bear,Industrials,unknown,mid_15_25,medium_4_10d,24,0.16666666666666666,-3.230183333333333,-77.5244,-5.158900757094673
atr_trail_1x,bear,Industrials,unknown,mid_15_25,short_le_3d,13,0.15384615384615385,-2.476192307692308,-32.1905,-1.4343179929126513
atr_trail_1x,bear,Information Technology,unknown,crisis_ge_40,short_le_3d,5,0.0,-6.03806,-30.1903,-9.156011113976248
atr_trail_1x,bear,Information Technology,unknown,high_25_40,long_ge_11d,98,0.2857142857142857,-0.8822244897959185,-86.45800000000001,-2.0261422644159537
atr_trail_1x,bear,Information Technology,unknown,high_25_40,medium_4_10d,50,0.14,-3.4751600000000002,-173.758,-5.16384988080953
atr_trail_1x,bear,Information Technology,unknown,high_25_40,short_le_3d,37,0.05405405405405406,-5.768443243243243,-213.4324,-5.373084370577023
atr_trail_1x,bear,Information Technology,unknown,mid_15_25,long_ge_11d,66,0.3787878787878788,-0.46135000000000004,-30.4491,-0.9652328764875188
atr_trail_1x,bear,Information Technology,unknown,mid_15_25,medium_4_10d,35,0.17142857142857143,-1.7769914285714286,-62.1947,-1.3478729038255548
atr_trail_1x,bear,Information Technology,unknown,mid_15_25,short_le_3d,12,0.08333333333333333,-4.107825,-49.2939,-1.0648237223608616
atr_trail_1x,bear,Information Technology,unknown,mid_atr_1_2.5pct,long_ge_11d,5,0.0,-2.23442,-11.1721,-13.68812782378932
atr_trail_1x,bear,Materials,unknown,high_25_40,long_ge_11d,53,0.3018867924528302,-0.29867358490566037,-15.829699999999999,-0.4642031881987025
atr_trail_1x,bear,Materials,unknown,high_25_40,medium_4_10d,17,0.23529411764705882,-2.9453,-50.070100000000004,-2.169956261652391
atr_trail_1x,bear,Materials,unknown,high_25_40,short_le_3d,11,0.09090909090909091,-5.093463636363636,-56.0281,-2.746751830215246
atr_trail_1x,bear,Materials,unknown,mid_15_25,long_ge_11d,27,0.18518518518518517,-1.1761444444444444,-31.7559,-1.7745101069367306
atr_trail_1x,bear,Materials,unknown,mid_15_25,medium_4_10d,14,0.35714285714285715,-1.2558285714285715,-17.5816,-1.0842982516627528
