ticker,entry_date,exit_date,direction,strategy,category,sector,confidence_tier,regime,exit_reason,entry_price,exit_price,initial_stop,highest_close,trailing_stop_at_exit,pnl_pct,pnl_dollar,win,hold_days,max_adverse_excursion,max_favourable_excursion,signals_at_entry,context_bullets,context_paragraph,fail_reason,smart_money_score,macro_score,sentiment_score,conversion_pair_id,circuit_breaker_level,days_to_earnings,preliminary_tier,agent_reasoning,congressional_signal,insider_signal,institutional_signal,aaii_bullish,aaii_bearish,aaii_signal,cnn_fg_score,cnn_fg_label,trade_id
HD,2022-01-04,2022-01-14,long,cpr_narrow_bullish,pivot,Consumer Discretionary,HIGH,neutral,trailing_stop,414.4475,372.7043,373.0027,414.4475,373.0027,-10.072,-1007.2,False,10,-10.3626,0.0,"{'pivot': np.float64(409.9149), 'r1': np.float64(416.5697), 'r2': np.float64(424.4995), 'r3': np.float64(431.1543), 's1': np.float64(401.9851), 's2': np.float64(395.3303), 's3': np.float64(387.4005), 'cpr_top': np.float64(410.5523), 'cpr_bottom': np.float64(409.9149), 'cpr_width': np.float64(0.6374), 'cpr_narrow': np.True_, 'cam_r4': np.float64(416.6615), 'cam_r3': np.float64(412.6508), 'cam_r2': np.float64(411.3138), 'cam_r1': np.float64(409.9769), 'cam_s1': np.float64(407.3031), 'cam_s2': np.float64(405.9662), 'cam_s3': np.float64(404.6292), 'cam_s4': np.float64(400.6185), 'wood_p': np.float64(413.5612), 'wood_r1': np.float64(423.8623), 'wood_r2': np.float64(428.1458), 'wood_s1': np.float64(409.2777), 'wood_s2': np.float64(398.9765), 'prev_high': np.float64(417.8446), 'prev_low': np.float64(403.26), 'prev_close': np.float64(408.64), 'above_pivot': np.True_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.False_, 'below_s2': np.False_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.False_, 'near_s3': np.False_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.True_, 'inside_cpr': np.False_, 'below_cpr': np.False_, 'near_cam_s3': np.False_, 'near_cam_s4': np.False_, 'near_cam_r3': np.True_, 'above_cam_r3': np.True_, 'above_cam_r4': np.False_, 'below_cam_s3': np.False_, 'below_cam_s4': np.False_, 'above_wood_p': np.False_, 'near_wood_s1': np.False_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.False_, 'near_prev_high': np.False_, 'near_prev_low': np.False_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(0.0), 'gap_dn_pct': np.float64(0.0), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.False_, 'close_above_open': np.True_, 'close_below_open': np.False_, 'fib_236': np.float64(407.4152), 'fib_382': np.float64(399.2524), 'fib_500': np.float64(392.655), 'fib_618': np.float64(386.0576), 'fib_786': np.float64(376.6647), 'fib_ext_127': np.float64(435.8175), 'fib_ext_162': np.float64(455.1624), 'swing_high': np.float64(420.61), 'swing_low': np.float64(364.7), 'near_fib_236': np.False_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 346.6209, 'vwap_upper_1': 355.5388, 'vwap_upper_2': 364.4566, 'vwap_lower_1': 337.7031, 'vwap_lower_2': 328.7853, 'above_vwap': True, 'pct_from_vwap': 19.104, 'avwap_50low': 397.4053, 'above_avwap_50low': True, 'pct_from_avwap_50low': 3.884, 'avwap_20high': 402.2494, 'above_avwap_20high': True, 'pct_from_avwap_20high': 2.633, 'rsi_2': 64.35, 'rsi_2_oversold': False, 'rsi_2_overbought': False, 'rsi_2_bullish': True, 'rsi_2_rising': True, 'rsi_2_extreme_os': False, 'rsi_2_extreme_ob': False, 'rsi_9': 60.82, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': True, 'rsi_9_rising': True, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 59.71, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': True, 'rsi_14_rising': True, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 60.11, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': True, 'rsi_21_rising': True, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 100.0, 'stochrsi_d': 100.0, 'stochrsi_oversold': False, 'stochrsi_overbought': True, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': False, 'stoch_k': 85.76, 'stoch_d': 85.67, 'stoch_oversold': False, 'stoch_overbought': True, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': 4.4357, 'macd_12_26_9_signal': 4.0358, 'macd_12_26_9_hist': 0.4, 'macd_12_26_9_bullish': True, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': 4.2834, 'macd_8_21_5_signal': 3.3098, 'macd_8_21_5_hist': 0.9736, 'macd_8_21_5_bullish': True, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': 1.1026, 'ppo_signal': 1.0104, 'ppo_hist': 0.0922, 'ppo_bullish': True, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -13.55, 'williams_r_oversold': False, 'williams_r_overbought': True, 'williams_r_rising': True, 'roc_12': np.float64(3.331), 'roc_positive': np.True_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': 6.0782, 'ao_positive': True, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 60.57, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': True, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': True, 'sma_9_21_golden_cross': True, 'price_above_ema_9': True, 'price_above_ema_21': True, 'price_above_sma_21': True, 'ema_20_50_bullish': True, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': True, 'sma_20_50_golden_cross': False, 'price_above_ema_20': True, 'price_above_ema_50': True, 'price_above_sma_50': True, 'dema': 410.36, 'tema': 408.3068, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': True, 'price_above_dema': True, 'adx': 25.07, 'adx_di_plus': 24.29, 'adx_di_minus': 19.82, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': True, 'adx_cross_up': False, 'psar_bullish': True, 'psar_value': np.float64(390.1465), 'psar_flip_up': False, 'psar_flip_dn': False, 'ichi_tenkan': 403.3506, 'ichi_kijun': 400.755, 'ichi_senkou_a': 390.1325, 'ichi_senkou_b': 370.36, 'ichi_above_cloud': True, 'ichi_below_cloud': False, 'ichi_tk_bullish': True, 'ichi_tk_cross_up': True, 'ichi_tk_bearish': False, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 387.4344, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 396.8791, 'chandelier_short_value': 404.6309, 'chandelier_long_bullish': True, 'chandelier_short_bearish': False, 'chandelier_long_flip_dn': False, 'chandelier_short_flip_up': False, 'hull_ma': 409.7419, 'hull_bullish': True, 'hull_flip_up': False, 'hull_flip_dn': False, 'price_above_hull': True, 'bb_20_20_upper': 422.5543, 'bb_20_20_lower': 387.1547, 'bb_20_20_mid': 404.8545, 'bb_20_20_bandwidth': 0.0874, 'bb_20_20_above_mid': True, 'bb_20_20_touch_lower': False, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': False, 'bb_20_15_upper': 418.1294, 'bb_20_15_lower': 391.5796, 'bb_20_15_mid': 404.8545, 'bb_20_15_bandwidth': 0.0656, 'bb_20_15_above_mid': True, 'bb_20_15_touch_lower': False, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': True, 'bb_20_15_expanding': False, 'bb_10_20_upper': 421.3691, 'bb_10_20_lower': 388.7829, 'bb_10_20_mid': 405.076, 'bb_10_20_bandwidth': 0.0804, 'bb_10_20_above_mid': True, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': False, 'kc_upper': 420.32, 'kc_lower': 388.4698, 'kc_mid': 404.3949, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 417.8446, 'dc10_lower': 383.24, 'dc10_mid': 400.5423, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 419.85, 'dc20_lower': 380.9, 'dc20_mid': 400.375, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 8.0501, 'atr_pct': 1.95, 'entry_stop_long': 396.7398, 'entry_stop_short': 428.9402, 'squeeze_in': False, 'squeeze_momentum': 416.8599, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': True, 'obv_rising': True, 'obv_diverge_bull': np.False_, 'vol_ratio_20d': 0.87, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': True, 'cmf': 0.0376, 'cmf_positive': True, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 54.51, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'near_52w_high': np.True_, 'break_52w_high': np.False_, 'year_high': np.float64(420.61), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(298.4), 'inside_bar': np.True_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': False, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.False_, 'evening_star': np.False_, 'three_white_soldiers': False, 'three_black_crows': False, 'resistance_break_retest': False, 'support_break_retest': False, 'vix_value': 16.91, 'vix_percentile': 0.3353, 'vix_band': 'mid', 'vix_band_low': False, 'vix_band_mid': True, 'vix_band_high': False, 'recent_8k_filed': False, 'days_since_8k': -1, 'smc_fvg_bullish_active': True, 'smc_fvg_bearish_active': False, 'smc_inverse_fvg_bullish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_inverse_fvg_bearish': False, 'smc_ob_bullish_active': False, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': False, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': False, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': 16.7, 'smc_dealing_range_pct': 0.861, 'smc_in_discount_zone': False, 'smc_in_premium_zone': True, 'head_shoulders_top_detected': False, 'head_shoulders_bottom_detected': False, 'double_top_detected': False, 'double_bottom_detected': False, 'cup_handle_detected': False, 'flag_bull_detected': False, 'flag_bear_detected': False, 'triangle_ascending_detected': False, 'triangle_descending_detected': False, 'triangle_symmetric_detected': False, 'news_count_7d': 16, 'news_article_count': 16, 'news_sentiment_score': 0.375, 'news_sentiment_mean': 0.375, 'news_bullish_pct': 0.375, 'news_bearish_pct': 0.0, 'news_sentiment_shift': 0.125, 'news_prior_article_count': 16, 'news_uses_polygon_score': False, 'dow': 1, 'is_monday': False, 'is_friday': False, 'trading_day_of_month': 2, 'trading_days_left_in_month': 19, 'is_totm_window': True, 'is_january': True, 'is_pre_holiday': False, 'days_to_next_holiday': 13, 'is_halloween_period': True, 'is_summer_period': False, 'bond_equity_ratio': 0.300911, 'bond_equity_20d_pct_change': -0.0931, 'risk_off_regime_bond_signal': False, 'risk_on_regime_bond_signal': True, 'vix_today': 16.91, 'vix_vix3m_ratio': 0.7821, 'vix_term_contango': True, 'vix_term_backwardation': False, 'sector_strongest': 'XLP', 'sector_strongest_rs': 0.0249, 'sector_weakest': 'XLI', 'sector_weakest_rs': -0.0109, 'sector_rs_map': {'XLF': 0.0099, 'XLY': -0.0057, 'XLI': -0.0109, 'XLK': 0.0009, 'XLU': -0.0084, 'XLP': 0.0249, 'XLV': 0.0086, 'XLE': 0.017}, 'defensive_leadership': True, 'gold_silver_ratio': 7.953565, 'gold_silver_20d_pct_change': -0.009, 'risk_off_regime_gold_signal': False, 'vp_poc': 406.6334, 'vp_value_area_high': 420.61, 'vp_value_area_low': 371.1543, 'vp_close_above_poc': True, 'vp_close_below_poc': False, 'vp_in_value_area': True, 'vp_close_near_poc_pct': 0.0153, 'vp_above_value_area': False, 'vp_below_value_area': False, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.8579, 'po3_sweep_below_prior_low': False, 'po3_sweep_above_prior_high': False, 'weekly_close': 412.84, 'weekly_ema_10': 396.1338, 'weekly_ema_20': 378.4087, 'weekly_above_ema_10': True, 'weekly_above_ema_20': True, 'weekly_bias_bull': True, 'weekly_bias_bear': False, 'weekly_momentum_4w': -0.0062, 'weekly_momentum_pos': False, 'htf_aligned_bull': False, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLY', 'sector_etf_return_pct': 0.0, 'sector': 'Consumer Discretionary', 'cnn_fg_days_since_publish': 0}","['Narrow CPR - directional day likely', 'Above CPR - bullish daily bias', 'RSI above 50', 'Above Anchored VWAP (50d low) - institutional reference']",,Large loss  -  trailing stop could not prevent full decline,0,6,0,,,,HIGH,{},none,none,none,0.376569,0.305439,neutral,54.0,Neutral,T-HD-2022-01-04-cpr_narrow_bullish-L-0
COST,2022-01-05,2022-01-18,long,rsi_oversold,mean_reversion,Consumer Staples,HIGH,neutral,trailing_stop,547.0064,494.0654,492.3058,549.8,494.82,-9.6783,-967.83,False,13,-10.9956,1.1903,"{'pivot': np.float64(564.9133), 'r1': np.float64(568.0367), 'r2': np.float64(571.8433), 'r3': np.float64(574.9667), 's1': np.float64(561.1067), 's2': np.float64(557.9833), 's3': np.float64(554.1767), 'cpr_top': np.float64(565.255), 'cpr_bottom': np.float64(564.9133), 'cpr_width': np.float64(0.3417), 'cpr_narrow': np.True_, 'cam_r4': np.float64(568.0415), 'cam_r3': np.float64(566.1358), 'cam_r2': np.float64(565.5005), 'cam_r1': np.float64(564.8653), 'cam_s1': np.float64(563.5948), 'cam_s2': np.float64(562.9595), 'cam_s3': np.float64(562.3242), 'cam_s4': np.float64(560.4185), 'wood_p': np.float64(564.7425), 'wood_r1': np.float64(567.695), 'wood_r2': np.float64(571.6725), 'wood_s1': np.float64(560.765), 'wood_s2': np.float64(557.8125), 'prev_high': np.float64(568.72), 'prev_low': np.float64(561.79), 'prev_close': np.float64(564.23), 'above_pivot': np.False_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.True_, 'below_s2': np.True_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.False_, 'near_s3': np.False_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.False_, 'inside_cpr': np.False_, 'below_cpr': np.True_, 'near_cam_s3': np.False_, 'near_cam_s4': np.False_, 'near_cam_r3': np.False_, 'above_cam_r3': np.False_, 'above_cam_r4': np.False_, 'below_cam_s3': np.True_, 'below_cam_s4': np.True_, 'above_wood_p': np.False_, 'near_wood_s1': np.False_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.True_, 'near_prev_high': np.False_, 'near_prev_low': np.False_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(-0.096), 'gap_dn_pct': np.float64(0.096), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.False_, 'close_above_open': np.False_, 'close_below_open': np.True_, 'fib_236': np.float64(550.1886), 'fib_382': np.float64(537.0106), 'fib_500': np.float64(526.36), 'fib_618': np.float64(515.7093), 'fib_786': np.float64(500.5456), 'fib_ext_127': np.float64(596.0406), 'fib_ext_162': np.float64(627.2705), 'swing_high': np.float64(571.4899), 'swing_low': np.float64(481.23), 'near_fib_236': np.True_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 462.3917, 'vwap_upper_1': 473.2893, 'vwap_upper_2': 484.1869, 'vwap_lower_1': 451.494, 'vwap_lower_2': 440.5964, 'above_vwap': True, 'pct_from_vwap': 18.929, 'avwap_50low': 535.4396, 'above_avwap_50low': True, 'pct_from_avwap_50low': 2.704, 'avwap_20high': 562.6367, 'above_avwap_20high': False, 'pct_from_avwap_20high': -2.26, 'rsi_2': 4.21, 'rsi_2_oversold': True, 'rsi_2_overbought': False, 'rsi_2_bullish': False, 'rsi_2_rising': False, 'rsi_2_extreme_os': True, 'rsi_2_extreme_ob': False, 'rsi_9': 44.19, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': False, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 50.55, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': True, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 54.39, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': True, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 0.0, 'stochrsi_d': 39.32, 'stochrsi_oversold': True, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': False, 'stoch_k': 68.36, 'stoch_d': 79.51, 'stoch_oversold': False, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': 8.6431, 'macd_12_26_9_signal': 10.0007, 'macd_12_26_9_hist': -1.3577, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': False, 'macd_8_21_5_line': 6.741, 'macd_8_21_5_signal': 8.5836, 'macd_8_21_5_hist': -1.8427, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': 1.5723, 'ppo_signal': 1.8359, 'ppo_hist': -0.2636, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': False, 'williams_r': -60.91, 'williams_r_oversold': False, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(0.422), 'roc_positive': np.True_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': 16.1635, 'ao_positive': True, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 52.2, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': True, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': True, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': False, 'price_above_sma_21': False, 'ema_20_50_bullish': True, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': True, 'sma_20_50_golden_cross': False, 'price_above_ema_20': False, 'price_above_ema_50': True, 'price_above_sma_50': True, 'dema': 565.992, 'tema': 563.5312, 'tema_above_dema': False, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 28.96, 'adx_di_plus': 22.36, 'adx_di_minus': 21.02, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': True, 'adx_cross_up': False, 'psar_bullish': False, 'psar_value': np.float64(571.4899), 'psar_flip_up': False, 'psar_flip_dn': True, 'ichi_tenkan': 559.49, 'ichi_kijun': 542.7649, 'ichi_senkou_a': 529.3837, 'ichi_senkou_b': 498.4733, 'ichi_above_cloud': True, 'ichi_below_cloud': False, 'ichi_tk_bullish': True, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': False, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': True, 'supertrend_bullish': True, 'supertrend_value': 533.2743, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 536.1212, 'chandelier_short_value': 559.1687, 'chandelier_long_bullish': True, 'chandelier_short_bearish': True, 'chandelier_long_flip_dn': False, 'chandelier_short_flip_up': False, 'hull_ma': 567.2279, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': True, 'price_above_hull': False, 'bb_20_20_upper': 578.603, 'bb_20_20_lower': 529.789, 'bb_20_20_mid': 554.196, 'bb_20_20_bandwidth': 0.0881, 'bb_20_20_above_mid': False, 'bb_20_20_touch_lower': False, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': False, 'bb_20_15_upper': 572.5012, 'bb_20_15_lower': 535.8908, 'bb_20_15_mid': 554.196, 'bb_20_15_bandwidth': 0.0661, 'bb_20_15_above_mid': False, 'bb_20_15_touch_lower': False, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': True, 'bb_20_15_expanding': False, 'bb_10_20_upper': 576.1208, 'bb_10_20_lower': 545.5572, 'bb_10_20_mid': 560.839, 'bb_10_20_bandwidth': 0.0545, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': True, 'bb_10_20_expanding': False, 'kc_upper': 577.5515, 'kc_lower': 530.0013, 'kc_mid': 553.7764, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 571.4899, 'dc10_lower': 539.8, 'dc10_mid': 555.6449, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 571.4899, 'dc20_lower': 523.8, 'dc20_mid': 547.6449, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 12.0183, 'atr_pct': 2.185, 'entry_stop_long': 525.8834, 'entry_stop_short': 573.9566, 'squeeze_in': False, 'squeeze_momentum': 556.0514, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': False, 'obv_rising': False, 'obv_diverge_bull': False, 'vol_ratio_20d': 1.06, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': True, 'cmf': 0.1347, 'cmf_positive': True, 'cmf_cross_up': False, 'cmf_cross_dn': False, 'mfi': 33.11, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': False, 'force_index_cross_up': False, 'force_index_cross_dn': True, 'near_52w_high': np.False_, 'break_52w_high': np.False_, 'year_high': np.float64(571.4899), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(371.1141), 'inside_bar': np.False_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': np.False_, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.False_, 'evening_star': np.True_, 'three_white_soldiers': False, 'three_black_crows': False, 'resistance_break_retest': False, 'support_break_retest': False, 'vix_value': 19.73, 'vix_percentile': 0.7602, 'vix_band': 'high', 'vix_band_low': False, 'vix_band_mid': False, 'vix_band_high': True, 'recent_8k_filed': False, 'days_since_8k': -1, 'smc_fvg_bullish_active': False, 'smc_fvg_bearish_active': False, 'smc_inverse_fvg_bullish': True, 'smc_inverse_fvg_bearish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_ob_bullish_active': False, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': False, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': False, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': -249.0, 'smc_dealing_range_pct': 0.761, 'smc_in_discount_zone': False, 'smc_in_premium_zone': True, 'head_shoulders_top_detected': False, 'head_shoulders_bottom_detected': False, 'double_top_detected': False, 'double_bottom_detected': False, 'cup_handle_detected': False, 'flag_bull_detected': False, 'flag_bear_detected': False, 'triangle_ascending_detected': False, 'triangle_descending_detected': False, 'triangle_symmetric_detected': False, 'news_count_7d': 19, 'news_article_count': 19, 'news_sentiment_score': 0.6842, 'news_sentiment_mean': 0.6842, 'news_bullish_pct': 0.6842, 'news_bearish_pct': 0.0, 'news_sentiment_shift': 0.1842, 'news_prior_article_count': 10, 'news_uses_polygon_score': False, 'dow': 2, 'is_monday': False, 'is_friday': False, 'trading_day_of_month': 3, 'trading_days_left_in_month': 18, 'is_totm_window': True, 'is_january': True, 'is_pre_holiday': False, 'days_to_next_holiday': 12, 'is_halloween_period': True, 'is_summer_period': False, 'bond_equity_ratio': 0.305137, 'bond_equity_20d_pct_change': -0.0537, 'risk_off_regime_bond_signal': False, 'risk_on_regime_bond_signal': True, 'vix_today': 19.73, 'vix_vix3m_ratio': 0.8406, 'vix_term_contango': True, 'vix_term_backwardation': False, 'sector_strongest': 'XLP', 'sector_strongest_rs': 0.0623, 'sector_weakest': 'XLK', 'sector_weakest_rs': -0.0246, 'sector_rs_map': {'XLF': 0.0201, 'XLY': -0.0159, 'XLI': 0.0097, 'XLK': -0.0246, 'XLU': 0.024, 'XLP': 0.0623, 'XLV': 0.0286, 'XLE': 0.0333}, 'defensive_leadership': True, 'gold_silver_ratio': 8.050476, 'gold_silver_20d_pct_change': 0.0043, 'risk_off_regime_gold_signal': False, 'vp_poc': 550.7842, 'vp_value_area_high': 568.3044, 'vp_value_area_low': 514.1509, 'vp_close_above_poc': False, 'vp_close_below_poc': True, 'vp_in_value_area': True, 'vp_close_near_poc_pct': 0.0016, 'vp_above_value_area': False, 'vp_below_value_area': False, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.0098, 'po3_sweep_below_prior_low': True, 'po3_sweep_above_prior_high': False, 'weekly_close': 549.92, 'weekly_ema_10': 536.7081, 'weekly_ema_20': 508.4173, 'weekly_above_ema_10': True, 'weekly_above_ema_20': True, 'weekly_bias_bull': True, 'weekly_bias_bear': False, 'weekly_momentum_4w': -0.0159, 'weekly_momentum_pos': False, 'htf_aligned_bull': False, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLP', 'sector_etf_return_pct': 0.0, 'sector': 'Consumer Staples', 'cnn_fg_days_since_publish': 0}","['Connors RSI(2)<5 OR RSI(14)<35', 'Above 50 SMA - buying dip', 'Above 200 EMA (regime gate)']",,Large loss  -  trailing stop could not prevent full decline,0,4,0,,,,HIGH,{},none,none,none,0.376569,0.305439,neutral,52.0,Neutral,T-COST-2022-01-05-rsi_oversold-L-0
