strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,loss,4,0.25,-0.612425,-2.4497
avwap_252_breakout,atr_trail_1x,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,atr_trail_2x,loss,4,0.25,-1.974825,-7.8993
avwap_252_breakout,atr_trail_2x,win,1,1.0,9.0156,9.0156
avwap_252_breakout,atr_trail_mae_conditional,loss,4,0.25,-0.612425,-2.4497
avwap_252_breakout,atr_trail_mae_conditional,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,atr_trail_vix_conditional,loss,4,0.5,-1.3205500000000001,-5.2822000000000005
avwap_252_breakout,atr_trail_vix_conditional,win,1,1.0,6.0256,6.0256
avwap_252_breakout,break_even_at_1r,loss,4,0.25,-1.2536,-5.0144
avwap_252_breakout,break_even_at_1r,win,1,1.0,7.2258,7.2258
avwap_252_breakout,breakeven_plus_trail,loss,4,0.25,-2.80355,-11.2142
avwap_252_breakout,breakeven_plus_trail,win,1,1.0,7.2258,7.2258
avwap_252_breakout,chandelier_3x,loss,4,0.25,-2.2424,-8.9696
avwap_252_breakout,chandelier_3x,win,1,1.0,6.5555,6.5555
avwap_252_breakout,class_time_stop,loss,4,0.75,-1.7242499999999996,-6.8969999999999985
avwap_252_breakout,class_time_stop,win,1,1.0,0.1863,0.1863
avwap_252_breakout,earnings_blackout,loss,4,0.5,-5.816700000000001,-23.266800000000003
avwap_252_breakout,earnings_blackout,win,1,1.0,22.116,22.116
avwap_252_breakout,fixed_4r_2r,loss,4,0.25,-3.1647749999999997,-12.659099999999999
avwap_252_breakout,fixed_4r_2r,win,1,1.0,11.2637,11.2637
avwap_252_breakout,hybrid_50pct_target,loss,4,0.75,-0.5764499999999999,-2.3057999999999996
avwap_252_breakout,hybrid_50pct_target,win,1,1.0,7.8368,7.8368
avwap_252_breakout,ma_exit_ema9,loss,4,0.25,-1.891225,-7.5649
avwap_252_breakout,ma_exit_ema9,win,1,1.0,10.1935,10.1935
avwap_252_breakout,mfe_lockin_trail,loss,4,0.25,-0.612425,-2.4497
avwap_252_breakout,mfe_lockin_trail,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,multi_tier_partial,loss,4,0.25,-0.85555,-3.4222
avwap_252_breakout,multi_tier_partial,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,next_pivot_target,loss,4,0.5,-1.999475,-7.9979
avwap_252_breakout,next_pivot_target,win,1,1.0,8.4478,8.4478
avwap_252_breakout,r_multiple_2r,loss,4,0.25,-1.438075,-5.7523
avwap_252_breakout,r_multiple_2r,win,1,1.0,5.6319,5.6319
avwap_252_breakout,r_multiple_3r,loss,4,0.25,-1.14155,-4.5662
avwap_252_breakout,r_multiple_3r,win,1,1.0,8.4478,8.4478
avwap_252_breakout,regime_flip,loss,4,0.5,-2.82775,-11.311
avwap_252_breakout,regime_flip,win,1,1.0,4.5263,4.5263
avwap_252_breakout,reverse_signal,loss,4,0.25,-0.612425,-2.4497
avwap_252_breakout,reverse_signal,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,smc_mitigation_zone,loss,4,0.75,0.8525,3.41
avwap_252_breakout,smc_mitigation_zone,win,1,0.0,-0.9999,-0.9999
avwap_252_breakout,time_stop_10d,loss,4,0.5,-0.3634250000000001,-1.4537000000000004
avwap_252_breakout,time_stop_10d,win,1,1.0,13.0486,13.0486
avwap_252_breakout,time_stop_20d,loss,4,0.5,-2.82775,-11.311
avwap_252_breakout,time_stop_20d,win,1,1.0,4.5263,4.5263
