strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
cpr_narrow_bullish,ma_exit_ema9,no,17,0.5294117647058824,1.3902294117647058,23.6339
cpr_narrow_bullish,mfe_lockin_trail,no,17,0.4117647058823529,-0.2968705882352941,-5.0468
cpr_narrow_bullish,multi_tier_partial,no,17,0.5294117647058824,-0.05816470588235296,-0.9888000000000003
cpr_narrow_bullish,next_pivot_target,no,17,0.7058823529411765,-0.7310058823529412,-12.4271
cpr_narrow_bullish,r_multiple_2r,no,17,0.5294117647058824,1.4164823529411763,24.080199999999998
cpr_narrow_bullish,r_multiple_3r,no,17,0.35294117647058826,0.6092823529411765,10.357800000000001
cpr_narrow_bullish,regime_flip,no,17,0.4117647058823529,-0.3124647058823531,-5.311900000000002
cpr_narrow_bullish,reverse_signal,no,17,0.4117647058823529,-0.18828235294117648,-3.2008
cpr_narrow_bullish,smc_mitigation_zone,no,17,0.35294117647058826,-0.6609529411764706,-11.2362
cpr_narrow_bullish,time_stop_10d,no,17,0.47058823529411764,-0.11837058823529398,-2.0122999999999975
cpr_narrow_bullish,time_stop_20d,no,17,0.4117647058823529,-0.3124647058823531,-5.311900000000002
cpr_narrow_bullish,trailing_10pct,no,17,0.23529411764705882,-2.314517647058824,-39.3468
cpr_narrow_bullish,trailing_15pct,no,17,0.4117647058823529,-1.2413411764705882,-21.1028
cpr_narrow_bullish,trailing_5pct,no,17,0.29411764705882354,-1.2010117647058822,-20.417199999999998
cpr_narrow_momentum,atr_trail_1x,no,7,0.0,-2.5604714285714287,-17.9233
cpr_narrow_momentum,atr_trail_2x,no,7,0.14285714285714285,-2.4933142857142854,-17.4532
cpr_narrow_momentum,atr_trail_mae_conditional,no,7,0.0,-2.5604714285714287,-17.9233
cpr_narrow_momentum,atr_trail_vix_conditional,no,7,0.0,-2.6872857142857143,-18.811
cpr_narrow_momentum,break_even_at_1r,no,7,0.0,-2.6816,-18.7712
cpr_narrow_momentum,breakeven_plus_trail,no,7,0.14285714285714285,-3.2278,-22.5946
cpr_narrow_momentum,chandelier_3x,no,7,0.14285714285714285,-2.918528571428571,-20.429699999999997
cpr_narrow_momentum,class_time_stop,no,7,0.14285714285714285,-3.8910857142857145,-27.2376
cpr_narrow_momentum,earnings_blackout,no,7,0.2857142857142857,-13.9997,-97.9979
cpr_narrow_momentum,fixed_4r_2r,no,7,0.14285714285714285,-3.6903714285714284,-25.8326
cpr_narrow_momentum,hybrid_50pct_target,no,7,0.14285714285714285,-19.963457142857145,-139.7442
cpr_narrow_momentum,ma_exit_ema9,no,7,0.2857142857142857,-1.066342857142857,-7.4643999999999995
cpr_narrow_momentum,mfe_lockin_trail,no,7,0.0,-2.5604714285714287,-17.9233
cpr_narrow_momentum,multi_tier_partial,no,7,0.14285714285714285,-2.3934285714285717,-16.754
cpr_narrow_momentum,next_pivot_target,no,7,0.42857142857142855,-3.5800000000000005,-25.060000000000002
cpr_narrow_momentum,r_multiple_2r,no,7,0.14285714285714285,-1.9056571428571427,-13.339599999999999
cpr_narrow_momentum,r_multiple_3r,no,7,0.14285714285714285,-1.5176857142857145,-10.623800000000001
cpr_narrow_momentum,regime_flip,no,7,0.14285714285714285,-9.155114285714287,-64.0858
cpr_narrow_momentum,reverse_signal,no,7,0.0,-2.5604714285714287,-17.9233
cpr_narrow_momentum,smc_mitigation_zone,no,7,0.2857142857142857,-1.5759,-11.0313
cpr_narrow_momentum,time_stop_10d,no,7,0.2857142857142857,-1.9996857142857143,-13.9978
cpr_narrow_momentum,time_stop_20d,no,7,0.14285714285714285,-9.155114285714287,-64.0858
cpr_narrow_momentum,trailing_10pct,no,7,0.14285714285714285,-6.938142857142857,-48.567
cpr_narrow_momentum,trailing_15pct,no,7,0.0,-9.521685714285713,-66.6518
cpr_narrow_momentum,trailing_5pct,no,7,0.14285714285714285,-2.0191142857142856,-14.133799999999999
hull_rsi,atr_trail_1x,no,14,0.21428571428571427,-0.613207142857143,-8.584900000000001
hull_rsi,atr_trail_2x,no,14,0.35714285714285715,-0.10144285714285695,-1.4201999999999972
hull_rsi,atr_trail_mae_conditional,no,14,0.21428571428571427,-0.613207142857143,-8.584900000000001
hull_rsi,atr_trail_vix_conditional,no,14,0.21428571428571427,-1.1718285714285714,-16.4056
hull_rsi,break_even_at_1r,no,14,0.0,-1.9682642857142858,-27.5557
hull_rsi,breakeven_plus_trail,no,14,0.2857142857142857,1.9421642857142856,27.190299999999997
hull_rsi,chandelier_3x,no,14,0.42857142857142855,-0.47226428571428564,-6.611699999999999
hull_rsi,class_time_stop,no,14,0.5,-1.0325,-14.454999999999998
hull_rsi,earnings_blackout,no,14,0.7142857142857143,13.206242857142858,184.8874
hull_rsi,fixed_4r_2r,no,14,0.2857142857142857,-0.5870357142857143,-8.2185
hull_rsi,hybrid_50pct_target,no,14,0.6428571428571429,1.1306928571428574,15.829700000000003
hull_rsi,ma_exit_ema9,no,14,0.42857142857142855,0.6488285714285714,9.0836
hull_rsi,mfe_lockin_trail,no,14,0.21428571428571427,-0.6489714285714285,-9.0856
hull_rsi,multi_tier_partial,no,14,0.21428571428571427,-1.185057142857143,-16.5908
hull_rsi,next_pivot_target,no,14,1.0,1.82525,25.5535
hull_rsi,r_multiple_2r,no,14,0.21428571428571427,-0.8066500000000001,-11.2931
hull_rsi,r_multiple_3r,no,14,0.14285714285714285,-1.0422428571428572,-14.5914
hull_rsi,regime_flip,no,14,0.6428571428571429,1.627442857142857,22.7842
hull_rsi,reverse_signal,no,14,0.21428571428571427,-0.613207142857143,-8.584900000000001
hull_rsi,smc_mitigation_zone,no,14,0.21428571428571427,-0.5121285714285714,-7.1697999999999995
hull_rsi,time_stop_10d,no,14,0.42857142857142855,1.3963857142857141,19.5494
hull_rsi,time_stop_20d,no,14,0.6428571428571429,1.627442857142857,22.7842
