strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,high_25_40,4,0.0,-3.09105,-12.3642
avwap_252_breakout,atr_trail_1x,mid_15_25,1,0.0,-3.0179,-3.0179
avwap_252_breakout,atr_trail_2x,high_25_40,4,0.25,-3.0496499999999997,-12.198599999999999
avwap_252_breakout,atr_trail_2x,mid_15_25,1,1.0,19.5658,19.5658
avwap_252_breakout,break_even_at_1r,high_25_40,4,0.0,-3.222725,-12.8909
avwap_252_breakout,break_even_at_1r,mid_15_25,1,0.0,-6.9223,-6.9223
avwap_252_breakout,breakeven_plus_trail,high_25_40,4,0.25,-1.231125,-4.9245
avwap_252_breakout,breakeven_plus_trail,mid_15_25,1,1.0,22.5171,22.5171
avwap_252_breakout,class_time_stop,high_25_40,4,0.5,-1.3765750000000003,-5.506300000000001
avwap_252_breakout,class_time_stop,mid_15_25,1,1.0,11.3432,11.3432
avwap_252_breakout,earnings_blackout,high_25_40,4,0.0,-39.958200000000005,-159.83280000000002
avwap_252_breakout,earnings_blackout,mid_15_25,1,0.0,-37.3489,-37.3489
avwap_252_breakout,fixed_4r_2r,high_25_40,4,0.5,6.316175000000001,25.264700000000005
avwap_252_breakout,fixed_4r_2r,mid_15_25,1,1.0,22.0025,22.0025
avwap_252_breakout,hybrid_50pct_target,high_25_40,4,0.75,6.837075,27.3483
avwap_252_breakout,hybrid_50pct_target,mid_15_25,1,1.0,12.2438,12.2438
avwap_252_breakout,ma_exit_ema9,high_25_40,4,0.0,-4.69465,-18.7786
avwap_252_breakout,ma_exit_ema9,mid_15_25,1,0.0,-3.6316,-3.6316
avwap_252_breakout,next_pivot_target,high_25_40,4,0.5,-0.8715999999999995,-3.486399999999998
avwap_252_breakout,next_pivot_target,mid_15_25,1,1.0,3.2358,3.2358
avwap_252_breakout,r_multiple_2r,high_25_40,4,0.0,-4.313775,-17.2551
avwap_252_breakout,r_multiple_2r,mid_15_25,1,0.0,-6.9223,-6.9223
avwap_252_breakout,r_multiple_3r,high_25_40,4,0.0,-4.313775,-17.2551
avwap_252_breakout,r_multiple_3r,mid_15_25,1,0.0,-6.9223,-6.9223
avwap_252_breakout,regime_flip,high_25_40,4,0.25,-0.9328249999999998,-3.731299999999999
avwap_252_breakout,regime_flip,mid_15_25,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_10d,high_25_40,4,0.75,3.3634500000000003,13.453800000000001
avwap_252_breakout,time_stop_10d,mid_15_25,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_20d,high_25_40,4,0.25,-0.9328249999999998,-3.731299999999999
avwap_252_breakout,time_stop_20d,mid_15_25,1,1.0,8.7679,8.7679
avwap_252_breakout,trailing_10pct,high_25_40,4,0.25,-2.800075,-11.2003
avwap_252_breakout,trailing_10pct,mid_15_25,1,0.0,-0.5794,-0.5794
avwap_252_breakout,trailing_15pct,high_25_40,4,0.5,-0.4486999999999999,-1.7947999999999995
avwap_252_breakout,trailing_15pct,mid_15_25,1,1.0,20.476,20.476
avwap_252_breakout,trailing_5pct,high_25_40,4,0.0,-3.7580750000000003,-15.032300000000001
avwap_252_breakout,trailing_5pct,mid_15_25,1,0.0,-2.3535,-2.3535
avwap_50_reclaim,atr_trail_1x,crisis_ge_40,5,0.0,-0.42338000000000003,-2.1169000000000002
avwap_50_reclaim,atr_trail_1x,high_25_40,12,0.25,-2.52465,-30.2958
avwap_50_reclaim,atr_trail_1x,low_lt_15,3,0.6666666666666666,-1.1329,-3.3987000000000003
avwap_50_reclaim,atr_trail_1x,mid_15_25,9,0.3333333333333333,0.2611777777777778,2.3506
avwap_50_reclaim,atr_trail_2x,crisis_ge_40,5,0.0,-6.04696,-30.2348
avwap_50_reclaim,atr_trail_2x,high_25_40,12,0.25,-1.6916333333333329,-20.299599999999995
avwap_50_reclaim,atr_trail_2x,low_lt_15,3,0.3333333333333333,-1.1807333333333334,-3.5422000000000002
avwap_50_reclaim,atr_trail_2x,mid_15_25,9,0.5555555555555556,5.032822222222222,45.2954
avwap_50_reclaim,break_even_at_1r,crisis_ge_40,5,0.0,-0.383,-1.915
avwap_50_reclaim,break_even_at_1r,high_25_40,12,0.0,-3.2496416666666668,-38.9957
avwap_50_reclaim,break_even_at_1r,low_lt_15,3,0.0,-1.1902666666666668,-3.5708
avwap_50_reclaim,break_even_at_1r,mid_15_25,9,0.2222222222222222,0.10341111111111115,0.9307000000000003
avwap_50_reclaim,breakeven_plus_trail,crisis_ge_40,5,0.4,1.53112,7.6556
avwap_50_reclaim,breakeven_plus_trail,high_25_40,12,0.4166666666666667,-1.8514749999999998,-22.217699999999997
avwap_50_reclaim,breakeven_plus_trail,low_lt_15,3,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,mid_15_25,9,0.4444444444444444,4.373833333333334,39.3645
avwap_50_reclaim,class_time_stop,crisis_ge_40,5,0.0,-8.356860000000001,-41.7843
avwap_50_reclaim,class_time_stop,high_25_40,12,0.6666666666666666,0.4233250000000004,5.079900000000005
avwap_50_reclaim,class_time_stop,low_lt_15,3,0.0,-4.122433333333333,-12.3673
avwap_50_reclaim,class_time_stop,mid_15_25,9,0.7777777777777778,8.220877777777778,73.9879
avwap_50_reclaim,earnings_blackout,crisis_ge_40,5,0.2,-155.20010000000002,-776.0005000000001
avwap_50_reclaim,earnings_blackout,high_25_40,12,0.25,-172.44715,-2069.3658
avwap_50_reclaim,earnings_blackout,low_lt_15,3,0.0,-41.15946666666667,-123.4784
avwap_50_reclaim,earnings_blackout,mid_15_25,9,0.4444444444444444,-5.362366666666667,-48.261300000000006
avwap_50_reclaim,fixed_4r_2r,crisis_ge_40,5,0.0,-13.39812,-66.9906
avwap_50_reclaim,fixed_4r_2r,high_25_40,12,0.16666666666666666,-6.27415,-75.2898
avwap_50_reclaim,fixed_4r_2r,low_lt_15,3,0.0,-5.385233333333333,-16.1557
avwap_50_reclaim,fixed_4r_2r,mid_15_25,9,0.5555555555555556,7.530933333333333,67.77839999999999
avwap_50_reclaim,hybrid_50pct_target,crisis_ge_40,5,0.2,-156.04184,-780.2092
avwap_50_reclaim,hybrid_50pct_target,high_25_40,12,0.8333333333333334,-14.282458333333336,-171.38950000000003
avwap_50_reclaim,hybrid_50pct_target,low_lt_15,3,1.0,6.722866666666666,20.168599999999998
avwap_50_reclaim,hybrid_50pct_target,mid_15_25,9,0.6666666666666666,-15.284855555555557,-137.5637
avwap_50_reclaim,ma_exit_ema9,crisis_ge_40,5,0.0,-3.7945,-18.9725
avwap_50_reclaim,ma_exit_ema9,high_25_40,12,0.16666666666666666,-2.9166166666666666,-34.9994
avwap_50_reclaim,ma_exit_ema9,low_lt_15,3,0.6666666666666666,-0.5095666666666666,-1.5286999999999997
avwap_50_reclaim,ma_exit_ema9,mid_15_25,9,0.4444444444444444,4.150944444444445,37.3585
avwap_50_reclaim,next_pivot_target,crisis_ge_40,5,1.0,4.93724,24.6862
avwap_50_reclaim,next_pivot_target,high_25_40,12,0.8333333333333334,1.946725,23.3607
avwap_50_reclaim,next_pivot_target,low_lt_15,3,0.3333333333333333,-2.8079,-8.4237
avwap_50_reclaim,next_pivot_target,mid_15_25,9,1.0,5.994644444444445,53.951800000000006
avwap_50_reclaim,r_multiple_2r,crisis_ge_40,5,0.2,-0.5998799999999996,-2.9993999999999983
avwap_50_reclaim,r_multiple_2r,high_25_40,12,0.25,-1.3614916666666668,-16.3379
avwap_50_reclaim,r_multiple_2r,low_lt_15,3,0.3333333333333333,-1.0839666666666667,-3.2519000000000005
avwap_50_reclaim,r_multiple_2r,mid_15_25,9,0.4444444444444444,3.259666666666666,29.336999999999996
avwap_50_reclaim,r_multiple_3r,crisis_ge_40,5,0.0,-6.69906,-33.4953
avwap_50_reclaim,r_multiple_3r,high_25_40,12,0.16666666666666666,-1.402075,-16.8249
avwap_50_reclaim,r_multiple_3r,low_lt_15,3,0.0,-2.6926,-8.0778
avwap_50_reclaim,r_multiple_3r,mid_15_25,9,0.4444444444444444,4.332255555555556,38.990300000000005
avwap_50_reclaim,regime_flip,crisis_ge_40,5,0.2,-1.8989,-9.4945
avwap_50_reclaim,regime_flip,high_25_40,12,0.3333333333333333,-2.089916666666667,-25.079
avwap_50_reclaim,regime_flip,low_lt_15,3,0.0,-4.4436,-13.3308
avwap_50_reclaim,regime_flip,mid_15_25,9,0.6666666666666666,6.662155555555555,59.959399999999995
avwap_50_reclaim,time_stop_10d,crisis_ge_40,5,0.2,-1.5276200000000002,-7.6381000000000006
