strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,low_1_5,2,0.0,-2.5809499999999996,-5.161899999999999
avwap_252_breakout,atr_trail_1x,mid_6_20,2,0.0,-3.60115,-7.2023
avwap_252_breakout,atr_trail_1x,none,1,0.0,-3.0179,-3.0179
avwap_252_breakout,atr_trail_2x,low_1_5,2,0.0,-5.56975,-11.1395
avwap_252_breakout,atr_trail_2x,mid_6_20,2,0.5,-0.52955,-1.0591
avwap_252_breakout,atr_trail_2x,none,1,1.0,19.5658,19.5658
avwap_252_breakout,break_even_at_1r,low_1_5,2,0.0,-3.6399,-7.2798
avwap_252_breakout,break_even_at_1r,mid_6_20,2,0.0,-2.80555,-5.6111
avwap_252_breakout,break_even_at_1r,none,1,0.0,-6.9223,-6.9223
avwap_252_breakout,breakeven_plus_trail,low_1_5,2,0.0,-7.27985,-14.5597
avwap_252_breakout,breakeven_plus_trail,mid_6_20,2,0.5,4.8176,9.6352
avwap_252_breakout,breakeven_plus_trail,none,1,1.0,22.5171,22.5171
avwap_252_breakout,class_time_stop,low_1_5,2,0.0,-9.3534,-18.7068
avwap_252_breakout,class_time_stop,mid_6_20,2,1.0,6.60025,13.2005
avwap_252_breakout,class_time_stop,none,1,1.0,11.3432,11.3432
avwap_252_breakout,earnings_blackout,low_1_5,2,0.0,-72.805,-145.61
avwap_252_breakout,earnings_blackout,mid_6_20,2,0.0,-7.1114,-14.2228
avwap_252_breakout,earnings_blackout,none,1,0.0,-37.3489,-37.3489
avwap_252_breakout,fixed_4r_2r,low_1_5,2,0.0,-7.31835,-14.6367
avwap_252_breakout,fixed_4r_2r,mid_6_20,2,1.0,19.9507,39.9014
avwap_252_breakout,fixed_4r_2r,none,1,1.0,22.0025,22.0025
avwap_252_breakout,hybrid_50pct_target,low_1_5,2,0.5,0.2950499999999998,0.5900999999999996
avwap_252_breakout,hybrid_50pct_target,mid_6_20,2,1.0,13.3791,26.7582
avwap_252_breakout,hybrid_50pct_target,none,1,1.0,12.2438,12.2438
avwap_252_breakout,ma_exit_ema9,low_1_5,2,0.0,-4.21965,-8.4393
avwap_252_breakout,ma_exit_ema9,mid_6_20,2,0.0,-5.16965,-10.3393
avwap_252_breakout,ma_exit_ema9,none,1,0.0,-3.6316,-3.6316
avwap_252_breakout,next_pivot_target,low_1_5,2,0.0,-10.42425,-20.8485
avwap_252_breakout,next_pivot_target,mid_6_20,2,1.0,8.68105,17.3621
avwap_252_breakout,next_pivot_target,none,1,1.0,3.2358,3.2358
avwap_252_breakout,r_multiple_2r,low_1_5,2,0.0,-3.6399,-7.2798
avwap_252_breakout,r_multiple_2r,mid_6_20,2,0.0,-4.98765,-9.9753
avwap_252_breakout,r_multiple_2r,none,1,0.0,-6.9223,-6.9223
avwap_252_breakout,r_multiple_3r,low_1_5,2,0.0,-3.6399,-7.2798
avwap_252_breakout,r_multiple_3r,mid_6_20,2,0.0,-4.98765,-9.9753
avwap_252_breakout,r_multiple_3r,none,1,0.0,-6.9223,-6.9223
avwap_252_breakout,regime_flip,low_1_5,2,0.0,-5.1665,-10.333
avwap_252_breakout,regime_flip,mid_6_20,2,0.5,3.3008500000000005,6.601700000000001
avwap_252_breakout,regime_flip,none,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_10d,low_1_5,2,0.5,-2.6485,-5.297
avwap_252_breakout,time_stop_10d,mid_6_20,2,1.0,9.3754,18.7508
avwap_252_breakout,time_stop_10d,none,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_20d,low_1_5,2,0.0,-5.1665,-10.333
avwap_252_breakout,time_stop_20d,mid_6_20,2,0.5,3.3008500000000005,6.601700000000001
avwap_252_breakout,time_stop_20d,none,1,1.0,8.7679,8.7679
avwap_252_breakout,trailing_10pct,low_1_5,2,0.0,-8.59525,-17.1905
avwap_252_breakout,trailing_10pct,mid_6_20,2,0.5,2.9951,5.9902
avwap_252_breakout,trailing_10pct,none,1,0.0,-0.5794,-0.5794
avwap_252_breakout,trailing_15pct,low_1_5,2,0.0,-8.68325,-17.3665
avwap_252_breakout,trailing_15pct,mid_6_20,2,1.0,7.78585,15.5717
avwap_252_breakout,trailing_15pct,none,1,1.0,20.476,20.476
avwap_252_breakout,trailing_5pct,low_1_5,2,0.0,-4.0559,-8.1118
avwap_252_breakout,trailing_5pct,mid_6_20,2,0.0,-3.4602500000000003,-6.9205000000000005
avwap_252_breakout,trailing_5pct,none,1,0.0,-2.3535,-2.3535
avwap_50_reclaim,atr_trail_1x,high_gt_20,7,0.2857142857142857,-1.5782142857142856,-11.0475
avwap_50_reclaim,atr_trail_1x,low_1_5,6,0.3333333333333333,-2.7656333333333336,-16.5938
avwap_50_reclaim,atr_trail_1x,mid_6_20,10,0.4,0.07681000000000013,0.7681000000000012
avwap_50_reclaim,atr_trail_1x,none,6,0.0,-1.0979333333333334,-6.5876
avwap_50_reclaim,atr_trail_2x,high_gt_20,7,0.5714285714285714,3.968357142857143,27.7785
avwap_50_reclaim,atr_trail_2x,low_1_5,6,0.3333333333333333,-5.388333333333333,-32.33
avwap_50_reclaim,atr_trail_2x,mid_6_20,10,0.3,2.075,20.750000000000004
avwap_50_reclaim,atr_trail_2x,none,6,0.0,-4.163283333333333,-24.9797
avwap_50_reclaim,break_even_at_1r,high_gt_20,7,0.14285714285714285,-1.2518142857142855,-8.762699999999999
avwap_50_reclaim,break_even_at_1r,low_1_5,6,0.0,-2.381483333333333,-14.2889
avwap_50_reclaim,break_even_at_1r,mid_6_20,10,0.1,-1.54656,-15.4656
avwap_50_reclaim,break_even_at_1r,none,6,0.0,-0.8389333333333333,-5.0336
avwap_50_reclaim,breakeven_plus_trail,high_gt_20,7,0.5714285714285714,3.743714285714286,26.206000000000003
avwap_50_reclaim,breakeven_plus_trail,low_1_5,6,0.3333333333333333,-0.9374333333333332,-5.624599999999999
avwap_50_reclaim,breakeven_plus_trail,mid_6_20,10,0.4,2.2536899999999997,22.5369
avwap_50_reclaim,breakeven_plus_trail,none,6,0.16666666666666666,-3.05265,-18.3159
avwap_50_reclaim,class_time_stop,high_gt_20,7,0.7142857142857143,5.860457142857143,41.0232
avwap_50_reclaim,class_time_stop,low_1_5,6,0.3333333333333333,-1.0729833333333334,-6.437900000000001
avwap_50_reclaim,class_time_stop,mid_6_20,10,0.7,2.5661500000000004,25.661500000000004
avwap_50_reclaim,class_time_stop,none,6,0.16666666666666666,-5.8884333333333325,-35.3306
avwap_50_reclaim,earnings_blackout,high_gt_20,7,0.2857142857142857,-176.09798571428573,-1232.6859000000002
avwap_50_reclaim,earnings_blackout,low_1_5,6,0.16666666666666666,-67.8803,-407.28180000000003
avwap_50_reclaim,earnings_blackout,mid_6_20,10,0.5,-37.63877,-376.3877
avwap_50_reclaim,earnings_blackout,none,6,0.0,-166.7917666666667,-1000.7506000000001
avwap_50_reclaim,fixed_4r_2r,high_gt_20,7,0.42857142857142855,4.5245428571428565,31.671799999999998
avwap_50_reclaim,fixed_4r_2r,low_1_5,6,0.16666666666666666,-6.848949999999999,-41.0937
avwap_50_reclaim,fixed_4r_2r,mid_6_20,10,0.3,-2.00296,-20.0296
avwap_50_reclaim,fixed_4r_2r,none,6,0.0,-10.201033333333333,-61.2062
avwap_50_reclaim,hybrid_50pct_target,high_gt_20,7,0.8571428571428571,-11.088128571428573,-77.61690000000002
avwap_50_reclaim,hybrid_50pct_target,low_1_5,6,0.8333333333333334,7.125999999999999,42.75599999999999
avwap_50_reclaim,hybrid_50pct_target,mid_6_20,10,0.8,-6.958820000000001,-69.58820000000001
avwap_50_reclaim,hybrid_50pct_target,none,6,0.16666666666666666,-160.75745,-964.5447
avwap_50_reclaim,ma_exit_ema9,high_gt_20,7,0.14285714285714285,1.619142857142857,11.334
avwap_50_reclaim,ma_exit_ema9,low_1_5,6,0.5,-1.4562833333333334,-8.7377
avwap_50_reclaim,ma_exit_ema9,mid_6_20,10,0.3,-0.6667599999999999,-6.667599999999999
avwap_50_reclaim,ma_exit_ema9,none,6,0.16666666666666666,-2.3451333333333335,-14.0708
avwap_50_reclaim,next_pivot_target,high_gt_20,7,1.0,6.246928571428572,43.728500000000004
avwap_50_reclaim,next_pivot_target,low_1_5,6,0.5,0.015416666666666709,0.09250000000000025
avwap_50_reclaim,next_pivot_target,mid_6_20,10,0.9,2.7727600000000003,27.727600000000002
avwap_50_reclaim,next_pivot_target,none,6,1.0,3.671066666666667,22.026400000000002
avwap_50_reclaim,r_multiple_2r,high_gt_20,7,0.2857142857142857,-0.04232857142857175,-0.29630000000000223
avwap_50_reclaim,r_multiple_2r,low_1_5,6,0.3333333333333333,-3.0261333333333327,-18.156799999999997
avwap_50_reclaim,r_multiple_2r,mid_6_20,10,0.4,2.53081,25.308099999999996
avwap_50_reclaim,r_multiple_2r,none,6,0.16666666666666666,-0.017866666666666548,-0.1071999999999993
avwap_50_reclaim,r_multiple_3r,high_gt_20,7,0.2857142857142857,1.555457142857143,10.888200000000001
avwap_50_reclaim,r_multiple_3r,low_1_5,6,0.16666666666666666,-3.0226,-18.1356
avwap_50_reclaim,r_multiple_3r,mid_6_20,10,0.3,1.8442800000000001,18.442800000000002
avwap_50_reclaim,r_multiple_3r,none,6,0.0,-5.100516666666667,-30.6031
avwap_50_reclaim,regime_flip,high_gt_20,7,0.7142857142857143,5.7297,40.1079
avwap_50_reclaim,regime_flip,low_1_5,6,0.16666666666666666,-3.3248333333333338,-19.949
avwap_50_reclaim,regime_flip,mid_6_20,10,0.4,0.42006999999999994,4.200699999999999
avwap_50_reclaim,regime_flip,none,6,0.16666666666666666,-2.05075,-12.304499999999999
avwap_50_reclaim,time_stop_10d,high_gt_20,7,0.5714285714285714,3.5372714285714286,24.7609
avwap_50_reclaim,time_stop_10d,low_1_5,6,0.6666666666666666,-2.1751833333333335,-13.0511
avwap_50_reclaim,time_stop_10d,mid_6_20,10,0.6,0.6378700000000002,6.378700000000001
avwap_50_reclaim,time_stop_10d,none,6,0.5,1.9760999999999997,11.856599999999998
avwap_50_reclaim,time_stop_20d,high_gt_20,7,0.7142857142857143,5.7297,40.1079
avwap_50_reclaim,time_stop_20d,low_1_5,6,0.16666666666666666,-3.3248333333333338,-19.949
avwap_50_reclaim,time_stop_20d,mid_6_20,10,0.4,0.42006999999999994,4.200699999999999
avwap_50_reclaim,time_stop_20d,none,6,0.16666666666666666,-2.05075,-12.304499999999999
avwap_50_reclaim,trailing_10pct,high_gt_20,7,0.5714285714285714,1.1076714285714286,7.7537
avwap_50_reclaim,trailing_10pct,low_1_5,6,0.16666666666666666,-4.018383333333333,-24.110300000000002
avwap_50_reclaim,trailing_10pct,mid_6_20,10,0.5,-2.26085,-22.6085
avwap_50_reclaim,trailing_10pct,none,6,0.0,-5.22225,-31.3335
avwap_50_reclaim,trailing_15pct,high_gt_20,7,0.2857142857142857,0.07767142857142836,0.5436999999999985
avwap_50_reclaim,trailing_15pct,low_1_5,6,0.16666666666666666,-4.82875,-28.9725
avwap_50_reclaim,trailing_15pct,mid_6_20,10,0.4,-0.79548,-7.9548
avwap_50_reclaim,trailing_15pct,none,6,0.0,-8.649949999999999,-51.899699999999996
avwap_50_reclaim,trailing_5pct,high_gt_20,7,0.42857142857142855,-1.5662285714285713,-10.9636
avwap_50_reclaim,trailing_5pct,low_1_5,6,0.0,-1.79375,-10.7625
avwap_50_reclaim,trailing_5pct,mid_6_20,10,0.3,-2.12209,-21.2209
avwap_50_reclaim,trailing_5pct,none,6,0.0,-1.5940333333333332,-9.5642
cpr_narrow_bullish,atr_trail_1x,high_gt_20,18,0.3333333333333333,-0.23622222222222222,-4.252
cpr_narrow_bullish,atr_trail_1x,low_1_5,33,0.18181818181818182,-2.485990909090909,-82.0377
cpr_narrow_bullish,atr_trail_1x,mid_6_20,19,0.3157894736842105,-1.874015789473684,-35.6063
cpr_narrow_bullish,atr_trail_1x,none,24,0.08333333333333333,-3.137579166666667,-75.3019
cpr_narrow_bullish,atr_trail_2x,high_gt_20,18,0.6111111111111112,2.9418166666666665,52.9527
cpr_narrow_bullish,atr_trail_2x,low_1_5,33,0.3939393939393939,2.555139393939394,84.31960000000001
cpr_narrow_bullish,atr_trail_2x,mid_6_20,19,0.5263157894736842,0.2139842105263158,4.0657000000000005
cpr_narrow_bullish,atr_trail_2x,none,24,0.125,-8.783308333333332,-210.7994
cpr_narrow_bullish,break_even_at_1r,high_gt_20,18,0.1111111111111111,-5.299266666666666,-95.3868
cpr_narrow_bullish,break_even_at_1r,low_1_5,33,0.06060606060606061,-2.6556757575757572,-87.6373
