strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,atr_trail_2x,no,6,0.16666666666666666,-2.2443166666666667,-13.4659
avwap_252_breakout,atr_trail_mae_conditional,no,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,atr_trail_vix_conditional,no,6,0.16666666666666666,-2.15075,-12.9045
avwap_252_breakout,break_even_at_1r,no,6,0.0,-2.2963,-13.7778
avwap_252_breakout,breakeven_plus_trail,no,6,0.3333333333333333,6.155583333333333,36.9335
avwap_252_breakout,chandelier_3x,no,6,0.16666666666666666,0.20981666666666673,1.2589000000000004
avwap_252_breakout,class_time_stop,no,6,0.8333333333333334,2.5638666666666663,15.383199999999999
avwap_252_breakout,earnings_blackout,no,6,0.3333333333333333,38.9511,233.70659999999998
avwap_252_breakout,fixed_4r_2r,no,6,0.5,5.414316666666667,32.4859
avwap_252_breakout,hybrid_50pct_target,no,6,0.6666666666666666,1.975533333333333,11.853199999999998
avwap_252_breakout,ma_exit_ema9,no,6,0.5,0.5455000000000001,3.2730000000000006
avwap_252_breakout,mfe_lockin_trail,no,6,0.16666666666666666,-1.1729166666666666,-7.0375
avwap_252_breakout,multi_tier_partial,no,6,0.5,-0.8512833333333334,-5.1077
avwap_252_breakout,next_pivot_target,no,6,0.8333333333333334,0.9991166666666667,5.9947
avwap_252_breakout,r_multiple_2r,no,6,0.3333333333333333,-0.6158,-3.6948
avwap_252_breakout,r_multiple_3r,no,6,0.16666666666666666,-1.583516666666667,-9.501100000000001
avwap_252_breakout,regime_flip,no,6,0.5,-0.7504999999999998,-4.502999999999999
avwap_252_breakout,reverse_signal,no,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,smc_mitigation_zone,no,6,0.3333333333333333,-1.2396166666666668,-7.4377
avwap_252_breakout,time_stop_10d,no,6,0.3333333333333333,2.0004833333333334,12.0029
avwap_252_breakout,time_stop_20d,no,6,0.5,-0.7504999999999998,-4.502999999999999
avwap_252_breakout,trailing_10pct,no,6,0.3333333333333333,2.4525499999999996,14.715299999999997
avwap_252_breakout,trailing_15pct,no,6,0.16666666666666666,-1.239766666666667,-7.438600000000001
avwap_252_breakout,trailing_5pct,no,6,0.0,-1.76895,-10.6137
buyback_8k_recent_long,atr_trail_1x,no,14,0.35714285714285715,-0.4535928571428572,-6.350300000000001
buyback_8k_recent_long,atr_trail_2x,no,14,0.6428571428571429,2.9907785714285713,41.8709
buyback_8k_recent_long,atr_trail_mae_conditional,no,14,0.35714285714285715,-0.4535928571428572,-6.350300000000001
buyback_8k_recent_long,atr_trail_vix_conditional,no,14,0.2857142857142857,-0.9742714285714286,-13.6398
buyback_8k_recent_long,break_even_at_1r,no,14,0.07142857142857142,1.0559642857142857,14.7835
buyback_8k_recent_long,breakeven_plus_trail,no,14,0.5,7.945485714285715,111.2368
buyback_8k_recent_long,chandelier_3x,no,14,0.5714285714285714,2.739192857142857,38.3487
buyback_8k_recent_long,class_time_stop,no,14,0.9285714285714286,5.877228571428572,82.2812
buyback_8k_recent_long,earnings_blackout,no,14,0.7857142857142857,42.10919285714285,589.5287
buyback_8k_recent_long,fixed_4r_2r,no,14,0.7142857142857143,5.075014285714286,71.0502
buyback_8k_recent_long,hybrid_50pct_target,no,14,0.7857142857142857,5.366971428571428,75.13759999999999
buyback_8k_recent_long,ma_exit_ema9,no,14,0.5714285714285714,0.23821428571428566,3.334999999999999
buyback_8k_recent_long,mfe_lockin_trail,no,14,0.35714285714285715,-0.2262428571428572,-3.1674000000000007
buyback_8k_recent_long,multi_tier_partial,no,14,0.5714285714285714,0.15964999999999993,2.235099999999999
buyback_8k_recent_long,next_pivot_target,no,14,0.8571428571428571,2.7367285714285714,38.3142
buyback_8k_recent_long,r_multiple_2r,no,14,0.5714285714285714,1.837057142857143,25.7188
buyback_8k_recent_long,r_multiple_3r,no,14,0.5714285714285714,3.061942857142857,42.8672
buyback_8k_recent_long,regime_flip,no,14,0.7857142857142857,6.032371428571429,84.45320000000001
buyback_8k_recent_long,reverse_signal,no,14,0.35714285714285715,-0.4535928571428572,-6.350300000000001
buyback_8k_recent_long,smc_mitigation_zone,no,14,0.35714285714285715,-0.4610214285714286,-6.4543
buyback_8k_recent_long,time_stop_10d,no,14,0.6428571428571429,3.2047214285714287,44.8661
buyback_8k_recent_long,time_stop_20d,no,14,0.7857142857142857,6.032371428571429,84.45320000000001
buyback_8k_recent_long,trailing_10pct,no,14,0.7857142857142857,9.350914285714286,130.9128
buyback_8k_recent_long,trailing_15pct,no,14,0.7857142857142857,16.95275714285714,237.33859999999999
buyback_8k_recent_long,trailing_5pct,no,14,0.6428571428571429,2.4746428571428574,34.645
cpr_narrow_bullish,atr_trail_1x,no,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,atr_trail_2x,no,11,0.36363636363636365,-1.3173,-14.4903
cpr_narrow_bullish,atr_trail_mae_conditional,no,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,atr_trail_vix_conditional,no,11,0.18181818181818182,-2.0727727272727274,-22.8005
cpr_narrow_bullish,break_even_at_1r,no,11,0.09090909090909091,-0.9097636363636364,-10.0074
cpr_narrow_bullish,breakeven_plus_trail,no,11,0.2727272727272727,-0.48892727272727277,-5.3782000000000005
cpr_narrow_bullish,chandelier_3x,no,11,0.36363636363636365,-1.486118181818182,-16.3473
cpr_narrow_bullish,class_time_stop,no,11,0.5454545454545454,-0.9621181818181817,-10.583299999999998
cpr_narrow_bullish,earnings_blackout,no,11,0.36363636363636365,-7.598172727272726,-83.5799
cpr_narrow_bullish,fixed_4r_2r,no,11,0.45454545454545453,-0.06943636363636353,-0.7637999999999989
cpr_narrow_bullish,hybrid_50pct_target,no,11,0.7272727272727273,0.3051818181818182,3.357
cpr_narrow_bullish,ma_exit_ema9,no,11,0.2727272727272727,-2.4466545454545456,-26.9132
cpr_narrow_bullish,mfe_lockin_trail,no,11,0.2727272727272727,-1.374309090909091,-15.1174
cpr_narrow_bullish,multi_tier_partial,no,11,0.36363636363636365,-1.038018181818182,-11.4182
cpr_narrow_bullish,next_pivot_target,no,11,0.8181818181818182,-0.25437272727272725,-2.7981
cpr_narrow_bullish,r_multiple_2r,no,11,0.2727272727272727,-1.1372272727272728,-12.5095
cpr_narrow_bullish,r_multiple_3r,no,11,0.18181818181818182,-1.3453090909090908,-14.798399999999999
cpr_narrow_bullish,regime_flip,no,11,0.5454545454545454,-1.9250818181818181,-21.1759
cpr_narrow_bullish,reverse_signal,no,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,smc_mitigation_zone,no,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,time_stop_10d,no,11,0.5454545454545454,-2.3758545454545454,-26.1344
cpr_narrow_bullish,time_stop_20d,no,11,0.5454545454545454,-1.9250818181818181,-21.1759
cpr_narrow_bullish,trailing_10pct,no,11,0.36363636363636365,-0.8685636363636365,-9.554200000000002
cpr_narrow_bullish,trailing_15pct,no,11,0.45454545454545453,-2.9802272727272725,-32.7825
cpr_narrow_bullish,trailing_5pct,no,11,0.2727272727272727,-1.0622909090909092,-11.6852
monthly_bias_momentum_long,atr_trail_1x,no,25,0.24,-0.633264,-15.8316
monthly_bias_momentum_long,atr_trail_2x,no,25,0.32,-1.056852,-26.4213
monthly_bias_momentum_long,atr_trail_mae_conditional,no,25,0.24,-0.633264,-15.8316
monthly_bias_momentum_long,atr_trail_vix_conditional,no,25,0.24,-0.834712,-20.8678
monthly_bias_momentum_long,break_even_at_1r,no,25,0.08,-0.26341200000000004,-6.585300000000001
monthly_bias_momentum_long,breakeven_plus_trail,no,25,0.2,0.5666680000000001,14.166700000000002
monthly_bias_momentum_long,chandelier_3x,no,25,0.32,-0.9971039999999999,-24.927599999999998
monthly_bias_momentum_long,class_time_stop,no,25,0.52,-0.720408,-18.0102
monthly_bias_momentum_long,earnings_blackout,no,25,0.64,21.984516,549.6129
monthly_bias_momentum_long,fixed_4r_2r,no,25,0.32,-0.7686759999999999,-19.2169
monthly_bias_momentum_long,hybrid_50pct_target,no,25,0.8,2.42284,60.571
