exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-18.5773,0.3721999999999994,True,11,11
atr_trail_1x,atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-18.2051,0.0,False,11,11
atr_trail_1x,atr_trail_vix_conditional,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-5.230600000000001,-12.9745,False,11,11
atr_trail_1x,break_even_at_1r,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-9.7171,-8.488000000000001,False,11,11
atr_trail_1x,breakeven_plus_trail,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-8.680399999999999,-9.524700000000003,False,11,11
atr_trail_1x,chandelier_3x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-42.5464,24.341299999999997,True,11,11
atr_trail_1x,class_time_stop,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-30.9745,12.769399999999997,True,11,11
atr_trail_1x,earnings_blackout,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-108.92840000000002,90.72330000000002,True,11,11
atr_trail_1x,fixed_4r_2r,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-79.4565,61.251400000000004,True,11,11
atr_trail_1x,hybrid_50pct_target,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,62.199299999999994,-80.4044,False,11,11
atr_trail_1x,ma_exit_ema9,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-5.935100000000001,-12.27,False,11,11
atr_trail_1x,mfe_lockin_trail,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-18.2051,0.0,False,11,11
atr_trail_1x,multi_tier_partial,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-10.939,-7.266100000000002,False,11,11
atr_trail_1x,next_pivot_target,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-34.8913,16.6862,True,11,11
atr_trail_1x,r_multiple_2r,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-22.589599999999997,4.384499999999996,True,11,11
atr_trail_1x,r_multiple_3r,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,-18.2051,-15.4283,-2.7768000000000015,False,11,11
