strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
xs_momentum_top_decile,earnings_blackout,25,0.76,12.483,34.6542,866.3556,-32.3201,910.9,60.4,True
xs_momentum_top_decile,next_pivot_target,25,0.76,1.1306,0.2523,6.3073,-14.4609,9.9,42.63,False
xs_momentum_top_decile,hybrid_50pct_target,25,0.64,1.37,1.3319,33.2966,-50.0,79.4,36.7,False
xs_momentum_top_decile,multi_tier_partial,25,0.48,0.7318,-0.2902,-7.2544,-13.8738,6.7,28.39,False
xs_momentum_top_decile,smc_mitigation_zone,25,0.44,0.6896,-0.3016,-7.5411,-15.1884,5.0,24.82,False
xs_momentum_top_decile,r_multiple_2r,25,0.4,1.1308,0.2311,5.7774,-17.169,11.5,24.17,False
xs_momentum_top_decile,class_time_stop,25,0.56,0.9218,-0.2227,-5.5666,-40.1419,36.6,22.4,False
xs_momentum_top_decile,time_stop_20d,25,0.56,0.8959,-0.2604,-6.5106,-50.3436,29.4,22.4,False
xs_momentum_top_decile,regime_flip,25,0.56,0.8959,-0.2604,-6.5106,-50.3436,29.4,22.4,False
xs_momentum_top_decile,time_stop_10d,25,0.52,0.9745,-0.0563,-1.4063,-22.3189,14.8,20.8,False
xs_momentum_top_decile,ma_exit_ema9,25,0.44,0.4266,-0.8407,-21.017,-30.265,6.5,17.6,False
xs_momentum_top_decile,mfe_lockin_trail,25,0.36,0.4179,-0.6929,-17.3234,-18.9281,6.7,16.01,False
xs_momentum_top_decile,atr_trail_1x,25,0.36,0.4943,-0.602,-15.0509,-18.9681,7.0,15.95,False
xs_momentum_top_decile,reverse_signal,25,0.36,0.4943,-0.602,-15.0509,-18.9681,7.0,15.95,False
xs_momentum_top_decile,atr_trail_mae_conditional,25,0.36,0.4943,-0.602,-15.0509,-18.9681,7.0,15.95,False
xs_momentum_top_decile,trailing_15pct,25,0.36,0.8023,-1.1265,-28.1614,-66.3675,148.2,14.4,False
xs_momentum_top_decile,atr_trail_vix_conditional,25,0.36,0.5922,-0.5542,-13.8553,-22.6968,9.2,14.4,False
xs_momentum_top_decile,r_multiple_3r,25,0.28,1.0487,0.1018,2.5456,-32.001,15.1,12.66,False
xs_momentum_top_decile,fixed_4r_2r,25,0.28,0.7492,-1.0471,-26.1786,-73.7764,23.7,11.2,False
xs_momentum_top_decile,trailing_10pct,25,0.28,0.6694,-1.3562,-33.9039,-67.2611,56.5,11.2,False
xs_momentum_top_decile,atr_trail_2x,25,0.24,0.2024,-2.1235,-53.0868,-51.9572,16.5,9.6,False
xs_momentum_top_decile,trailing_5pct,25,0.2,0.1978,-2.1294,-53.236,-53.0891,16.1,8.0,False
xs_momentum_top_decile,breakeven_plus_trail,25,0.04,0.2634,-1.7069,-42.6719,-37.4908,25.4,1.6,False
xs_momentum_top_decile,chandelier_3x,25,0.0,0.0,-1.9033,-47.5817,-47.3757,8.5,0.0,False
xs_momentum_top_decile,break_even_at_1r,25,0.0,0.0,-1.135,-28.375,-24.6188,13.6,0.0,False
smc_inverse_fvg,hybrid_50pct_target,115,0.7565,0.5858,-5.3112,-610.7933,-732.6884,285.5,30.26,True
smc_inverse_fvg,next_pivot_target,115,0.6348,0.602,-1.2674,-145.7535,-177.2443,15.6,25.39,False
smc_inverse_fvg,earnings_blackout,115,0.5565,0.5607,-16.9287,-1946.7993,-2706.6026,984.9,22.26,False
smc_inverse_fvg,class_time_stop,115,0.513,0.7114,-1.3923,-160.1112,-291.9298,36.2,20.52,False
smc_inverse_fvg,time_stop_10d,115,0.4522,0.7382,-0.7955,-91.4835,-113.9675,14.7,18.09,False
smc_inverse_fvg,regime_flip,115,0.4435,0.6525,-1.3963,-160.5702,-214.9061,29.1,17.74,False
smc_inverse_fvg,time_stop_20d,115,0.4435,0.6525,-1.3963,-160.5702,-214.9061,29.1,17.74,False
smc_inverse_fvg,multi_tier_partial,115,0.3739,0.3547,-1.2356,-142.097,-144.0851,5.6,14.96,False
smc_inverse_fvg,trailing_10pct,115,0.3304,0.565,-2.0392,-234.5091,-277.7019,46.9,13.22,False
smc_inverse_fvg,trailing_15pct,115,0.3304,0.9643,-0.227,-26.107,-273.9458,99.6,13.22,False
smc_inverse_fvg,ma_exit_ema9,115,0.313,0.5498,-1.1658,-134.0633,-136.0798,12.2,12.52,False
smc_inverse_fvg,atr_trail_2x,115,0.3043,0.4951,-1.8391,-211.4925,-227.8874,20.4,12.17,False
smc_inverse_fvg,chandelier_3x,115,0.287,0.4852,-2.0777,-238.9411,-265.5168,25.6,11.48,False
smc_inverse_fvg,fixed_4r_2r,115,0.2783,0.6138,-2.2103,-254.1812,-277.4431,37.7,11.13,False
smc_inverse_fvg,trailing_5pct,115,0.2783,0.4747,-1.4001,-161.0169,-162.7371,15.5,11.13,False
smc_inverse_fvg,r_multiple_2r,115,0.2696,0.7034,-0.8263,-95.0228,-118.4762,10.1,10.78,False
smc_inverse_fvg,breakeven_plus_trail,115,0.2609,0.9851,-0.0452,-5.1973,-121.8098,36.7,10.44,False
smc_inverse_fvg,smc_mitigation_zone,115,0.2348,0.1846,-1.6265,-187.048,-182.1979,5.5,9.39,False
smc_inverse_fvg,r_multiple_3r,115,0.2348,0.8441,-0.4534,-52.1449,-101.8015,12.3,9.39,False
smc_inverse_fvg,reverse_signal,115,0.2261,0.1763,-1.6597,-190.868,-186.0179,5.7,9.04,False
smc_inverse_fvg,atr_trail_mae_conditional,115,0.2261,0.1763,-1.6597,-190.868,-186.0179,5.7,9.04,False
smc_inverse_fvg,atr_trail_1x,115,0.2261,0.1763,-1.6597,-190.868,-186.0179,5.7,9.04,False
smc_inverse_fvg,mfe_lockin_trail,115,0.2261,0.2054,-1.6011,-184.1265,-179.2764,5.6,9.04,False
