strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,6,1,0.0,-3.1934,-3.1934
avwap_252_breakout,atr_trail_1x,48,1,0.0,-2.6769,-2.6769
avwap_252_breakout,atr_trail_1x,51,1,0.0,-3.1133,-3.1133
avwap_252_breakout,atr_trail_1x,68,1,1.0,2.1002,2.1002
avwap_252_breakout,atr_trail_1x,82,2,0.0,-0.4608,-0.9216
avwap_252_breakout,atr_trail_2x,6,1,0.0,-5.0211,-5.0211
avwap_252_breakout,atr_trail_2x,48,1,1.0,0.1619,0.1619
avwap_252_breakout,atr_trail_2x,51,1,0.0,-4.6196,-4.6196
avwap_252_breakout,atr_trail_2x,68,1,0.0,-0.8614,-0.8614
avwap_252_breakout,atr_trail_2x,82,2,0.0,-1.56285,-3.1257
avwap_252_breakout,atr_trail_mae_conditional,6,1,0.0,-3.1934,-3.1934
avwap_252_breakout,atr_trail_mae_conditional,48,1,0.0,-2.6769,-2.6769
avwap_252_breakout,atr_trail_mae_conditional,51,1,0.0,-3.1133,-3.1133
avwap_252_breakout,atr_trail_mae_conditional,68,1,1.0,2.1002,2.1002
avwap_252_breakout,atr_trail_mae_conditional,82,2,0.0,-0.4608,-0.9216
avwap_252_breakout,atr_trail_vix_conditional,6,1,0.0,-3.6485,-3.6485
avwap_252_breakout,atr_trail_vix_conditional,48,1,0.0,-5.8991,-5.8991
avwap_252_breakout,atr_trail_vix_conditional,51,1,0.0,-3.0547,-3.0547
avwap_252_breakout,atr_trail_vix_conditional,68,1,1.0,0.6194,0.6194
avwap_252_breakout,atr_trail_vix_conditional,82,2,0.0,-0.4608,-0.9216
avwap_252_breakout,break_even_at_1r,6,1,0.0,-3.1934,-3.1934
avwap_252_breakout,break_even_at_1r,48,1,0.0,-6.3721,-6.3721
avwap_252_breakout,break_even_at_1r,51,1,0.0,-3.2907,-3.2907
avwap_252_breakout,break_even_at_1r,68,1,0.0,0.0,0.0
