strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,high_25_40,3,0.0,-2.994533333333333,-8.9836
avwap_252_breakout,atr_trail_1x,mid_15_25,3,0.3333333333333333,0.3928666666666667,1.1786
avwap_252_breakout,atr_trail_2x,high_25_40,3,0.3333333333333333,-3.1595999999999997,-9.4788
avwap_252_breakout,atr_trail_2x,mid_15_25,3,0.0,-1.3290333333333333,-3.9871
avwap_252_breakout,atr_trail_mae_conditional,high_25_40,3,0.0,-2.994533333333333,-8.9836
avwap_252_breakout,atr_trail_mae_conditional,mid_15_25,3,0.3333333333333333,0.3928666666666667,1.1786
avwap_252_breakout,atr_trail_vix_conditional,high_25_40,3,0.0,-4.2007666666666665,-12.6023
avwap_252_breakout,atr_trail_vix_conditional,mid_15_25,3,0.3333333333333333,-0.10073333333333336,-0.3022000000000001
avwap_252_breakout,break_even_at_1r,high_25_40,3,0.0,-4.2854,-12.8562
avwap_252_breakout,break_even_at_1r,mid_15_25,3,0.0,-0.3072,-0.9216
avwap_252_breakout,breakeven_plus_trail,high_25_40,3,0.3333333333333333,11.158166666666666,33.4745
avwap_252_breakout,breakeven_plus_trail,mid_15_25,3,0.3333333333333333,1.153,3.459
avwap_252_breakout,chandelier_3x,high_25_40,3,0.0,-1.8581333333333336,-5.574400000000001
avwap_252_breakout,chandelier_3x,mid_15_25,3,0.3333333333333333,2.277766666666667,6.8333
avwap_252_breakout,class_time_stop,high_25_40,3,1.0,6.999133333333333,20.9974
avwap_252_breakout,class_time_stop,mid_15_25,3,0.6666666666666666,-1.8714000000000004,-5.614200000000001
avwap_252_breakout,earnings_blackout,high_25_40,3,0.6666666666666666,101.5265,304.5795
avwap_252_breakout,earnings_blackout,mid_15_25,3,0.0,-23.6243,-70.8729
avwap_252_breakout,fixed_4r_2r,high_25_40,3,0.3333333333333333,4.466633333333333,13.399899999999999
avwap_252_breakout,fixed_4r_2r,mid_15_25,3,0.6666666666666666,6.361999999999999,19.086
avwap_252_breakout,hybrid_50pct_target,high_25_40,3,0.6666666666666666,3.5316999999999994,10.595099999999999
avwap_252_breakout,hybrid_50pct_target,mid_15_25,3,0.6666666666666666,0.4193666666666663,1.2580999999999989
avwap_252_breakout,ma_exit_ema9,high_25_40,3,0.0,-3.657366666666667,-10.972100000000001
avwap_252_breakout,ma_exit_ema9,mid_15_25,3,1.0,4.748366666666667,14.2451
avwap_252_breakout,mfe_lockin_trail,high_25_40,3,0.0,-2.994533333333333,-8.9836
avwap_252_breakout,mfe_lockin_trail,mid_15_25,3,0.3333333333333333,0.6487,1.9461000000000002
avwap_252_breakout,multi_tier_partial,high_25_40,3,0.0,-2.994533333333333,-8.9836
avwap_252_breakout,multi_tier_partial,mid_15_25,3,1.0,1.2919666666666667,3.8759
avwap_252_breakout,next_pivot_target,high_25_40,3,0.6666666666666666,-1.7230666666666667,-5.1692
avwap_252_breakout,next_pivot_target,mid_15_25,3,1.0,3.7213,11.1639
avwap_252_breakout,r_multiple_2r,high_25_40,3,0.0,-4.2854,-12.8562
avwap_252_breakout,r_multiple_2r,mid_15_25,3,0.6666666666666666,3.0538000000000003,9.1614
avwap_252_breakout,r_multiple_3r,high_25_40,3,0.0,-4.2854,-12.8562
avwap_252_breakout,r_multiple_3r,mid_15_25,3,0.3333333333333333,1.1183666666666663,3.355099999999999
avwap_252_breakout,regime_flip,high_25_40,3,0.3333333333333333,-2.1118,-6.3354
avwap_252_breakout,regime_flip,mid_15_25,3,0.6666666666666666,0.6107999999999999,1.8323999999999998
avwap_252_breakout,reverse_signal,high_25_40,3,0.0,-2.994533333333333,-8.9836
avwap_252_breakout,reverse_signal,mid_15_25,3,0.3333333333333333,0.3928666666666667,1.1786
