strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,atr_trail_1x,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,atr_trail_2x,no,4,0.25,-0.9562999999999999,-3.8251999999999997
avwap_252_breakout,atr_trail_2x,yes,2,0.0,-4.8203499999999995,-9.640699999999999
avwap_252_breakout,atr_trail_mae_conditional,no,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,atr_trail_mae_conditional,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,atr_trail_vix_conditional,no,4,0.25,-1.550325,-6.2013
avwap_252_breakout,atr_trail_vix_conditional,yes,2,0.0,-3.3516,-6.7032
avwap_252_breakout,break_even_at_1r,no,4,0.0,-1.8234249999999999,-7.293699999999999
avwap_252_breakout,break_even_at_1r,yes,2,0.0,-3.24205,-6.4841
avwap_252_breakout,breakeven_plus_trail,no,4,0.25,0.86475,3.459
avwap_252_breakout,breakeven_plus_trail,yes,2,0.5,16.73725,33.4745
avwap_252_breakout,chandelier_3x,no,4,0.25,1.667925,6.6717
avwap_252_breakout,chandelier_3x,yes,2,0.0,-2.7064000000000004,-5.412800000000001
avwap_252_breakout,class_time_stop,no,4,0.75,0.4616749999999996,1.8466999999999985
avwap_252_breakout,class_time_stop,yes,2,1.0,6.76825,13.5365
avwap_252_breakout,earnings_blackout,no,4,0.25,1.3977000000000004,5.5908000000000015
avwap_252_breakout,earnings_blackout,yes,2,0.5,114.05789999999999,228.11579999999998
avwap_252_breakout,fixed_4r_2r,no,4,0.75,11.14355,44.5742
avwap_252_breakout,fixed_4r_2r,yes,2,0.0,-6.04415,-12.0883
avwap_252_breakout,hybrid_50pct_target,no,4,0.75,5.416725,21.6669
avwap_252_breakout,hybrid_50pct_target,yes,2,0.5,-4.90685,-9.8137
avwap_252_breakout,ma_exit_ema9,no,4,0.75,2.9315249999999997,11.726099999999999
avwap_252_breakout,ma_exit_ema9,yes,2,0.0,-4.22655,-8.4531
avwap_252_breakout,mfe_lockin_trail,no,4,0.25,-0.18269999999999992,-0.7307999999999997
avwap_252_breakout,mfe_lockin_trail,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,multi_tier_partial,no,4,0.75,0.29975000000000007,1.1990000000000003
avwap_252_breakout,multi_tier_partial,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,next_pivot_target,no,4,1.0,2.8756749999999998,11.502699999999999
avwap_252_breakout,next_pivot_target,yes,2,0.5,-2.754,-5.508
avwap_252_breakout,r_multiple_2r,no,4,0.5,0.697325,2.7893
avwap_252_breakout,r_multiple_2r,yes,2,0.0,-3.24205,-6.4841
avwap_252_breakout,r_multiple_3r,no,4,0.25,-0.7542500000000002,-3.017000000000001
avwap_252_breakout,r_multiple_3r,yes,2,0.0,-3.24205,-6.4841
avwap_252_breakout,regime_flip,no,4,0.5,-1.7806250000000001,-7.1225000000000005
avwap_252_breakout,regime_flip,yes,2,0.5,1.30975,2.6195
avwap_252_breakout,reverse_signal,no,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,reverse_signal,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,smc_mitigation_zone,no,4,0.5,-0.28275,-1.131
avwap_252_breakout,smc_mitigation_zone,yes,2,0.0,-3.15335,-6.3067
avwap_252_breakout,time_stop_10d,no,4,0.5,3.7674250000000002,15.069700000000001
avwap_252_breakout,time_stop_10d,yes,2,0.0,-1.5333999999999999,-3.0667999999999997
avwap_252_breakout,time_stop_20d,no,4,0.5,-1.7806250000000001,-7.1225000000000005
avwap_252_breakout,time_stop_20d,yes,2,0.5,1.30975,2.6195
avwap_252_breakout,trailing_10pct,no,4,0.25,-3.679125,-14.7165
avwap_252_breakout,trailing_10pct,yes,2,0.5,14.7159,29.4318
avwap_252_breakout,trailing_15pct,no,4,0.0,-6.181475000000001,-24.725900000000003
avwap_252_breakout,trailing_15pct,yes,2,0.5,8.643650000000001,17.287300000000002
avwap_252_breakout,trailing_5pct,no,4,0.0,-0.6953750000000001,-2.7815000000000003
avwap_252_breakout,trailing_5pct,yes,2,0.0,-3.9161,-7.8322
buyback_8k_recent_long,atr_trail_1x,no,4,0.25,-1.165,-4.66
buyback_8k_recent_long,atr_trail_1x,yes,10,0.4,-0.16903,-1.6903000000000001
buyback_8k_recent_long,atr_trail_2x,no,4,0.25,-3.171075,-12.6843
buyback_8k_recent_long,atr_trail_2x,yes,10,0.8,5.45552,54.5552
buyback_8k_recent_long,atr_trail_mae_conditional,no,4,0.25,-1.165,-4.66
buyback_8k_recent_long,atr_trail_mae_conditional,yes,10,0.4,-0.16903,-1.6903000000000001
buyback_8k_recent_long,atr_trail_vix_conditional,no,4,0.25,-1.605775,-6.4231
buyback_8k_recent_long,atr_trail_vix_conditional,yes,10,0.3,-0.7216699999999999,-7.2166999999999994
buyback_8k_recent_long,break_even_at_1r,no,4,0.25,5.3462250000000004,21.384900000000002
buyback_8k_recent_long,break_even_at_1r,yes,10,0.0,-0.66014,-6.6014
buyback_8k_recent_long,breakeven_plus_trail,no,4,0.25,4.336975000000001,17.347900000000003
buyback_8k_recent_long,breakeven_plus_trail,yes,10,0.6,9.38889,93.8889
buyback_8k_recent_long,chandelier_3x,no,4,0.0,-4.395625,-17.5825
buyback_8k_recent_long,chandelier_3x,yes,10,0.8,5.59312,55.9312
buyback_8k_recent_long,class_time_stop,no,4,1.0,2.3436250000000003,9.374500000000001
buyback_8k_recent_long,class_time_stop,yes,10,0.9,7.29067,72.9067
buyback_8k_recent_long,earnings_blackout,no,4,0.5,2.6767499999999993,10.706999999999997
buyback_8k_recent_long,earnings_blackout,yes,10,0.9,57.882169999999995,578.8217
buyback_8k_recent_long,fixed_4r_2r,no,4,0.25,-0.6294499999999998,-2.5177999999999994
buyback_8k_recent_long,fixed_4r_2r,yes,10,0.9,7.3568,73.568
buyback_8k_recent_long,hybrid_50pct_target,no,4,0.5,1.3657000000000004,5.462800000000001
buyback_8k_recent_long,hybrid_50pct_target,yes,10,0.9,6.96748,69.6748
buyback_8k_recent_long,ma_exit_ema9,no,4,0.25,-3.049175,-12.1967
buyback_8k_recent_long,ma_exit_ema9,yes,10,0.7,1.55317,15.531699999999999
buyback_8k_recent_long,mfe_lockin_trail,no,4,0.25,-0.5550000000000002,-2.2200000000000006
buyback_8k_recent_long,mfe_lockin_trail,yes,10,0.4,-0.09474000000000003,-0.9474000000000004
buyback_8k_recent_long,multi_tier_partial,no,4,0.5,0.34494999999999987,1.3797999999999995
buyback_8k_recent_long,multi_tier_partial,yes,10,0.6,0.08552999999999997,0.8552999999999996
buyback_8k_recent_long,next_pivot_target,no,4,0.75,2.15285,8.6114
buyback_8k_recent_long,next_pivot_target,yes,10,0.9,2.9702800000000003,29.702800000000003
buyback_8k_recent_long,r_multiple_2r,no,4,0.25,-0.3147,-1.2588
buyback_8k_recent_long,r_multiple_2r,yes,10,0.7,2.6977599999999997,26.9776
buyback_8k_recent_long,r_multiple_3r,no,4,0.25,0.4915749999999999,1.9662999999999995
buyback_8k_recent_long,r_multiple_3r,yes,10,0.7,4.09009,40.9009
buyback_8k_recent_long,regime_flip,no,4,0.5,0.14692499999999997,0.5876999999999999
buyback_8k_recent_long,regime_flip,yes,10,0.9,8.38655,83.8655
buyback_8k_recent_long,reverse_signal,no,4,0.25,-1.165,-4.66
buyback_8k_recent_long,reverse_signal,yes,10,0.4,-0.16903,-1.6903000000000001
buyback_8k_recent_long,smc_mitigation_zone,no,4,0.25,-1.6713250000000002,-6.685300000000001
buyback_8k_recent_long,smc_mitigation_zone,yes,10,0.4,0.02310000000000002,0.2310000000000002
buyback_8k_recent_long,time_stop_10d,no,4,0.25,-2.163675,-8.6547
buyback_8k_recent_long,time_stop_10d,yes,10,0.8,5.35208,53.5208
buyback_8k_recent_long,time_stop_20d,no,4,0.5,0.14692499999999997,0.5876999999999999
buyback_8k_recent_long,time_stop_20d,yes,10,0.9,8.38655,83.8655
buyback_8k_recent_long,trailing_10pct,no,4,0.5,6.379,25.516
buyback_8k_recent_long,trailing_10pct,yes,10,0.9,10.53968,105.3968
buyback_8k_recent_long,trailing_15pct,no,4,0.5,7.11445,28.4578
buyback_8k_recent_long,trailing_15pct,yes,10,0.9,20.88808,208.8808
buyback_8k_recent_long,trailing_5pct,no,4,0.25,-3.134925,-12.5397
buyback_8k_recent_long,trailing_5pct,yes,10,0.8,4.71847,47.1847
cpr_narrow_bullish,atr_trail_1x,yes,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,atr_trail_2x,yes,11,0.36363636363636365,-1.3173,-14.4903
cpr_narrow_bullish,atr_trail_mae_conditional,yes,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,atr_trail_vix_conditional,yes,11,0.18181818181818182,-2.0727727272727274,-22.8005
cpr_narrow_bullish,break_even_at_1r,yes,11,0.09090909090909091,-0.9097636363636364,-10.0074
cpr_narrow_bullish,breakeven_plus_trail,yes,11,0.2727272727272727,-0.48892727272727277,-5.3782000000000005
cpr_narrow_bullish,chandelier_3x,yes,11,0.36363636363636365,-1.486118181818182,-16.3473
cpr_narrow_bullish,class_time_stop,yes,11,0.5454545454545454,-0.9621181818181817,-10.583299999999998
cpr_narrow_bullish,earnings_blackout,yes,11,0.36363636363636365,-7.598172727272726,-83.5799
cpr_narrow_bullish,fixed_4r_2r,yes,11,0.45454545454545453,-0.06943636363636353,-0.7637999999999989
cpr_narrow_bullish,hybrid_50pct_target,yes,11,0.7272727272727273,0.3051818181818182,3.357
cpr_narrow_bullish,ma_exit_ema9,yes,11,0.2727272727272727,-2.4466545454545456,-26.9132
cpr_narrow_bullish,mfe_lockin_trail,yes,11,0.2727272727272727,-1.374309090909091,-15.1174
cpr_narrow_bullish,multi_tier_partial,yes,11,0.36363636363636365,-1.038018181818182,-11.4182
cpr_narrow_bullish,next_pivot_target,yes,11,0.8181818181818182,-0.25437272727272725,-2.7981
cpr_narrow_bullish,r_multiple_2r,yes,11,0.2727272727272727,-1.1372272727272728,-12.5095
cpr_narrow_bullish,r_multiple_3r,yes,11,0.18181818181818182,-1.3453090909090908,-14.798399999999999
cpr_narrow_bullish,regime_flip,yes,11,0.5454545454545454,-1.9250818181818181,-21.1759
cpr_narrow_bullish,reverse_signal,yes,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,smc_mitigation_zone,yes,11,0.18181818181818182,-1.7986363636363636,-19.785
cpr_narrow_bullish,time_stop_10d,yes,11,0.5454545454545454,-2.3758545454545454,-26.1344
cpr_narrow_bullish,time_stop_20d,yes,11,0.5454545454545454,-1.9250818181818181,-21.1759
cpr_narrow_bullish,trailing_10pct,yes,11,0.36363636363636365,-0.8685636363636365,-9.554200000000002
cpr_narrow_bullish,trailing_15pct,yes,11,0.45454545454545453,-2.9802272727272725,-32.7825
cpr_narrow_bullish,trailing_5pct,yes,11,0.2727272727272727,-1.0622909090909092,-11.6852
monthly_bias_momentum_long,atr_trail_1x,no,6,0.3333333333333333,-0.5413166666666667,-3.2479
monthly_bias_momentum_long,atr_trail_1x,yes,19,0.21052631578947367,-0.6622999999999999,-12.583699999999999
monthly_bias_momentum_long,atr_trail_2x,no,6,0.3333333333333333,-1.1297333333333333,-6.7783999999999995
monthly_bias_momentum_long,atr_trail_2x,yes,19,0.3157894736842105,-1.0338368421052633,-19.6429
monthly_bias_momentum_long,atr_trail_mae_conditional,no,6,0.3333333333333333,-0.5413166666666667,-3.2479
monthly_bias_momentum_long,atr_trail_mae_conditional,yes,19,0.21052631578947367,-0.6622999999999999,-12.583699999999999
monthly_bias_momentum_long,atr_trail_vix_conditional,no,6,0.3333333333333333,-0.45649999999999996,-2.739
monthly_bias_momentum_long,atr_trail_vix_conditional,yes,19,0.21052631578947367,-0.9541473684210525,-18.1288
monthly_bias_momentum_long,break_even_at_1r,no,6,0.0,-1.0690333333333333,-6.4142
monthly_bias_momentum_long,break_even_at_1r,yes,19,0.10526315789473684,-0.00900526315789475,-0.17110000000000025
monthly_bias_momentum_long,breakeven_plus_trail,no,6,0.0,-2.10365,-12.6219
monthly_bias_momentum_long,breakeven_plus_trail,yes,19,0.2631578947368421,1.409926315789474,26.788600000000002
monthly_bias_momentum_long,chandelier_3x,no,6,0.16666666666666666,-1.8243999999999998,-10.946399999999999
monthly_bias_momentum_long,chandelier_3x,yes,19,0.3684210526315789,-0.7358526315789472,-13.981199999999998
monthly_bias_momentum_long,class_time_stop,no,6,0.5,-0.72825,-4.3694999999999995
