strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,q4_ge_10pct,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,atr_trail_2x,q4_ge_10pct,6,0.16666666666666666,-2.2443166666666667,-13.4659
avwap_252_breakout,atr_trail_mae_conditional,q4_ge_10pct,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,atr_trail_vix_conditional,q4_ge_10pct,6,0.16666666666666666,-2.15075,-12.9045
avwap_252_breakout,break_even_at_1r,q4_ge_10pct,6,0.0,-2.2963,-13.7778
avwap_252_breakout,breakeven_plus_trail,q4_ge_10pct,6,0.3333333333333333,6.155583333333333,36.9335
avwap_252_breakout,chandelier_3x,q4_ge_10pct,6,0.16666666666666666,0.20981666666666673,1.2589000000000004
avwap_252_breakout,class_time_stop,q4_ge_10pct,6,0.8333333333333334,2.5638666666666663,15.383199999999999
avwap_252_breakout,earnings_blackout,q4_ge_10pct,6,0.3333333333333333,38.9511,233.70659999999998
avwap_252_breakout,fixed_4r_2r,q4_ge_10pct,6,0.5,5.414316666666667,32.4859
avwap_252_breakout,hybrid_50pct_target,q4_ge_10pct,6,0.6666666666666666,1.975533333333333,11.853199999999998
avwap_252_breakout,ma_exit_ema9,q4_ge_10pct,6,0.5,0.5455000000000001,3.2730000000000006
avwap_252_breakout,mfe_lockin_trail,q4_ge_10pct,6,0.16666666666666666,-1.1729166666666666,-7.0375
avwap_252_breakout,multi_tier_partial,q4_ge_10pct,6,0.5,-0.8512833333333334,-5.1077
avwap_252_breakout,next_pivot_target,q4_ge_10pct,6,0.8333333333333334,0.9991166666666667,5.9947
avwap_252_breakout,r_multiple_2r,q4_ge_10pct,6,0.3333333333333333,-0.6158,-3.6948
avwap_252_breakout,r_multiple_3r,q4_ge_10pct,6,0.16666666666666666,-1.583516666666667,-9.501100000000001
avwap_252_breakout,regime_flip,q4_ge_10pct,6,0.5,-0.7504999999999998,-4.502999999999999
avwap_252_breakout,reverse_signal,q4_ge_10pct,6,0.16666666666666666,-1.3008333333333333,-7.805
avwap_252_breakout,smc_mitigation_zone,q4_ge_10pct,6,0.3333333333333333,-1.2396166666666668,-7.4377
avwap_252_breakout,time_stop_10d,q4_ge_10pct,6,0.3333333333333333,2.0004833333333334,12.0029
avwap_252_breakout,time_stop_20d,q4_ge_10pct,6,0.5,-0.7504999999999998,-4.502999999999999
avwap_252_breakout,trailing_10pct,q4_ge_10pct,6,0.3333333333333333,2.4525499999999996,14.715299999999997
avwap_252_breakout,trailing_15pct,q4_ge_10pct,6,0.16666666666666666,-1.239766666666667,-7.438600000000001
avwap_252_breakout,trailing_5pct,q4_ge_10pct,6,0.0,-1.76895,-10.6137
buyback_8k_recent_long,atr_trail_1x,q1_lt_2pct,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,atr_trail_1x,q4_ge_10pct,10,0.4,-0.14481000000000002,-1.4481000000000002
buyback_8k_recent_long,atr_trail_2x,q1_lt_2pct,4,0.25,-1.702,-6.808
buyback_8k_recent_long,atr_trail_2x,q4_ge_10pct,10,0.8,4.86789,48.6789
buyback_8k_recent_long,atr_trail_mae_conditional,q1_lt_2pct,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,atr_trail_mae_conditional,q4_ge_10pct,10,0.4,-0.14481000000000002,-1.4481000000000002
buyback_8k_recent_long,atr_trail_vix_conditional,q1_lt_2pct,4,0.25,-2.160725,-8.6429
buyback_8k_recent_long,atr_trail_vix_conditional,q4_ge_10pct,10,0.3,-0.49969,-4.9969
buyback_8k_recent_long,break_even_at_1r,q1_lt_2pct,4,0.0,-1.5398,-6.1592
buyback_8k_recent_long,break_even_at_1r,q4_ge_10pct,10,0.1,2.0942700000000003,20.942700000000002
buyback_8k_recent_long,breakeven_plus_trail,q1_lt_2pct,4,0.25,-2.78515,-11.1406
buyback_8k_recent_long,breakeven_plus_trail,q4_ge_10pct,10,0.6,12.237739999999999,122.3774
buyback_8k_recent_long,chandelier_3x,q1_lt_2pct,4,0.25,-2.5118,-10.0472
buyback_8k_recent_long,chandelier_3x,q4_ge_10pct,10,0.7,4.839589999999999,48.3959
buyback_8k_recent_long,class_time_stop,q1_lt_2pct,4,0.75,1.8625999999999998,7.450399999999999
buyback_8k_recent_long,class_time_stop,q4_ge_10pct,10,1.0,7.483079999999999,74.8308
buyback_8k_recent_long,earnings_blackout,q1_lt_2pct,4,0.75,27.679349999999996,110.71739999999998
buyback_8k_recent_long,earnings_blackout,q4_ge_10pct,10,0.8,47.88113,478.81129999999996
buyback_8k_recent_long,fixed_4r_2r,q1_lt_2pct,4,0.25,-0.9371500000000001,-3.7486000000000006
buyback_8k_recent_long,fixed_4r_2r,q4_ge_10pct,10,0.9,7.47988,74.7988
buyback_8k_recent_long,hybrid_50pct_target,q1_lt_2pct,4,0.5,-2.109225,-8.4369
buyback_8k_recent_long,hybrid_50pct_target,q4_ge_10pct,10,0.9,8.35745,83.5745
buyback_8k_recent_long,ma_exit_ema9,q1_lt_2pct,4,0.25,-1.1121500000000002,-4.448600000000001
buyback_8k_recent_long,ma_exit_ema9,q4_ge_10pct,10,0.7,0.7783599999999999,7.783599999999999
buyback_8k_recent_long,mfe_lockin_trail,q1_lt_2pct,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,mfe_lockin_trail,q4_ge_10pct,10,0.4,0.17347999999999994,1.7347999999999995
buyback_8k_recent_long,multi_tier_partial,q1_lt_2pct,4,0.25,-1.000525,-4.0021
buyback_8k_recent_long,multi_tier_partial,q4_ge_10pct,10,0.7,0.6237199999999999,6.2372
buyback_8k_recent_long,next_pivot_target,q1_lt_2pct,4,0.5,-1.698175,-6.7927
buyback_8k_recent_long,next_pivot_target,q4_ge_10pct,10,1.0,4.51069,45.1069
buyback_8k_recent_long,r_multiple_2r,q1_lt_2pct,4,0.25,-0.4685500000000001,-1.8742000000000003
buyback_8k_recent_long,r_multiple_2r,q4_ge_10pct,10,0.7,2.7593,27.593
buyback_8k_recent_long,r_multiple_3r,q1_lt_2pct,4,0.25,0.05607500000000004,0.22430000000000017
buyback_8k_recent_long,r_multiple_3r,q4_ge_10pct,10,0.7,4.26429,42.6429
buyback_8k_recent_long,regime_flip,q1_lt_2pct,4,0.25,-0.7666999999999999,-3.0667999999999997
buyback_8k_recent_long,regime_flip,q4_ge_10pct,10,1.0,8.752,87.52000000000001
buyback_8k_recent_long,reverse_signal,q1_lt_2pct,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,reverse_signal,q4_ge_10pct,10,0.4,-0.14481000000000002,-1.4481000000000002
buyback_8k_recent_long,smc_mitigation_zone,q1_lt_2pct,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,smc_mitigation_zone,q4_ge_10pct,10,0.4,-0.15521,-1.5520999999999998
