exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,11,0.2727272727272727,-1.655009090909091,-18.2051,-2.2499418704381604
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.5714285714285714,0.7524714285714286,5.2673,0.9457283517851792
atr_trail_1x,neutral,Consumer Staples,unknown,high_25_40,long_ge_11d,5,0.2,-1.8115400000000002,-9.0577,-2.281665365896346
atr_trail_1x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,5,0.2,-1.12808,-5.6404,-2.005680677073008
atr_trail_1x,neutral,Financials,unknown,high_25_40,long_ge_11d,13,0.23076923076923078,-1.4755384615384617,-19.182000000000002,-2.4834174672205007
atr_trail_1x,neutral,Financials,unknown,low_lt_15,long_ge_11d,6,0.3333333333333333,-0.8835500000000001,-5.3013,-2.391762993597806
atr_trail_1x,neutral,Financials,unknown,mid_15_25,long_ge_11d,9,0.1111111111111111,-1.7151555555555555,-15.436399999999999,-3.105469749122129
atr_trail_1x,neutral,Health Care,unknown,high_25_40,long_ge_11d,14,0.14285714285714285,-1.2780785714285714,-17.8931,-2.9983968219809474
atr_trail_1x,neutral,Health Care,unknown,low_lt_15,long_ge_11d,8,0.0,-1.6451375000000001,-13.161100000000001,-11.915569731249414
atr_trail_1x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,11,0.6363636363636364,0.8190454545454545,9.0095,2.2018770290974903
atr_trail_1x,neutral,Industrials,unknown,high_25_40,long_ge_11d,6,0.16666666666666666,-2.4628,-14.7768,-2.8646960482650106
atr_trail_1x,neutral,Industrials,unknown,low_lt_15,long_ge_11d,6,0.3333333333333333,-0.9996333333333333,-5.9978,-1.1513478610883467
atr_trail_1x,neutral,Industrials,unknown,mid_15_25,long_ge_11d,8,0.0,-1.1219999999999999,-8.975999999999999,-3.3542371994793907
atr_trail_1x,neutral,Information Technology,unknown,high_25_40,long_ge_11d,7,0.42857142857142855,-1.5349857142857142,-10.7449,-2.0312028317552433
atr_trail_1x,neutral,Information Technology,unknown,low_lt_15,long_ge_11d,6,0.16666666666666666,-1.5074333333333334,-9.0446,-3.5726893823629573
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,9,0.2222222222222222,-0.8151555555555556,-7.3364,-1.4622666421426662
atr_trail_1x,neutral,Real Estate,unknown,mid_15_25,long_ge_11d,5,0.0,-2.04314,-10.2157,-6.120733100255429
atr_trail_1x,neutral,Utilities,unknown,high_25_40,long_ge_11d,7,0.0,-2.1956571428571428,-15.3696,-9.489221527251695
atr_trail_1x,neutral,Utilities,unknown,mid_15_25,long_ge_11d,6,0.16666666666666666,-1.5145,-9.087,-2.0498585704463306
atr_trail_2x,neutral,Consumer Discretionary,unknown,high_25_40,long_ge_11d,11,0.36363636363636365,-1.6888454545454545,-18.5773,-0.9601446403162119
