strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,atr_trail_1x,medium_4_10d,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,atr_trail_2x,long_ge_11d,2,0.0,-4.8203499999999995,-9.640699999999999
avwap_252_breakout,atr_trail_2x,medium_4_10d,4,0.25,-0.9562999999999999,-3.8251999999999997
avwap_252_breakout,atr_trail_mae_conditional,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,atr_trail_mae_conditional,medium_4_10d,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,atr_trail_vix_conditional,long_ge_11d,2,0.0,-3.3516,-6.7032
avwap_252_breakout,atr_trail_vix_conditional,medium_4_10d,4,0.25,-1.550325,-6.2013
avwap_252_breakout,break_even_at_1r,long_ge_11d,2,0.0,-3.24205,-6.4841
avwap_252_breakout,break_even_at_1r,medium_4_10d,4,0.0,-1.8234249999999999,-7.293699999999999
avwap_252_breakout,breakeven_plus_trail,long_ge_11d,2,0.5,16.73725,33.4745
avwap_252_breakout,breakeven_plus_trail,medium_4_10d,4,0.25,0.86475,3.459
avwap_252_breakout,chandelier_3x,long_ge_11d,2,0.0,-2.7064000000000004,-5.412800000000001
avwap_252_breakout,chandelier_3x,medium_4_10d,4,0.25,1.667925,6.6717
avwap_252_breakout,class_time_stop,long_ge_11d,2,1.0,6.76825,13.5365
avwap_252_breakout,class_time_stop,medium_4_10d,4,0.75,0.4616749999999996,1.8466999999999985
avwap_252_breakout,earnings_blackout,long_ge_11d,2,0.5,114.05789999999999,228.11579999999998
avwap_252_breakout,earnings_blackout,medium_4_10d,4,0.25,1.3977000000000004,5.5908000000000015
avwap_252_breakout,fixed_4r_2r,long_ge_11d,2,0.0,-6.04415,-12.0883
avwap_252_breakout,fixed_4r_2r,medium_4_10d,4,0.75,11.14355,44.5742
avwap_252_breakout,hybrid_50pct_target,long_ge_11d,2,0.5,-4.90685,-9.8137
avwap_252_breakout,hybrid_50pct_target,medium_4_10d,4,0.75,5.416725,21.6669
avwap_252_breakout,ma_exit_ema9,long_ge_11d,2,0.0,-4.22655,-8.4531
avwap_252_breakout,ma_exit_ema9,medium_4_10d,4,0.75,2.9315249999999997,11.726099999999999
avwap_252_breakout,mfe_lockin_trail,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,mfe_lockin_trail,medium_4_10d,4,0.25,-0.18269999999999992,-0.7307999999999997
avwap_252_breakout,multi_tier_partial,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,multi_tier_partial,medium_4_10d,4,0.75,0.29975000000000007,1.1990000000000003
avwap_252_breakout,next_pivot_target,long_ge_11d,2,0.5,-2.754,-5.508
avwap_252_breakout,next_pivot_target,medium_4_10d,4,1.0,2.8756749999999998,11.502699999999999
avwap_252_breakout,r_multiple_2r,long_ge_11d,2,0.0,-3.24205,-6.4841
avwap_252_breakout,r_multiple_2r,medium_4_10d,4,0.5,0.697325,2.7893
avwap_252_breakout,r_multiple_3r,long_ge_11d,2,0.0,-3.24205,-6.4841
avwap_252_breakout,r_multiple_3r,medium_4_10d,4,0.25,-0.7542500000000002,-3.017000000000001
avwap_252_breakout,regime_flip,long_ge_11d,2,0.5,1.30975,2.6195
avwap_252_breakout,regime_flip,medium_4_10d,4,0.5,-1.7806250000000001,-7.1225000000000005
avwap_252_breakout,reverse_signal,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,reverse_signal,medium_4_10d,4,0.25,-0.37457499999999994,-1.4982999999999997
avwap_252_breakout,smc_mitigation_zone,long_ge_11d,2,0.0,-3.15335,-6.3067
avwap_252_breakout,smc_mitigation_zone,medium_4_10d,4,0.5,-0.28275,-1.131
avwap_252_breakout,time_stop_10d,long_ge_11d,2,0.0,-1.5333999999999999,-3.0667999999999997
avwap_252_breakout,time_stop_10d,medium_4_10d,4,0.5,3.7674250000000002,15.069700000000001
avwap_252_breakout,time_stop_20d,long_ge_11d,2,0.5,1.30975,2.6195
avwap_252_breakout,time_stop_20d,medium_4_10d,4,0.5,-1.7806250000000001,-7.1225000000000005
avwap_252_breakout,trailing_10pct,long_ge_11d,2,0.5,14.7159,29.4318
avwap_252_breakout,trailing_10pct,medium_4_10d,4,0.25,-3.679125,-14.7165
avwap_252_breakout,trailing_15pct,long_ge_11d,2,0.5,8.643650000000001,17.287300000000002
avwap_252_breakout,trailing_15pct,medium_4_10d,4,0.0,-6.181475000000001,-24.725900000000003
avwap_252_breakout,trailing_5pct,long_ge_11d,2,0.0,-3.9161,-7.8322
avwap_252_breakout,trailing_5pct,medium_4_10d,4,0.0,-0.6953750000000001,-2.7815000000000003
buyback_8k_recent_long,atr_trail_1x,long_ge_11d,9,0.4444444444444444,-0.14187777777777782,-1.2769000000000004
buyback_8k_recent_long,atr_trail_1x,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,atr_trail_1x,short_le_3d,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,atr_trail_2x,long_ge_11d,9,0.7777777777777778,5.1432777777777785,46.289500000000004
buyback_8k_recent_long,atr_trail_2x,medium_4_10d,1,1.0,2.3894,2.3894
buyback_8k_recent_long,atr_trail_2x,short_le_3d,4,0.25,-1.702,-6.808
buyback_8k_recent_long,atr_trail_mae_conditional,long_ge_11d,9,0.4444444444444444,-0.14187777777777782,-1.2769000000000004
buyback_8k_recent_long,atr_trail_mae_conditional,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,atr_trail_mae_conditional,short_le_3d,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,atr_trail_vix_conditional,long_ge_11d,9,0.3333333333333333,-0.41312222222222217,-3.7180999999999997
buyback_8k_recent_long,atr_trail_vix_conditional,medium_4_10d,1,0.0,-1.2788,-1.2788
buyback_8k_recent_long,atr_trail_vix_conditional,short_le_3d,4,0.25,-2.160725,-8.6429
buyback_8k_recent_long,break_even_at_1r,long_ge_11d,9,0.1111111111111111,2.345988888888889,21.1139
buyback_8k_recent_long,break_even_at_1r,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,break_even_at_1r,short_le_3d,4,0.0,-1.5398,-6.1592
buyback_8k_recent_long,breakeven_plus_trail,long_ge_11d,9,0.6666666666666666,13.597488888888888,122.3774
buyback_8k_recent_long,breakeven_plus_trail,medium_4_10d,1,0.0,0.0,0.0
buyback_8k_recent_long,breakeven_plus_trail,short_le_3d,4,0.25,-2.78515,-11.1406
buyback_8k_recent_long,chandelier_3x,long_ge_11d,9,0.6666666666666666,5.3060777777777774,47.7547
buyback_8k_recent_long,chandelier_3x,medium_4_10d,1,1.0,0.6412,0.6412
buyback_8k_recent_long,chandelier_3x,short_le_3d,4,0.25,-2.5118,-10.0472
buyback_8k_recent_long,class_time_stop,long_ge_11d,9,1.0,7.6802222222222225,69.122
buyback_8k_recent_long,class_time_stop,medium_4_10d,1,1.0,5.7088,5.7088
buyback_8k_recent_long,class_time_stop,short_le_3d,4,0.75,1.8625999999999998,7.450399999999999
buyback_8k_recent_long,earnings_blackout,long_ge_11d,9,0.7777777777777778,52.9108,476.1972
buyback_8k_recent_long,earnings_blackout,medium_4_10d,1,1.0,2.6141,2.6141
buyback_8k_recent_long,earnings_blackout,short_le_3d,4,0.75,27.679349999999996,110.71739999999998
buyback_8k_recent_long,fixed_4r_2r,long_ge_11d,9,0.8888888888888888,7.1819444444444445,64.6375
buyback_8k_recent_long,fixed_4r_2r,medium_4_10d,1,1.0,10.1613,10.1613
buyback_8k_recent_long,fixed_4r_2r,short_le_3d,4,0.25,-0.9371500000000001,-3.7486000000000006
buyback_8k_recent_long,hybrid_50pct_target,long_ge_11d,9,0.8888888888888888,8.862666666666666,79.764
buyback_8k_recent_long,hybrid_50pct_target,medium_4_10d,1,1.0,3.8105,3.8105
buyback_8k_recent_long,hybrid_50pct_target,short_le_3d,4,0.5,-2.109225,-8.4369
buyback_8k_recent_long,ma_exit_ema9,long_ge_11d,9,0.6666666666666666,0.6036222222222221,5.432599999999999
buyback_8k_recent_long,ma_exit_ema9,medium_4_10d,1,1.0,2.351,2.351
buyback_8k_recent_long,ma_exit_ema9,short_le_3d,4,0.25,-1.1121500000000002,-4.448600000000001
buyback_8k_recent_long,mfe_lockin_trail,long_ge_11d,9,0.4444444444444444,0.2117777777777777,1.9059999999999993
buyback_8k_recent_long,mfe_lockin_trail,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,mfe_lockin_trail,short_le_3d,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,multi_tier_partial,long_ge_11d,9,0.6666666666666666,0.6116222222222222,5.5046
buyback_8k_recent_long,multi_tier_partial,medium_4_10d,1,1.0,0.7326,0.7326
buyback_8k_recent_long,multi_tier_partial,short_le_3d,4,0.25,-1.000525,-4.0021
buyback_8k_recent_long,next_pivot_target,long_ge_11d,9,1.0,4.1651,37.4859
buyback_8k_recent_long,next_pivot_target,medium_4_10d,1,1.0,7.621,7.621
buyback_8k_recent_long,next_pivot_target,short_le_3d,4,0.5,-1.698175,-6.7927
buyback_8k_recent_long,r_multiple_2r,long_ge_11d,9,0.6666666666666666,2.501377777777778,22.5124
buyback_8k_recent_long,r_multiple_2r,medium_4_10d,1,1.0,5.0806,5.0806
buyback_8k_recent_long,r_multiple_2r,short_le_3d,4,0.25,-0.4685500000000001,-1.8742000000000003
buyback_8k_recent_long,r_multiple_3r,long_ge_11d,9,0.6666666666666666,3.8913222222222226,35.0219
buyback_8k_recent_long,r_multiple_3r,medium_4_10d,1,1.0,7.621,7.621
buyback_8k_recent_long,r_multiple_3r,short_le_3d,4,0.25,0.05607500000000004,0.22430000000000017
buyback_8k_recent_long,regime_flip,long_ge_11d,9,1.0,9.272377777777779,83.4514
buyback_8k_recent_long,regime_flip,medium_4_10d,1,1.0,4.0686,4.0686
buyback_8k_recent_long,regime_flip,short_le_3d,4,0.25,-0.7666999999999999,-3.0667999999999997
buyback_8k_recent_long,reverse_signal,long_ge_11d,9,0.4444444444444444,-0.14187777777777782,-1.2769000000000004
buyback_8k_recent_long,reverse_signal,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,reverse_signal,short_le_3d,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,smc_mitigation_zone,long_ge_11d,9,0.4444444444444444,-0.15343333333333334,-1.3809
buyback_8k_recent_long,smc_mitigation_zone,medium_4_10d,1,0.0,-0.1712,-0.1712
buyback_8k_recent_long,smc_mitigation_zone,short_le_3d,4,0.25,-1.2255500000000001,-4.902200000000001
buyback_8k_recent_long,time_stop_10d,long_ge_11d,9,0.8888888888888888,6.022455555555556,54.2021
