strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,Consumer Discretionary,1,0.0,-0.448,-0.448
avwap_252_breakout,atr_trail_1x,Financials,2,0.0,-1.79345,-3.5869
avwap_252_breakout,atr_trail_1x,Health Care,1,0.0,-3.1934,-3.1934
avwap_252_breakout,atr_trail_1x,Industrials,2,0.5,-0.2883499999999999,-0.5766999999999998
avwap_252_breakout,atr_trail_2x,Consumer Discretionary,1,0.0,-1.2397,-1.2397
avwap_252_breakout,atr_trail_2x,Financials,2,0.0,-3.2528,-6.5056
avwap_252_breakout,atr_trail_2x,Health Care,1,0.0,-5.0211,-5.0211
avwap_252_breakout,atr_trail_2x,Industrials,2,0.5,-0.34975,-0.6995
avwap_252_breakout,atr_trail_mae_conditional,Consumer Discretionary,1,0.0,-0.448,-0.448
avwap_252_breakout,atr_trail_mae_conditional,Financials,2,0.0,-1.79345,-3.5869
avwap_252_breakout,atr_trail_mae_conditional,Health Care,1,0.0,-3.1934,-3.1934
avwap_252_breakout,atr_trail_mae_conditional,Industrials,2,0.5,-0.2883499999999999,-0.5766999999999998
avwap_252_breakout,atr_trail_vix_conditional,Consumer Discretionary,1,0.0,-0.448,-0.448
avwap_252_breakout,atr_trail_vix_conditional,Financials,2,0.0,-1.7641499999999999,-3.5282999999999998
avwap_252_breakout,atr_trail_vix_conditional,Health Care,1,0.0,-3.6485,-3.6485
avwap_252_breakout,atr_trail_vix_conditional,Industrials,2,0.5,-2.63985,-5.2797
avwap_252_breakout,break_even_at_1r,Consumer Discretionary,1,0.0,-0.448,-0.448
avwap_252_breakout,break_even_at_1r,Financials,2,0.0,-1.8821500000000002,-3.7643000000000004
avwap_252_breakout,break_even_at_1r,Health Care,1,0.0,-3.1934,-3.1934
avwap_252_breakout,break_even_at_1r,Industrials,2,0.0,-3.18605,-6.3721
avwap_252_breakout,breakeven_plus_trail,Consumer Discretionary,1,1.0,3.459,3.459
avwap_252_breakout,breakeven_plus_trail,Financials,2,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Health Care,1,1.0,33.4745,33.4745
avwap_252_breakout,breakeven_plus_trail,Industrials,2,0.0,0.0,0.0
avwap_252_breakout,chandelier_3x,Consumer Discretionary,1,1.0,7.3543,7.3543
avwap_252_breakout,chandelier_3x,Financials,2,0.0,-2.37155,-4.7431
avwap_252_breakout,chandelier_3x,Health Care,1,0.0,-0.9903,-0.9903
avwap_252_breakout,chandelier_3x,Industrials,2,0.0,-0.181,-0.362
avwap_252_breakout,class_time_stop,Consumer Discretionary,1,1.0,3.6233,3.6233
avwap_252_breakout,class_time_stop,Financials,2,0.5,-3.3965500000000004,-6.793100000000001
avwap_252_breakout,class_time_stop,Health Care,1,1.0,10.4687,10.4687
avwap_252_breakout,class_time_stop,Industrials,2,1.0,4.0421499999999995,8.084299999999999
avwap_252_breakout,earnings_blackout,Consumer Discretionary,1,0.0,-21.2493,-21.2493
avwap_252_breakout,earnings_blackout,Financials,2,0.0,-26.11875,-52.2375
avwap_252_breakout,earnings_blackout,Health Care,1,1.0,258.8585,258.8585
