strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,fri,4,0.0,-1.697975,-6.7919
avwap_252_breakout,atr_trail_1x,tue,1,0.0,-3.1133,-3.1133
avwap_252_breakout,atr_trail_1x,wed,1,1.0,2.1002,2.1002
avwap_252_breakout,atr_trail_2x,fri,4,0.25,-1.996225,-7.9849
avwap_252_breakout,atr_trail_2x,tue,1,0.0,-4.6196,-4.6196
avwap_252_breakout,atr_trail_2x,wed,1,0.0,-0.8614,-0.8614
avwap_252_breakout,atr_trail_mae_conditional,fri,4,0.0,-1.697975,-6.7919
avwap_252_breakout,atr_trail_mae_conditional,tue,1,0.0,-3.1133,-3.1133
avwap_252_breakout,atr_trail_mae_conditional,wed,1,1.0,2.1002,2.1002
avwap_252_breakout,atr_trail_vix_conditional,fri,4,0.0,-2.6172999999999997,-10.469199999999999
avwap_252_breakout,atr_trail_vix_conditional,tue,1,0.0,-3.0547,-3.0547
avwap_252_breakout,atr_trail_vix_conditional,wed,1,1.0,0.6194,0.6194
avwap_252_breakout,break_even_at_1r,fri,4,0.0,-2.621775,-10.4871
avwap_252_breakout,break_even_at_1r,tue,1,0.0,-3.2907,-3.2907
avwap_252_breakout,break_even_at_1r,wed,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,fri,4,0.5,9.233375,36.9335
avwap_252_breakout,breakeven_plus_trail,tue,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,wed,1,0.0,0.0,0.0
avwap_252_breakout,chandelier_3x,fri,4,0.25,1.4704500000000003,5.881800000000001
avwap_252_breakout,chandelier_3x,tue,1,0.0,-4.4225,-4.4225
avwap_252_breakout,chandelier_3x,wed,1,0.0,-0.2004,-0.2004
avwap_252_breakout,class_time_stop,fri,4,0.75,2.9229999999999996,11.691999999999998
avwap_252_breakout,class_time_stop,tue,1,1.0,3.0678,3.0678
