strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
52w_high_breakout,next_pivot_target,9,0.8889,5.31,4.7889,43.1,0.0,25.2,1.0,98.02,True
52w_high_breakout,time_stop_20d,9,0.7778,8.2242,5.1793,46.6137,-3.546,29.6,1.0,92.23,False
52w_high_breakout,regime_flip,9,0.7778,8.2242,5.1793,46.6137,-3.546,29.6,1.0,92.23,False
52w_high_breakout,chandelier_3x,9,0.6667,6.076,4.9598,44.6385,-4.4397,36.3,1.0,89.39,False
52w_high_breakout,fixed_4r_2r,9,0.6667,3.9473,6.2638,56.3746,-5.1511,38.0,1.0,88.56,False
52w_high_breakout,time_stop_10d,9,0.6667,5.5789,3.265,29.3849,-4.0561,14.3,1.0,87.33,False
52w_high_breakout,atr_trail_2x,9,0.6667,5.4194,4.6153,41.5375,-5.9628,28.7,1.0,86.97,False
52w_high_breakout,hybrid_50pct_target,9,0.8889,10.4096,10.4551,94.0963,-10.0,103.7,1.0,85.83,False
52w_high_breakout,breakeven_plus_trail,9,0.4444,11.6032,10.1169,91.0525,-5.1511,82.2,1.0,85.23,False
52w_high_breakout,break_even_at_1r,9,0.2222,4.3238,5.7168,51.4508,-5.9816,34.2,1.0,80.86,False
52w_high_breakout,trailing_10pct,9,0.6667,5.939,11.9507,107.5567,-11.7771,117.3,1.0,80.28,False
52w_high_breakout,ma_exit_ema9,9,0.5556,2.603,3.4391,30.9515,-6.7728,23.4,1.0,79.62,False
52w_high_breakout,trailing_15pct,9,0.6667,8.4429,16.0012,144.011,-13.6721,182.1,1.0,77.91,False
52w_high_breakout,class_time_stop,9,0.6667,2.5798,4.5239,40.7147,-11.8265,36.8,1.0,76.41,False
52w_high_breakout,earnings_blackout,9,0.7778,3.2909,6.9597,62.6376,-23.5671,87.3,0.0,71.67,False
52w_high_breakout,r_multiple_3r,9,0.4444,1.8598,1.7249,15.5242,-6.8031,11.6,1.0,68.46,False
52w_high_breakout,trailing_5pct,9,0.3333,1.9749,2.4563,22.107,-8.5159,24.4,1.0,66.98,False
52w_high_breakout,r_multiple_2r,9,0.4444,1.2399,0.4812,4.3311,-6.8031,8.0,1.0,58.29,False
52w_high_breakout,atr_trail_vix_conditional,9,0.2222,1.1647,0.34,3.0596,-5.0779,11.2,1.0,55.62,False
52w_high_breakout,multi_tier_partial,9,0.4444,0.7189,-0.524,-4.7163,-5.8264,6.9,1.0,46.84,False
52w_high_breakout,smc_mitigation_zone,9,0.3333,0.6411,-0.6721,-6.0488,-5.8264,6.9,1.0,42.6,False
52w_high_breakout,smart_money_reversal,9,0.3333,0.6132,-0.7575,-6.8177,-5.8264,7.0,1.0,41.56,False
52w_high_breakout,reverse_signal,9,0.3333,0.6132,-0.7575,-6.8177,-5.8264,7.0,1.0,41.56,False
52w_high_breakout,atr_trail_mae_conditional,9,0.3333,0.6132,-0.7575,-6.8177,-5.8264,7.0,1.0,41.56,False
52w_high_breakout,atr_trail_1x,9,0.3333,0.6132,-0.7575,-6.8177,-5.8264,7.0,1.0,41.56,False
52w_high_breakout,mfe_lockin_trail,9,0.3333,0.5361,-0.9085,-8.1762,-5.8264,6.7,1.0,38.59,False
news_momentum_long,trailing_15pct,18,0.5,2.7241,7.4635,134.3423,-37.6984,142.0,0.8889,65.52,True
news_momentum_long,next_pivot_target,18,0.7778,1.8329,1.3631,24.5361,-13.6228,19.6,1.0,64.09,False
news_momentum_long,class_time_stop,18,0.5556,2.0547,2.953,53.154,-15.7847,42.2,1.0,62.78,False
news_momentum_long,time_stop_20d,18,0.6111,2.1268,2.6063,46.9139,-27.9976,28.4,1.0,58.53,False
news_momentum_long,regime_flip,18,0.6111,2.1268,2.6063,46.9139,-27.9976,28.4,1.0,58.53,False
news_momentum_long,earnings_blackout,18,0.5,1.8396,2.9451,53.0111,-30.366,83.1,0.0,54.4,False
news_momentum_long,hybrid_50pct_target,18,0.6111,1.6532,2.5402,45.7241,-40.0,62.7,0.9444,53.27,False
news_momentum_long,atr_trail_2x,18,0.3889,1.6636,1.6146,29.0627,-30.0625,22.0,0.9444,48.68,False
news_momentum_long,r_multiple_2r,18,0.3889,1.2699,0.517,9.3062,-16.5145,8.5,1.0,45.86,False
news_momentum_long,chandelier_3x,18,0.3889,1.4794,1.1687,21.0357,-31.6047,26.8,0.9444,45.61,False
news_momentum_long,breakeven_plus_trail,18,0.2778,1.5664,1.0628,19.1313,-21.4545,27.9,0.9444,44.95,False
news_momentum_long,fixed_4r_2r,18,0.3889,1.3345,1.2008,21.6148,-26.7541,26.4,0.9444,43.54,False
news_momentum_long,trailing_5pct,18,0.3333,1.2037,0.551,9.9175,-29.4551,18.0,1.0,39.62,False
news_momentum_long,r_multiple_3r,18,0.2778,1.2097,0.4624,8.3232,-23.42,11.8,1.0,38.76,False
news_momentum_long,trailing_10pct,18,0.3889,1.0921,0.3803,6.8458,-32.671,58.0,0.9444,38.21,False
news_momentum_long,time_stop_10d,18,0.3889,1.0461,0.1045,1.8802,-32.4236,14.3,1.0,36.91,False
news_momentum_long,break_even_at_1r,18,0.1667,1.0209,0.0365,0.6573,-23.9656,10.3,0.9444,32.98,False
news_momentum_long,ma_exit_ema9,18,0.3889,0.7799,-0.6166,-11.0997,-25.3997,11.3,0.9444,29.82,False
news_momentum_long,smc_mitigation_zone,18,0.5,0.4137,-0.8987,-16.1766,-15.7365,2.9,1.0,23.41,False
news_momentum_long,multi_tier_partial,18,0.3889,0.4412,-0.89,-16.0196,-16.6013,3.9,1.0,21.99,False
news_momentum_long,mfe_lockin_trail,18,0.3889,0.368,-1.0066,-18.1188,-17.3465,4.2,1.0,17.17,False
news_momentum_long,smart_money_reversal,18,0.3889,0.3335,-1.0615,-19.1069,-17.5648,4.4,1.0,14.8,False
news_momentum_long,reverse_signal,18,0.3889,0.3335,-1.0615,-19.1069,-17.5648,4.4,1.0,14.8,False
news_momentum_long,atr_trail_mae_conditional,18,0.3889,0.3335,-1.0615,-19.1069,-17.5648,4.4,1.0,14.8,False
news_momentum_long,atr_trail_1x,18,0.3889,0.3335,-1.0615,-19.1069,-17.5648,4.4,1.0,14.8,False
news_momentum_long,atr_trail_vix_conditional,18,0.2222,0.1839,-1.3892,-25.005,-20.8278,3.8,1.0,8.75,False
double_bottom_long,breakeven_plus_trail,41,0.2927,2.469,3.0377,124.5444,-19.3983,47.6,0.9512,58.21,True
double_bottom_long,hybrid_50pct_target,41,0.6829,1.7371,2.3371,95.8198,-30.0,73.4,0.9512,55.06,False
double_bottom_long,class_time_stop,41,0.5854,1.6931,2.5569,104.8313,-43.5971,63.5,1.0,53.4,False
double_bottom_long,earnings_blackout,41,0.561,1.5105,1.984,81.3435,-38.6606,83.4,0.0,49.84,False
double_bottom_long,regime_flip,41,0.5122,1.5523,1.7361,71.1782,-54.9028,28.8,1.0,49.29,False
double_bottom_long,time_stop_20d,41,0.5122,1.5523,1.7361,71.1782,-54.9028,28.8,1.0,49.29,False
double_bottom_long,fixed_4r_2r,41,0.4146,1.5471,1.841,75.4821,-27.8493,34.6,0.9756,47.92,False
double_bottom_long,chandelier_3x,41,0.3171,1.7417,1.047,42.9288,-23.5379,17.8,0.9512,47.69,False
double_bottom_long,r_multiple_3r,41,0.2927,1.6311,1.1911,48.834,-24.1172,13.0,0.9756,46.2,False
double_bottom_long,r_multiple_2r,41,0.3415,1.3217,0.5722,23.4584,-17.3163,8.8,0.9756,45.05,False
double_bottom_long,trailing_15pct,41,0.4634,1.257,1.3232,54.2505,-79.4411,135.8,0.9512,43.62,False
double_bottom_long,time_stop_10d,41,0.5122,1.1993,0.4179,17.1322,-31.3746,14.4,1.0,42.03,False
double_bottom_long,next_pivot_target,41,0.8049,0.9089,-0.1409,-5.7777,-19.6568,11.6,1.0,40.33,False
double_bottom_long,atr_trail_2x,41,0.3415,1.0403,0.0963,3.949,-51.67,18.9,0.9512,36.08,False
double_bottom_long,ma_exit_ema9,41,0.3902,0.9696,-0.045,-1.8467,-29.7504,8.1,0.9512,35.15,False
double_bottom_long,trailing_5pct,41,0.3415,0.8944,-0.2633,-10.7963,-44.9087,17.4,0.9512,32.44,False
double_bottom_long,trailing_10pct,41,0.3415,0.9026,-0.4037,-16.5517,-54.3341,65.3,0.9512,32.42,False
double_bottom_long,atr_trail_vix_conditional,41,0.3171,0.9007,-0.1494,-6.1273,-26.1246,7.6,0.9756,32.39,False
double_bottom_long,multi_tier_partial,41,0.4146,0.6827,-0.4532,-18.5799,-24.5713,5.6,1.0,27.72,False
double_bottom_long,break_even_at_1r,41,0.0976,0.7713,-0.3292,-13.4973,-44.7174,12.0,0.9512,25.65,False
double_bottom_long,mfe_lockin_trail,41,0.3415,0.6002,-0.5822,-23.8709,-29.9131,5.9,0.9756,23.79,False
double_bottom_long,smart_money_reversal,41,0.3415,0.5381,-0.6727,-27.5795,-31.1321,6.0,1.0,21.42,False
double_bottom_long,reverse_signal,41,0.3415,0.5381,-0.6727,-27.5795,-31.1321,6.0,0.9756,21.42,False
double_bottom_long,atr_trail_mae_conditional,41,0.3415,0.5381,-0.6727,-27.5795,-31.1321,6.0,0.9756,21.42,False
double_bottom_long,atr_trail_1x,41,0.3415,0.5381,-0.6727,-27.5795,-31.1321,6.0,0.9756,21.42,False
double_bottom_long,smc_mitigation_zone,41,0.3659,0.3582,-0.7753,-31.7861,-30.2872,4.2,0.9756,13.3,False
52w_high_breakout_with_smart_money_vol_below_long,next_pivot_target,35,0.8571,2.4077,1.438,50.331,-10.0,13.1,1.0,75.51,True
