strategy,exit_method,cap_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_2x,unknown,179,0.40782122905027934,0.5861865921787711,104.92740000000003
avwap_252_breakout,atr_trail_mae_conditional,unknown,179,0.2346368715083799,-2.068422905027933,-370.2477
avwap_252_breakout,atr_trail_vix_conditional,unknown,179,0.25139664804469275,-1.6158379888268157,-289.235
avwap_252_breakout,break_even_at_1r,unknown,179,0.15083798882681565,-0.11310223463687145,-20.24529999999999
avwap_252_breakout,breakeven_plus_trail,unknown,179,0.5083798882681564,6.082463687150838,1088.761
avwap_252_breakout,chandelier_3x,unknown,179,0.2122905027932961,-0.1406368715083798,-25.173999999999985
avwap_252_breakout,class_time_stop,unknown,179,0.5754189944134078,3.243224022346369,580.5371
avwap_252_breakout,earnings_blackout,unknown,179,0.553072625698324,1.5259592178770947,273.14669999999995
avwap_252_breakout,fixed_4r_2r,unknown,179,0.39664804469273746,1.5364921787709498,275.0321
avwap_252_breakout,hybrid_50pct_target,unknown,179,0.7653631284916201,-5.208423463687151,-932.3078
avwap_252_breakout,ma_exit_ema9,unknown,179,0.3687150837988827,0.15660502793296094,28.032300000000006
avwap_252_breakout,mfe_lockin_trail,unknown,179,0.2346368715083799,-2.1257698324022343,-380.51279999999997
avwap_252_breakout,multi_tier_partial,unknown,179,0.4301675977653631,-1.504208938547486,-269.2534
avwap_252_breakout,next_pivot_target,unknown,179,0.7039106145251397,0.45965810055865913,82.27879999999999
avwap_252_breakout,r_multiple_2r,unknown,179,0.3463687150837989,-0.015284357541899371,-2.7358999999999876
avwap_252_breakout,r_multiple_3r,unknown,179,0.2737430167597765,0.1295888268156426,23.196400000000025
avwap_252_breakout,regime_flip,unknown,179,0.5698324022346368,0.21850223463687155,39.111900000000006
avwap_252_breakout,reverse_signal,unknown,179,0.2346368715083799,-2.068422905027933,-370.2477
avwap_252_breakout,smc_mitigation_zone,unknown,179,0.2346368715083799,-2.068422905027933,-370.2477
avwap_252_breakout,time_stop_10d,unknown,179,0.5251396648044693,0.1557927374301676,27.886900000000004
avwap_252_breakout,time_stop_20d,unknown,179,0.5698324022346368,0.21850223463687155,39.111900000000006
avwap_252_breakout,trailing_10pct,unknown,179,0.4022346368715084,-0.0559871508379888,-10.021699999999996
avwap_252_breakout,trailing_15pct,unknown,179,0.441340782122905,1.7025636871508383,304.75890000000004
avwap_252_breakout,trailing_5pct,unknown,179,0.21787709497206703,-1.1669240223463688,-208.8794
avwap_50_reclaim,atr_trail_1x,unknown,1276,0.2280564263322884,-2.3521596394984328,-3001.3557
avwap_50_reclaim,atr_trail_2x,unknown,1276,0.31504702194357365,-2.1072969435736675,-2688.9109
avwap_50_reclaim,atr_trail_mae_conditional,unknown,1276,0.2280564263322884,-2.3521596394984328,-3001.3557
avwap_50_reclaim,atr_trail_vix_conditional,unknown,1276,0.23432601880877743,-2.560333777429467,-3266.9859
avwap_50_reclaim,break_even_at_1r,unknown,1276,0.13009404388714735,-2.103402037617555,-2683.941
avwap_50_reclaim,breakeven_plus_trail,unknown,1276,0.3667711598746082,0.4205932601880878,536.677
avwap_50_reclaim,chandelier_3x,unknown,1276,0.3072100313479624,-2.3500760188087777,-2998.697
avwap_50_reclaim,class_time_stop,unknown,1276,0.47648902821316613,-2.646487460815047,-3376.918
avwap_50_reclaim,earnings_blackout,unknown,1276,0.44749216300940436,-6.570822805642633,-8384.3699
avwap_50_reclaim,fixed_4r_2r,unknown,1276,0.2891849529780564,-2.619481504702194,-3342.4584
avwap_50_reclaim,hybrid_50pct_target,unknown,1276,0.707680250783699,-19.073896238244515,-24338.2916
avwap_50_reclaim,ma_exit_ema9,unknown,1276,0.2672413793103448,-1.583537304075235,-2020.5936
avwap_50_reclaim,mfe_lockin_trail,unknown,1276,0.22962382445141066,-2.208694670846395,-2818.2943999999998
avwap_50_reclaim,multi_tier_partial,unknown,1276,0.34247648902821315,-1.8773332288401252,-2395.4772
avwap_50_reclaim,next_pivot_target,unknown,1276,0.6606583072100314,-1.5557700626959248,-1985.1626
avwap_50_reclaim,r_multiple_2r,unknown,1276,0.2852664576802508,-1.0644326018808778,-1358.2160000000001
avwap_50_reclaim,r_multiple_3r,unknown,1276,0.2061128526645768,-1.597987460815047,-2039.032
avwap_50_reclaim,regime_flip,unknown,1276,0.48589341692789967,-1.8245368338557992,-2328.109
avwap_50_reclaim,reverse_signal,unknown,1276,0.2280564263322884,-2.3521596394984328,-3001.3557
avwap_50_reclaim,smc_mitigation_zone,unknown,1276,0.2280564263322884,-2.3521596394984328,-3001.3557
avwap_50_reclaim,time_stop_10d,unknown,1276,0.45141065830721006,-1.372448589341693,-1751.2444
avwap_50_reclaim,time_stop_20d,unknown,1276,0.48589341692789967,-1.8245368338557992,-2328.109
avwap_50_reclaim,trailing_10pct,unknown,1276,0.29780564263322884,-2.5323975705329156,-3231.3393
avwap_50_reclaim,trailing_15pct,unknown,1276,0.3221003134796238,-2.9272602664576803,-3735.1841
avwap_50_reclaim,trailing_5pct,unknown,1276,0.22727272727272727,-2.008507601880878,-2562.8557
awesome_oscillator,atr_trail_1x,unknown,212,0.25,-1.877118396226415,-397.9491
awesome_oscillator,atr_trail_2x,unknown,212,0.33962264150943394,-1.1726830188679245,-248.6088
awesome_oscillator,atr_trail_mae_conditional,unknown,212,0.25,-1.877118396226415,-397.9491
awesome_oscillator,atr_trail_vix_conditional,unknown,212,0.25,-1.2191518867924527,-258.4602
awesome_oscillator,break_even_at_1r,unknown,212,0.14150943396226415,-0.8737872641509435,-185.24290000000002
awesome_oscillator,breakeven_plus_trail,unknown,212,0.41037735849056606,2.7794707547169812,589.2478
awesome_oscillator,chandelier_3x,unknown,212,0.32075471698113206,-0.8638778301886791,-183.14209999999997
awesome_oscillator,class_time_stop,unknown,212,0.46226415094339623,-1.626429245283019,-344.803
awesome_oscillator,earnings_blackout,unknown,212,0.5235849056603774,1.38266320754717,293.12460000000004
awesome_oscillator,fixed_4r_2r,unknown,212,0.33962264150943394,-0.03584716981132076,-7.599600000000001
awesome_oscillator,hybrid_50pct_target,unknown,212,0.49056603773584906,-3.4884693396226414,-739.5554999999999
awesome_oscillator,ma_exit_ema9,unknown,212,0.3113207547169811,-0.568970283018868,-120.6217
awesome_oscillator,mfe_lockin_trail,unknown,212,0.25943396226415094,-1.8431372641509434,-390.7451
awesome_oscillator,multi_tier_partial,unknown,212,0.3915094339622642,-1.445425,-306.4301
awesome_oscillator,next_pivot_target,unknown,212,0.660377358490566,-0.5017193396226415,-106.36449999999999
awesome_oscillator,r_multiple_2r,unknown,212,0.32547169811320753,-0.35526698113207544,-75.3166
awesome_oscillator,r_multiple_3r,unknown,212,0.25471698113207547,-0.16435283018867927,-34.842800000000004
awesome_oscillator,regime_flip,unknown,212,0.5141509433962265,-0.5640570754716981,-119.5801
awesome_oscillator,reverse_signal,unknown,212,0.25,-1.877118396226415,-397.9491
awesome_oscillator,smc_mitigation_zone,unknown,212,0.25,-1.877118396226415,-397.9491
awesome_oscillator,time_stop_10d,unknown,212,0.5283018867924528,-0.30298867924528305,-64.23360000000001
awesome_oscillator,time_stop_20d,unknown,212,0.5141509433962265,-0.5640570754716981,-119.5801
awesome_oscillator,trailing_10pct,unknown,212,0.3113207547169811,-1.7012900943396225,-360.6735
awesome_oscillator,trailing_15pct,unknown,212,0.35377358490566035,-1.607951886792453,-340.8858
awesome_oscillator,trailing_5pct,unknown,212,0.2358490566037736,-1.4820287735849056,-314.1901
bollinger_lower,atr_trail_1x,unknown,116,0.21551724137931033,-1.868551724137931,-216.752
bollinger_lower,atr_trail_2x,unknown,116,0.33620689655172414,0.5061913793103447,58.718199999999996
bollinger_lower,atr_trail_mae_conditional,unknown,116,0.21551724137931033,-1.868551724137931,-216.752
bollinger_lower,atr_trail_vix_conditional,unknown,116,0.25,-0.35772844827586214,-41.49650000000001
bollinger_lower,break_even_at_1r,unknown,116,0.16379310344827586,-1.298471551724138,-150.6227
bollinger_lower,breakeven_plus_trail,unknown,116,0.43103448275862066,3.0333637931034483,351.8702
bollinger_lower,chandelier_3x,unknown,116,0.0,-0.427475,-49.5871
bollinger_lower,class_time_stop,unknown,116,0.46551724137931033,1.4033137931034483,162.7844
bollinger_lower,earnings_blackout,unknown,116,0.43103448275862066,0.42041724137930975,48.76839999999993
bollinger_lower,fixed_4r_2r,unknown,116,0.35344827586206895,2.332281896551724,270.5447
bollinger_lower,hybrid_50pct_target,unknown,116,0.4396551724137931,0.8962284482758621,103.9625
bollinger_lower,ma_exit_ema9,unknown,116,0.41379310344827586,0.03909310344827583,4.534799999999996
bollinger_lower,mfe_lockin_trail,unknown,116,0.21551724137931033,-1.9523249999999999,-226.4697
bollinger_lower,multi_tier_partial,unknown,116,0.35344827586206895,-1.1733715517241379,-136.1111
bollinger_lower,next_pivot_target,unknown,116,0.5,-1.2994706896551727,-150.73860000000002
bollinger_lower,r_multiple_2r,unknown,116,0.31896551724137934,0.7324715517241378,84.96669999999999
bollinger_lower,r_multiple_3r,unknown,116,0.2413793103448276,0.958537068965517,111.19029999999998
bollinger_lower,regime_flip,unknown,116,0.46551724137931033,0.1968181034482761,22.830900000000028
bollinger_lower,reverse_signal,unknown,116,0.46551724137931033,-1.254219827586207,-145.48950000000002
bollinger_lower,smc_mitigation_zone,unknown,116,0.21551724137931033,-1.868551724137931,-216.752
bollinger_lower,time_stop_10d,unknown,116,0.5,1.0098629310344827,117.1441
bollinger_lower,time_stop_20d,unknown,116,0.46551724137931033,0.1968181034482761,22.830900000000028
bollinger_lower,trailing_10pct,unknown,116,0.28448275862068967,-0.46787241379310346,-54.2732
bollinger_lower,trailing_15pct,unknown,116,0.3620689655172414,2.1174896551724136,245.62879999999998
bollinger_lower,trailing_5pct,unknown,116,0.15517241379310345,-2.1230405172413795,-246.27270000000001
bollinger_tight,atr_trail_1x,unknown,380,0.24210526315789474,-1.8224913157894735,-692.5467
bollinger_tight,atr_trail_2x,unknown,380,0.35789473684210527,-0.4122621052631579,-156.65959999999998
bollinger_tight,atr_trail_mae_conditional,unknown,380,0.24210526315789474,-1.8224913157894735,-692.5467
bollinger_tight,atr_trail_vix_conditional,unknown,380,0.2736842105263158,-1.2638852631578947,-480.2764
bollinger_tight,break_even_at_1r,unknown,380,0.18421052631578946,-1.1365897368421054,-431.9041
bollinger_tight,breakeven_plus_trail,unknown,380,0.45,3.914352894736842,1487.4541
bollinger_tight,chandelier_3x,unknown,380,0.02631578947368421,-0.38592631578947373,-146.65200000000002
bollinger_tight,class_time_stop,unknown,380,0.5184210526315789,0.6450068421052632,245.1026
bollinger_tight,earnings_blackout,unknown,380,0.5236842105263158,4.37706552631579,1663.2849
bollinger_tight,fixed_4r_2r,unknown,380,0.3631578947368421,1.049325789473684,398.74379999999996
bollinger_tight,hybrid_50pct_target,unknown,380,0.5263157894736842,-2.5223015789473684,-958.4746
bollinger_tight,ma_exit_ema9,unknown,380,0.4710526315789474,-0.06679921052631578,-25.383699999999994
bollinger_tight,mfe_lockin_trail,unknown,380,0.25,-1.789242105263158,-679.912
bollinger_tight,multi_tier_partial,unknown,380,0.39473684210526316,-1.2104276315789475,-459.96250000000003
bollinger_tight,next_pivot_target,unknown,380,0.7026315789473684,0.5644068421052632,214.47459999999998
bollinger_tight,r_multiple_2r,unknown,380,0.3078947368421053,-0.36823894736842117,-139.93080000000003
bollinger_tight,r_multiple_3r,unknown,380,0.23157894736842105,-0.5950544736842106,-226.12070000000003
bollinger_tight,regime_flip,unknown,380,0.4921052631578947,1.3464621052631578,511.6556
bollinger_tight,reverse_signal,unknown,380,0.5842105263157895,2.4318173684210524,924.0906
bollinger_tight,smc_mitigation_zone,unknown,380,0.24210526315789474,-1.8224913157894735,-692.5467
bollinger_tight,time_stop_10d,unknown,380,0.5236842105263158,0.7700963157894738,292.63660000000004
bollinger_tight,time_stop_20d,unknown,380,0.4921052631578947,1.3464621052631578,511.6556
bollinger_tight,trailing_10pct,unknown,380,0.34210526315789475,-0.6755494736842105,-256.7088
bollinger_tight,trailing_15pct,unknown,380,0.3605263157894737,-0.24620394736842102,-93.55749999999999
bollinger_tight,trailing_5pct,unknown,380,0.23421052631578948,-1.4779955263157893,-561.6383
break_retest_confluence,atr_trail_1x,unknown,105,0.14285714285714285,-2.3836838095238093,-250.2868
break_retest_confluence,atr_trail_2x,unknown,105,0.29523809523809524,-2.0202257142857145,-212.1237
break_retest_confluence,atr_trail_mae_conditional,unknown,105,0.14285714285714285,-2.3836838095238093,-250.2868
break_retest_confluence,atr_trail_vix_conditional,unknown,105,0.19047619047619047,-2.389015238095238,-250.8466
break_retest_confluence,break_even_at_1r,unknown,105,0.12380952380952381,-1.8739933333333332,-196.7693
break_retest_confluence,breakeven_plus_trail,unknown,105,0.3238095238095238,0.1720285714285713,18.062999999999988
break_retest_confluence,chandelier_3x,unknown,105,0.20952380952380953,-1.7472914285714285,-183.4656
break_retest_confluence,class_time_stop,unknown,105,0.44761904761904764,-2.9431495238095233,-309.03069999999997
break_retest_confluence,earnings_blackout,unknown,105,0.4380952380952381,-5.613195238095238,-589.3855
break_retest_confluence,fixed_4r_2r,unknown,105,0.24761904761904763,-2.713912380952381,-284.9608
break_retest_confluence,hybrid_50pct_target,unknown,105,0.5904761904761905,-48.4429180952381,-5086.5064
break_retest_confluence,ma_exit_ema9,unknown,105,0.3333333333333333,-0.24329619047619058,-25.54610000000001
break_retest_confluence,mfe_lockin_trail,unknown,105,0.14285714285714285,-2.3582733333333334,-247.6187
break_retest_confluence,multi_tier_partial,unknown,105,0.3238095238095238,-1.854169523809524,-194.6878
break_retest_confluence,next_pivot_target,unknown,105,0.7428571428571429,-0.26277619047619044,-27.591499999999996
break_retest_confluence,r_multiple_2r,unknown,105,0.2761904761904762,-1.1878428571428572,-124.7235
break_retest_confluence,r_multiple_3r,unknown,105,0.1619047619047619,-1.820641904761905,-191.16740000000001
break_retest_confluence,regime_flip,unknown,105,0.44761904761904764,-3.0069923809523806,-315.7342
break_retest_confluence,reverse_signal,unknown,105,0.14285714285714285,-2.3836838095238093,-250.2868
break_retest_confluence,smc_mitigation_zone,unknown,105,0.14285714285714285,-2.3836838095238093,-250.2868
break_retest_confluence,time_stop_10d,unknown,105,0.3904761904761905,-2.4010961904761903,-252.11509999999998
break_retest_confluence,time_stop_20d,unknown,105,0.44761904761904764,-3.0069923809523806,-315.7342
break_retest_confluence,trailing_10pct,unknown,105,0.2761904761904762,-2.1687742857142855,-227.72129999999999
break_retest_confluence,trailing_15pct,unknown,105,0.2761904761904762,-2.6428257142857148,-277.49670000000003
break_retest_confluence,trailing_5pct,unknown,105,0.22857142857142856,-1.7624276190476191,-185.0549
break_retest_volume,atr_trail_1x,unknown,329,0.25227963525835867,-1.3028127659574469,-428.6254
break_retest_volume,atr_trail_2x,unknown,329,0.3161094224924012,-1.00729726443769,-331.4008
break_retest_volume,atr_trail_mae_conditional,unknown,329,0.25227963525835867,-1.3028127659574469,-428.6254
break_retest_volume,atr_trail_vix_conditional,unknown,329,0.23404255319148937,-1.7413951367781155,-572.919
break_retest_volume,break_even_at_1r,unknown,329,0.13069908814589665,-0.9853586626139818,-324.183
break_retest_volume,breakeven_plus_trail,unknown,329,0.331306990881459,2.2631255319148935,744.5683
break_retest_volume,chandelier_3x,unknown,329,0.3130699088145897,-1.1025887537993921,-362.7517
break_retest_volume,class_time_stop,unknown,329,0.4376899696048632,-1.7496702127659574,-575.6415
break_retest_volume,earnings_blackout,unknown,329,0.49240121580547114,2.565035258358663,843.8966
break_retest_volume,fixed_4r_2r,unknown,329,0.2917933130699088,-1.2642176291793312,-415.9276
break_retest_volume,hybrid_50pct_target,unknown,329,0.47720364741641336,-7.538973860182371,-2480.3224
break_retest_volume,ma_exit_ema9,unknown,329,0.2917933130699088,-0.19344164133738603,-63.642300000000006
break_retest_volume,mfe_lockin_trail,unknown,329,0.2553191489361702,-1.3442802431610943,-442.26820000000004
break_retest_volume,multi_tier_partial,unknown,329,0.3829787234042553,-0.9609501519756839,-316.1526
break_retest_volume,next_pivot_target,unknown,329,0.7264437689969605,-0.6055237082066869,-199.2173
break_retest_volume,r_multiple_2r,unknown,329,0.303951367781155,-0.2936452887537994,-96.6093
break_retest_volume,r_multiple_3r,unknown,329,0.23100303951367782,-0.27329604863221885,-89.9144
break_retest_volume,regime_flip,unknown,329,0.46200607902735563,-1.3409085106382979,-441.15889999999996
break_retest_volume,reverse_signal,unknown,329,0.25227963525835867,-1.3028127659574469,-428.6254
break_retest_volume,smc_mitigation_zone,unknown,329,0.25227963525835867,-1.3028127659574469,-428.6254
break_retest_volume,time_stop_10d,unknown,329,0.47720364741641336,-0.4669553191489362,-153.6283
break_retest_volume,time_stop_20d,unknown,329,0.46200607902735563,-1.3409085106382979,-441.15889999999996
break_retest_volume,trailing_10pct,unknown,329,0.2978723404255319,-1.4484866261398177,-476.5521
break_retest_volume,trailing_15pct,unknown,329,0.3282674772036474,0.7914349544072949,260.38210000000004
break_retest_volume,trailing_5pct,unknown,329,0.24620060790273557,-1.3716799392097263,-451.2827
bullish_engulfing_support,atr_trail_1x,unknown,23,0.17391304347826086,-2.594017391304348,-59.662400000000005
bullish_engulfing_support,atr_trail_2x,unknown,23,0.17391304347826086,-3.540826086956522,-81.43900000000001
bullish_engulfing_support,atr_trail_mae_conditional,unknown,23,0.17391304347826086,-2.594017391304348,-59.662400000000005
bullish_engulfing_support,atr_trail_vix_conditional,unknown,23,0.13043478260869565,-2.962482608695652,-68.1371
bullish_engulfing_support,break_even_at_1r,unknown,23,0.08695652173913043,-1.560395652173913,-35.8891
bullish_engulfing_support,breakeven_plus_trail,unknown,23,0.34782608695652173,1.0739521739130438,24.700900000000004
bullish_engulfing_support,chandelier_3x,unknown,23,0.21739130434782608,-0.1806652173913046,-4.155300000000006
bullish_engulfing_support,class_time_stop,unknown,23,0.43478260869565216,-1.9999478260869565,-45.9988
bullish_engulfing_support,earnings_blackout,unknown,23,0.6086956521739131,4.738604347826087,108.9879
bullish_engulfing_support,fixed_4r_2r,unknown,23,0.17391304347826086,-4.897860869565218,-112.6508
bullish_engulfing_support,hybrid_50pct_target,unknown,23,0.5652173913043478,-42.375647826086954,-974.6399
bullish_engulfing_support,ma_exit_ema9,unknown,23,0.391304347826087,0.5760086956521738,13.248199999999999
bullish_engulfing_support,mfe_lockin_trail,unknown,23,0.17391304347826086,-2.5824869565217394,-59.397200000000005
bullish_engulfing_support,multi_tier_partial,unknown,23,0.34782608695652173,-2.0604478260869565,-47.390299999999996
bullish_engulfing_support,next_pivot_target,unknown,23,0.6086956521739131,-2.5041260869565214,-57.594899999999996
bullish_engulfing_support,r_multiple_2r,unknown,23,0.2608695652173913,-2.232982608695652,-51.358599999999996
bullish_engulfing_support,r_multiple_3r,unknown,23,0.21739130434782608,-1.8417391304347825,-42.36
bullish_engulfing_support,regime_flip,unknown,23,0.34782608695652173,-1.1521913043478262,-26.500400000000003
bullish_engulfing_support,reverse_signal,unknown,23,0.17391304347826086,-2.594017391304348,-59.662400000000005
bullish_engulfing_support,smc_mitigation_zone,unknown,23,0.17391304347826086,-2.594017391304348,-59.662400000000005
bullish_engulfing_support,time_stop_10d,unknown,23,0.43478260869565216,-0.518282608695652,-11.920499999999995
bullish_engulfing_support,time_stop_20d,unknown,23,0.34782608695652173,-1.1521913043478262,-26.500400000000003
bullish_engulfing_support,trailing_10pct,unknown,23,0.34782608695652173,0.5944173913043479,13.671600000000002
bullish_engulfing_support,trailing_15pct,unknown,23,0.2608695652173913,-2.862717391304348,-65.8425
bullish_engulfing_support,trailing_5pct,unknown,23,0.21739130434782608,-3.0215391304347827,-69.4954
buyback_8k_recent_long,atr_trail_1x,unknown,245,0.21224489795918366,-2.3979967346938773,-587.5092
buyback_8k_recent_long,atr_trail_2x,unknown,245,0.3469387755102041,-1.0172191836734694,-249.21869999999998
buyback_8k_recent_long,atr_trail_mae_conditional,unknown,245,0.21224489795918366,-2.3979967346938773,-587.5092
buyback_8k_recent_long,atr_trail_vix_conditional,unknown,245,0.24897959183673468,-1.4419257142857143,-353.2718
buyback_8k_recent_long,break_even_at_1r,unknown,245,0.13877551020408163,-1.016289387755102,-248.9909
buyback_8k_recent_long,breakeven_plus_trail,unknown,245,0.40408163265306124,4.444865714285714,1088.9921
buyback_8k_recent_long,chandelier_3x,unknown,245,0.19183673469387755,-1.0151816326530612,-248.7195
buyback_8k_recent_long,class_time_stop,unknown,245,0.46122448979591835,1.1599089795918367,284.1777
buyback_8k_recent_long,earnings_blackout,unknown,245,0.47346938775510206,2.2881632653061224,560.6
buyback_8k_recent_long,fixed_4r_2r,unknown,245,0.32653061224489793,-0.35314326530612244,-86.5201
buyback_8k_recent_long,hybrid_50pct_target,unknown,245,0.4,0.5738461224489797,140.59230000000002
buyback_8k_recent_long,ma_exit_ema9,unknown,245,0.35918367346938773,-0.9278477551020408,-227.3227
buyback_8k_recent_long,mfe_lockin_trail,unknown,245,0.21224489795918366,-2.223588163265306,-544.7791
buyback_8k_recent_long,multi_tier_partial,unknown,245,0.43673469387755104,-1.3910375510204083,-340.80420000000004
buyback_8k_recent_long,next_pivot_target,unknown,245,0.5959183673469388,0.03518081632653058,8.619299999999992
buyback_8k_recent_long,r_multiple_2r,unknown,245,0.32653061224489793,-0.23109142857142861,-56.61740000000001
buyback_8k_recent_long,r_multiple_3r,unknown,245,0.27346938775510204,0.10162693877551016,24.898599999999988
buyback_8k_recent_long,regime_flip,unknown,245,0.4448979591836735,0.16127346938775508,39.51199999999999
buyback_8k_recent_long,reverse_signal,unknown,245,0.21224489795918366,-2.3979967346938773,-587.5092
buyback_8k_recent_long,smc_mitigation_zone,unknown,245,0.21224489795918366,-2.3979967346938773,-587.5092
buyback_8k_recent_long,time_stop_10d,unknown,245,0.46938775510204084,-0.13394571428571447,-32.81670000000005
buyback_8k_recent_long,time_stop_20d,unknown,245,0.4448979591836735,0.16127346938775508,39.51199999999999
buyback_8k_recent_long,trailing_10pct,unknown,245,0.2571428571428571,-1.4462955102040815,-354.3424
buyback_8k_recent_long,trailing_15pct,unknown,245,0.3142857142857143,0.9400987755102042,230.32420000000002
buyback_8k_recent_long,trailing_5pct,unknown,245,0.2,-1.8575085714285715,-455.0896
camarilla_r3_breakout,atr_trail_1x,unknown,260,0.18076923076923077,-2.9302273076923075,-761.8591
camarilla_r3_breakout,atr_trail_2x,unknown,260,0.3769230769230769,-0.5539915384615386,-144.03780000000003
camarilla_r3_breakout,atr_trail_mae_conditional,unknown,260,0.18076923076923077,-2.9302273076923075,-761.8591
camarilla_r3_breakout,atr_trail_vix_conditional,unknown,260,0.2153846153846154,-2.1951892307692304,-570.7492
camarilla_r3_breakout,break_even_at_1r,unknown,260,0.11538461538461539,-2.557856923076923,-665.0427999999999
camarilla_r3_breakout,breakeven_plus_trail,unknown,260,0.5038461538461538,3.218605,836.8373
camarilla_r3_breakout,chandelier_3x,unknown,260,0.18846153846153846,-0.29938076923076934,-77.83900000000003
camarilla_r3_breakout,class_time_stop,unknown,260,0.4423076923076923,-0.41928115384615383,-109.0131
camarilla_r3_breakout,earnings_blackout,unknown,260,0.5,4.116055384615385,1070.1744
camarilla_r3_breakout,fixed_4r_2r,unknown,260,0.4,1.949011923076923,506.74309999999997
camarilla_r3_breakout,hybrid_50pct_target,unknown,260,0.5423076923076923,-0.8570811538461538,-222.84109999999998
camarilla_r3_breakout,ma_exit_ema9,unknown,260,0.3192307692307692,-0.5434457692307691,-141.2959
camarilla_r3_breakout,mfe_lockin_trail,unknown,260,0.18461538461538463,-2.727189230769231,-709.0692
camarilla_r3_breakout,multi_tier_partial,unknown,260,0.38076923076923075,-1.9415903846153848,-504.81350000000003
camarilla_r3_breakout,next_pivot_target,unknown,260,0.5961538461538461,1.1915976923076923,309.8154
camarilla_r3_breakout,r_multiple_2r,unknown,260,0.31153846153846154,-0.5546269230769231,-144.203
camarilla_r3_breakout,r_multiple_3r,unknown,260,0.25,-0.1810353846153846,-47.069199999999995
camarilla_r3_breakout,regime_flip,unknown,260,0.5307692307692308,2.708376153846154,704.1778
camarilla_r3_breakout,reverse_signal,unknown,260,0.18076923076923077,-2.9302273076923075,-761.8591
camarilla_r3_breakout,smc_mitigation_zone,unknown,260,0.18076923076923077,-2.9302273076923075,-761.8591
camarilla_r3_breakout,time_stop_10d,unknown,260,0.5153846153846153,0.9952923076923077,258.776
camarilla_r3_breakout,time_stop_20d,unknown,260,0.5307692307692308,2.708376153846154,704.1778
camarilla_r3_breakout,trailing_10pct,unknown,260,0.28846153846153844,-1.6013723076923079,-416.3568
camarilla_r3_breakout,trailing_15pct,unknown,260,0.36153846153846153,0.5506753846153845,143.17559999999995
camarilla_r3_breakout,trailing_5pct,unknown,260,0.15,-1.980995,-515.0587
cmf_flip,atr_trail_1x,unknown,636,0.2531446540880503,-1.7459740566037736,-1110.4395
cmf_flip,atr_trail_2x,unknown,636,0.3490566037735849,0.6526400943396227,415.0791
cmf_flip,atr_trail_mae_conditional,unknown,636,0.2531446540880503,-1.7459740566037736,-1110.4395
cmf_flip,atr_trail_vix_conditional,unknown,636,0.279874213836478,-1.00420393081761,-638.6736999999999
cmf_flip,break_even_at_1r,unknown,636,0.15723270440251572,-0.6346292452830188,-403.6242
