strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,no,459,0.23093681917211328,-2.9132960784313724,-1337.2029
adx_initiation,atr_trail_1x,no_data,116,0.20689655172413793,-6.175980172413793,-716.4137
adx_initiation,atr_trail_1x,yes,380,0.33157894736842103,-0.6634465789473685,-252.1097
adx_initiation,atr_trail_2x,no,459,0.27450980392156865,-3.432399564270152,-1575.4714
adx_initiation,atr_trail_2x,no_data,116,0.33620689655172414,-4.4990749999999995,-521.8927
adx_initiation,atr_trail_2x,yes,380,0.44473684210526315,2.4018442105263156,912.7008
adx_initiation,atr_trail_mae_conditional,no,459,0.23093681917211328,-2.9132960784313724,-1337.2029
adx_initiation,atr_trail_mae_conditional,no_data,116,0.20689655172413793,-6.175980172413793,-716.4137
adx_initiation,atr_trail_mae_conditional,yes,380,0.33157894736842103,-0.6634465789473685,-252.1097
adx_initiation,atr_trail_vix_conditional,no,459,0.22875816993464052,-3.366367538126362,-1545.1627
adx_initiation,atr_trail_vix_conditional,no_data,116,0.21551724137931033,-3.916098275862069,-454.2674
adx_initiation,atr_trail_vix_conditional,yes,380,0.3368421052631579,0.3167399999999999,120.36119999999997
adx_initiation,break_even_at_1r,no,459,0.18518518518518517,-3.0855934640522875,-1416.2874
adx_initiation,break_even_at_1r,no_data,116,0.1896551724137931,13.27016551724138,1539.3392000000001
adx_initiation,break_even_at_1r,yes,380,0.24210526315789474,0.08157473684210534,30.99840000000003
adx_initiation,breakeven_plus_trail,no,459,0.41612200435729846,0.9338331154684095,428.6294
adx_initiation,breakeven_plus_trail,no_data,116,0.45689655172413796,65.20490517241379,7563.769
adx_initiation,breakeven_plus_trail,yes,380,0.5657894736842105,10.431576052631579,3963.9989
adx_initiation,chandelier_3x,no,459,0.054466230936819175,-1.392644008714597,-639.2236
adx_initiation,chandelier_3x,no_data,116,0.09482758620689655,2.164769827586207,251.11329999999998
adx_initiation,chandelier_3x,yes,380,0.15263157894736842,0.9868681578947369,375.0099
adx_initiation,class_time_stop,no,459,0.43137254901960786,-2.673054466230937,-1226.932
adx_initiation,class_time_stop,no_data,116,0.47413793103448276,616.7426672413794,71542.14940000001
adx_initiation,class_time_stop,yes,380,0.5789473684210527,7.473465263157895,2839.9168
adx_initiation,earnings_blackout,no,459,0.4357298474945534,6.364849891067538,2921.4661
adx_initiation,earnings_blackout,no_data,116,0.5172413793103449,400.327875,46438.0335
adx_initiation,earnings_blackout,yes,380,0.5763157894736842,5.606445,2130.4491
adx_initiation,fixed_4r_2r,no,459,0.25925925925925924,-3.761911328976035,-1726.7173
adx_initiation,fixed_4r_2r,no_data,116,0.39655172413793105,84.55613275862069,9808.5114
adx_initiation,fixed_4r_2r,yes,380,0.48157894736842105,10.26361947368421,3900.1753999999996
adx_initiation,hybrid_50pct_target,no,459,0.3355119825708061,-4.135191721132898,-1898.053
adx_initiation,hybrid_50pct_target,no_data,116,0.4051724137931034,7.39754827586207,858.1156000000001
adx_initiation,hybrid_50pct_target,yes,380,0.6131578947368421,1.9159113157894736,728.0463
adx_initiation,ma_exit_ema9,no,459,0.3311546840958606,-0.6689627450980392,-307.0539
adx_initiation,ma_exit_ema9,no_data,116,0.31896551724137934,-1.477208620689655,-171.3562
adx_initiation,ma_exit_ema9,yes,380,0.39210526315789473,1.4153365789473684,537.8279
adx_initiation,mfe_lockin_trail,no,459,0.23093681917211328,-3.0017228758169936,-1377.7908
adx_initiation,mfe_lockin_trail,no_data,116,0.23275862068965517,-3.734455172413793,-433.1968
adx_initiation,mfe_lockin_trail,yes,380,0.3394736842105263,-0.7716694736842105,-293.2344
adx_initiation,multi_tier_partial,no,459,0.3464052287581699,-2.38461568627451,-1094.5386
adx_initiation,multi_tier_partial,no_data,116,0.3620689655172414,-2.5651948275862066,-297.5626
adx_initiation,multi_tier_partial,yes,380,0.5342105263157895,0.07901394736842104,30.025299999999998
adx_initiation,next_pivot_target,no,459,0.6339869281045751,-1.0245392156862745,-470.2635
adx_initiation,next_pivot_target,no_data,116,0.6120689655172413,22.21690689655172,2577.1611999999996
adx_initiation,next_pivot_target,yes,380,0.8052631578947368,2.8427736842105262,1080.254
adx_initiation,r_multiple_2r,no,459,0.24618736383442266,-2.0539520697167757,-942.764
adx_initiation,r_multiple_2r,no_data,116,0.35344827586206895,65.29593793103449,7574.3288
adx_initiation,r_multiple_2r,yes,380,0.45526315789473687,2.446098947368421,929.5176
adx_initiation,r_multiple_3r,no,459,0.1830065359477124,-2.1708041394335513,-996.3991
adx_initiation,r_multiple_3r,no_data,116,0.29310344827586204,63.1344474137931,7323.595899999999
adx_initiation,r_multiple_3r,yes,380,0.39210526315789473,4.136223157894737,1571.7648
adx_initiation,regime_flip,no,459,0.3660130718954248,-3.073106100217865,-1410.5557
adx_initiation,regime_flip,no_data,116,0.49137931034482757,307.026674137931,35615.0942
adx_initiation,regime_flip,yes,380,0.6289473684210526,5.734401315789475,2179.0725
adx_initiation,reverse_signal,no,459,0.23093681917211328,-2.9132960784313724,-1337.2029
adx_initiation,reverse_signal,no_data,116,0.20689655172413793,-6.175980172413793,-716.4137
adx_initiation,reverse_signal,yes,380,0.33157894736842103,-0.6634465789473685,-252.1097
adx_initiation,smc_mitigation_zone,no,459,0.23093681917211328,-2.9132960784313724,-1337.2029
adx_initiation,smc_mitigation_zone,no_data,116,0.20689655172413793,-6.175980172413793,-716.4137
adx_initiation,smc_mitigation_zone,yes,380,0.33157894736842103,-0.6634465789473685,-252.1097
adx_initiation,time_stop_10d,no,459,0.37254901960784315,-3.1079897603485835,-1426.5673
adx_initiation,time_stop_10d,no_data,116,0.5,20.016918103448276,2321.9625
adx_initiation,time_stop_10d,yes,380,0.6078947368421053,4.136907105263158,1572.0247
adx_initiation,time_stop_20d,no,459,0.3660130718954248,-3.073106100217865,-1410.5557
adx_initiation,time_stop_20d,no_data,116,0.49137931034482757,307.026674137931,35615.0942
adx_initiation,time_stop_20d,yes,380,0.6289473684210526,5.734401315789475,2179.0725
adx_initiation,trailing_10pct,no,459,0.20915032679738563,-3.8052666666666664,-1746.6173999999999
adx_initiation,trailing_10pct,no_data,116,0.25,-2.44040775862069,-283.0873
adx_initiation,trailing_10pct,yes,380,0.4026315789473684,1.659022105263158,630.4284
adx_initiation,trailing_15pct,no,459,0.20915032679738563,-4.782247930283225,-2195.0518
adx_initiation,trailing_15pct,no_data,116,0.31896551724137934,-1.1370043103448275,-131.89249999999998
adx_initiation,trailing_15pct,yes,380,0.4263157894736842,5.5065757894736835,2092.4988
adx_initiation,trailing_5pct,no,459,0.15250544662309368,-2.248638126361656,-1032.1249
adx_initiation,trailing_5pct,no_data,116,0.1896551724137931,-2.33606724137931,-270.9838
adx_initiation,trailing_5pct,yes,380,0.2710526315789474,-1.0333326315789475,-392.6664
avwap_252_breakout,atr_trail_1x,no,77,0.2597402597402597,-2.5915324675324674,-199.548
avwap_252_breakout,atr_trail_1x,no_data,8,0.25,-0.4449,-3.5592
avwap_252_breakout,atr_trail_1x,yes,94,0.2127659574468085,-1.778090425531915,-167.1405
avwap_252_breakout,atr_trail_2x,no,77,0.37662337662337664,-0.03597532467532451,-2.770099999999987
avwap_252_breakout,atr_trail_2x,no_data,8,0.5,0.1682625000000002,1.3461000000000016
avwap_252_breakout,atr_trail_2x,yes,94,0.425531914893617,1.1313978723404259,106.35140000000003
avwap_252_breakout,atr_trail_mae_conditional,no,77,0.2597402597402597,-2.5915324675324674,-199.548
avwap_252_breakout,atr_trail_mae_conditional,no_data,8,0.25,-0.4449,-3.5592
avwap_252_breakout,atr_trail_mae_conditional,yes,94,0.2127659574468085,-1.778090425531915,-167.1405
avwap_252_breakout,atr_trail_vix_conditional,no,77,0.2727272727272727,-2.0874129870129874,-160.73080000000002
avwap_252_breakout,atr_trail_vix_conditional,no_data,8,0.5,0.5404875,4.3239
avwap_252_breakout,atr_trail_vix_conditional,yes,94,0.2127659574468085,-1.4130648936170211,-132.82809999999998
avwap_252_breakout,break_even_at_1r,no,77,0.18181818181818182,0.792412987012987,61.0158
avwap_252_breakout,break_even_at_1r,no_data,8,0.375,0.10042499999999999,0.8033999999999999
avwap_252_breakout,break_even_at_1r,yes,94,0.10638297872340426,-0.8730265957446808,-82.0645
avwap_252_breakout,breakeven_plus_trail,no,77,0.5194805194805194,8.059103896103895,620.5509999999999
avwap_252_breakout,breakeven_plus_trail,no_data,8,0.75,8.5011375,68.0091
avwap_252_breakout,breakeven_plus_trail,yes,94,0.4787234042553192,4.257456382978723,400.2009
avwap_252_breakout,chandelier_3x,no,77,0.2077922077922078,0.3754623376623377,28.910600000000002
avwap_252_breakout,chandelier_3x,no_data,8,0.25,1.5050875000000001,12.040700000000001
avwap_252_breakout,chandelier_3x,yes,94,0.2127659574468085,-0.7034606382978723,-66.1253
avwap_252_breakout,class_time_stop,no,77,0.5324675324675324,1.1479727272727274,88.3939
avwap_252_breakout,class_time_stop,no_data,8,0.875,9.91355,79.3084
avwap_252_breakout,class_time_stop,yes,94,0.5851063829787234,4.391859574468086,412.83480000000003
avwap_252_breakout,earnings_blackout,no,77,0.4805194805194805,-2.914409090909091,-224.4095
avwap_252_breakout,earnings_blackout,no_data,8,0.75,16.52875,132.23
avwap_252_breakout,earnings_blackout,yes,94,0.5957446808510638,3.8864489361702126,365.3262
avwap_252_breakout,fixed_4r_2r,no,77,0.2987012987012987,-0.5563454545454546,-42.8386
avwap_252_breakout,fixed_4r_2r,no_data,8,0.625,8.4233125,67.3865
avwap_252_breakout,fixed_4r_2r,yes,94,0.4574468085106383,2.6647255319148937,250.4842
avwap_252_breakout,hybrid_50pct_target,no,77,0.7402597402597403,-9.69348961038961,-746.3987
avwap_252_breakout,hybrid_50pct_target,no_data,8,0.875,13.4049,107.2392
avwap_252_breakout,hybrid_50pct_target,yes,94,0.776595744680851,-3.118598936170213,-293.1483
avwap_252_breakout,ma_exit_ema9,no,77,0.36363636363636365,-0.44112857142857137,-33.966899999999995
avwap_252_breakout,ma_exit_ema9,no_data,8,0.5,0.044300000000000034,0.35440000000000027
avwap_252_breakout,ma_exit_ema9,yes,94,0.3617021276595745,0.6557957446808511,61.644800000000004
avwap_252_breakout,mfe_lockin_trail,no,77,0.2597402597402597,-2.709242857142857,-208.61169999999998
avwap_252_breakout,mfe_lockin_trail,no_data,8,0.25,-0.9753875000000001,-7.803100000000001
avwap_252_breakout,mfe_lockin_trail,yes,94,0.2127659574468085,-1.745723404255319,-164.09799999999998
avwap_252_breakout,multi_tier_partial,no,77,0.44155844155844154,-1.8966246753246752,-146.0401
avwap_252_breakout,multi_tier_partial,no_data,8,0.375,-0.6690499999999999,-5.352399999999999
avwap_252_breakout,multi_tier_partial,yes,94,0.425531914893617,-1.2538393617021277,-117.8609
avwap_252_breakout,next_pivot_target,no,77,0.6493506493506493,-0.004302597402597356,-0.3312999999999964
avwap_252_breakout,next_pivot_target,no_data,8,0.875,3.3171875,26.5375
avwap_252_breakout,next_pivot_target,yes,94,0.7340425531914894,0.5965170212765958,56.0726
avwap_252_breakout,r_multiple_2r,no,77,0.3246753246753247,-0.11102467532467523,-8.548899999999993
avwap_252_breakout,r_multiple_2r,no_data,8,0.5,1.1268125,9.0145
avwap_252_breakout,r_multiple_2r,yes,94,0.35106382978723405,-0.0340585106382978,-3.201499999999993
avwap_252_breakout,r_multiple_3r,no,77,0.24675324675324675,0.010450649350649736,0.8047000000000297
avwap_252_breakout,r_multiple_3r,no_data,8,0.5,3.6465375,29.1723
avwap_252_breakout,r_multiple_3r,yes,94,0.2765957446808511,-0.07213404255319149,-6.7806
avwap_252_breakout,regime_flip,no,77,0.4935064935064935,-2.2449623376623378,-172.8621
avwap_252_breakout,regime_flip,no_data,8,0.75,9.115950000000002,72.92760000000001
avwap_252_breakout,regime_flip,yes,94,0.6170212765957447,1.4792170212765958,139.0464
avwap_252_breakout,reverse_signal,no,77,0.2597402597402597,-2.5915324675324674,-199.548
avwap_252_breakout,reverse_signal,no_data,8,0.25,-0.4449,-3.5592
avwap_252_breakout,reverse_signal,yes,94,0.2127659574468085,-1.778090425531915,-167.1405
avwap_252_breakout,smc_mitigation_zone,no,77,0.2597402597402597,-2.5915324675324674,-199.548
avwap_252_breakout,smc_mitigation_zone,no_data,8,0.25,-0.4449,-3.5592
avwap_252_breakout,smc_mitigation_zone,yes,94,0.2127659574468085,-1.778090425531915,-167.1405
avwap_252_breakout,time_stop_10d,no,77,0.4805194805194805,-1.8881545454545454,-145.3879
avwap_252_breakout,time_stop_10d,no_data,8,0.625,2.22535,17.8028
avwap_252_breakout,time_stop_10d,yes,94,0.5531914893617021,1.6539574468085105,155.47199999999998
avwap_252_breakout,time_stop_20d,no,77,0.4935064935064935,-2.2449623376623378,-172.8621
avwap_252_breakout,time_stop_20d,no_data,8,0.75,9.115950000000002,72.92760000000001
avwap_252_breakout,time_stop_20d,yes,94,0.6170212765957447,1.4792170212765958,139.0464
avwap_252_breakout,trailing_10pct,no,77,0.2857142857142857,-3.1637597402597404,-243.6095
avwap_252_breakout,trailing_10pct,no_data,8,0.5,2.2162125,17.7297
avwap_252_breakout,trailing_10pct,yes,94,0.48936170212765956,2.296362765957447,215.8581
avwap_252_breakout,trailing_15pct,no,77,0.33766233766233766,-1.0727441558441557,-82.6013
avwap_252_breakout,trailing_15pct,no_data,8,0.625,1.4447125,11.5577
avwap_252_breakout,trailing_15pct,yes,94,0.5106382978723404,3.997898936170213,375.8025
avwap_252_breakout,trailing_5pct,no,77,0.18181818181818182,-1.8813701298701297,-144.8655
avwap_252_breakout,trailing_5pct,no_data,8,0.375,0.7556374999999999,6.045099999999999
avwap_252_breakout,trailing_5pct,yes,94,0.23404255319148937,-0.745308510638298,-70.05900000000001
avwap_50_reclaim,atr_trail_1x,no,708,0.2076271186440678,-2.845595621468927,-2014.6817
avwap_50_reclaim,atr_trail_1x,no_data,62,0.22580645161290322,-2.7232870967741936,-168.8438
avwap_50_reclaim,atr_trail_1x,yes,506,0.25691699604743085,-1.6162652173913044,-817.8302
avwap_50_reclaim,atr_trail_2x,no,708,0.327683615819209,-2.4774782485875706,-1754.0546
avwap_50_reclaim,atr_trail_2x,no_data,62,0.2903225806451613,-4.110241935483871,-254.83499999999998
avwap_50_reclaim,atr_trail_2x,yes,506,0.30039525691699603,-1.3439156126482212,-680.0213
avwap_50_reclaim,atr_trail_mae_conditional,no,708,0.2076271186440678,-2.845595621468927,-2014.6817
avwap_50_reclaim,atr_trail_mae_conditional,no_data,62,0.22580645161290322,-2.7232870967741936,-168.8438
avwap_50_reclaim,atr_trail_mae_conditional,yes,506,0.25691699604743085,-1.6162652173913044,-817.8302
avwap_50_reclaim,atr_trail_vix_conditional,no,708,0.23587570621468926,-3.132143361581921,-2217.5575
avwap_50_reclaim,atr_trail_vix_conditional,no_data,62,0.3225806451612903,-2.976032258064516,-184.51399999999998
avwap_50_reclaim,atr_trail_vix_conditional,yes,506,0.22134387351778656,-1.7093169960474308,-864.9144
avwap_50_reclaim,break_even_at_1r,no,708,0.134180790960452,-2.599815254237288,-1840.6692
avwap_50_reclaim,break_even_at_1r,no_data,62,0.16129032258064516,-2.0265129032258065,-125.6438
avwap_50_reclaim,break_even_at_1r,yes,506,0.12055335968379446,-1.4182371541501977,-717.628
avwap_50_reclaim,breakeven_plus_trail,no,708,0.3799435028248588,-0.08877189265536725,-62.85050000000002
avwap_50_reclaim,breakeven_plus_trail,no_data,62,0.41935483870967744,-0.9472870967741935,-58.7318
avwap_50_reclaim,breakeven_plus_trail,yes,506,0.34189723320158105,1.3009077075098816,658.2593
avwap_50_reclaim,chandelier_3x,no,708,0.3163841807909605,-3.0330655367231643,-2147.4104
avwap_50_reclaim,chandelier_3x,no_data,62,0.25806451612903225,-2.556156451612903,-158.4817
avwap_50_reclaim,chandelier_3x,yes,506,0.30039525691699603,-1.3691796442687747,-692.8049
avwap_50_reclaim,class_time_stop,no,708,0.4689265536723164,-3.553817937853107,-2516.1031
avwap_50_reclaim,class_time_stop,no_data,62,0.3870967741935484,-6.290209677419354,-389.993
avwap_50_reclaim,class_time_stop,yes,506,0.4980237154150198,-0.9304780632411068,-470.8219
avwap_50_reclaim,earnings_blackout,no,708,0.4166666666666667,-11.278997598870056,-7985.5303
avwap_50_reclaim,earnings_blackout,no_data,62,0.41935483870967744,-1.9934419354838713,-123.59340000000002
avwap_50_reclaim,earnings_blackout,yes,506,0.49407114624505927,-0.5439648221343872,-275.24619999999993
avwap_50_reclaim,fixed_4r_2r,no,708,0.2725988700564972,-3.647429519774011,-2582.3801
avwap_50_reclaim,fixed_4r_2r,no_data,62,0.2903225806451613,-2.3309016129032263,-144.51590000000002
avwap_50_reclaim,fixed_4r_2r,yes,506,0.31225296442687744,-1.2165264822134387,-615.5624
avwap_50_reclaim,hybrid_50pct_target,no,708,0.6864406779661016,-23.247757344632767,-16459.4122
avwap_50_reclaim,hybrid_50pct_target,no_data,62,0.6129032258064516,-44.385488709677425,-2751.9003000000002
avwap_50_reclaim,hybrid_50pct_target,yes,506,0.7490118577075099,-10.13236976284585,-5126.9791
avwap_50_reclaim,ma_exit_ema9,no,708,0.2457627118644068,-1.873771186440678,-1326.63
avwap_50_reclaim,ma_exit_ema9,no_data,62,0.3064516129032258,-2.448043548387097,-151.77870000000001
avwap_50_reclaim,ma_exit_ema9,yes,506,0.2924901185770751,-1.0715116600790513,-542.1849
avwap_50_reclaim,mfe_lockin_trail,no,708,0.20903954802259886,-2.7676651129943504,-1959.5069
avwap_50_reclaim,mfe_lockin_trail,no_data,62,0.22580645161290322,-2.719932258064516,-168.6358
avwap_50_reclaim,mfe_lockin_trail,yes,506,0.25889328063241107,-1.3639361660079052,-690.1517
avwap_50_reclaim,multi_tier_partial,no,708,0.3135593220338983,-2.4297111581920903,-1720.2355
avwap_50_reclaim,multi_tier_partial,no_data,62,0.3225806451612903,-2.275056451612903,-141.05349999999999
avwap_50_reclaim,multi_tier_partial,yes,506,0.38537549407114624,-1.05570790513834,-534.1882
avwap_50_reclaim,next_pivot_target,no,708,0.632768361581921,-2.121564265536723,-1502.0674999999999
avwap_50_reclaim,next_pivot_target,no_data,62,0.6290322580645161,-2.4312,-150.7344
avwap_50_reclaim,next_pivot_target,yes,506,0.7035573122529645,-0.6568393280632411,-332.3607
avwap_50_reclaim,r_multiple_2r,no,708,0.2796610169491525,-1.4457727401129943,-1023.6071
avwap_50_reclaim,r_multiple_2r,no_data,62,0.25806451612903225,-1.977433870967742,-122.6009
avwap_50_reclaim,r_multiple_2r,yes,506,0.2964426877470356,-0.4189881422924901,-212.00799999999998
avwap_50_reclaim,r_multiple_3r,no,708,0.211864406779661,-1.7666364406779662,-1250.7786
avwap_50_reclaim,r_multiple_3r,no_data,62,0.14516129032258066,-3.5388822580645165,-219.41070000000002
avwap_50_reclaim,r_multiple_3r,yes,506,0.20553359683794467,-1.1241950592885377,-568.8427
avwap_50_reclaim,regime_flip,no,708,0.4731638418079096,-2.45330395480226,-1736.9392
avwap_50_reclaim,regime_flip,no_data,62,0.5,-3.6064919354838705,-223.60249999999996
avwap_50_reclaim,regime_flip,yes,506,0.5019762845849802,-0.7264175889328063,-367.5673
avwap_50_reclaim,reverse_signal,no,708,0.2076271186440678,-2.845595621468927,-2014.6817
avwap_50_reclaim,reverse_signal,no_data,62,0.22580645161290322,-2.7232870967741936,-168.8438
avwap_50_reclaim,reverse_signal,yes,506,0.25691699604743085,-1.6162652173913044,-817.8302
avwap_50_reclaim,smc_mitigation_zone,no,708,0.2076271186440678,-2.845595621468927,-2014.6817
avwap_50_reclaim,smc_mitigation_zone,no_data,62,0.22580645161290322,-2.7232870967741936,-168.8438
avwap_50_reclaim,smc_mitigation_zone,yes,506,0.25691699604743085,-1.6162652173913044,-817.8302
avwap_50_reclaim,time_stop_10d,no,708,0.4265536723163842,-2.276848446327684,-1612.0087
avwap_50_reclaim,time_stop_10d,no_data,62,0.46774193548387094,-1.887598387096774,-117.0311
avwap_50_reclaim,time_stop_10d,yes,506,0.4841897233201581,-0.04388260869565214,-22.20459999999998
avwap_50_reclaim,time_stop_20d,no,708,0.4731638418079096,-2.45330395480226,-1736.9392
avwap_50_reclaim,time_stop_20d,no_data,62,0.5,-3.6064919354838705,-223.60249999999996
avwap_50_reclaim,time_stop_20d,yes,506,0.5019762845849802,-0.7264175889328063,-367.5673
avwap_50_reclaim,trailing_10pct,no,708,0.2754237288135593,-2.9722860169491523,-2104.3785
avwap_50_reclaim,trailing_10pct,no_data,62,0.3548387096774194,-2.0313499999999998,-125.94369999999999
avwap_50_reclaim,trailing_10pct,yes,506,0.3221343873517787,-1.9782946640316206,-1001.0171
