strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,high_gt_20,60,0.3,-2.034238333333333,-122.0543
adx_initiation,atr_trail_1x,low_1_5,349,0.2836676217765043,-1.6396974212034385,-572.2544
adx_initiation,atr_trail_1x,mid_6_20,155,0.34838709677419355,-0.09450838709677423,-14.648800000000005
adx_initiation,atr_trail_1x,none,391,0.21739130434782608,-4.083807672634271,-1596.7688
adx_initiation,atr_trail_2x,high_gt_20,60,0.5333333333333333,3.0503216666666666,183.0193
adx_initiation,atr_trail_2x,low_1_5,349,0.3667621776504298,-0.4123386819484241,-143.9062
adx_initiation,atr_trail_2x,mid_6_20,155,0.4967741935483871,2.9226548387096773,453.01149999999996
adx_initiation,atr_trail_2x,none,391,0.24808184143222506,-4.288460102301791,-1676.7879
adx_initiation,atr_trail_mae_conditional,high_gt_20,60,0.3,-2.034238333333333,-122.0543
adx_initiation,atr_trail_mae_conditional,low_1_5,349,0.2836676217765043,-1.6396974212034385,-572.2544
adx_initiation,atr_trail_mae_conditional,mid_6_20,155,0.34838709677419355,-0.09450838709677423,-14.648800000000005
adx_initiation,atr_trail_mae_conditional,none,391,0.21739130434782608,-4.083807672634271,-1596.7688
adx_initiation,atr_trail_vix_conditional,high_gt_20,60,0.35,-0.2728033333333333,-16.368199999999998
adx_initiation,atr_trail_vix_conditional,low_1_5,349,0.27507163323782235,-1.2784558739255014,-446.1811
adx_initiation,atr_trail_vix_conditional,mid_6_20,155,0.3419354838709677,0.3515741935483872,54.494000000000014
adx_initiation,atr_trail_vix_conditional,none,391,0.22506393861892582,-3.7621831202046034,-1471.0136
adx_initiation,break_even_at_1r,high_gt_20,60,0.23333333333333334,-0.24023333333333347,-14.414000000000009
adx_initiation,break_even_at_1r,low_1_5,349,0.2148997134670487,-1.1535489971346704,-402.5886
adx_initiation,break_even_at_1r,mid_6_20,155,0.25161290322580643,0.7760503225806451,120.28779999999999
adx_initiation,break_even_at_1r,none,391,0.1815856777493606,1.1528516624040923,450.7650000000001
adx_initiation,breakeven_plus_trail,high_gt_20,60,0.55,13.38434,803.0604
adx_initiation,breakeven_plus_trail,low_1_5,349,0.49283667621776506,4.186578796561604,1461.116
adx_initiation,breakeven_plus_trail,mid_6_20,155,0.5548387096774193,8.79431741935484,1363.1192
adx_initiation,breakeven_plus_trail,none,391,0.4296675191815857,21.302050383631713,8329.1017
adx_initiation,chandelier_3x,high_gt_20,60,0.11666666666666667,0.9418716666666668,56.5123
adx_initiation,chandelier_3x,low_1_5,349,0.10888252148997135,0.11804183381088829,41.19660000000001
adx_initiation,chandelier_3x,mid_6_20,155,0.18064516129032257,1.6173083870967744,250.68280000000001
adx_initiation,chandelier_3x,none,391,0.05370843989769821,-0.9245322250639386,-361.4921
adx_initiation,class_time_stop,high_gt_20,60,0.7,13.384243333333334,803.0546
adx_initiation,class_time_stop,low_1_5,349,0.47277936962750716,0.6070048710601723,211.84470000000013
adx_initiation,class_time_stop,mid_6_20,155,0.5290322580645161,5.252661290322581,814.1625
adx_initiation,class_time_stop,none,391,0.47058823529411764,182.41962250639386,71326.0724
adx_initiation,earnings_blackout,high_gt_20,60,0.7166666666666667,14.855016666666668,891.301
adx_initiation,earnings_blackout,low_1_5,349,0.5071633237822349,7.402160171919771,2583.3539
adx_initiation,earnings_blackout,mid_6_20,155,0.5161290322580645,3.565121935483871,552.5939
adx_initiation,earnings_blackout,none,391,0.4578005115089514,121.38797928388749,47462.69990000001
adx_initiation,fixed_4r_2r,high_gt_20,60,0.6,7.135808333333333,428.1485
adx_initiation,fixed_4r_2r,low_1_5,349,0.35816618911174786,1.5086042979942693,526.5029
adx_initiation,fixed_4r_2r,mid_6_20,155,0.4645161290322581,6.03229935483871,935.0064
adx_initiation,fixed_4r_2r,none,391,0.29411764705882354,25.81153887468031,10092.3117
adx_initiation,hybrid_50pct_target,high_gt_20,60,0.7333333333333333,9.826836666666667,589.6102
adx_initiation,hybrid_50pct_target,low_1_5,349,0.4785100286532951,-0.2916080229226363,-101.77120000000008
adx_initiation,hybrid_50pct_target,mid_6_20,155,0.6129032258064516,2.664635483870968,413.0185
adx_initiation,hybrid_50pct_target,none,391,0.3273657289002558,-3.1016588235294114,-1212.7486
adx_initiation,ma_exit_ema9,high_gt_20,60,0.45,1.742773333333333,104.56639999999999
adx_initiation,ma_exit_ema9,low_1_5,349,0.37249283667621774,0.7305252148997134,254.95329999999998
adx_initiation,ma_exit_ema9,mid_6_20,155,0.45161290322580644,2.526693548387097,391.6375
adx_initiation,ma_exit_ema9,none,391,0.28388746803069054,-1.7691544757033246,-691.7393999999999
adx_initiation,mfe_lockin_trail,high_gt_20,60,0.3,-2.0308116666666667,-121.84870000000001
adx_initiation,mfe_lockin_trail,low_1_5,349,0.2836676217765043,-1.6896504297994268,-589.688
adx_initiation,mfe_lockin_trail,mid_6_20,155,0.36129032258064514,-0.3201896774193549,-49.629400000000004
