strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,100_500M,124,0.2903225806451613,-1.9974145161290324,-247.67940000000002
adx_initiation,atr_trail_1x,25_100M,292,0.2602739726027397,-1.6433695205479453,-479.8639
adx_initiation,atr_trail_1x,5_25M,411,0.25060827250608275,-2.544873722627737,-1045.9431
adx_initiation,atr_trail_1x,ge_500M,23,0.2608695652173913,-7.446295652173913,-171.2648
adx_initiation,atr_trail_1x,lt_5M,105,0.3333333333333333,-3.437858095238095,-360.9751
adx_initiation,atr_trail_2x,100_500M,124,0.3548387096774194,-3.1794903225806452,-394.2568
adx_initiation,atr_trail_2x,25_100M,292,0.3493150684931507,-0.08918732876712337,-26.042700000000025
adx_initiation,atr_trail_2x,5_25M,411,0.35036496350364965,-1.154614598540146,-474.5466
adx_initiation,atr_trail_2x,ge_500M,23,0.21739130434782608,-10.181830434782608,-234.1821
adx_initiation,atr_trail_2x,lt_5M,105,0.37142857142857144,-0.529858095238095,-55.63509999999998
adx_initiation,atr_trail_mae_conditional,100_500M,124,0.2903225806451613,-1.9974145161290324,-247.67940000000002
adx_initiation,atr_trail_mae_conditional,25_100M,292,0.2602739726027397,-1.6433695205479453,-479.8639
adx_initiation,atr_trail_mae_conditional,5_25M,411,0.25060827250608275,-2.544873722627737,-1045.9431
adx_initiation,atr_trail_mae_conditional,ge_500M,23,0.2608695652173913,-7.446295652173913,-171.2648
adx_initiation,atr_trail_mae_conditional,lt_5M,105,0.3333333333333333,-3.437858095238095,-360.9751
adx_initiation,atr_trail_vix_conditional,100_500M,124,0.24193548387096775,-2.059428225806452,-255.3691
adx_initiation,atr_trail_vix_conditional,25_100M,292,0.2636986301369863,-1.5056948630136986,-439.6629
adx_initiation,atr_trail_vix_conditional,5_25M,411,0.26520681265206814,-2.132982725060827,-876.6559
adx_initiation,atr_trail_vix_conditional,ge_500M,23,0.21739130434782608,-8.199213043478261,-188.5819
adx_initiation,atr_trail_vix_conditional,lt_5M,105,0.3523809523809524,-1.1314199999999999,-118.7991
adx_initiation,break_even_at_1r,100_500M,124,0.22580645161290322,-1.8759483870967741,-232.61759999999998
adx_initiation,break_even_at_1r,25_100M,292,0.17123287671232876,-2.0487585616438353,-598.2375
adx_initiation,break_even_at_1r,5_25M,411,0.19464720194647203,-1.6287029197080292,-669.3969
adx_initiation,break_even_at_1r,ge_500M,23,0.17391304347826086,-8.42316086956522,-193.73270000000002
adx_initiation,break_even_at_1r,lt_5M,105,0.3523809523809524,17.60033238095238,1848.0349
adx_initiation,breakeven_plus_trail,100_500M,124,0.43548387096774194,3.375097580645161,418.5121
adx_initiation,breakeven_plus_trail,25_100M,292,0.4554794520547945,5.446384589041096,1590.3443
adx_initiation,breakeven_plus_trail,5_25M,411,0.48905109489051096,4.885183941605839,2007.8106
adx_initiation,breakeven_plus_trail,ge_500M,23,0.43478260869565216,-3.402295652173913,-78.25280000000001
adx_initiation,breakeven_plus_trail,lt_5M,105,0.580952380952381,76.36174380952382,8017.9831
