strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,spy_mild_down_neg5_0,300,0.26666666666666666,-1.8646243333333332,-559.3873
adx_initiation,atr_trail_1x,spy_mild_up_0_5pct,381,0.2755905511811024,-2.408840682414698,-917.7683000000001
adx_initiation,atr_trail_1x,spy_strong_down_lt_neg5,142,0.24647887323943662,-2.6721795774647887,-379.4495
adx_initiation,atr_trail_1x,spy_strong_up_gt_5pct,132,0.2727272727272727,-3.402433333333333,-449.1212
adx_initiation,atr_trail_2x,spy_mild_down_neg5_0,300,0.3566666666666667,-0.6062840000000002,-181.88520000000005
adx_initiation,atr_trail_2x,spy_mild_up_0_5pct,381,0.3464566929133858,-2.6615887139107612,-1014.0653
adx_initiation,atr_trail_2x,spy_strong_down_lt_neg5,142,0.3380281690140845,-1.2982767605633803,-184.3553
adx_initiation,atr_trail_2x,spy_strong_up_gt_5pct,132,0.3560606060606061,1.4821401515151513,195.64249999999998
adx_initiation,atr_trail_mae_conditional,spy_mild_down_neg5_0,300,0.26666666666666666,-1.8646243333333332,-559.3873
adx_initiation,atr_trail_mae_conditional,spy_mild_up_0_5pct,381,0.2755905511811024,-2.408840682414698,-917.7683000000001
adx_initiation,atr_trail_mae_conditional,spy_strong_down_lt_neg5,142,0.24647887323943662,-2.6721795774647887,-379.4495
adx_initiation,atr_trail_mae_conditional,spy_strong_up_gt_5pct,132,0.2727272727272727,-3.402433333333333,-449.1212
adx_initiation,atr_trail_vix_conditional,spy_mild_down_neg5_0,300,0.2966666666666667,-0.544617,-163.3851
adx_initiation,atr_trail_vix_conditional,spy_mild_up_0_5pct,381,0.2388451443569554,-2.4542561679790027,-935.0716
adx_initiation,atr_trail_vix_conditional,spy_strong_down_lt_neg5,142,0.30985915492957744,-3.367705633802817,-478.2142
adx_initiation,atr_trail_vix_conditional,spy_strong_up_gt_5pct,132,0.25757575757575757,-2.2908939393939396,-302.398
adx_initiation,break_even_at_1r,spy_mild_down_neg5_0,300,0.20333333333333334,-1.1083886666666667,-332.5166
adx_initiation,break_even_at_1r,spy_mild_up_0_5pct,381,0.2020997375328084,2.604916535433071,992.4732000000001
adx_initiation,break_even_at_1r,spy_strong_down_lt_neg5,142,0.22535211267605634,-2.6352732394366196,-374.2088
adx_initiation,break_even_at_1r,spy_strong_up_gt_5pct,132,0.2196969696969697,-0.9977090909090911,-131.69760000000002
adx_initiation,breakeven_plus_trail,spy_mild_down_neg5_0,300,0.45666666666666667,5.773724666666667,1732.1174
adx_initiation,breakeven_plus_trail,spy_mild_up_0_5pct,381,0.46194225721784776,18.7049687664042,7126.5931
adx_initiation,breakeven_plus_trail,spy_strong_down_lt_neg5,142,0.5915492957746479,5.336254929577465,757.7482
adx_initiation,breakeven_plus_trail,spy_strong_up_gt_5pct,132,0.4696969696969697,17.726807575757576,2339.9386
adx_initiation,chandelier_3x,spy_mild_down_neg5_0,300,0.07666666666666666,-0.6013856666666666,-180.4157
adx_initiation,chandelier_3x,spy_mild_up_0_5pct,381,0.10236220472440945,-0.6293154855643044,-239.76919999999998
adx_initiation,chandelier_3x,spy_strong_down_lt_neg5,142,0.07746478873239436,0.030456338028168974,4.324799999999994
adx_initiation,chandelier_3x,spy_strong_up_gt_5pct,132,0.1590909090909091,3.0512098484848487,402.7597
adx_initiation,class_time_stop,spy_mild_down_neg5_0,300,0.5166666666666667,5.364946333333333,1609.4839
adx_initiation,class_time_stop,spy_mild_up_0_5pct,381,0.4304461942257218,-2.48113937007874,-945.3140999999999
adx_initiation,class_time_stop,spy_strong_down_lt_neg5,142,0.5774647887323944,8.950641549295774,1270.9911
adx_initiation,class_time_stop,spy_strong_up_gt_5pct,132,0.5454545454545454,539.5452522727272,71219.9733
adx_initiation,earnings_blackout,spy_mild_down_neg5_0,300,0.51,7.233864666666666,2170.1594
adx_initiation,earnings_blackout,spy_mild_up_0_5pct,381,0.4540682414698163,13.515004986876638,5149.216899999999
adx_initiation,earnings_blackout,spy_strong_down_lt_neg5,142,0.6338028169014085,22.25670633802817,3160.4523
