strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
bollinger_tight,reverse_signal,67,0.6567,2.3917,5.8937,394.8784,-99.1296,57.5,0.9851,56.27,True
bollinger_tight,breakeven_plus_trail,67,0.4776,1.8735,3.9164,262.3965,-64.4013,39.9,0.9552,45.31,False
bollinger_tight,earnings_blackout,67,0.597,1.6465,3.5793,239.812,-83.0144,106.0,0.9104,43.28,False
bollinger_tight,fixed_4r_2r,67,0.4179,1.8562,5.5578,372.3734,-77.3308,25.9,0.9552,42.4,False
bollinger_tight,next_pivot_target,67,0.6567,1.0662,0.2265,15.1735,-43.1722,33.1,0.9552,28.25,False
bollinger_tight,hybrid_50pct_target,67,0.5522,1.1397,0.9204,61.6656,-115.7743,131.9,0.8657,26.28,False
bollinger_tight,regime_flip,67,0.5075,1.0018,0.0104,0.6985,-170.9732,28.6,1.0,20.35,False
bollinger_tight,time_stop_20d,67,0.5075,1.0018,0.0104,0.6985,-170.9732,28.6,1.0,20.35,False
bollinger_tight,class_time_stop,67,0.4627,1.0536,0.2044,13.6976,-63.2259,9.7,1.0,20.12,False
bollinger_tight,r_multiple_3r,67,0.2537,1.2901,1.2228,81.9302,-61.6754,11.4,0.9701,18.85,False
bollinger_tight,ma_exit_ema9,67,0.4478,0.7256,-0.3246,-21.7461,-25.4259,1.5,1.0,17.91,False
bollinger_tight,trailing_15pct,67,0.4179,0.9644,-0.2324,-15.5699,-93.56,100.3,0.8955,16.72,False
bollinger_tight,time_stop_10d,67,0.403,0.7981,-1.0689,-71.6163,-104.183,14.4,1.0,16.12,False
bollinger_tight,r_multiple_2r,67,0.2985,1.1351,0.5451,36.5193,-77.7377,8.3,0.9701,15.99,False
bollinger_tight,atr_trail_2x,67,0.3582,0.5822,-2.2084,-147.9612,-178.3134,17.0,0.9701,14.33,False
bollinger_tight,multi_tier_partial,67,0.3582,0.4845,-1.5308,-102.5616,-107.1515,6.2,1.0,14.33,False
bollinger_tight,trailing_10pct,67,0.3433,0.816,-0.9156,-61.3447,-133.3457,74.5,0.9403,13.73,False
bollinger_tight,atr_trail_vix_conditional,67,0.2537,0.5635,-1.5123,-101.3264,-106.7886,9.2,0.9701,10.15,False
bollinger_tight,trailing_5pct,67,0.2388,0.4473,-1.7103,-114.591,-122.601,15.7,0.9701,9.55,False
bollinger_tight,break_even_at_1r,67,0.209,0.7995,-0.6869,-46.0201,-74.4172,15.7,0.9701,8.36,False
bollinger_tight,atr_trail_mae_conditional,67,0.194,0.3619,-2.0372,-136.4923,-140.4635,6.4,0.9701,7.76,False
bollinger_tight,smc_mitigation_zone,67,0.194,0.3619,-2.0372,-136.4923,-140.4635,6.4,0.9701,7.76,False
bollinger_tight,mfe_lockin_trail,67,0.194,0.4103,-1.8827,-126.1391,-130.6703,6.2,0.9701,7.76,False
bollinger_tight,atr_trail_1x,67,0.194,0.3619,-2.0372,-136.4923,-140.4635,6.4,0.9701,7.76,False
bollinger_tight,chandelier_3x,67,0.0149,0.2675,-0.4641,-31.0943,-25.073,1.8,1.0,0.6,False
po3_bullish,breakeven_plus_trail,293,0.3481,2.1261,3.9741,1164.4135,-265.1649,27.3,0.9454,43.92,True
