strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,q4_ge_10pct,196,0.29081632653061223,-1.0820397959183674,-212.0798
adx_initiation,atr_trail_2x,q4_ge_10pct,196,0.37755102040816324,0.5952974489795917,116.67829999999998
adx_initiation,atr_trail_mae_conditional,q4_ge_10pct,196,0.29081632653061223,-1.0820397959183674,-212.0798
adx_initiation,atr_trail_vix_conditional,q4_ge_10pct,196,0.27040816326530615,-0.9660709183673469,-189.3499
adx_initiation,break_even_at_1r,q4_ge_10pct,196,0.22959183673469388,-1.1861428571428572,-232.484
adx_initiation,breakeven_plus_trail,q4_ge_10pct,196,0.5,4.769370918367347,934.7967
adx_initiation,chandelier_3x,q4_ge_10pct,196,0.10714285714285714,0.13395459183673475,26.25510000000001
adx_initiation,class_time_stop,q4_ge_10pct,196,0.49489795918367346,4.236894387755102,830.4313
adx_initiation,earnings_blackout,q4_ge_10pct,196,0.5102040816326531,6.956840306122449,1363.5407
adx_initiation,fixed_4r_2r,q4_ge_10pct,196,0.40816326530612246,2.7329275510204085,535.6538
adx_initiation,hybrid_50pct_target,q4_ge_10pct,196,0.49489795918367346,1.7136163265306121,335.86879999999996
adx_initiation,ma_exit_ema9,q4_ge_10pct,196,0.39285714285714285,0.664147448979592,130.17290000000003
adx_initiation,mfe_lockin_trail,q4_ge_10pct,196,0.29591836734693877,-1.1078596938775511,-217.1405
adx_initiation,multi_tier_partial,q4_ge_10pct,196,0.4387755102040816,-0.5566132653061224,-109.0962
adx_initiation,next_pivot_target,q4_ge_10pct,196,0.75,0.5854285714285714,114.744
adx_initiation,r_multiple_2r,q4_ge_10pct,196,0.3622448979591837,0.4934739795918368,96.72090000000001
adx_initiation,r_multiple_3r,q4_ge_10pct,196,0.32142857142857145,1.658162755102041,324.9999
adx_initiation,regime_flip,q4_ge_10pct,196,0.4897959183673469,1.4470581632653061,283.6234
adx_initiation,reverse_signal,q4_ge_10pct,196,0.29081632653061223,-1.0820397959183674,-212.0798
adx_initiation,smc_mitigation_zone,q4_ge_10pct,196,0.29081632653061223,-1.0820397959183674,-212.0798
adx_initiation,time_stop_10d,q4_ge_10pct,196,0.47959183673469385,2.186963775510204,428.6449
adx_initiation,time_stop_20d,q4_ge_10pct,196,0.4897959183673469,1.4470581632653061,283.6234
adx_initiation,trailing_10pct,q4_ge_10pct,196,0.336734693877551,-0.908663775510204,-178.0981
adx_initiation,trailing_15pct,q4_ge_10pct,196,0.3520408163265306,3.417010204081633,669.734
adx_initiation,trailing_5pct,q4_ge_10pct,196,0.21428571428571427,-1.4288147959183675,-280.0477
avwap_252_breakout,atr_trail_1x,q4_ge_10pct,42,0.2857142857142857,-1.0329047619047618,-43.382
avwap_252_breakout,atr_trail_2x,q4_ge_10pct,42,0.4523809523809524,1.1000285714285714,46.2012
avwap_252_breakout,atr_trail_mae_conditional,q4_ge_10pct,42,0.2857142857142857,-1.0329047619047618,-43.382
avwap_252_breakout,atr_trail_vix_conditional,q4_ge_10pct,42,0.23809523809523808,-1.5519047619047621,-65.18
avwap_252_breakout,break_even_at_1r,q4_ge_10pct,42,0.21428571428571427,-0.27868333333333334,-11.7047
avwap_252_breakout,breakeven_plus_trail,q4_ge_10pct,42,0.5238095238095238,4.388104761904762,184.3004
avwap_252_breakout,chandelier_3x,q4_ge_10pct,42,0.30952380952380953,1.768945238095238,74.2957
avwap_252_breakout,class_time_stop,q4_ge_10pct,42,0.6666666666666666,4.365102380952381,183.3343
avwap_252_breakout,earnings_blackout,q4_ge_10pct,42,0.47619047619047616,2.2927976190476187,96.29749999999999
avwap_252_breakout,fixed_4r_2r,q4_ge_10pct,42,0.42857142857142855,2.178733333333333,91.5068
avwap_252_breakout,hybrid_50pct_target,q4_ge_10pct,42,0.6904761904761905,-39.659176190476195,-1665.6854
avwap_252_breakout,ma_exit_ema9,q4_ge_10pct,42,0.4523809523809524,1.9824166666666667,83.2615
avwap_252_breakout,mfe_lockin_trail,q4_ge_10pct,42,0.2857142857142857,-1.0346380952380951,-43.4548
avwap_252_breakout,multi_tier_partial,q4_ge_10pct,42,0.5,-0.45394761904761893,-19.065799999999996
avwap_252_breakout,next_pivot_target,q4_ge_10pct,42,0.7142857142857143,0.7294285714285713,30.635999999999996
avwap_252_breakout,r_multiple_2r,q4_ge_10pct,42,0.42857142857142855,1.040642857142857,43.706999999999994
avwap_252_breakout,r_multiple_3r,q4_ge_10pct,42,0.2857142857142857,-0.015966666666666757,-0.6706000000000039
avwap_252_breakout,regime_flip,q4_ge_10pct,42,0.5714285714285714,0.025426190476190515,1.0679000000000016
avwap_252_breakout,reverse_signal,q4_ge_10pct,42,0.2857142857142857,-1.0329047619047618,-43.382
avwap_252_breakout,smc_mitigation_zone,q4_ge_10pct,42,0.2857142857142857,-1.0329047619047618,-43.382
avwap_252_breakout,time_stop_10d,q4_ge_10pct,42,0.5238095238095238,2.108435714285714,88.5543
avwap_252_breakout,time_stop_20d,q4_ge_10pct,42,0.5714285714285714,0.025426190476190515,1.0679000000000016
avwap_252_breakout,trailing_10pct,q4_ge_10pct,42,0.42857142857142855,0.1463309523809524,6.145900000000001
avwap_252_breakout,trailing_15pct,q4_ge_10pct,42,0.42857142857142855,1.9036285714285717,79.95240000000001
avwap_252_breakout,trailing_5pct,q4_ge_10pct,42,0.23809523809523808,-0.805797619047619,-33.8435
avwap_50_reclaim,atr_trail_1x,q4_ge_10pct,277,0.24548736462093862,-1.9222902527075811,-532.4744
avwap_50_reclaim,atr_trail_2x,q4_ge_10pct,277,0.34657039711191334,-1.2753776173285198,-353.2796
avwap_50_reclaim,atr_trail_mae_conditional,q4_ge_10pct,277,0.24548736462093862,-1.9222902527075811,-532.4744
avwap_50_reclaim,atr_trail_vix_conditional,q4_ge_10pct,277,0.2779783393501805,-2.1031606498194946,-582.5755
avwap_50_reclaim,break_even_at_1r,q4_ge_10pct,277,0.148014440433213,-1.5261624548736463,-422.747
avwap_50_reclaim,breakeven_plus_trail,q4_ge_10pct,277,0.4007220216606498,1.3741761732851985,380.6468
avwap_50_reclaim,chandelier_3x,q4_ge_10pct,277,0.33574007220216606,-1.6284826714801444,-451.0897
avwap_50_reclaim,class_time_stop,q4_ge_10pct,277,0.516245487364621,-1.6771963898916966,-464.5834
avwap_50_reclaim,earnings_blackout,q4_ge_10pct,277,0.4620938628158845,-5.190834296028881,-1437.8611
avwap_50_reclaim,fixed_4r_2r,q4_ge_10pct,277,0.36101083032490977,-0.7023797833935019,-194.55920000000003
avwap_50_reclaim,hybrid_50pct_target,q4_ge_10pct,277,0.7328519855595668,-16.914363176895307,-4685.2786
