strategy,sharpe_adj,win_rate_adj,profit_factor_adj,haircut_pct_applied
rsi_volume_200ema,0.0,0.8,inf,0.4
rsi21_slow,0.0,0.8,inf,0.4
post_inclusion_reversal_short,0.0,0.9,inf,0.2
donchian_10_breakout_retest,0.0,0.8,inf,0.4
inside_bar_breakout,0.0,0.5,3.01024,0.4
vix_backwardation_long,0.0,0.51426,2.6229700000000005,0.2
evening_star_short,0.0,0.45,6.283270000000001,0.2
pivot_s2_bounce,0.0,0.45,2.66248,0.2
golden_cross_50_200,0.0,0.45,0.3067,0.2
avwap_50_reclaim,0.0,0.37044000000000005,0.7316,0.2
avwap_252_breakout,0.0,0.32384,1.40136,0.4
po3_bullish,0.0,0.36243000000000003,1.0711899999999999,0.2
prev_day_low_bounce,0.0,0.36000000000000004,1.51093,0.2
totm_long,0.0,0.36000000000000004,1.13482,0.2
r1_break_retest,0.0,0.3375,1.80892,0.2
double_bottom_long,0.0,0.32724,0.6581,0.2
institutional_buy_momentum_long,0.0,0.288,2.55856,0.4
parabolic_sar_flip,0.0,0.3222,1.0586799999999998,0.2
cpr_narrow_momentum_short,0.0,0.28568,0.7624,0.4
pivot_r1_breakout,0.0,0.27999999999999997,0.6897,0.4
bollinger_tight,0.0,0.30897,0.9399,0.2
cpr_narrow_bullish,0.0,0.30276,0.8261,0.2
stoch_oversold,0.0,0.29997,27.882369999999998,0.2
pead_long,0.0,0.29997,1.4602600000000001,0.2
prev_day_high_break,0.0,0.29997,0.9794,0.2
ichimoku_tk_cross,0.0,0.29997,0.4719,0.2
pead_with_insider_confirmation_long,0.0,0.29997,0.0493,0.2
tema_dema,0.0,0.29646000000000006,1.09117,0.2
stochrsi_overbought_short,0.0,0.25944,0.6858,0.4
cmf_flip,0.0,0.2898,1.27729,0.2
htf_aligned_breakout_short,0.0,0.25456,1.01944,0.4
hull_rsi_short,0.0,0.24824000000000002,0.7914,0.4
macd_fast_crossover,0.0,0.24616,2.63368,0.4
lead_lag_sector_rotation,0.0,0.27504,0.9898,0.2
ppo_crossover,0.0,0.27,1.2693699999999999,0.2
htf_aligned_breakout_long,0.0,0.23784000000000002,0.9944,0.4
xs_quality_top_quintile_long,0.0,0.2673,0.9765,0.2
xs_momentum_top_decile,0.0,0.23592000000000002,1.0824,0.4
hull_rsi,0.0,0.23288000000000003,0.8797,0.4
williams_stoch_dual,0.0,0.25713,1.01359,0.2
po3_htf_aligned_short,0.0,0.25713,0.6842,0.2
bullish_engulfing_support,0.0,0.25713,0.4251,0.2
supertrend_macd,0.0,0.22480000000000003,1.12368,0.4
adx_initiation,0.0,0.25254000000000004,1.5165100000000002,0.2
break_retest_confluence,0.0,0.25002,0.392,0.2
xs_momentum_bottom_decile_short,0.0,0.22160000000000002,0.6254,0.4
monthly_bias_momentum_long,0.0,0.22080000000000002,1.05032,0.4
xs_low_beta_long,0.0,0.24579,0.9043,0.2
cpr_narrow_momentum,0.0,0.21816000000000002,0.7984,0.4
williams_r_oversold,0.0,0.24147,0.7179,0.2
awesome_oscillator,0.0,0.24111000000000002,0.4839,0.2
pairs_mean_reversion_long,0.0,0.21264,0.9962,0.4
ultimate_oscillator,0.0,0.23876999999999998,1.04122,0.2
po3_bearish,0.0,0.23094,0.5495,0.2
institutional_cluster_long,0.0,0.225,0.9491,0.2
halloween_seasonal_long,0.0,0.225,0.875,0.2
stochrsi_oversold,0.0,0.19728,1.20096,0.4
ichimoku_cloud_breakout,0.0,0.19456,0.5546,0.4
macd_crossover,0.0,0.19312,0.5331,0.4
po3_htf_aligned_long,0.0,0.21519000000000002,0.7825,0.2
squeeze_breakout,0.0,0.19048,0.9992,0.4
morning_star,0.0,0.2106,0.7305,0.2
risk_off_bond_equity_short,0.0,0.20997000000000002,0.5745,0.2
pre_fomc_long_sleeve,0.0,0.20772000000000002,0.9325,0.2
three_white_soldiers,0.0,0.20673,1.16992,0.2
buyback_8k_recent_long,0.0,0.20628,0.8037,0.2
force_index_breakout,0.0,0.17776000000000003,0.5964,0.4
pead_short,0.0,0.19881000000000001,0.4175,0.2
orb_stocks_in_play_long,0.0,0.19755,0.8637,0.2
camarilla_r3_breakout,0.0,0.17392000000000002,0.6891,0.4
pairs_mean_reversion_short,0.0,0.17296,0.2027,0.4
orb_stocks_in_play_short,0.0,0.18531,0.1151,0.2
break_retest_volume,0.0,0.17307,0.5706,0.2
bollinger_lower,0.0,0.14058,0.6453,0.2
golden_cross_9_21,0.0,0.13635,0.5402,0.2
pivot_s1_bounce,0.0,0.135,0.1314,0.2
insider_cluster_long,0.0,0.09999000000000001,0.3137,0.2
roc_burst,0.0,0.06921,0.0238,0.2
rsi_oversold,0.0,0.0,0.0,0.4
donchian_10_breakout,0.0,0.0,0.0,0.4
news_sentiment_long,0.0,0.0,0.0,0.2
institutional_persistent_holders_long,0.0,0.0,0.0,0.4
golden_cross_20_50,0.0,0.0,0.0,0.2
pivot_s3_capitulation,0.0,0.0,0.0,0.2
dc20_break_retest,0.0,0.0,0.0,0.2
camarilla_s3_bounce,0.0,0.0,0.0,0.2
pre_rebalance_long,0.0,0.0,0.0,0.2
