strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
macd_fast_crossover,earnings_blackout,52,0.6731,5.6687,16.7763,872.368,-38.7417,105.5,0.9038,56.92,True
ichimoku_tk_cross,earnings_blackout,12,0.5,4.6309,17.4316,209.1797,-41.9301,195.6,0.8333,50.0,True
avwap_50_reclaim,hybrid_50pct_target,277,0.7329,0.3492,-16.9144,-4685.2786,-5050.2263,231.7,0.6823,29.32,True
po3_bearish,next_pivot_target,378,0.6772,0.525,-1.5646,-591.424,-600.4593,8.8,1.0,27.09,True
hull_rsi,next_pivot_target,79,0.6709,0.7419,-0.6839,-54.0253,-98.7263,8.9,0.9873,26.84,True
camarilla_r3_breakout,time_stop_10d,46,0.587,2.257,3.1762,146.1058,-34.3476,14.5,1.0,53.48,True
macd_crossover,next_pivot_target,29,0.6897,0.4725,-1.4062,-40.7805,-59.8974,9.1,1.0,27.59,True
ultimate_oscillator,breakeven_plus_trail,98,0.3673,1.6017,2.8189,276.2523,-107.5014,33.5,0.9286,32.74,True
pairs_mean_reversion_short,next_pivot_target,37,0.8108,0.6892,-0.716,-26.4926,-29.364,5.3,1.0,32.43,True
williams_r_oversold,next_pivot_target,164,0.6768,1.0786,0.2565,42.0721,-112.625,13.2,0.9878,29.43,True
risk_off_bond_equity_short,r_multiple_2r,30,0.4667,1.6939,1.8488,55.4652,-31.0502,8.0,0.9667,39.48,True
hull_rsi_short,time_stop_10d,58,0.5517,1.5894,1.6917,98.117,-60.8551,14.4,1.0,39.75,True
break_retest_confluence,next_pivot_target,18,0.7778,0.8112,-0.4196,-7.553,-11.9488,3.7,1.0,43.19,True
po3_htf_aligned_long,earnings_blackout,46,0.6522,3.4733,11.781,541.9262,-93.2674,70.0,0.9565,56.09,True
prev_day_high_break,class_time_stop,15,0.4667,1.8944,1.6917,25.375,-15.3879,10.1,1.0,52.42,True
prev_day_low_bounce,next_pivot_target,5,1.0,999.0,1.1795,5.8973,0.0,5.0,1.0,100.0,True
bullish_engulfing_support,multi_tier_partial,7,0.5714,0.4632,-1.0168,-7.1173,-6.2621,4.0,1.0,43.46,True
institutional_buy_momentum_long,next_pivot_target,25,0.92,4.7072,2.4026,60.0654,-11.6604,5.9,1.0,79.31,True
xs_momentum_bottom_decile_short,hybrid_50pct_target,426,0.6972,0.2769,-36.4919,-15545.5351,-15980.6697,236.6,0.6714,27.89,True
htf_aligned_breakout_long,next_pivot_target,37,0.7297,2.5167,3.8476,142.3594,-31.3452,15.4,0.9459,59.19,True
monthly_bias_momentum_long,earnings_blackout,279,0.5197,2.1677,6.9923,1950.8633,-483.4606,80.7,0.8638,50.79,True
xs_momentum_top_decile,earnings_blackout,78,0.5641,2.7853,10.5674,824.2572,-174.3267,175.6,0.7564,52.56,True
xs_quality_top_quintile_long,breakeven_plus_trail,101,0.4257,2.8883,4.9504,499.9891,-53.4903,43.1,0.9406,47.03,True
xs_low_beta_long,earnings_blackout,216,0.5139,3.7155,9.1519,1976.8052,-193.2213,94.6,0.875,50.56,True
htf_aligned_breakout_short,breakeven_plus_trail,66,0.4091,1.8411,2.802,184.9293,-45.9419,28.8,0.9848,41.6,True
pivot_s2_bounce,class_time_stop,6,0.8333,66.9999,13.0416,78.2495,-1.1856,9.5,1.0,91.55,True
roc_burst,earnings_blackout,13,0.2308,1.8897,8.6832,112.8816,-83.5275,137.2,0.9231,35.92,True
orb_stocks_in_play_short,breakeven_plus_trail,34,0.4118,0.5217,-3.4364,-116.8376,-194.154,32.0,0.9412,16.47,True
vix_backwardation_long,breakeven_plus_trail,7,1.0,999.0,30.1185,210.8297,0.0,129.4,0.8571,100.0,True
cpr_narrow_momentum_short,next_pivot_target,28,0.7857,1.4391,0.7442,20.837,-24.892,9.1,1.0,44.6,True
insider_cluster_long,time_stop_10d,9,0.6667,2.1689,3.5695,32.1256,-23.7807,14.7,1.0,56.67,True
inside_bar_breakout,next_pivot_target,8,1.0,999.0,1.7496,13.9972,0.0,3.0,1.0,100.0,True
