exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bear,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.2,-3.02594,-15.1297,-3.3979075941851637
atr_trail_1x,bear,Consumer Staples,unknown,high_atr_2.5_5pct,long_ge_11d,6,0.3333333333333333,-0.021366666666666683,-0.1282000000000001,-0.014497866323494805
atr_trail_1x,bear,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,10,0.4,1.4383000000000004,14.383000000000003,0.6696832114835333
atr_trail_1x,bear,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,6,0.5,0.49113333333333337,2.9468,0.3112875915975683
atr_trail_1x,bear,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,8,0.125,-0.35907500000000003,-2.8726000000000003,-0.20508565600018525
atr_trail_1x,bear,Information Technology,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.4,0.36701999999999996,1.8350999999999997,0.156997097226221
atr_trail_1x,bull,Consumer Discretionary,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.2,-0.94614,-4.7307,-0.6478246504523225
atr_trail_1x,bull,Consumer Discretionary,unknown,mid_atr_1_2.5pct,long_ge_11d,6,0.16666666666666666,-1.2677166666666666,-7.6063,-2.9920718449566683
atr_trail_1x,bull,Consumer Staples,unknown,mid_atr_1_2.5pct,long_ge_11d,15,0.2,-0.4067133333333333,-6.1007,-0.9226860389066692
atr_trail_1x,bull,Energy,unknown,mid_atr_1_2.5pct,long_ge_11d,6,0.16666666666666666,0.7002833333333333,4.2017,0.29405829584790855
atr_trail_1x,bull,Financials,unknown,high_atr_2.5_5pct,long_ge_11d,10,0.6,1.3445500000000001,13.445500000000001,1.1409866511931923
atr_trail_1x,bull,Financials,unknown,mid_atr_1_2.5pct,long_ge_11d,10,0.4,0.35511000000000004,3.5511000000000004,0.49086849389925963
atr_trail_1x,bull,Health Care,unknown,high_atr_2.5_5pct,long_ge_11d,8,0.375,0.7361125,5.8889,0.47561526773902885
atr_trail_1x,bull,Health Care,unknown,mid_atr_1_2.5pct,long_ge_11d,12,0.25,-0.3835916666666666,-4.6030999999999995,-0.6362985736042165
atr_trail_1x,bull,Industrials,unknown,high_atr_2.5_5pct,long_ge_11d,5,0.0,-2.1968199999999998,-10.9841,-4.399003654709566
