strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,spy_mild_down_neg5_0,24,0.20833333333333334,-0.9183625000000001,-22.0407
bollinger_lower,atr_trail_1x,spy_mild_up_0_5pct,16,0.3125,-0.20665624999999993,-3.306499999999999
bollinger_lower,atr_trail_1x,spy_strong_down_lt_neg5,49,0.14285714285714285,-1.6582591836734695,-81.2547
bollinger_lower,atr_trail_1x,spy_strong_up_gt_5pct,4,0.5,-0.987775,-3.9511
bollinger_lower,atr_trail_2x,spy_mild_down_neg5_0,24,0.2916666666666667,0.7484416666666666,17.9626
bollinger_lower,atr_trail_2x,spy_mild_up_0_5pct,16,0.4375,0.6562187500000001,10.499500000000001
bollinger_lower,atr_trail_2x,spy_strong_down_lt_neg5,49,0.3673469387755102,0.45907346938775506,22.4946
bollinger_lower,atr_trail_2x,spy_strong_up_gt_5pct,4,0.5,-2.3901499999999998,-9.560599999999999
bollinger_lower,break_even_at_1r,spy_mild_down_neg5_0,24,0.08333333333333333,-0.4333791666666668,-10.401100000000003
bollinger_lower,break_even_at_1r,spy_mild_up_0_5pct,16,0.0625,0.15556250000000002,2.4890000000000003
bollinger_lower,break_even_at_1r,spy_strong_down_lt_neg5,49,0.08163265306122448,-1.1340673469387754,-55.5693
bollinger_lower,break_even_at_1r,spy_strong_up_gt_5pct,4,0.5,-1.288575,-5.1543
bollinger_lower,breakeven_plus_trail,spy_mild_down_neg5_0,24,0.16666666666666666,-0.7032333333333335,-16.877600000000005
bollinger_lower,breakeven_plus_trail,spy_mild_up_0_5pct,16,0.375,5.4854312499999995,87.76689999999999
bollinger_lower,breakeven_plus_trail,spy_strong_down_lt_neg5,49,0.46938775510204084,7.7822000000000005,381.3278
bollinger_lower,breakeven_plus_trail,spy_strong_up_gt_5pct,4,0.5,-1.937425,-7.7497
bollinger_lower,class_time_stop,spy_mild_down_neg5_0,24,0.4166666666666667,-2.7013125,-64.83149999999999
bollinger_lower,class_time_stop,spy_mild_up_0_5pct,16,0.625,3.8464875000000003,61.543800000000005
bollinger_lower,class_time_stop,spy_strong_down_lt_neg5,49,0.673469387755102,4.704916326530612,230.5409
bollinger_lower,class_time_stop,spy_strong_up_gt_5pct,4,0.75,0.874225,3.4969
bollinger_lower,earnings_blackout,spy_mild_down_neg5_0,24,0.75,89.3016875,2143.2405
bollinger_lower,earnings_blackout,spy_mild_up_0_5pct,16,0.75,55.31989375,885.1183
bollinger_lower,earnings_blackout,spy_strong_down_lt_neg5,49,0.8571428571428571,103.45715918367348,5069.4008
bollinger_lower,earnings_blackout,spy_strong_up_gt_5pct,4,0.75,6.059525,24.2381
bollinger_lower,fixed_4r_2r,spy_mild_down_neg5_0,24,0.4166666666666667,0.2909291666666667,6.9823
bollinger_lower,fixed_4r_2r,spy_mild_up_0_5pct,16,0.4375,0.7404624999999999,11.847399999999999
bollinger_lower,fixed_4r_2r,spy_strong_down_lt_neg5,49,0.4897959183673469,2.913640816326531,142.7684
