strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,high_gt_20,67,0.19402985074626866,-0.9190402985074626,-61.5757
bollinger_lower,atr_trail_1x,low_1_5,10,0.2,-2.10294,-21.0294
bollinger_lower,atr_trail_1x,mid_6_20,13,0.23076923076923078,-1.832953846153846,-23.8284
bollinger_lower,atr_trail_1x,none,3,0.3333333333333333,-1.3731666666666669,-4.1195
bollinger_lower,atr_trail_2x,high_gt_20,67,0.417910447761194,1.660379104477612,111.2454
bollinger_lower,atr_trail_2x,low_1_5,10,0.3,-2.55039,-25.5039
bollinger_lower,atr_trail_2x,mid_6_20,13,0.15384615384615385,-2.8758692307692306,-37.3863
bollinger_lower,atr_trail_2x,none,3,0.3333333333333333,-2.3197,-6.9591
bollinger_lower,break_even_at_1r,high_gt_20,67,0.08955223880597014,-0.2038955223880597,-13.661
bollinger_lower,break_even_at_1r,low_1_5,10,0.2,-1.87816,-18.7816
bollinger_lower,break_even_at_1r,mid_6_20,13,0.0,-2.4672,-32.0736
bollinger_lower,break_even_at_1r,none,3,0.3333333333333333,-1.3731666666666669,-4.1195
bollinger_lower,breakeven_plus_trail,high_gt_20,67,0.3880597014925373,4.160926865671642,278.7821
bollinger_lower,breakeven_plus_trail,low_1_5,10,0.4,2.23266,22.3266
bollinger_lower,breakeven_plus_trail,mid_6_20,13,0.15384615384615385,-0.014569230769230702,-0.18939999999999912
bollinger_lower,breakeven_plus_trail,none,3,1.0,47.84936666666667,143.5481
bollinger_lower,class_time_stop,high_gt_20,67,0.6567164179104478,3.6665268656716417,245.6573
bollinger_lower,class_time_stop,low_1_5,10,0.6,1.0580900000000002,10.580900000000002
bollinger_lower,class_time_stop,mid_6_20,13,0.23076923076923078,-4.640376923076923,-60.3249
bollinger_lower,class_time_stop,none,3,1.0,11.612266666666669,34.836800000000004
bollinger_lower,earnings_blackout,high_gt_20,67,0.7910447761194029,98.82738059701494,6621.4345
bollinger_lower,earnings_blackout,low_1_5,10,0.8,69.92205999999999,699.2205999999999
bollinger_lower,earnings_blackout,mid_6_20,13,0.8461538461538461,41.018323076923075,533.2382
bollinger_lower,earnings_blackout,none,3,1.0,89.36813333333333,268.1044
bollinger_lower,fixed_4r_2r,high_gt_20,67,0.5074626865671642,2.1501432835820893,144.0596
bollinger_lower,fixed_4r_2r,low_1_5,10,0.4,2.5869700000000004,25.869700000000005
bollinger_lower,fixed_4r_2r,mid_6_20,13,0.15384615384615385,-4.110053846153846,-53.4307
bollinger_lower,fixed_4r_2r,none,3,1.0,11.8463,35.5389
bollinger_lower,hybrid_50pct_target,high_gt_20,67,0.8059701492537313,4.698885074626866,314.8253
bollinger_lower,hybrid_50pct_target,low_1_5,10,0.6,3.11113,31.111300000000004
bollinger_lower,hybrid_50pct_target,mid_6_20,13,0.3076923076923077,-3.4547000000000003,-44.911100000000005
bollinger_lower,hybrid_50pct_target,none,3,1.0,28.079566666666665,84.2387
bollinger_lower,ma_exit_ema9,high_gt_20,67,0.47761194029850745,0.007202985074626834,0.48259999999999786
bollinger_lower,ma_exit_ema9,low_1_5,10,0.5,-0.36913999999999997,-3.6914
bollinger_lower,ma_exit_ema9,mid_6_20,13,0.23076923076923078,-1.1777307692307692,-15.310500000000001
bollinger_lower,ma_exit_ema9,none,3,0.6666666666666666,1.332466666666667,3.9974000000000007
bollinger_lower,next_pivot_target,high_gt_20,67,0.8507462686567164,2.64735671641791,177.3729
bollinger_lower,next_pivot_target,low_1_5,10,0.6,-1.72582,-17.2582
bollinger_lower,next_pivot_target,mid_6_20,13,0.6153846153846154,-1.115523076923077,-14.501800000000001
bollinger_lower,next_pivot_target,none,3,1.0,3.3210999999999995,9.963299999999998
bollinger_lower,r_multiple_2r,high_gt_20,67,0.3283582089552239,-0.3314164179104478,-22.204900000000002
bollinger_lower,r_multiple_2r,low_1_5,10,0.4,-0.08819999999999996,-0.8819999999999996
bollinger_lower,r_multiple_2r,mid_6_20,13,0.07692307692307693,-2.8743999999999996,-37.3672
bollinger_lower,r_multiple_2r,none,3,0.6666666666666666,1.3933666666666669,4.1801
bollinger_lower,r_multiple_3r,high_gt_20,67,0.29850746268656714,0.27774328358208955,18.6088
bollinger_lower,r_multiple_3r,low_1_5,10,0.3,-0.06256000000000003,-0.6256000000000003
bollinger_lower,r_multiple_3r,mid_6_20,13,0.07692307692307693,-2.7664153846153847,-35.9634
bollinger_lower,r_multiple_3r,none,3,0.6666666666666666,3.299433333333333,9.898299999999999
bollinger_lower,regime_flip,high_gt_20,67,0.6417910447761194,3.195926865671642,214.1271
bollinger_lower,regime_flip,low_1_5,10,0.5,0.03655999999999972,0.36559999999999715
bollinger_lower,regime_flip,mid_6_20,13,0.38461538461538464,-4.559753846153846,-59.2768
bollinger_lower,regime_flip,none,3,1.0,5.903666666666667,17.711000000000002
bollinger_lower,time_stop_10d,high_gt_20,67,0.582089552238806,1.1680671641791043,78.2605
bollinger_lower,time_stop_10d,low_1_5,10,0.4,-0.7491400000000003,-7.491400000000002
bollinger_lower,time_stop_10d,mid_6_20,13,0.38461538461538464,-2.1617153846153845,-28.1023
bollinger_lower,time_stop_10d,none,3,0.6666666666666666,2.8078,8.423399999999999
bollinger_lower,time_stop_20d,high_gt_20,67,0.6417910447761194,3.195926865671642,214.1271
bollinger_lower,time_stop_20d,low_1_5,10,0.5,0.03655999999999972,0.36559999999999715
bollinger_lower,time_stop_20d,mid_6_20,13,0.38461538461538464,-4.559753846153846,-59.2768
