strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,2,1,0.0,-1.1159,-1.1159
buyback_8k_recent_long,atr_trail_1x,12,2,0.0,-0.4804,-0.9608
buyback_8k_recent_long,atr_trail_1x,14,2,0.0,-0.76535,-1.5307
buyback_8k_recent_long,atr_trail_1x,22,1,0.0,-4.3584,-4.3584
buyback_8k_recent_long,atr_trail_1x,25,2,0.0,-2.48695,-4.9739
buyback_8k_recent_long,atr_trail_1x,37,1,0.0,-0.9155,-0.9155
buyback_8k_recent_long,atr_trail_1x,43,1,0.0,-1.099,-1.099
buyback_8k_recent_long,atr_trail_1x,50,1,0.0,-2.4873,-2.4873
buyback_8k_recent_long,atr_trail_1x,52,2,0.0,-0.5490999999999999,-1.0981999999999998
buyback_8k_recent_long,atr_trail_1x,59,3,0.3333333333333333,-1.1705666666666665,-3.5117
buyback_8k_recent_long,atr_trail_1x,65,6,0.0,-0.7663166666666666,-4.5979
buyback_8k_recent_long,atr_trail_1x,67,1,0.0,-3.3978,-3.3978
buyback_8k_recent_long,atr_trail_1x,73,1,1.0,5.7033,5.7033
buyback_8k_recent_long,atr_trail_1x,75,2,1.0,1.5351000000000001,3.0702000000000003
buyback_8k_recent_long,atr_trail_2x,2,1,1.0,2.3622,2.3622
buyback_8k_recent_long,atr_trail_2x,12,2,0.0,-2.07085,-4.1417
buyback_8k_recent_long,atr_trail_2x,14,2,0.5,-0.81575,-1.6315
buyback_8k_recent_long,atr_trail_2x,22,1,0.0,-9.6794,-9.6794
buyback_8k_recent_long,atr_trail_2x,25,2,0.0,-2.7868500000000003,-5.5737000000000005
buyback_8k_recent_long,atr_trail_2x,37,1,1.0,1.2503,1.2503
buyback_8k_recent_long,atr_trail_2x,43,1,1.0,1.8047,1.8047
buyback_8k_recent_long,atr_trail_2x,50,1,1.0,1.2908,1.2908
buyback_8k_recent_long,atr_trail_2x,52,2,0.5,4.12025,8.2405
buyback_8k_recent_long,atr_trail_2x,59,3,0.3333333333333333,2.010066666666667,6.030200000000001
buyback_8k_recent_long,atr_trail_2x,65,6,0.5,4.477566666666666,26.865399999999998
buyback_8k_recent_long,atr_trail_2x,67,1,1.0,1.7924,1.7924
buyback_8k_recent_long,atr_trail_2x,73,1,1.0,3.729,3.729
buyback_8k_recent_long,atr_trail_2x,75,2,1.0,5.266,10.532
buyback_8k_recent_long,atr_trail_mae_conditional,2,1,0.0,-1.1159,-1.1159
buyback_8k_recent_long,atr_trail_mae_conditional,12,2,0.0,-0.4804,-0.9608
buyback_8k_recent_long,atr_trail_mae_conditional,14,2,0.0,-0.76535,-1.5307
buyback_8k_recent_long,atr_trail_mae_conditional,22,1,0.0,-4.3584,-4.3584
buyback_8k_recent_long,atr_trail_mae_conditional,25,2,0.0,-2.48695,-4.9739
buyback_8k_recent_long,atr_trail_mae_conditional,37,1,0.0,-0.9155,-0.9155
buyback_8k_recent_long,atr_trail_mae_conditional,43,1,0.0,-1.099,-1.099
buyback_8k_recent_long,atr_trail_mae_conditional,50,1,0.0,-2.4873,-2.4873
buyback_8k_recent_long,atr_trail_mae_conditional,52,2,0.0,-0.5490999999999999,-1.0981999999999998
buyback_8k_recent_long,atr_trail_mae_conditional,59,3,0.3333333333333333,-1.1705666666666665,-3.5117
buyback_8k_recent_long,atr_trail_mae_conditional,65,6,0.0,-0.7663166666666666,-4.5979
buyback_8k_recent_long,atr_trail_mae_conditional,67,1,0.0,-3.3978,-3.3978
buyback_8k_recent_long,atr_trail_mae_conditional,73,1,1.0,5.7033,5.7033
buyback_8k_recent_long,atr_trail_mae_conditional,75,2,1.0,1.5351000000000001,3.0702000000000003
buyback_8k_recent_long,atr_trail_vix_conditional,2,1,0.0,-0.6325,-0.6325
buyback_8k_recent_long,atr_trail_vix_conditional,12,2,0.5,-0.08279999999999998,-0.16559999999999997
buyback_8k_recent_long,atr_trail_vix_conditional,14,2,0.0,-0.3709,-0.7418
buyback_8k_recent_long,atr_trail_vix_conditional,22,1,0.0,-9.6794,-9.6794
buyback_8k_recent_long,atr_trail_vix_conditional,25,2,0.0,-1.86525,-3.7305
buyback_8k_recent_long,atr_trail_vix_conditional,37,1,0.0,-0.5296,-0.5296
buyback_8k_recent_long,atr_trail_vix_conditional,43,1,0.0,-1.1386,-1.1386
buyback_8k_recent_long,atr_trail_vix_conditional,50,1,0.0,-1.8655,-1.8655
buyback_8k_recent_long,atr_trail_vix_conditional,52,2,0.0,-0.97865,-1.9573
buyback_8k_recent_long,atr_trail_vix_conditional,59,3,0.3333333333333333,-0.7105666666666667,-2.1317
buyback_8k_recent_long,atr_trail_vix_conditional,65,6,0.0,-0.7663166666666666,-4.5979
buyback_8k_recent_long,atr_trail_vix_conditional,67,1,0.0,-3.5806,-3.5806
buyback_8k_recent_long,atr_trail_vix_conditional,73,1,1.0,4.8887,4.8887
buyback_8k_recent_long,atr_trail_vix_conditional,75,2,1.0,1.6135000000000002,3.2270000000000003
buyback_8k_recent_long,break_even_at_1r,2,1,0.0,0.0,0.0
buyback_8k_recent_long,break_even_at_1r,12,2,0.0,-1.7317,-3.4634
buyback_8k_recent_long,break_even_at_1r,14,2,0.0,-0.06995,-0.1399
