strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,high_gt_20,7,0.0,-0.5831571428571428,-4.0821
buyback_8k_recent_long,atr_trail_1x,low_1_5,9,0.2222222222222222,-1.0468555555555554,-9.4217
buyback_8k_recent_long,atr_trail_1x,mid_6_20,7,0.14285714285714285,-0.6481428571428572,-4.537000000000001
buyback_8k_recent_long,atr_trail_1x,none,3,0.3333333333333333,-1.0776000000000001,-3.2328
buyback_8k_recent_long,atr_trail_2x,high_gt_20,7,0.7142857142857143,4.0769714285714285,28.5388
buyback_8k_recent_long,atr_trail_2x,low_1_5,9,0.4444444444444444,0.3362000000000001,3.025800000000001
buyback_8k_recent_long,atr_trail_2x,mid_6_20,7,0.5714285714285714,0.6741142857142857,4.7188
buyback_8k_recent_long,atr_trail_2x,none,3,0.3333333333333333,2.195933333333334,6.587800000000001
buyback_8k_recent_long,atr_trail_mae_conditional,high_gt_20,7,0.0,-0.5831571428571428,-4.0821
buyback_8k_recent_long,atr_trail_mae_conditional,low_1_5,9,0.2222222222222222,-1.0468555555555554,-9.4217
buyback_8k_recent_long,atr_trail_mae_conditional,mid_6_20,7,0.14285714285714285,-0.6481428571428572,-4.537000000000001
buyback_8k_recent_long,atr_trail_mae_conditional,none,3,0.3333333333333333,-1.0776000000000001,-3.2328
buyback_8k_recent_long,atr_trail_vix_conditional,high_gt_20,7,0.0,-0.469,-3.283
buyback_8k_recent_long,atr_trail_vix_conditional,low_1_5,9,0.2222222222222222,-1.6200222222222223,-14.5802
buyback_8k_recent_long,atr_trail_vix_conditional,mid_6_20,7,0.2857142857142857,-0.5984571428571429,-4.1892000000000005
buyback_8k_recent_long,atr_trail_vix_conditional,none,3,0.3333333333333333,-0.1943,-0.5829
buyback_8k_recent_long,break_even_at_1r,high_gt_20,7,0.0,-0.4767857142857143,-3.3375000000000004
buyback_8k_recent_long,break_even_at_1r,low_1_5,9,0.0,-1.4066444444444446,-12.6598
buyback_8k_recent_long,break_even_at_1r,mid_6_20,7,0.14285714285714285,1.3050571428571425,9.135399999999997
buyback_8k_recent_long,break_even_at_1r,none,3,0.0,-1.2995999999999999,-3.8987999999999996
buyback_8k_recent_long,breakeven_plus_trail,high_gt_20,7,0.14285714285714285,3.9811,27.8677
buyback_8k_recent_long,breakeven_plus_trail,low_1_5,9,0.3333333333333333,3.4898666666666665,31.4088
buyback_8k_recent_long,breakeven_plus_trail,mid_6_20,7,0.2857142857142857,2.8262571428571426,19.7838
buyback_8k_recent_long,breakeven_plus_trail,none,3,0.3333333333333333,0.1321000000000002,0.39630000000000054
buyback_8k_recent_long,chandelier_3x,high_gt_20,7,0.7142857142857143,5.874985714285714,41.1249
buyback_8k_recent_long,chandelier_3x,low_1_5,9,0.3333333333333333,-0.5365444444444445,-4.828900000000001
buyback_8k_recent_long,chandelier_3x,mid_6_20,7,0.14285714285714285,-0.4777714285714286,-3.3444000000000003
buyback_8k_recent_long,chandelier_3x,none,3,0.3333333333333333,2.230166666666667,6.690500000000001
buyback_8k_recent_long,class_time_stop,high_gt_20,7,0.5714285714285714,4.158557142857143,29.1099
buyback_8k_recent_long,class_time_stop,low_1_5,9,0.4444444444444444,-1.073588888888889,-9.6623
buyback_8k_recent_long,class_time_stop,mid_6_20,7,0.5714285714285714,-0.04095714285714273,-0.28669999999999907
buyback_8k_recent_long,class_time_stop,none,3,0.3333333333333333,4.234866666666666,12.7046
buyback_8k_recent_long,earnings_blackout,high_gt_20,7,0.8571428571428571,65.62885714285714,459.402
buyback_8k_recent_long,earnings_blackout,low_1_5,9,0.8888888888888888,102.19078888888889,919.7171
buyback_8k_recent_long,earnings_blackout,mid_6_20,7,0.7142857142857143,29.39742857142857,205.78199999999998
buyback_8k_recent_long,earnings_blackout,none,3,0.6666666666666666,17.136033333333334,51.4081
buyback_8k_recent_long,fixed_4r_2r,high_gt_20,7,0.7142857142857143,4.680614285714285,32.7643
buyback_8k_recent_long,fixed_4r_2r,low_1_5,9,0.3333333333333333,-0.5851999999999998,-5.266799999999998
buyback_8k_recent_long,fixed_4r_2r,mid_6_20,7,0.2857142857142857,-1.8472285714285717,-12.930600000000002
buyback_8k_recent_long,fixed_4r_2r,none,3,0.3333333333333333,-0.19306666666666658,-0.5791999999999997
buyback_8k_recent_long,hybrid_50pct_target,high_gt_20,7,0.8571428571428571,11.754985714285713,82.2849
buyback_8k_recent_long,hybrid_50pct_target,low_1_5,9,0.6666666666666666,0.8080666666666667,7.272600000000001
buyback_8k_recent_long,hybrid_50pct_target,mid_6_20,7,0.5714285714285714,-1.2870571428571427,-9.0094
buyback_8k_recent_long,hybrid_50pct_target,none,3,0.6666666666666666,-0.1443,-0.43290000000000006
buyback_8k_recent_long,ma_exit_ema9,high_gt_20,7,0.5714285714285714,4.338114285714286,30.3668
