strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,regimes_profitable,regime_verdicts,best_regimes,passes_all,audit_flags,category,spy_benchmark_return,vs_benchmark,beats_benchmark,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
xs_momentum_bottom_decile_short,Consumer Discretionary,medium_volatility,0L/3S,3,0.3333,0.0615,0.7923,True,0.0809,-5.5924,0.1617,1.4761,-9.1267,-17.4339,-16.7772,-3.902,-6.128,-14.754,,,insufficient_sample,100,False,100.0,33.33,66.67,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-3.902,-3.936,-3.971,-4.041,0.87,1,True,ok,-6.063,"{'full_kelly_pct': -378.87, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",13.3,1.4761,-10.2919,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_6.2pct_may_be_random'],factor,75.15,-91.9272,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_bullish,Consumer Discretionary,medium_volatility,16L/0S,16,0.3125,0.1416,0.556,True,0.5659,-1.7264,1.245,7.2013,-5.7844,-25.9681,-27.6217,-0.495,-4.104,-1.053,,,insufficient_sample,100,False,12.5,6.25,6.25,0.0,0.5,0.2857,0.2143,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.495,-0.51,-0.524,-0.553,0.5554,5,True,ok,-0.316,"{'full_kelly_pct': -23.97, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",53.1,18.0136,-10.3117,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_14.2pct_may_be_random'],po3,75.15,-102.7717,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
cpr_narrow_bullish,Consumer Discretionary,medium_volatility,8L/2S,10,0.3,0.1078,0.6032,True,0.3884,-2.5859,0.9064,5.4749,-6.0405,-21.9379,-25.8589,-0.909,-2.907,-1.375,,,insufficient_sample,150,False,50.0,10.0,40.0,0.0,0.2,0.4,-0.2,ok,,,,insufficient_sample,,,,insufficient_sample,-0.909,-0.926,-0.944,-0.979,0.7375,3,True,ok,-0.756,"{'full_kelly_pct': -47.23, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",39.3,10.3639,-13.7756,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_10.8pct_may_be_random'],pivot,75.15,-101.0089,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
smc_inverse_fvg,Health Care,high_volatility,29L/55S,84,0.2976,0.2104,0.4025,True,0.441,-2.3062,1.0408,6.1134,-5.8738,-89.1283,-193.7167,-0.856,-4.976,-1.857,-0.856,0.0,low_confidence,100,False,53.57,16.67,32.14,4.76,0.2444,0.359,-0.1145,ok,-1.6096,0.4788,False,non_stationary_edge_may_erode,1.0786,0.345,False,no_structural_break,-0.856,-0.874,-0.893,-0.93,0.6526,25,True,ok,-0.163,"{'full_kelly_pct': -37.72, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",39.9,18.4984,-19.4581,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_21.0pct_may_be_random'],smc,75.15,-268.8667,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
monthly_bias_momentum_long,Energy,high_volatility,23L/0S,23,0.2609,0.1255,0.4647,True,0.2955,-3.3767,0.8373,5.4293,-6.4847,-56.5127,-77.6636,-1.18,-6.81,-2.339,,,insufficient_sample,100,False,30.43,0.0,30.43,0.0,0.1429,0.3125,-0.1696,ok,-2.155,0.223,False,non_stationary_edge_may_erode,48.4756,0.0,True,structural_break_detected,-1.18,-1.197,-1.215,-1.25,0.5279,6,True,ok,-0.304,"{'full_kelly_pct': -62.19, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",49.5,14.0359,-11.7374,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_12.6pct_may_be_random'],multi_timeframe,75.15,-152.8136,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
supertrend_macd,Communication Services,high_volatility,4L/0S,4,0.25,0.0456,0.6994,True,1.0303,0.2234,3.0909,30.3695,-9.8253,-18.084,0.8935,0.02,0.169,0.521,,,insufficient_sample,300,False,25.0,0.0,25.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,0.02,0.016,0.011,0.002,0.3777,1,False,ok,0.041,"{'full_kelly_pct': 0.74, 'quarter_kelly_pct': 0.18, 'note': 'tiny_edge'}",76.2,30.3695,-10.4939,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_4.6pct_may_be_random'],trend,75.15,-74.2565,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
hull_rsi,Communication Services,high_volatility,3L/1S,4,0.25,0.0456,0.6994,True,0.1667,-2.7365,0.5002,2.1902,-4.3787,-11.8304,-10.9459,-1.035,-13.372,-1.068,,,insufficient_sample,300,False,50.0,0.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-1.035,-1.054,-1.073,-1.111,0.8523,1,True,ok,-0.956,"{'full_kelly_pct': -124.94, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",61.0,2.1902,-10.3876,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_4.6pct_may_be_random'],momentum,75.15,-86.0959,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
po3_bearish,Information Technology,high_volatility,0L/4S,4,0.25,0.0456,0.6994,True,0.1147,-5.1198,0.3441,2.6534,-7.7109,-12.815,-20.4792,-2.186,-16.232,-3.823,,,insufficient_sample,100,False,75.0,50.0,25.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-2.186,-2.207,-2.229,-2.271,0.8086,1,True,ok,-2.501,"{'full_kelly_pct': -192.95, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",40.2,2.6534,-9.9581,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_4.6pct_may_be_random'],po3,75.15,-95.6292,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
htf_aligned_breakout_long,Financials,medium_volatility,11L/0S,11,0.1818,0.0514,0.477,True,0.1646,-4.4062,0.7406,4.7741,-6.4462,-32.8848,-48.4678,-1.872,-10.515,-3.128,,,insufficient_sample,100,False,100.0,54.55,36.36,9.09,0.1818,,,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-1.872,-1.893,-1.915,-1.957,0.4625,2,False,ok,-0.718,"{'full_kelly_pct': -92.29, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",47.0,6.4948,-10.6648,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_5.1pct_may_be_random'],multi_timeframe,75.15,-123.6178,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
cmf_flip,Information Technology,high_volatility,11L/0S,11,0.0909,0.0162,0.3774,True,0.049,-5.0534,0.4903,2.8661,-5.8454,-40.784,-55.5875,-3.825,-10.84,-4.981,,,insufficient_sample,300,False,90.91,36.36,36.36,18.18,0.1,0.0,0.1,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-3.825,-3.863,-3.901,-3.977,0.8243,1,True,ok,-1.044,"{'full_kelly_pct': -176.31, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",29.9,2.8661,-10.8846,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_1.6pct_may_be_random'],mean_reversion,75.15,-130.7375,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_lower,Health Care,high_volatility,2L/0S,2,0.0,0.0,0.6576,True,0.0,-2.4645,0.0,0.0,-2.4645,-4.2343,-4.9289,-5.707,-27.985,-5.707,,,insufficient_sample,300,False,100.0,50.0,0.0,50.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-5.707,-5.823,-5.939,-6.171,,0,False,no_winning_trades_with_mfe,-19.556,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",7.5,-0.6946,-4.2343,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],mean_reversion,75.15,-80.0789,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
xs_combined_momentum_low_ivol,Real Estate,low_volatility,3L/0S,3,0.0,0.0,0.5615,True,0.0,-3.3126,0.0,0.0,-3.3126,-6.7227,-9.9378,-6.118,-8.844,-6.118,,,insufficient_sample,100,False,100.0,0.0,100.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-6.118,-6.21,-6.302,-6.487,,0,False,no_winning_trades_with_mfe,-3.387,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",36.7,-2.0,-4.8192,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],factor,75.15,-85.0878,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
orb_stocks_in_play_short,Communication Services,high_volatility,0L/3S,3,0.0,0.0,0.5615,True,0.0,-6.887,0.0,0.0,-6.887,-8.4018,-20.661,-4.225,-11.433,-4.225,,,insufficient_sample,100,False,66.67,33.33,33.33,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-4.225,-4.256,-4.287,-4.348,,0,False,no_winning_trades_with_mfe,-6.663,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",31.0,-3.1436,-12.0885,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],orb,75.15,-95.811,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
htf_aligned_breakout_short,Consumer Staples,low_volatility,0L/2S,2,0.0,0.0,0.6576,True,0.0,-5.8642,0.0,0.0,-5.8642,-9.7817,-11.7283,-4.955,-28.175,-4.955,,,insufficient_sample,100,False,50.0,0.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-4.955,-4.997,-5.039,-5.124,,0,False,no_winning_trades_with_mfe,-13.137,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",11.5,-1.9466,-9.7817,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],multi_timeframe,75.15,-86.8783,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
roc_burst,Consumer Staples,low_volatility,1L/0S,1,0.0,0.0,0.7935,True,0.0,-5.6392,0.0,0.0,-5.6392,0.0,-5.6392,,0.0,-6.481,,,insufficient_sample,300,False,100.0,0.0,100.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",6.0,-5.6392,-5.6392,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],momentum,75.15,-80.7892,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
inside_bar_breakout,Energy,high_volatility,2L/0S,2,0.0,0.0,0.6576,True,0.0,-2.7713,0.0,0.0,-2.7713,-2.2734,-5.5426,-12.137,-17.48,-12.137,,,insufficient_sample,300,False,50.0,0.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-12.137,-12.356,-12.575,-13.013,,0,False,no_winning_trades_with_mfe,-11.592,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",26.5,-2.2734,-3.2692,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],breakout,75.15,-80.6926,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
prev_day_low_bounce,Health Care,high_volatility,1L/0S,1,0.0,0.0,0.7935,True,0.0,-8.398,0.0,0.0,-8.398,0.0,-8.398,,0.0,-3.384,,,insufficient_sample,150,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",22.0,-8.398,-8.398,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],pivot,75.15,-83.548,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
avwap_252_breakout,Consumer Staples,low_volatility,2L/1S,3,0.0,0.0,0.5615,True,0.0,-7.0332,0.0,0.0,-7.0332,-18.4411,-21.0995,-3.866,-16.13,-3.866,,,insufficient_sample,100,False,66.67,0.0,33.33,33.33,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-3.866,-3.894,-3.921,-3.976,,0,False,no_winning_trades_with_mfe,-2.443,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",39.3,-1.7197,-9.8478,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],vwap,75.15,-96.2495,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_tight,Industrials,medium_volatility,2L/0S,2,0.0,0.0,0.6576,True,0.0,-2.5471,0.0,0.0,-2.5471,-4.5124,-5.0941,-2.678,-91.515,-2.678,,,insufficient_sample,300,False,50.0,0.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-2.678,-2.731,-2.784,-2.889,,0,False,no_winning_trades_with_mfe,-4.822,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",29.5,-0.5817,-4.5124,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],mean_reversion,75.15,-80.2441,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
stochrsi_oversold,Information Technology,high_volatility,1L/0S,1,0.0,0.0,0.7935,True,0.0,-8.3145,0.0,0.0,-8.3145,0.0,-8.3145,,0.0,-4.786,,,insufficient_sample,300,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",11.0,-8.3145,-8.3145,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],momentum,75.15,-83.4645,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
