strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,composite_score,recommended
cmf_flip,earnings_blackout,11,0.5455,14.8354,120.6889,1327.5775,-43.1888,902.0,51.82,True
cmf_flip,chandelier_3x,11,0.0,0.0,-0.2315,-2.5464,-2.3735,1.9,26.44,False
cmf_flip,next_pivot_target,11,0.5455,0.2172,-3.3785,-37.164,-27.164,21.1,21.82,False
cmf_flip,ma_exit_ema9,11,0.2727,0.0979,-1.2467,-13.7136,-13.1641,1.9,21.16,False
cmf_flip,multi_tier_partial,11,0.3636,0.1428,-2.1799,-23.9788,-18.8146,8.5,16.32,False
cmf_flip,smc_mitigation_zone,11,0.1818,0.0537,-1.5013,-16.5146,-14.9633,4.0,14.83,False
cmf_flip,time_stop_20d,11,0.2727,0.2895,-3.3373,-36.71,-39.8419,29.5,10.91,False
cmf_flip,regime_flip,11,0.2727,0.2895,-3.3373,-36.71,-39.8419,29.5,10.91,False
cmf_flip,hybrid_50pct_target,11,0.2727,0.1885,-5.9018,-64.9195,-54.9195,61.2,10.91,False
cmf_flip,time_stop_10d,11,0.2727,0.2898,-2.2155,-24.3704,-23.4322,14.6,10.91,False
cmf_flip,r_multiple_2r,11,0.1818,0.2933,-2.6921,-29.6131,-30.7835,9.5,7.27,False
cmf_flip,class_time_stop,11,0.1818,0.2056,-4.3115,-47.4264,-40.7902,36.8,7.27,False
cmf_flip,mfe_lockin_trail,11,0.1818,0.0468,-2.4792,-27.2716,-21.8738,8.6,7.27,False
cmf_flip,atr_trail_vix_conditional,11,0.1818,0.0107,-4.2229,-46.4517,-37.9808,9.5,7.27,False
cmf_flip,reverse_signal,11,0.1818,0.0468,-2.4792,-27.2716,-21.8738,8.6,7.27,False
cmf_flip,atr_trail_mae_conditional,11,0.1818,0.0468,-2.4792,-27.2716,-21.8738,8.6,7.27,False
cmf_flip,atr_trail_2x,11,0.1818,0.1043,-4.0439,-44.4834,-40.5887,25.0,7.27,False
cmf_flip,atr_trail_1x,11,0.1818,0.0468,-2.4792,-27.2716,-21.8738,8.6,7.27,False
cmf_flip,trailing_10pct,11,0.0909,0.0577,-6.25,-68.7505,-61.6542,37.0,3.64,False
cmf_flip,trailing_15pct,11,0.0909,0.1469,-8.1452,-89.5967,-77.3391,99.8,3.64,False
cmf_flip,fixed_4r_2r,11,0.0909,0.1407,-6.3523,-69.8758,-59.0802,36.3,3.64,False
cmf_flip,r_multiple_3r,11,0.0909,0.19,-3.3276,-36.604,-31.2062,14.7,3.64,False
cmf_flip,trailing_5pct,11,0.0,0.0,-4.1356,-45.4917,-40.4917,11.4,0.0,False
cmf_flip,breakeven_plus_trail,11,0.0,0.0,-5.5048,-60.5532,-49.7576,32.0,0.0,False
cmf_flip,break_even_at_1r,11,0.0,0.0,-2.5383,-27.921,-22.5232,9.2,0.0,False
smc_inverse_fvg,hybrid_50pct_target,84,0.7143,0.4521,-7.1065,-596.9467,-743.9506,197.1,28.57,True
smc_inverse_fvg,class_time_stop,84,0.5952,1.1449,0.4889,41.0708,-142.7125,36.4,28.16,False
smc_inverse_fvg,time_stop_20d,84,0.5595,1.159,0.5109,42.9173,-144.0795,29.2,27.15,False
smc_inverse_fvg,regime_flip,84,0.5595,1.159,0.5109,42.9173,-144.0795,29.2,27.15,False
smc_inverse_fvg,next_pivot_target,84,0.631,0.7039,-0.8544,-71.7664,-77.8674,17.7,25.24,False
smc_inverse_fvg,earnings_blackout,84,0.5238,0.9682,-0.7929,-66.6055,-423.4623,982.0,20.95,False
smc_inverse_fvg,multi_tier_partial,84,0.4524,0.6697,-0.517,-43.4287,-66.1694,7.0,18.1,False
