strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,spy_mild_down_neg5_0,8,0.125,-0.9841625,-7.8733
buyback_8k_recent_long,atr_trail_1x,spy_mild_up_0_5pct,14,0.21428571428571427,-0.4414214285714286,-6.1799
buyback_8k_recent_long,atr_trail_1x,spy_strong_up_gt_5pct,4,0.0,-1.8051,-7.2204
buyback_8k_recent_long,atr_trail_2x,spy_mild_down_neg5_0,8,0.5,3.6467,29.1736
buyback_8k_recent_long,atr_trail_2x,spy_mild_up_0_5pct,14,0.5,0.363407142857143,5.087700000000002
buyback_8k_recent_long,atr_trail_2x,spy_strong_up_gt_5pct,4,0.75,2.152475,8.6099
buyback_8k_recent_long,atr_trail_mae_conditional,spy_mild_down_neg5_0,8,0.125,-0.9841625,-7.8733
buyback_8k_recent_long,atr_trail_mae_conditional,spy_mild_up_0_5pct,14,0.21428571428571427,-0.4414214285714286,-6.1799
buyback_8k_recent_long,atr_trail_mae_conditional,spy_strong_up_gt_5pct,4,0.0,-1.8051,-7.2204
buyback_8k_recent_long,atr_trail_vix_conditional,spy_mild_down_neg5_0,8,0.125,-0.8166125,-6.5329
buyback_8k_recent_long,atr_trail_vix_conditional,spy_mild_up_0_5pct,14,0.2857142857142857,-0.6657857142857143,-9.321
buyback_8k_recent_long,atr_trail_vix_conditional,spy_strong_up_gt_5pct,4,0.0,-1.69535,-6.7814
buyback_8k_recent_long,break_even_at_1r,spy_mild_down_neg5_0,8,0.0,-0.7423500000000001,-5.9388000000000005
buyback_8k_recent_long,break_even_at_1r,spy_mild_up_0_5pct,14,0.07142857142857142,0.1676071428571428,2.346499999999999
buyback_8k_recent_long,break_even_at_1r,spy_strong_up_gt_5pct,4,0.0,-1.7921,-7.1684
buyback_8k_recent_long,breakeven_plus_trail,spy_mild_down_neg5_0,8,0.25,3.946475,31.5718
buyback_8k_recent_long,breakeven_plus_trail,spy_mild_up_0_5pct,14,0.2857142857142857,3.2923142857142857,46.0924
buyback_8k_recent_long,breakeven_plus_trail,spy_strong_up_gt_5pct,4,0.25,0.4481,1.7924
buyback_8k_recent_long,chandelier_3x,spy_mild_down_neg5_0,8,0.5,5.424075,43.3926
buyback_8k_recent_long,chandelier_3x,spy_mild_up_0_5pct,14,0.2857142857142857,-0.5925000000000001,-8.295000000000002
buyback_8k_recent_long,chandelier_3x,spy_strong_up_gt_5pct,4,0.5,1.136125,4.5445
buyback_8k_recent_long,class_time_stop,spy_mild_down_neg5_0,8,0.625,5.5941375,44.7531
buyback_8k_recent_long,class_time_stop,spy_mild_up_0_5pct,14,0.42857142857142855,-0.5814999999999999,-8.140999999999998
buyback_8k_recent_long,class_time_stop,spy_strong_up_gt_5pct,4,0.5,-1.18665,-4.7466
buyback_8k_recent_long,earnings_blackout,spy_mild_down_neg5_0,8,0.875,49.4656875,395.7255
buyback_8k_recent_long,earnings_blackout,spy_mild_up_0_5pct,14,0.7857142857142857,75.01689285714285,1050.2365
buyback_8k_recent_long,earnings_blackout,spy_strong_up_gt_5pct,4,0.75,47.5868,190.3472
