strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,no,10,0.1,-1.70309,-17.0309
buyback_8k_recent_long,atr_trail_1x,yes,16,0.1875,-0.26516875000000006,-4.242700000000001
buyback_8k_recent_long,atr_trail_2x,no,10,0.3,-1.79268,-17.9268
buyback_8k_recent_long,atr_trail_2x,yes,16,0.6875,3.799875,60.798
buyback_8k_recent_long,atr_trail_mae_conditional,no,10,0.1,-1.70309,-17.0309
buyback_8k_recent_long,atr_trail_mae_conditional,yes,16,0.1875,-0.26516875000000006,-4.242700000000001
buyback_8k_recent_long,atr_trail_vix_conditional,no,10,0.2,-1.98716,-19.8716
buyback_8k_recent_long,atr_trail_vix_conditional,yes,16,0.1875,-0.17273124999999998,-2.7636999999999996
buyback_8k_recent_long,break_even_at_1r,no,10,0.0,-1.93475,-19.3475
buyback_8k_recent_long,break_even_at_1r,yes,16,0.0625,0.5366749999999999,8.586799999999998
buyback_8k_recent_long,breakeven_plus_trail,no,10,0.1,-0.8771199999999999,-8.771199999999999
buyback_8k_recent_long,breakeven_plus_trail,yes,16,0.375,5.5142375,88.2278
buyback_8k_recent_long,chandelier_3x,no,10,0.0,-2.33744,-23.3744
buyback_8k_recent_long,chandelier_3x,yes,16,0.625,3.9385312499999996,63.01649999999999
buyback_8k_recent_long,class_time_stop,no,10,0.3,-2.49303,-24.9303
buyback_8k_recent_long,class_time_stop,yes,16,0.625,3.5497375,56.7958
buyback_8k_recent_long,earnings_blackout,no,10,0.6,71.42717,714.2717
buyback_8k_recent_long,earnings_blackout,yes,16,0.9375,57.62734375,922.0375
buyback_8k_recent_long,fixed_4r_2r,no,10,0.1,-3.54311,-35.4311
buyback_8k_recent_long,fixed_4r_2r,yes,16,0.625,3.088675,49.4188
buyback_8k_recent_long,hybrid_50pct_target,no,10,0.4,-3.30446,-33.0446
buyback_8k_recent_long,hybrid_50pct_target,yes,16,0.875,7.0724875,113.1598
buyback_8k_recent_long,ma_exit_ema9,no,10,0.3,-0.92111,-9.2111
buyback_8k_recent_long,ma_exit_ema9,yes,16,0.75,3.4088499999999997,54.541599999999995
buyback_8k_recent_long,mfe_lockin_trail,no,10,0.1,-1.70309,-17.0309
buyback_8k_recent_long,mfe_lockin_trail,yes,16,0.1875,-0.22961250000000005,-3.673800000000001
buyback_8k_recent_long,multi_tier_partial,no,10,0.2,-1.52371,-15.2371
buyback_8k_recent_long,multi_tier_partial,yes,16,0.5625,-0.13793125,-2.2069
buyback_8k_recent_long,next_pivot_target,no,10,0.5,-2.36497,-23.6497
buyback_8k_recent_long,next_pivot_target,yes,16,0.875,2.54558125,40.7293
buyback_8k_recent_long,r_multiple_2r,no,10,0.2,-1.04406,-10.4406
buyback_8k_recent_long,r_multiple_2r,yes,16,0.5,1.19825625,19.1721
buyback_8k_recent_long,r_multiple_3r,no,10,0.1,-1.41262,-14.1262
buyback_8k_recent_long,r_multiple_3r,yes,16,0.5,2.3482625,37.5722
buyback_8k_recent_long,regime_flip,no,10,0.3,-2.3540400000000004,-23.5404
buyback_8k_recent_long,regime_flip,yes,16,0.75,4.19265,67.0824
buyback_8k_recent_long,reverse_signal,no,10,0.1,-1.70309,-17.0309
buyback_8k_recent_long,reverse_signal,yes,16,0.1875,-0.26516875000000006,-4.242700000000001
buyback_8k_recent_long,smc_mitigation_zone,no,10,0.1,-1.4273799999999999,-14.2738
buyback_8k_recent_long,smc_mitigation_zone,yes,16,0.25,-0.42686875,-6.8299
buyback_8k_recent_long,time_stop_10d,no,10,0.5,-2.0408999999999997,-20.409
buyback_8k_recent_long,time_stop_10d,yes,16,0.9375,2.94033125,47.0453
buyback_8k_recent_long,time_stop_20d,no,10,0.3,-2.3540400000000004,-23.5404
buyback_8k_recent_long,time_stop_20d,yes,16,0.75,4.19265,67.0824
buyback_8k_recent_long,trailing_10pct,no,10,0.3,-1.7343799999999998,-17.343799999999998
buyback_8k_recent_long,trailing_10pct,yes,16,0.5625,9.813475,157.0156
buyback_8k_recent_long,trailing_15pct,no,10,0.2,-4.037789999999999,-40.3779
buyback_8k_recent_long,trailing_15pct,yes,16,0.6875,19.62708125,314.0333
buyback_8k_recent_long,trailing_5pct,no,10,0.2,-2.84231,-28.423099999999998
buyback_8k_recent_long,trailing_5pct,yes,16,0.5,1.90825,30.532
cmf_flip,atr_trail_1x,no,8,0.25,-2.3760250000000003,-19.008200000000002
cmf_flip,atr_trail_1x,yes,3,0.0,-2.754466666666666,-8.263399999999999
cmf_flip,atr_trail_2x,no,8,0.125,-5.096875000000001,-40.775000000000006
cmf_flip,atr_trail_2x,yes,3,0.3333333333333333,-1.2361333333333333,-3.7084
cmf_flip,atr_trail_mae_conditional,no,8,0.25,-2.3760250000000003,-19.008200000000002
cmf_flip,atr_trail_mae_conditional,yes,3,0.0,-2.754466666666666,-8.263399999999999
cmf_flip,atr_trail_vix_conditional,no,8,0.25,-4.617225,-36.9378
cmf_flip,atr_trail_vix_conditional,yes,3,0.0,-3.1713,-9.5139
cmf_flip,break_even_at_1r,no,8,0.0,-2.426075,-19.4086
cmf_flip,break_even_at_1r,yes,3,0.0,-2.8374666666666664,-8.5124
cmf_flip,breakeven_plus_trail,no,8,0.0,-5.9287625,-47.4301
cmf_flip,breakeven_plus_trail,yes,3,0.0,-4.374366666666667,-13.1231
cmf_flip,chandelier_3x,no,8,0.0,-0.22335,-1.7868
cmf_flip,chandelier_3x,yes,3,0.0,-0.2532,-0.7595999999999999
cmf_flip,class_time_stop,no,8,0.125,-5.7221375,-45.7771
cmf_flip,class_time_stop,yes,3,0.3333333333333333,-0.5497666666666667,-1.6493000000000002
cmf_flip,earnings_blackout,no,8,0.5,134.33606250000003,1074.6885000000002
cmf_flip,earnings_blackout,yes,3,0.6666666666666666,84.29633333333332,252.88899999999998
cmf_flip,fixed_4r_2r,no,8,0.125,-6.215525,-49.7242
cmf_flip,fixed_4r_2r,yes,3,0.0,-6.717200000000001,-20.151600000000002
cmf_flip,hybrid_50pct_target,no,8,0.25,-6.2738625,-50.1909
cmf_flip,hybrid_50pct_target,yes,3,0.3333333333333333,-4.909533333333333,-14.7286
cmf_flip,ma_exit_ema9,no,8,0.25,-1.2066875000000001,-9.653500000000001
cmf_flip,ma_exit_ema9,yes,3,0.3333333333333333,-1.3533666666666668,-4.0601
cmf_flip,mfe_lockin_trail,no,8,0.25,-2.3760250000000003,-19.008200000000002
cmf_flip,mfe_lockin_trail,yes,3,0.0,-2.754466666666666,-8.263399999999999
cmf_flip,multi_tier_partial,no,8,0.375,-2.058425,-16.4674
cmf_flip,multi_tier_partial,yes,3,0.3333333333333333,-2.5037999999999996,-7.511399999999999
cmf_flip,next_pivot_target,no,8,0.5,-3.654375,-29.235
cmf_flip,next_pivot_target,yes,3,0.6666666666666666,-2.643,-7.928999999999999
cmf_flip,r_multiple_2r,no,8,0.25,-2.4421500000000003,-19.537200000000002
cmf_flip,r_multiple_2r,yes,3,0.0,-3.3586333333333336,-10.0759
cmf_flip,r_multiple_3r,no,8,0.125,-3.3160125,-26.5281
cmf_flip,r_multiple_3r,yes,3,0.0,-3.3586333333333336,-10.0759
cmf_flip,regime_flip,no,8,0.25,-4.96765,-39.7412
cmf_flip,regime_flip,yes,3,0.3333333333333333,1.0104000000000002,3.0312000000000006
cmf_flip,reverse_signal,no,8,0.25,-2.3760250000000003,-19.008200000000002
cmf_flip,reverse_signal,yes,3,0.0,-2.754466666666666,-8.263399999999999
cmf_flip,smc_mitigation_zone,no,8,0.25,-1.4590625,-11.6725
cmf_flip,smc_mitigation_zone,yes,3,0.0,-1.6140333333333334,-4.8421
cmf_flip,time_stop_10d,no,8,0.375,-2.2156124999999998,-17.724899999999998
cmf_flip,time_stop_10d,yes,3,0.0,-2.2151666666666667,-6.6455
cmf_flip,time_stop_20d,no,8,0.25,-4.96765,-39.7412
cmf_flip,time_stop_20d,yes,3,0.3333333333333333,1.0104000000000002,3.0312000000000006
cmf_flip,trailing_10pct,no,8,0.125,-6.5646125,-52.5169
cmf_flip,trailing_10pct,yes,3,0.0,-5.4112,-16.2336
cmf_flip,trailing_15pct,no,8,0.125,-7.199787499999999,-57.598299999999995
cmf_flip,trailing_15pct,yes,3,0.0,-10.666133333333333,-31.9984
cmf_flip,trailing_5pct,no,8,0.0,-4.017475,-32.1398
cmf_flip,trailing_5pct,yes,3,0.0,-4.450633333333333,-13.3519
cpr_narrow_bullish,atr_trail_1x,no,7,0.2857142857142857,-2.5899857142857146,-18.129900000000003
cpr_narrow_bullish,atr_trail_1x,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,atr_trail_2x,no,7,0.14285714285714285,-3.442014285714286,-24.0941
cpr_narrow_bullish,atr_trail_2x,yes,3,0.6666666666666666,2.0524999999999998,6.157499999999999
cpr_narrow_bullish,atr_trail_mae_conditional,no,7,0.2857142857142857,-2.5899857142857146,-18.129900000000003
cpr_narrow_bullish,atr_trail_mae_conditional,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,atr_trail_vix_conditional,no,7,0.14285714285714285,-2.9322142857142857,-20.5255
cpr_narrow_bullish,atr_trail_vix_conditional,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,break_even_at_1r,no,7,0.0,-3.0233285714285714,-21.1633
cpr_narrow_bullish,break_even_at_1r,yes,3,0.6666666666666666,-0.5268666666666669,-1.5806000000000007
cpr_narrow_bullish,breakeven_plus_trail,no,7,0.0,-2.6992714285714285,-18.8949
cpr_narrow_bullish,breakeven_plus_trail,yes,3,0.6666666666666666,1.8437333333333334,5.5312
cpr_narrow_bullish,chandelier_3x,no,7,0.14285714285714285,-3.8830285714285715,-27.1812
cpr_narrow_bullish,chandelier_3x,yes,3,0.6666666666666666,1.666133333333333,4.998399999999999
cpr_narrow_bullish,class_time_stop,no,7,0.5714285714285714,-0.5240999999999997,-3.6686999999999976
cpr_narrow_bullish,class_time_stop,yes,3,0.6666666666666666,-2.973133333333333,-8.9194
cpr_narrow_bullish,earnings_blackout,no,7,0.2857142857142857,109.3921142857143,765.7448
cpr_narrow_bullish,earnings_blackout,yes,3,0.6666666666666666,70.9268,212.78040000000001
cpr_narrow_bullish,fixed_4r_2r,no,7,0.2857142857142857,-2.1397714285714287,-14.9784
cpr_narrow_bullish,fixed_4r_2r,yes,3,0.6666666666666666,4.7318999999999996,14.195699999999999
cpr_narrow_bullish,hybrid_50pct_target,no,7,0.7142857142857143,1.878114285714286,13.146800000000002
cpr_narrow_bullish,hybrid_50pct_target,yes,3,0.6666666666666666,2.1136000000000004,6.340800000000001
cpr_narrow_bullish,ma_exit_ema9,no,7,0.2857142857142857,-2.387757142857143,-16.7143
cpr_narrow_bullish,ma_exit_ema9,yes,3,0.6666666666666666,4.385466666666667,13.156400000000001
cpr_narrow_bullish,mfe_lockin_trail,no,7,0.2857142857142857,-2.5736571428571433,-18.015600000000003
cpr_narrow_bullish,mfe_lockin_trail,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,multi_tier_partial,no,7,0.2857142857142857,-2.490242857142857,-17.4317
cpr_narrow_bullish,multi_tier_partial,yes,3,0.6666666666666666,-3.0413333333333337,-9.124
cpr_narrow_bullish,next_pivot_target,no,7,1.0,2.8771999999999998,20.1404
cpr_narrow_bullish,next_pivot_target,yes,3,1.0,1.1002333333333334,3.3007
cpr_narrow_bullish,r_multiple_2r,no,7,0.2857142857142857,-1.8518857142857144,-12.9632
cpr_narrow_bullish,r_multiple_2r,yes,3,0.6666666666666666,0.11686666666666638,0.35059999999999913
cpr_narrow_bullish,r_multiple_3r,no,7,0.14285714285714285,-2.3643285714285716,-16.5503
cpr_narrow_bullish,r_multiple_3r,yes,3,0.6666666666666666,2.5432333333333332,7.6297
cpr_narrow_bullish,regime_flip,no,7,0.5714285714285714,0.18622857142857135,1.3035999999999994
cpr_narrow_bullish,regime_flip,yes,3,0.6666666666666666,3.7059666666666664,11.117899999999999
cpr_narrow_bullish,reverse_signal,no,7,0.2857142857142857,-2.5899857142857146,-18.129900000000003
cpr_narrow_bullish,reverse_signal,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,smc_mitigation_zone,no,7,0.2857142857142857,-2.5899857142857146,-18.129900000000003
cpr_narrow_bullish,smc_mitigation_zone,yes,3,0.6666666666666666,-3.466666666666667,-10.4
cpr_narrow_bullish,time_stop_10d,no,7,0.42857142857142855,-1.1330714285714287,-7.931500000000001
