strategy,exit_method,vix_term_structure,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,unknown,93,0.20430107526881722,-1.1887419354838709,-110.553
bollinger_lower,atr_trail_2x,unknown,93,0.3655913978494624,0.44511935483870957,41.39609999999999
bollinger_lower,break_even_at_1r,unknown,93,0.0967741935483871,-0.7380182795698925,-68.6357
bollinger_lower,breakeven_plus_trail,unknown,93,0.3763440860215054,4.77921935483871,444.4674
bollinger_lower,class_time_stop,unknown,93,0.6021505376344086,2.481183870967742,230.7501
bollinger_lower,earnings_blackout,unknown,93,0.8064516129032258,87.33330860215054,8121.9977
bollinger_lower,fixed_4r_2r,unknown,93,0.46236559139784944,1.6348118279569892,152.0375
bollinger_lower,hybrid_50pct_target,unknown,93,0.7204301075268817,4.142625806451613,385.2642
bollinger_lower,ma_exit_ema9,unknown,93,0.45161290322580644,-0.15614946236559138,-14.521899999999999
bollinger_lower,next_pivot_target,unknown,93,0.7956989247311828,1.672862365591398,155.5762
bollinger_lower,r_multiple_2r,unknown,93,0.3118279569892473,-0.6050967741935483,-56.274
bollinger_lower,r_multiple_3r,unknown,93,0.27956989247311825,-0.08690215053763446,-8.081900000000005
bollinger_lower,regime_flip,unknown,93,0.6021505376344086,1.8594290322580647,172.92690000000002
bollinger_lower,time_stop_10d,unknown,93,0.5376344086021505,0.5493569892473118,51.090199999999996
bollinger_lower,time_stop_20d,unknown,93,0.6021505376344086,1.8594290322580647,172.92690000000002
bollinger_lower,trailing_10pct,unknown,93,0.5053763440860215,3.698979569892473,344.00509999999997
bollinger_lower,trailing_15pct,unknown,93,0.4946236559139785,9.29799247311828,864.7133
bollinger_lower,trailing_5pct,unknown,93,0.3548387096774194,0.0689043010752688,6.408099999999998
bollinger_tight,atr_trail_1x,unknown,76,0.2631578947368421,-1.0409552631578947,-79.1126
bollinger_tight,atr_trail_2x,unknown,76,0.3157894736842105,-1.2778644736842104,-97.1177
bollinger_tight,break_even_at_1r,unknown,76,0.07894736842105263,-0.4580776315789473,-34.8139
bollinger_tight,breakeven_plus_trail,unknown,76,0.27631578947368424,1.1655263157894737,88.58
bollinger_tight,class_time_stop,unknown,76,0.47368421052631576,0.2697381578947368,20.500099999999996
bollinger_tight,earnings_blackout,unknown,76,0.8026315789473685,100.47331578947369,7635.972
bollinger_tight,fixed_4r_2r,unknown,76,0.3684210526315789,0.27034210526315783,20.545999999999996
bollinger_tight,hybrid_50pct_target,unknown,76,0.5789473684210527,1.4197355263157896,107.8999
bollinger_tight,ma_exit_ema9,unknown,76,0.4342105263157895,-0.41428947368421054,-31.486
bollinger_tight,next_pivot_target,unknown,76,0.7236842105263158,-0.10416842105263156,-7.9167999999999985
bollinger_tight,r_multiple_2r,unknown,76,0.35526315789473684,0.12349736842105268,9.385800000000003
bollinger_tight,r_multiple_3r,unknown,76,0.2631578947368421,0.1024855263157895,7.788900000000002
bollinger_tight,regime_flip,unknown,76,0.6052631578947368,0.5915486842105262,44.95769999999999
