ticker,date,strategy,reason
SPY,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-18,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-18,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-18,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-19,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-19,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-19,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-22,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-22,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-22,(any),stopout_cooldown_active_5d_dec018
MSFT,2024-01-23,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-23,(any),stopout_cooldown_active_5d_dec018
AAPL,2024-01-23,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-24,(any),stopout_cooldown_active_5d_dec018
SPY,2024-01-24,(any),stopout_cooldown_active_5d_dec018
AAPL,2024-01-24,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-25,(any),stopout_cooldown_active_5d_dec018
MSFT,2024-01-25,(any),stopout_cooldown_active_5d_dec018
AAPL,2024-01-25,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-26,(any),stopout_cooldown_active_5d_dec018
SPY,2024-01-26,(any),stopout_cooldown_active_5d_dec018
AAPL,2024-01-26,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-29,(any),max_loss_cap_breach_dec135_-10.09pct
SPY,2024-01-29,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,hull_rsi,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,supertrend_macd,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,r1_break_retest,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,52wh_break_retest,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,break_retest_volume,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,institutional_buy_momentum_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,institutional_breakout_confirmation_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,totm_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-29,stochrsi_overbought_short,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-29,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-30,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-30,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-30,(any),max_loss_cap_breach_dec135_-10.09pct
AAPL,2024-01-31,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-31,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-31,(any),max_loss_cap_breach_dec135_-10.09pct
SPY,2024-02-01,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-02-01,(any),max_loss_cap_breach_dec135_-10.09pct
AAPL,2024-02-01,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-02-02,(any),max_loss_cap_breach_dec135_-10.09pct
SPY,2024-02-02,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-02-02,(any),ticker_already_open_concurrent_block_bug61
