strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,loss,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_1x,win,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,atr_trail_2x,loss,1,0.0,-2.2308,-2.2308
avwap_50_reclaim,atr_trail_2x,win,4,0.5,1.142,4.568
avwap_50_reclaim,atr_trail_mae_conditional,loss,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_mae_conditional,win,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,atr_trail_vix_conditional,loss,1,0.0,-1.4384,-1.4384
avwap_50_reclaim,atr_trail_vix_conditional,win,4,0.0,-0.844475,-3.3779
avwap_50_reclaim,break_even_at_1r,loss,1,0.0,-1.854,-1.854
avwap_50_reclaim,break_even_at_1r,win,4,0.25,-1.0648,-4.2592
avwap_50_reclaim,breakeven_plus_trail,loss,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,win,4,0.5,0.3752249999999999,1.5008999999999997
avwap_50_reclaim,chandelier_3x,loss,1,0.0,-2.4983,-2.4983
avwap_50_reclaim,chandelier_3x,win,4,0.5,0.9970249999999998,3.9880999999999993
avwap_50_reclaim,class_time_stop,loss,1,0.0,-1.945,-1.945
avwap_50_reclaim,class_time_stop,win,4,1.0,6.6084000000000005,26.433600000000002
avwap_50_reclaim,earnings_blackout,loss,1,0.0,-29.3989,-29.3989
avwap_50_reclaim,earnings_blackout,win,4,0.5,0.6693749999999998,2.6774999999999993
avwap_50_reclaim,fixed_4r_2r,loss,1,0.0,-3.708,-3.708
avwap_50_reclaim,fixed_4r_2r,win,4,0.5,2.5658,10.2632
avwap_50_reclaim,hybrid_50pct_target,loss,1,0.0,-10.0,-10.0
avwap_50_reclaim,hybrid_50pct_target,win,4,1.0,6.29925,25.197
avwap_50_reclaim,ma_exit_ema9,loss,1,0.0,-0.6716,-0.6716
avwap_50_reclaim,ma_exit_ema9,win,4,0.5,1.93955,7.7582
