strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
monthly_bias_momentum_long,ma_exit_ema9,no,6,0.3333333333333333,-0.22141666666666668,-1.3285
monthly_bias_momentum_long,mfe_lockin_trail,no,6,0.16666666666666666,-0.4836166666666668,-2.901700000000001
monthly_bias_momentum_long,multi_tier_partial,no,6,0.5,-0.32561666666666667,-1.9537
monthly_bias_momentum_long,next_pivot_target,no,6,0.6666666666666666,0.14015,0.8409
monthly_bias_momentum_long,r_multiple_2r,no,6,0.5,0.78295,4.6977
monthly_bias_momentum_long,r_multiple_3r,no,6,0.3333333333333333,0.1268166666666666,0.7608999999999997
monthly_bias_momentum_long,regime_flip,no,6,0.8333333333333334,6.30545,37.8327
monthly_bias_momentum_long,reverse_signal,no,6,0.16666666666666666,-0.4945500000000001,-2.9673000000000007
monthly_bias_momentum_long,smc_mitigation_zone,no,6,0.16666666666666666,-0.26265,-1.5758999999999999
monthly_bias_momentum_long,time_stop_10d,no,6,0.6666666666666666,1.5471833333333331,9.2831
monthly_bias_momentum_long,time_stop_20d,no,6,0.8333333333333334,6.30545,37.8327
monthly_bias_momentum_long,trailing_10pct,no,6,0.6666666666666666,8.89845,53.3907
monthly_bias_momentum_long,trailing_15pct,no,6,0.6666666666666666,8.763250000000001,52.5795
monthly_bias_momentum_long,trailing_5pct,no,6,0.5,-0.2500166666666666,-1.5000999999999998
po3_bullish,atr_trail_1x,no,13,0.3076923076923077,-1.1176,-14.5288
po3_bullish,atr_trail_2x,no,13,0.23076923076923078,-0.506823076923077,-6.588700000000001
po3_bullish,atr_trail_mae_conditional,no,13,0.3076923076923077,-1.1176,-14.5288
po3_bullish,atr_trail_vix_conditional,no,13,0.15384615384615385,-1.1989846153846153,-15.5868
po3_bullish,break_even_at_1r,no,13,0.07692307692307693,-2.083453846153846,-27.0849
po3_bullish,breakeven_plus_trail,no,13,0.15384615384615385,-1.3789846153846155,-17.9268
po3_bullish,chandelier_3x,no,13,0.07692307692307693,-2.0955615384615385,-27.2423
po3_bullish,class_time_stop,no,13,0.5384615384615384,2.1200615384615387,27.5608
po3_bullish,earnings_blackout,no,13,0.5384615384615384,18.49133076923077,240.3873
po3_bullish,fixed_4r_2r,no,13,0.3076923076923077,-0.03499230769230785,-0.4549000000000021
po3_bullish,hybrid_50pct_target,no,13,0.6923076923076923,0.533469230769231,6.935100000000004
po3_bullish,ma_exit_ema9,no,13,0.46153846153846156,-0.16453846153846155,-2.1390000000000002
po3_bullish,mfe_lockin_trail,no,13,0.3076923076923077,-1.1176,-14.5288
po3_bullish,multi_tier_partial,no,13,0.3076923076923077,-0.9097692307692308,-11.827
po3_bullish,next_pivot_target,no,13,0.7692307692307693,0.5076,6.598800000000001
po3_bullish,r_multiple_2r,no,13,0.3076923076923077,-0.27406153846153836,-3.5627999999999984
po3_bullish,r_multiple_3r,no,13,0.15384615384615385,-1.1822230769230768,-15.3689
po3_bullish,regime_flip,no,13,0.5384615384615384,0.34467692307692316,4.480800000000001
po3_bullish,reverse_signal,no,13,0.3076923076923077,-1.1176,-14.5288
po3_bullish,smc_mitigation_zone,no,13,0.38461538461538464,-0.6846538461538461,-8.9005
po3_bullish,time_stop_10d,no,13,0.38461538461538464,-3.578276923076923,-46.5176
po3_bullish,time_stop_20d,no,13,0.5384615384615384,0.34467692307692316,4.480800000000001
po3_bullish,trailing_10pct,no,13,0.3076923076923077,-3.133853846153846,-40.7401
po3_bullish,trailing_15pct,no,13,0.38461538461538464,-2.1476923076923073,-27.919999999999998
po3_bullish,trailing_5pct,no,13,0.23076923076923078,-0.176123076923077,-2.289600000000001
smc_choch_reversal,atr_trail_1x,no,7,0.14285714285714285,-0.7183428571428571,-5.0283999999999995
smc_choch_reversal,atr_trail_2x,no,7,0.2857142857142857,-1.9041285714285714,-13.328899999999999
smc_choch_reversal,atr_trail_mae_conditional,no,7,0.14285714285714285,-0.7183428571428571,-5.0283999999999995
smc_choch_reversal,atr_trail_vix_conditional,no,7,0.0,-1.111,-7.777
smc_choch_reversal,break_even_at_1r,no,7,0.14285714285714285,-0.38107142857142856,-2.6675
smc_choch_reversal,breakeven_plus_trail,no,7,0.5714285714285714,1.1591857142857143,8.1143
smc_choch_reversal,chandelier_3x,no,7,0.42857142857142855,-1.5920714285714286,-11.1445
smc_choch_reversal,class_time_stop,no,7,0.7142857142857143,-5.846357142857143,-40.9245
smc_choch_reversal,earnings_blackout,no,7,0.5714285714285714,-9.559071428571428,-66.9135
smc_choch_reversal,fixed_4r_2r,no,7,0.2857142857142857,-3.6487142857142856,-25.541
smc_choch_reversal,hybrid_50pct_target,no,7,0.7142857142857143,-9.466171428571428,-66.2632
smc_choch_reversal,ma_exit_ema9,no,7,0.14285714285714285,-1.4456285714285715,-10.1194
smc_choch_reversal,mfe_lockin_trail,no,7,0.14285714285714285,-0.7183428571428571,-5.0283999999999995
smc_choch_reversal,multi_tier_partial,no,7,0.42857142857142855,-0.2222285714285714,-1.5555999999999996
smc_choch_reversal,next_pivot_target,no,7,0.8571428571428571,-0.6808285714285713,-4.7658
smc_choch_reversal,r_multiple_2r,no,7,0.14285714285714285,-1.8489,-12.9423
smc_choch_reversal,r_multiple_3r,no,7,0.14285714285714285,-1.8489,-12.9423
smc_choch_reversal,regime_flip,no,7,0.7142857142857143,-3.205914285714286,-22.4414
smc_choch_reversal,reverse_signal,no,7,0.14285714285714285,-0.7183428571428571,-5.0283999999999995
smc_choch_reversal,smc_mitigation_zone,no,7,0.14285714285714285,-0.7183428571428571,-5.0283999999999995
smc_choch_reversal,time_stop_10d,no,7,0.42857142857142855,-1.6232857142857142,-11.363
smc_choch_reversal,time_stop_20d,no,7,0.7142857142857143,-3.205914285714286,-22.4414
smc_choch_reversal,trailing_10pct,no,7,0.5714285714285714,-0.5106285714285714,-3.5744
smc_choch_reversal,trailing_15pct,no,7,0.42857142857142855,-3.730571428571429,-26.114
smc_choch_reversal,trailing_5pct,no,7,0.42857142857142855,-0.9229571428571429,-6.4607
stochrsi_overbought_short,atr_trail_1x,no,6,0.3333333333333333,0.17111666666666667,1.0267
stochrsi_overbought_short,atr_trail_2x,no,6,0.3333333333333333,-0.19539999999999993,-1.1723999999999997
stochrsi_overbought_short,atr_trail_mae_conditional,no,6,0.3333333333333333,0.17111666666666667,1.0267
stochrsi_overbought_short,atr_trail_vix_conditional,no,6,0.16666666666666666,-0.6235,-3.741
stochrsi_overbought_short,break_even_at_1r,no,6,0.0,-0.9763833333333333,-5.8583
stochrsi_overbought_short,breakeven_plus_trail,no,6,0.16666666666666666,-1.1822,-7.0931999999999995
stochrsi_overbought_short,chandelier_3x,no,6,0.0,-0.73325,-4.3995
stochrsi_overbought_short,class_time_stop,no,6,0.5,-1.0626333333333333,-6.3758
stochrsi_overbought_short,earnings_blackout,no,6,0.3333333333333333,-16.918783333333334,-101.5127
stochrsi_overbought_short,fixed_4r_2r,no,6,0.3333333333333333,-0.56725,-3.4035
stochrsi_overbought_short,hybrid_50pct_target,no,6,1.0,5.0953333333333335,30.572
stochrsi_overbought_short,ma_exit_ema9,no,6,0.8333333333333334,1.25885,7.5531
stochrsi_overbought_short,mfe_lockin_trail,no,6,0.3333333333333333,0.3408999999999999,2.0453999999999994
stochrsi_overbought_short,multi_tier_partial,no,6,0.6666666666666666,0.94915,5.6949000000000005
stochrsi_overbought_short,next_pivot_target,no,6,0.8333333333333334,-0.029066666666666758,-0.17440000000000055
stochrsi_overbought_short,r_multiple_2r,no,6,0.6666666666666666,2.2962666666666665,13.7776
stochrsi_overbought_short,r_multiple_3r,no,6,0.5,2.9699166666666668,17.8195
stochrsi_overbought_short,regime_flip,no,6,0.5,2.6850666666666663,16.1104
stochrsi_overbought_short,reverse_signal,no,6,0.3333333333333333,0.17111666666666667,1.0267
stochrsi_overbought_short,smc_mitigation_zone,no,6,0.5,0.14608333333333332,0.8764999999999998
stochrsi_overbought_short,time_stop_10d,no,6,0.6666666666666666,0.0015666666666667162,0.009400000000000297
stochrsi_overbought_short,time_stop_20d,no,6,0.5,2.6850666666666663,16.1104
stochrsi_overbought_short,trailing_10pct,no,6,0.6666666666666666,-0.07850000000000008,-0.47100000000000053
stochrsi_overbought_short,trailing_15pct,no,6,0.3333333333333333,-0.6058,-3.6348000000000003
stochrsi_overbought_short,trailing_5pct,no,6,0.3333333333333333,-0.1065666666666667,-0.6394000000000002
