strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
bollinger_lower,earnings_blackout,19,0.5789,2.7612,11.0274,209.5213,-42.2753,685.1,0.0,53.16,False
bollinger_lower,ma_exit_ema9,19,0.4211,0.9552,-0.0321,-0.6101,-8.3408,1.0,1.0,34.33,True
bollinger_lower,smc_mitigation_zone,19,0.3158,0.724,-0.2394,-4.548,-10.2533,1.4,1.0,27.25,False
bollinger_lower,fixed_4r_2r,19,0.2632,1.4754,1.9454,36.9628,-49.2558,16.3,1.0,24.79,False
bollinger_lower,hybrid_50pct_target,19,0.5263,1.0665,0.3149,5.9826,-66.7295,54.3,1.0,23.05,False
bollinger_lower,chandelier_3x,19,0.0,0.0,-0.265,-5.0352,-4.8692,1.0,1.0,22.7,False
bollinger_lower,time_stop_20d,19,0.3684,1.259,0.8179,15.5397,-33.9721,28.6,1.0,22.51,False
bollinger_lower,regime_flip,19,0.3684,1.259,0.8179,15.5397,-33.9721,28.6,1.0,22.51,False
bollinger_lower,next_pivot_target,19,0.5263,0.6324,-1.9042,-36.1804,-64.5596,25.7,1.0,21.05,False
bollinger_lower,class_time_stop,19,0.4211,0.9355,-0.2444,-4.6435,-54.2445,35.9,1.0,16.84,False
bollinger_lower,time_stop_10d,19,0.3158,0.8282,-0.4609,-8.758,-31.7576,14.5,1.0,12.63,False
bollinger_lower,trailing_10pct,19,0.2632,0.3328,-3.5955,-68.3136,-74.1545,32.8,1.0,10.53,False
bollinger_lower,trailing_15pct,19,0.2105,0.4144,-4.6211,-87.8002,-122.4352,123.2,1.0,8.42,False
bollinger_lower,atr_trail_2x,19,0.2105,0.3576,-2.2382,-42.5264,-47.4721,11.5,1.0,8.42,False
bollinger_lower,multi_tier_partial,19,0.2105,0.7053,-0.5793,-11.0074,-23.3593,4.5,1.0,8.42,False
bollinger_lower,reverse_signal,19,0.1579,0.8476,-0.3032,-5.7616,-23.3593,4.5,1.0,6.32,False
bollinger_lower,atr_trail_vix_conditional,19,0.1579,0.4625,-1.3996,-26.5924,-35.039,8.7,1.0,6.32,False
bollinger_lower,r_multiple_2r,19,0.1579,0.6452,-0.9622,-18.2818,-34.109,5.7,1.0,6.32,False
bollinger_lower,atr_trail_mae_conditional,19,0.1579,0.8476,-0.3032,-5.7616,-23.3593,4.5,1.0,6.32,False
bollinger_lower,mfe_lockin_trail,19,0.1579,0.7602,-0.4771,-9.0646,-23.3593,4.1,1.0,6.32,False
bollinger_lower,atr_trail_1x,19,0.1579,0.8476,-0.3032,-5.7616,-23.3593,4.5,1.0,6.32,False
bollinger_lower,breakeven_plus_trail,19,0.1579,0.7163,-0.7865,-14.9431,-35.8765,15.9,1.0,6.32,False
bollinger_lower,break_even_at_1r,19,0.1053,0.4516,-1.1915,-22.6394,-23.4131,6.1,1.0,4.21,False
bollinger_lower,r_multiple_3r,19,0.1053,0.797,-0.5889,-11.1897,-34.109,7.1,1.0,4.21,False
bollinger_lower,trailing_5pct,19,0.0526,0.0678,-2.982,-56.6583,-56.1671,9.4,1.0,2.1,False
po3_bullish,earnings_blackout,13,0.5385,10.5515,18.4913,240.3873,-14.1928,487.3,0.0,60.25,False
po3_bullish,class_time_stop,13,0.5385,1.879,2.1201,27.5608,-12.2218,36.0,1.0,59.58,True
po3_bullish,next_pivot_target,13,0.7692,1.2963,0.5076,6.5988,-10.0,12.5,1.0,54.66,False
po3_bullish,ma_exit_ema9,13,0.4615,0.8094,-0.1645,-2.139,-2.422,6.5,1.0,44.83,False
po3_bullish,time_stop_20d,13,0.5385,1.1321,0.3447,4.4808,-11.2214,29.0,1.0,38.67,False
po3_bullish,regime_flip,13,0.5385,1.1321,0.3447,4.4808,-11.2214,29.0,1.0,38.67,False
po3_bullish,smc_mitigation_zone,13,0.3846,0.3298,-0.6847,-8.9005,-6.9511,2.8,1.0,34.96,False
po3_bullish,hybrid_50pct_target,13,0.6923,1.1734,0.5335,6.9351,-20.0,47.9,1.0,32.89,False
po3_bullish,multi_tier_partial,13,0.3077,0.2421,-0.9098,-11.827,-10.2543,4.0,1.0,26.93,False
po3_bullish,mfe_lockin_trail,13,0.3077,0.1575,-1.1176,-14.5288,-12.5794,4.2,1.0,23.44,False
po3_bullish,atr_trail_mae_conditional,13,0.3077,0.1575,-1.1176,-14.5288,-12.5794,4.2,1.0,23.44,False
po3_bullish,reverse_signal,13,0.3077,0.1575,-1.1176,-14.5288,-12.5794,4.2,1.0,23.44,False
po3_bullish,atr_trail_1x,13,0.3077,0.1575,-1.1176,-14.5288,-12.5794,4.2,1.0,23.44,False
po3_bullish,r_multiple_2r,13,0.3077,0.8714,-0.2741,-3.5628,-15.3658,7.5,1.0,19.26,False
