strategy,exit_method,regime_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,bull,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,atr_trail_1x,neutral,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_2x,bull,4,0.5,1.142,4.568
avwap_50_reclaim,atr_trail_2x,neutral,1,0.0,-2.2308,-2.2308
avwap_50_reclaim,atr_trail_mae_conditional,bull,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,atr_trail_mae_conditional,neutral,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_vix_conditional,bull,4,0.0,-0.844475,-3.3779
avwap_50_reclaim,atr_trail_vix_conditional,neutral,1,0.0,-1.4384,-1.4384
avwap_50_reclaim,break_even_at_1r,bull,4,0.25,-1.0648,-4.2592
avwap_50_reclaim,break_even_at_1r,neutral,1,0.0,-1.854,-1.854
avwap_50_reclaim,breakeven_plus_trail,bull,4,0.5,0.3752249999999999,1.5008999999999997
avwap_50_reclaim,breakeven_plus_trail,neutral,1,0.0,0.0,0.0
avwap_50_reclaim,chandelier_3x,bull,4,0.5,0.9970249999999998,3.9880999999999993
avwap_50_reclaim,chandelier_3x,neutral,1,0.0,-2.4983,-2.4983
avwap_50_reclaim,class_time_stop,bull,4,1.0,6.6084000000000005,26.433600000000002
avwap_50_reclaim,class_time_stop,neutral,1,0.0,-1.945,-1.945
avwap_50_reclaim,earnings_blackout,bull,4,0.5,0.6693749999999998,2.6774999999999993
avwap_50_reclaim,earnings_blackout,neutral,1,0.0,-29.3989,-29.3989
avwap_50_reclaim,fixed_4r_2r,bull,4,0.5,2.5658,10.2632
avwap_50_reclaim,fixed_4r_2r,neutral,1,0.0,-3.708,-3.708
avwap_50_reclaim,hybrid_50pct_target,bull,4,1.0,6.29925,25.197
avwap_50_reclaim,hybrid_50pct_target,neutral,1,0.0,-10.0,-10.0
avwap_50_reclaim,ma_exit_ema9,bull,4,0.5,1.93955,7.7582
avwap_50_reclaim,ma_exit_ema9,neutral,1,0.0,-0.6716,-0.6716
avwap_50_reclaim,mfe_lockin_trail,bull,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,mfe_lockin_trail,neutral,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,multi_tier_partial,bull,4,0.25,-0.649,-2.596
avwap_50_reclaim,multi_tier_partial,neutral,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,next_pivot_target,bull,4,0.75,1.2302499999999998,4.920999999999999
avwap_50_reclaim,next_pivot_target,neutral,1,1.0,0.0963,0.0963
avwap_50_reclaim,r_multiple_2r,bull,4,0.25,-0.26235000000000014,-1.0494000000000006
avwap_50_reclaim,r_multiple_2r,neutral,1,0.0,-1.854,-1.854
avwap_50_reclaim,r_multiple_3r,bull,4,0.25,0.2684999999999999,1.0739999999999996
avwap_50_reclaim,r_multiple_3r,neutral,1,0.0,-1.854,-1.854
avwap_50_reclaim,regime_flip,bull,4,1.0,5.7833749999999995,23.133499999999998
avwap_50_reclaim,regime_flip,neutral,1,0.0,-0.3157,-0.3157
avwap_50_reclaim,reverse_signal,bull,4,0.25,-0.76495,-3.0598
avwap_50_reclaim,reverse_signal,neutral,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,smc_mitigation_zone,bull,4,0.75,-0.1337,-0.5348
avwap_50_reclaim,smc_mitigation_zone,neutral,1,0.0,-0.6716,-0.6716
avwap_50_reclaim,time_stop_10d,bull,4,0.5,0.3715499999999998,1.4861999999999993
avwap_50_reclaim,time_stop_10d,neutral,1,0.0,-1.5143,-1.5143
avwap_50_reclaim,time_stop_20d,bull,4,1.0,5.7833749999999995,23.133499999999998
avwap_50_reclaim,time_stop_20d,neutral,1,0.0,-0.3157,-0.3157
avwap_50_reclaim,trailing_10pct,bull,4,1.0,7.034025,28.1361
avwap_50_reclaim,trailing_10pct,neutral,1,0.0,-7.1155,-7.1155
avwap_50_reclaim,trailing_15pct,bull,4,0.75,4.083325,16.3333
avwap_50_reclaim,trailing_15pct,neutral,1,0.0,-12.2758,-12.2758
avwap_50_reclaim,trailing_5pct,bull,4,0.5,0.20639999999999992,0.8255999999999997
avwap_50_reclaim,trailing_5pct,neutral,1,0.0,-1.9553,-1.9553
bollinger_lower,atr_trail_1x,bear,4,0.25,-0.2975499999999999,-1.1901999999999997
bollinger_lower,atr_trail_1x,neutral,15,0.13333333333333333,-0.30476000000000003,-4.571400000000001
bollinger_lower,atr_trail_2x,bear,4,0.75,1.509125,6.0365
bollinger_lower,atr_trail_2x,neutral,15,0.06666666666666667,-3.2375266666666667,-48.5629
bollinger_lower,atr_trail_mae_conditional,bear,4,0.25,-0.2975499999999999,-1.1901999999999997
bollinger_lower,atr_trail_mae_conditional,neutral,15,0.13333333333333333,-0.30476000000000003,-4.571400000000001
bollinger_lower,atr_trail_vix_conditional,bear,4,0.25,-0.29825,-1.193
bollinger_lower,atr_trail_vix_conditional,neutral,15,0.13333333333333333,-1.693293333333333,-25.399399999999996
bollinger_lower,break_even_at_1r,bear,4,0.0,-1.464,-5.856
bollinger_lower,break_even_at_1r,neutral,15,0.13333333333333333,-1.1188933333333333,-16.7834
bollinger_lower,breakeven_plus_trail,bear,4,0.25,4.772875,19.0915
bollinger_lower,breakeven_plus_trail,neutral,15,0.13333333333333333,-2.2689733333333333,-34.0346
bollinger_lower,chandelier_3x,bear,4,0.0,-0.72195,-2.8878
bollinger_lower,chandelier_3x,neutral,15,0.0,-0.14316,-2.1474
bollinger_lower,class_time_stop,bear,4,0.75,11.02345,44.0938
bollinger_lower,class_time_stop,neutral,15,0.3333333333333333,-3.249153333333333,-48.7373
bollinger_lower,earnings_blackout,bear,4,0.75,15.319275000000001,61.277100000000004
bollinger_lower,earnings_blackout,neutral,15,0.5333333333333333,9.882946666666665,148.24419999999998
bollinger_lower,fixed_4r_2r,bear,4,0.75,12.295575,49.1823
bollinger_lower,fixed_4r_2r,neutral,15,0.13333333333333333,-0.8146333333333333,-12.2195
bollinger_lower,hybrid_50pct_target,bear,4,1.0,8.370275,33.4811
bollinger_lower,hybrid_50pct_target,neutral,15,0.4,-1.833233333333333,-27.498499999999996
bollinger_lower,ma_exit_ema9,bear,4,0.5,0.64445,2.5778
bollinger_lower,ma_exit_ema9,neutral,15,0.4,-0.21252666666666667,-3.1879
bollinger_lower,mfe_lockin_trail,bear,4,0.25,-0.2975499999999999,-1.1901999999999997
bollinger_lower,mfe_lockin_trail,neutral,15,0.13333333333333333,-0.5249600000000001,-7.874400000000001
bollinger_lower,multi_tier_partial,bear,4,0.5,0.12782500000000013,0.5113000000000005
bollinger_lower,multi_tier_partial,neutral,15,0.13333333333333333,-0.7679133333333332,-11.518699999999999
bollinger_lower,next_pivot_target,bear,4,1.0,7.00995,28.0398
bollinger_lower,next_pivot_target,neutral,15,0.4,-4.281346666666667,-64.2202
bollinger_lower,r_multiple_2r,bear,4,0.5,3.252725,13.0109
bollinger_lower,r_multiple_2r,neutral,15,0.06666666666666667,-2.08618,-31.2927
bollinger_lower,r_multiple_3r,bear,4,0.25,1.836875,7.3475
bollinger_lower,r_multiple_3r,neutral,15,0.06666666666666667,-1.2358133333333332,-18.5372
bollinger_lower,regime_flip,bear,4,0.75,8.875774999999999,35.503099999999996
bollinger_lower,regime_flip,neutral,15,0.26666666666666666,-1.3308933333333333,-19.9634
bollinger_lower,reverse_signal,bear,4,0.25,-0.2975499999999999,-1.1901999999999997
bollinger_lower,reverse_signal,neutral,15,0.13333333333333333,-0.30476000000000003,-4.571400000000001
bollinger_lower,smc_mitigation_zone,bear,4,0.25,0.24332500000000007,0.9733000000000003
bollinger_lower,smc_mitigation_zone,neutral,15,0.3333333333333333,-0.3680866666666667,-5.5213
bollinger_lower,time_stop_10d,bear,4,0.25,0.4413999999999999,1.7655999999999996
bollinger_lower,time_stop_10d,neutral,15,0.3333333333333333,-0.7015733333333335,-10.523600000000002
bollinger_lower,time_stop_20d,bear,4,0.75,8.875774999999999,35.503099999999996
bollinger_lower,time_stop_20d,neutral,15,0.26666666666666666,-1.3308933333333333,-19.9634
bollinger_lower,trailing_10pct,bear,4,0.25,-1.8392499999999998,-7.356999999999999
bollinger_lower,trailing_10pct,neutral,15,0.26666666666666666,-4.063773333333334,-60.9566
bollinger_lower,trailing_15pct,bear,4,0.5,3.9520500000000007,15.808200000000003
bollinger_lower,trailing_15pct,neutral,15,0.13333333333333333,-6.9072266666666655,-103.60839999999999
bollinger_lower,trailing_5pct,bear,4,0.25,-0.29864999999999986,-1.1945999999999994
bollinger_lower,trailing_5pct,neutral,15,0.0,-3.6975800000000003,-55.4637
bollinger_tight,atr_trail_1x,bull,1,0.0,-0.225,-0.225
bollinger_tight,atr_trail_1x,neutral,10,0.1,-1.28316,-12.8316
bollinger_tight,atr_trail_2x,bull,1,0.0,-2.3502,-2.3502
bollinger_tight,atr_trail_2x,neutral,10,0.2,-3.33646,-33.3646
bollinger_tight,atr_trail_mae_conditional,bull,1,0.0,-0.225,-0.225
bollinger_tight,atr_trail_mae_conditional,neutral,10,0.1,-1.28316,-12.8316
bollinger_tight,atr_trail_vix_conditional,bull,1,0.0,-1.4196,-1.4196
bollinger_tight,atr_trail_vix_conditional,neutral,10,0.1,-1.83879,-18.3879
bollinger_tight,break_even_at_1r,bull,1,0.0,-0.225,-0.225
bollinger_tight,break_even_at_1r,neutral,10,0.1,-1.26896,-12.6896
bollinger_tight,breakeven_plus_trail,bull,1,0.0,0.0,0.0
bollinger_tight,breakeven_plus_trail,neutral,10,0.2,-0.6575199999999999,-6.575199999999999
bollinger_tight,chandelier_3x,bull,1,0.0,-1.5913,-1.5913
bollinger_tight,chandelier_3x,neutral,10,0.0,-0.50424,-5.0424
bollinger_tight,class_time_stop,bull,1,1.0,9.2213,9.2213
bollinger_tight,class_time_stop,neutral,10,0.3,-2.61578,-26.1578
bollinger_tight,earnings_blackout,bull,1,1.0,29.1842,29.1842
bollinger_tight,earnings_blackout,neutral,10,0.6,29.40808,294.0808
bollinger_tight,fixed_4r_2r,bull,1,1.0,10.28,10.28
bollinger_tight,fixed_4r_2r,neutral,10,0.1,-2.67949,-26.7949
bollinger_tight,hybrid_50pct_target,bull,1,1.0,7.1238,7.1238
bollinger_tight,hybrid_50pct_target,neutral,10,0.5,-1.09024,-10.9024
bollinger_tight,ma_exit_ema9,bull,1,0.0,-0.4628,-0.4628
bollinger_tight,ma_exit_ema9,neutral,10,0.4,-0.21093,-2.1093
bollinger_tight,mfe_lockin_trail,bull,1,0.0,-0.225,-0.225
bollinger_tight,mfe_lockin_trail,neutral,10,0.1,-1.01957,-10.1957
bollinger_tight,multi_tier_partial,bull,1,1.0,0.7067,0.7067
bollinger_tight,multi_tier_partial,neutral,10,0.2,-0.9922600000000001,-9.922600000000001
bollinger_tight,next_pivot_target,bull,1,1.0,7.71,7.71
bollinger_tight,next_pivot_target,neutral,10,0.8,-0.060819999999999964,-0.6081999999999996
bollinger_tight,r_multiple_2r,bull,1,1.0,5.14,5.14
bollinger_tight,r_multiple_2r,neutral,10,0.2,-0.5149500000000001,-5.1495000000000015
bollinger_tight,r_multiple_3r,bull,1,1.0,7.71,7.71
bollinger_tight,r_multiple_3r,neutral,10,0.1,-0.7008599999999999,-7.0085999999999995
bollinger_tight,regime_flip,bull,1,1.0,2.7338,2.7338
bollinger_tight,regime_flip,neutral,10,0.2,-1.0215999999999998,-10.216
bollinger_tight,reverse_signal,bull,1,0.0,-0.225,-0.225
bollinger_tight,reverse_signal,neutral,10,0.1,-1.28316,-12.8316
bollinger_tight,smc_mitigation_zone,bull,1,1.0,0.0526,0.0526
bollinger_tight,smc_mitigation_zone,neutral,10,0.3,-0.11103,-1.1103
bollinger_tight,time_stop_10d,bull,1,1.0,2.0499,2.0499
bollinger_tight,time_stop_10d,neutral,10,0.6,1.58834,15.883400000000002
bollinger_tight,time_stop_20d,bull,1,1.0,2.7338,2.7338
bollinger_tight,time_stop_20d,neutral,10,0.2,-1.0215999999999998,-10.216
bollinger_tight,trailing_10pct,bull,1,1.0,6.5376,6.5376
bollinger_tight,trailing_10pct,neutral,10,0.3,-1.79936,-17.9936
bollinger_tight,trailing_15pct,bull,1,1.0,0.6188,0.6188
bollinger_tight,trailing_15pct,neutral,10,0.2,-4.996180000000001,-49.961800000000004
bollinger_tight,trailing_5pct,bull,1,0.0,-2.4264,-2.4264
bollinger_tight,trailing_5pct,neutral,10,0.0,-3.8076099999999995,-38.0761
cpr_narrow_bullish,atr_trail_1x,bull,10,0.3,-1.12108,-11.2108
