strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,T1ETF,3,0.3333333333333333,-1.1725333333333332,-3.5176
bollinger_lower,atr_trail_1x,T1a,18,0.16666666666666666,-2.024338888888889,-36.4381
bollinger_lower,atr_trail_1x,T1c,8,0.5,-0.4443125,-3.5545
bollinger_lower,atr_trail_1x,T2,10,0.3,-2.7300099999999996,-27.300099999999997
bollinger_lower,atr_trail_1x,T3,2,0.0,-2.30075,-4.6015
bollinger_lower,atr_trail_1x,unknown,16,0.5625,1.83975,29.436
bollinger_lower,atr_trail_2x,T1ETF,3,0.3333333333333333,-1.8707666666666665,-5.612299999999999
bollinger_lower,atr_trail_2x,T1a,18,0.2222222222222222,-3.382461111111111,-60.8843
bollinger_lower,atr_trail_2x,T1c,8,0.625,3.1050125,24.8401
bollinger_lower,atr_trail_2x,T2,10,0.3,-4.61038,-46.1038
bollinger_lower,atr_trail_2x,T3,2,1.0,2.3362,4.6724
bollinger_lower,atr_trail_2x,unknown,16,0.4375,-0.9218999999999996,-14.750399999999994
bollinger_lower,break_even_at_1r,T1ETF,3,0.0,-1.5414333333333332,-4.6243
bollinger_lower,break_even_at_1r,T1a,18,0.0,-2.631622222222222,-47.3692
bollinger_lower,break_even_at_1r,T1c,8,0.125,-0.536,-4.288
bollinger_lower,break_even_at_1r,T2,10,0.1,-3.7698899999999993,-37.698899999999995
bollinger_lower,break_even_at_1r,T3,2,0.5,2.3867,4.7734
bollinger_lower,break_even_at_1r,unknown,16,0.375,1.0925,17.48
bollinger_lower,breakeven_plus_trail,T1ETF,3,0.0,-3.0829,-9.2487
bollinger_lower,breakeven_plus_trail,T1a,18,0.1111111111111111,-1.4319444444444445,-25.775
bollinger_lower,breakeven_plus_trail,T1c,8,0.375,7.9055875,63.2447
bollinger_lower,breakeven_plus_trail,T2,10,0.3,-6.24225,-62.4225
bollinger_lower,breakeven_plus_trail,T3,2,0.5,2.3867,4.7734
bollinger_lower,breakeven_plus_trail,unknown,16,0.5625,10.46355,167.4168
bollinger_lower,class_time_stop,T1ETF,3,0.3333333333333333,-7.296233333333333,-21.8887
bollinger_lower,class_time_stop,T1a,18,0.3888888888888889,-2.967638888888889,-53.417500000000004
bollinger_lower,class_time_stop,T1c,8,0.75,3.7060750000000002,29.648600000000002
bollinger_lower,class_time_stop,T2,10,0.4,-5.529380000000001,-55.293800000000005
bollinger_lower,class_time_stop,T3,2,0.5,-1.1067,-2.2134
bollinger_lower,class_time_stop,unknown,16,0.5625,3.44629375,55.1407
bollinger_lower,earnings_blackout,T1ETF,3,0.6666666666666666,5.7988333333333335,17.3965
bollinger_lower,earnings_blackout,T1a,18,0.6666666666666666,24.34916666666667,438.285
bollinger_lower,earnings_blackout,T1c,8,0.75,38.7588625,310.0709
bollinger_lower,earnings_blackout,T2,10,0.8,191.22595,1912.2595000000001
