strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,0,2,0.0,-1.9641000000000002,-3.9282000000000004
bollinger_lower,atr_trail_1x,2,3,0.0,-2.1453666666666664,-6.4361
bollinger_lower,atr_trail_1x,14,6,0.6666666666666666,3.0627333333333335,18.3764
bollinger_lower,atr_trail_1x,15,4,0.0,-2.9955,-11.982
bollinger_lower,atr_trail_1x,17,6,0.3333333333333333,-0.8119666666666667,-4.8718
bollinger_lower,atr_trail_1x,27,1,0.0,-1.8008,-1.8008
bollinger_lower,atr_trail_1x,29,1,1.0,0.0282,0.0282
bollinger_lower,atr_trail_1x,30,1,0.0,-1.6714,-1.6714
bollinger_lower,atr_trail_1x,31,2,0.0,-2.3321500000000004,-4.664300000000001
bollinger_lower,atr_trail_1x,32,1,0.0,-6.6496,-6.6496
bollinger_lower,atr_trail_1x,38,3,0.0,-2.352866666666667,-7.0586
bollinger_lower,atr_trail_1x,40,1,0.0,-13.0646,-13.0646
bollinger_lower,atr_trail_1x,42,3,0.6666666666666666,0.9879333333333332,2.9637999999999995
bollinger_lower,atr_trail_1x,44,3,0.6666666666666666,2.4253333333333336,7.276000000000001
bollinger_lower,atr_trail_1x,46,1,0.0,-3.0387,-3.0387
bollinger_lower,atr_trail_1x,49,2,0.5,0.9910000000000001,1.9820000000000002
bollinger_lower,atr_trail_1x,52,5,0.2,-4.35524,-21.7762
bollinger_lower,atr_trail_1x,53,3,1.0,12.0618,36.1854
bollinger_lower,atr_trail_1x,56,5,0.0,-7.16128,-35.8064
bollinger_lower,atr_trail_1x,81,1,1.0,3.383,3.383
bollinger_lower,atr_trail_1x,82,3,1.0,2.1927,6.5781
bollinger_lower,atr_trail_2x,0,2,0.5,-3.3127499999999994,-6.625499999999999
bollinger_lower,atr_trail_2x,2,3,0.0,-4.741666666666667,-14.225000000000001
bollinger_lower,atr_trail_2x,14,6,0.5,-0.14481666666666645,-0.8688999999999987
bollinger_lower,atr_trail_2x,15,4,0.25,-3.1855,-12.742
