ticker,date,strategy,scaler,multiplier
TLT,2022-05-05,bollinger_tight,per_position_vol_target,0.6621
CPNG,2022-05-05,bollinger_tight,per_position_vol_target,0.25
XLRE,2022-05-05,bollinger_lower,per_position_vol_target,0.4923
ROK,2022-05-05,stochrsi_oversold,per_position_vol_target,0.2648
MELI,2022-05-05,bollinger_lower,per_position_vol_target,0.25
CHD,2022-05-05,stochrsi_oversold,per_position_vol_target,0.5039
ESTC,2022-05-05,bollinger_lower,per_position_vol_target,0.25
GH,2022-05-05,bollinger_lower,per_position_vol_target,0.25
LQD,2022-05-05,supertrend_macd,per_position_vol_target,1.0205
UAA,2022-05-05,bollinger_lower,per_position_vol_target,0.25
SGEN,2022-05-09,bollinger_lower,per_position_vol_target,0.25
OKTA,2022-05-09,bollinger_tight,per_position_vol_target,0.25
DISH,2022-05-09,bollinger_lower,per_position_vol_target,0.25
RKLB,2022-05-09,bollinger_lower,per_position_vol_target,0.25
RIOT,2022-05-09,bollinger_tight,per_position_vol_target,0.25
NWL,2022-05-09,pivot_r1_breakout,per_position_vol_target,0.3431
CPRX,2022-05-09,bollinger_lower,per_position_vol_target,0.25
LYV,2022-05-09,bollinger_lower,per_position_vol_target,0.25
HBM,2022-05-12,bollinger_tight,per_position_vol_target,0.25
HASI,2022-05-12,bollinger_lower,per_position_vol_target,0.25
OSCR,2022-05-12,bollinger_tight,per_position_vol_target,0.25
EXC,2022-05-12,bollinger_tight,per_position_vol_target,0.4603
MRK,2022-05-12,cpr_narrow_bullish,per_position_vol_target,0.568
AXP,2022-05-12,bollinger_lower,per_position_vol_target,0.3159
NG,2022-05-12,stochrsi_oversold,per_position_vol_target,0.25
REXR,2022-05-12,stochrsi_oversold,per_position_vol_target,0.3073
OXY,2022-05-13,cpr_narrow_bullish,per_position_vol_target,0.25
BHVN,2022-05-13,cpr_narrow_bullish,per_position_vol_target,0.25
MGI,2022-05-13,williams_r_oversold,per_position_vol_target,0.597
TWST,2022-05-13,pivot_r1_breakout,per_position_vol_target,0.25
PPG,2022-05-13,stochrsi_oversold,per_position_vol_target,0.3329
KHC,2022-05-13,pivot_r2_continuation,per_position_vol_target,0.5187
NI,2022-05-13,pivot_r2_continuation,per_position_vol_target,0.5611
PATH,2022-05-13,macd_crossover,per_position_vol_target,0.25
WY,2022-05-16,stochrsi_oversold,per_position_vol_target,0.3838
GTHX,2022-05-16,bollinger_tight,per_position_vol_target,0.25
PNC,2022-05-16,bollinger_tight,per_position_vol_target,0.3849
PNC,2022-05-16,williams_stoch_dual,per_position_vol_target,0.3849
PNC,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.3849
PNC,2022-05-16,hull_rsi,per_position_vol_target,0.3849
PNC,2022-05-16,ichimoku_cloud_breakout,per_position_vol_target,0.3849
PNC,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.3849
PNC,2022-05-16,hull_rsi_short,per_position_vol_target,0.3849
PNC,2022-05-16,cpr_narrow_momentum_short,per_position_vol_target,0.3849
PNC,2022-05-16,r1_break_retest,per_position_vol_target,0.3849
PNC,2022-05-16,break_retest_confluence,per_position_vol_target,0.3849
PNC,2022-05-16,lead_lag_sector_rotation,per_position_vol_target,0.3849
PENN,2022-05-16,stochrsi_oversold,per_position_vol_target,0.25
PENN,2022-05-16,bollinger_tight,per_position_vol_target,0.25
PENN,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.25
PENN,2022-05-16,hull_rsi,per_position_vol_target,0.25
PENN,2022-05-16,ichimoku_cloud_breakout,per_position_vol_target,0.25
PENN,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.25
PENN,2022-05-16,hull_rsi_short,per_position_vol_target,0.25
PENN,2022-05-16,cpr_narrow_momentum_short,per_position_vol_target,0.25
PENN,2022-05-16,r1_break_retest,per_position_vol_target,0.25
PENN,2022-05-16,break_retest_confluence,per_position_vol_target,0.25
PENN,2022-05-16,lead_lag_sector_rotation,per_position_vol_target,0.25
VEEV,2022-05-16,bollinger_tight,per_position_vol_target,0.25
VEEV,2022-05-16,pivot_r2_continuation,per_position_vol_target,0.25
VEEV,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.25
VEEV,2022-05-16,hull_rsi,per_position_vol_target,0.25
VEEV,2022-05-16,ichimoku_cloud_breakout,per_position_vol_target,0.25
VEEV,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.25
VEEV,2022-05-16,hull_rsi_short,per_position_vol_target,0.25
VEEV,2022-05-16,cpr_narrow_momentum_short,per_position_vol_target,0.25
VEEV,2022-05-16,r1_break_retest,per_position_vol_target,0.25
VEEV,2022-05-16,break_retest_confluence,per_position_vol_target,0.25
VEEV,2022-05-16,lead_lag_sector_rotation,per_position_vol_target,0.25
SWIM,2022-05-16,bollinger_lower,per_position_vol_target,0.25
SWIM,2022-05-16,bollinger_tight,per_position_vol_target,0.25
SWIM,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.25
SWIM,2022-05-16,hull_rsi,per_position_vol_target,0.25
SWIM,2022-05-16,force_index_breakout,per_position_vol_target,0.25
SWIM,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.25
SWIM,2022-05-16,hull_rsi_short,per_position_vol_target,0.25
SWIM,2022-05-16,cpr_narrow_momentum_short,per_position_vol_target,0.25
SWIM,2022-05-16,r1_break_retest,per_position_vol_target,0.25
SWIM,2022-05-16,break_retest_confluence,per_position_vol_target,0.25
SWIM,2022-05-16,lead_lag_sector_rotation,per_position_vol_target,0.25
LLY,2022-05-16,pivot_r1_breakout,per_position_vol_target,0.4216
LLY,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.4216
LLY,2022-05-16,prev_day_high_break,per_position_vol_target,0.4216
LLY,2022-05-16,macd_crossover,per_position_vol_target,0.4216
LLY,2022-05-16,hull_rsi,per_position_vol_target,0.4216
LLY,2022-05-16,golden_cross_9_21,per_position_vol_target,0.4216
LLY,2022-05-16,ichimoku_tk_cross,per_position_vol_target,0.4216
LLY,2022-05-16,macd_ichimoku,per_position_vol_target,0.4216
LLY,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.4216
LLY,2022-05-16,bollinger_tight,per_position_vol_target,0.4216
VLO,2022-05-16,pivot_r2_continuation,per_position_vol_target,0.3144
VLO,2022-05-16,cpr_narrow_bullish,per_position_vol_target,0.3144
VLO,2022-05-16,hull_rsi,per_position_vol_target,0.3144
VLO,2022-05-16,ppo_crossover,per_position_vol_target,0.3144
VLO,2022-05-16,ichimoku_cloud_breakout,per_position_vol_target,0.3144
VLO,2022-05-16,supertrend_macd,per_position_vol_target,0.3144
VLO,2022-05-16,cpr_narrow_momentum,per_position_vol_target,0.3144
VLO,2022-05-16,r1_break_retest,per_position_vol_target,0.3144
VLO,2022-05-16,52wh_break_retest,per_position_vol_target,0.3144
VLO,2022-05-16,break_retest_confluence,per_position_vol_target,0.3144
OI,2022-05-17,pivot_r1_breakout,per_position_vol_target,0.2649
OI,2022-05-17,cpr_narrow_bullish,per_position_vol_target,0.2649
OI,2022-05-17,prev_day_high_break,per_position_vol_target,0.2649
OI,2022-05-17,macd_crossover,per_position_vol_target,0.2649
OI,2022-05-17,hull_rsi,per_position_vol_target,0.2649
OI,2022-05-17,roc_burst,per_position_vol_target,0.2649
OI,2022-05-17,awesome_oscillator,per_position_vol_target,0.2649
OI,2022-05-17,tema_dema,per_position_vol_target,0.2649
OI,2022-05-17,macd_ichimoku,per_position_vol_target,0.2649
OI,2022-05-17,cpr_narrow_momentum,per_position_vol_target,0.2649
OI,2022-05-17,bollinger_lower,per_position_vol_target,0.2649
