strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,high_gt_20,16,0.5,0.5210562500000001,8.336900000000002
bollinger_lower,atr_trail_1x,low_1_5,17,0.29411764705882354,-1.3924999999999998,-23.672499999999996
bollinger_lower,atr_trail_1x,mid_6_20,16,0.1875,-1.9848875000000001,-31.758200000000002
bollinger_lower,atr_trail_1x,none,8,0.5,0.13974999999999976,1.117999999999998
bollinger_lower,atr_trail_2x,high_gt_20,16,0.4375,1.7464625,27.9434
bollinger_lower,atr_trail_2x,low_1_5,17,0.29411764705882354,-4.439941176470588,-75.47899999999998
bollinger_lower,atr_trail_2x,mid_6_20,16,0.375,-2.216575,-35.4652
bollinger_lower,atr_trail_2x,none,8,0.5,-1.8546875000000003,-14.837500000000002
bollinger_lower,break_even_at_1r,high_gt_20,16,0.0,-1.41274375,-22.6039
bollinger_lower,break_even_at_1r,low_1_5,17,0.23529411764705882,-2.0112647058823527,-34.1915
bollinger_lower,break_even_at_1r,mid_6_20,16,0.125,-1.257075,-20.1132
bollinger_lower,break_even_at_1r,none,8,0.375,0.6476999999999999,5.1815999999999995
bollinger_lower,breakeven_plus_trail,high_gt_20,16,0.3125,5.34356875,85.4971
bollinger_lower,breakeven_plus_trail,low_1_5,17,0.29411764705882354,-2.504282352941176,-42.572799999999994
bollinger_lower,breakeven_plus_trail,mid_6_20,16,0.1875,-1.4423249999999999,-23.077199999999998
bollinger_lower,breakeven_plus_trail,none,8,0.625,14.7677,118.1416
bollinger_lower,class_time_stop,high_gt_20,16,0.625,3.14424375,50.3079
bollinger_lower,class_time_stop,low_1_5,17,0.4117647058823529,-2.5633941176470594,-43.57770000000001
bollinger_lower,class_time_stop,mid_6_20,16,0.3125,-5.6103375,-89.7654
bollinger_lower,class_time_stop,none,8,0.75,4.3763875,35.0111
bollinger_lower,earnings_blackout,high_gt_20,16,0.5625,16.07714375,257.2343
bollinger_lower,earnings_blackout,low_1_5,17,0.6470588235294118,122.36900000000001,2080.273
bollinger_lower,earnings_blackout,mid_6_20,16,0.875,71.5249625,1144.3994
