strategy,exit_method,smart_money_signal_present,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,mfe_lockin_trail,yes,7,0.0,-1.2026571428571429,-8.4186
macd_fast_crossover,multi_tier_partial,yes,7,0.2857142857142857,-0.8380285714285713,-5.866199999999999
macd_fast_crossover,next_pivot_target,yes,7,0.2857142857142857,-1.9304142857142856,-13.5129
macd_fast_crossover,r_multiple_2r,yes,7,0.0,-1.429285714285714,-10.004999999999999
macd_fast_crossover,r_multiple_3r,yes,7,0.0,-1.429285714285714,-10.004999999999999
macd_fast_crossover,regime_flip,yes,7,0.42857142857142855,-3.536585714285714,-24.7561
macd_fast_crossover,reverse_signal,yes,7,0.0,-1.2026571428571429,-8.4186
macd_fast_crossover,smart_money_reversal,yes,7,0.0,-1.2026571428571429,-8.4186
macd_fast_crossover,smc_mitigation_zone,yes,7,0.2857142857142857,-0.2492142857142857,-1.7445
macd_fast_crossover,time_stop_10d,yes,7,0.14285714285714285,-3.3732285714285717,-23.6126
macd_fast_crossover,time_stop_20d,yes,7,0.42857142857142855,-3.536585714285714,-24.7561
macd_fast_crossover,trailing_10pct,yes,7,0.42857142857142855,-3.597214285714286,-25.180500000000002
macd_fast_crossover,trailing_15pct,yes,7,0.42857142857142855,-4.386742857142857,-30.7072
macd_fast_crossover,trailing_5pct,yes,7,0.2857142857142857,-2.7440714285714285,-19.2085
po3_bullish,atr_trail_1x,yes,6,0.16666666666666666,-1.0560666666666665,-6.336399999999999
po3_bullish,atr_trail_2x,yes,6,0.3333333333333333,-0.48595000000000005,-2.9157
po3_bullish,atr_trail_mae_conditional,yes,6,0.16666666666666666,-1.0560666666666665,-6.336399999999999
po3_bullish,atr_trail_vix_conditional,yes,6,0.16666666666666666,-0.5699166666666667,-3.4195
po3_bullish,break_even_at_1r,yes,6,0.0,-1.1085833333333335,-6.6515
po3_bullish,breakeven_plus_trail,yes,6,0.3333333333333333,1.0278333333333334,6.167
po3_bullish,chandelier_3x,yes,6,0.3333333333333333,-0.8409333333333334,-5.0456
po3_bullish,class_time_stop,yes,6,0.6666666666666666,1.4653333333333334,8.792
po3_bullish,earnings_blackout,yes,6,0.8333333333333334,2.4240333333333335,14.5442
po3_bullish,fixed_4r_2r,yes,6,0.3333333333333333,-1.1134833333333332,-6.680899999999999
po3_bullish,hybrid_50pct_target,yes,6,0.8333333333333334,1.6309833333333337,9.785900000000002
po3_bullish,ma_exit_ema9,yes,6,0.16666666666666666,-0.7317999999999999,-4.3908
po3_bullish,mfe_lockin_trail,yes,6,0.16666666666666666,-1.0560666666666665,-6.336399999999999
po3_bullish,multi_tier_partial,yes,6,0.5,-0.7669666666666667,-4.6018
po3_bullish,next_pivot_target,yes,6,0.5,-1.2614833333333333,-7.5689
po3_bullish,r_multiple_2r,yes,6,0.16666666666666666,-1.227833333333333,-7.366999999999999
po3_bullish,r_multiple_3r,yes,6,0.16666666666666666,-0.9963000000000001,-5.9778
po3_bullish,regime_flip,yes,6,0.8333333333333334,1.1833,7.0998
po3_bullish,reverse_signal,yes,6,0.16666666666666666,-1.0560666666666665,-6.336399999999999
po3_bullish,smart_money_reversal,yes,6,0.16666666666666666,-1.0560666666666665,-6.336399999999999
po3_bullish,smc_mitigation_zone,yes,6,0.16666666666666666,-0.9892499999999999,-5.935499999999999
po3_bullish,time_stop_10d,yes,6,0.3333333333333333,-1.6028666666666667,-9.6172
po3_bullish,time_stop_20d,yes,6,0.8333333333333334,1.1833,7.0998
po3_bullish,trailing_10pct,yes,6,0.8333333333333334,2.4240333333333335,14.5442
po3_bullish,trailing_15pct,yes,6,0.8333333333333334,2.4240333333333335,14.5442
po3_bullish,trailing_5pct,yes,6,0.5,0.5338999999999999,3.2033999999999994
williams_r_oversold,atr_trail_1x,yes,7,0.0,-1.7702000000000002,-12.3914
williams_r_oversold,atr_trail_2x,yes,7,0.8571428571428571,2.7367142857142857,19.157
williams_r_oversold,atr_trail_mae_conditional,yes,7,0.0,-1.7702000000000002,-12.3914
williams_r_oversold,atr_trail_vix_conditional,yes,7,0.0,-1.3681285714285714,-9.5769
williams_r_oversold,break_even_at_1r,yes,7,0.14285714285714285,-1.6469,-11.5283
williams_r_oversold,breakeven_plus_trail,yes,7,0.5714285714285714,4.763057142857143,33.3414
williams_r_oversold,chandelier_3x,yes,7,0.14285714285714285,0.03727142857142859,0.26090000000000013
williams_r_oversold,class_time_stop,yes,7,0.7142857142857143,3.5226285714285717,24.6584
williams_r_oversold,earnings_blackout,yes,7,0.8571428571428571,2.5612142857142857,17.9285
williams_r_oversold,fixed_4r_2r,yes,7,0.7142857142857143,4.289271428571428,30.0249
williams_r_oversold,hybrid_50pct_target,yes,7,0.8571428571428571,3.653257142857143,25.5728
williams_r_oversold,ma_exit_ema9,yes,7,0.14285714285714285,-0.4887428571428571,-3.4212
williams_r_oversold,mfe_lockin_trail,yes,7,0.0,-1.7702000000000002,-12.3914
williams_r_oversold,multi_tier_partial,yes,7,0.14285714285714285,-1.657857142857143,-11.605
williams_r_oversold,next_pivot_target,yes,7,0.8571428571428571,1.3029857142857144,9.1209
williams_r_oversold,r_multiple_2r,yes,7,0.2857142857142857,-0.616257142857143,-4.3138000000000005
williams_r_oversold,r_multiple_3r,yes,7,0.2857142857142857,-0.07582857142857133,-0.5307999999999993
williams_r_oversold,regime_flip,yes,7,0.7142857142857143,-0.1527428571428572,-1.0692000000000004
williams_r_oversold,reverse_signal,yes,7,0.8571428571428571,0.8933857142857143,6.2537
williams_r_oversold,smart_money_reversal,yes,7,0.0,-1.7702000000000002,-12.3914
williams_r_oversold,smc_mitigation_zone,yes,7,0.14285714285714285,-0.4894428571428571,-3.4261
williams_r_oversold,time_stop_10d,yes,7,0.7142857142857143,0.7607142857142858,5.325
williams_r_oversold,time_stop_20d,yes,7,0.7142857142857143,-0.1527428571428572,-1.0692000000000004
williams_r_oversold,trailing_10pct,yes,7,0.7142857142857143,3.8508,26.9556
williams_r_oversold,trailing_15pct,yes,7,0.7142857142857143,2.816171428571429,19.713200000000004
williams_r_oversold,trailing_5pct,yes,7,0.8571428571428571,4.613714285714286,32.296
