strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
lead_lag_sector_rotation,atr_trail_1x,long_ge_11d,5,0.2,-0.9031600000000001,-4.5158000000000005
lead_lag_sector_rotation,atr_trail_2x,long_ge_11d,5,0.8,4.0352,20.176
lead_lag_sector_rotation,atr_trail_mae_conditional,long_ge_11d,5,0.2,-0.9031600000000001,-4.5158000000000005
lead_lag_sector_rotation,atr_trail_vix_conditional,long_ge_11d,5,0.2,-1.01314,-5.0657
lead_lag_sector_rotation,break_even_at_1r,long_ge_11d,5,0.4,3.27142,16.3571
lead_lag_sector_rotation,breakeven_plus_trail,long_ge_11d,5,1.0,8.31816,41.5908
lead_lag_sector_rotation,chandelier_3x,long_ge_11d,5,0.6,4.5004,22.502
lead_lag_sector_rotation,class_time_stop,long_ge_11d,5,1.0,7.7649799999999995,38.8249
lead_lag_sector_rotation,earnings_blackout,long_ge_11d,5,1.0,7.07502,35.3751
lead_lag_sector_rotation,fixed_4r_2r,long_ge_11d,5,1.0,5.007479999999999,25.037399999999998
lead_lag_sector_rotation,hybrid_50pct_target,long_ge_11d,5,1.0,6.22794,31.1397
lead_lag_sector_rotation,ma_exit_ema9,long_ge_11d,5,0.6,1.03836,5.1918
lead_lag_sector_rotation,mfe_lockin_trail,long_ge_11d,5,0.2,-0.8322200000000001,-4.1611
lead_lag_sector_rotation,multi_tier_partial,long_ge_11d,5,0.2,-0.87164,-4.3582
lead_lag_sector_rotation,next_pivot_target,long_ge_11d,5,1.0,3.25,16.25
lead_lag_sector_rotation,r_multiple_2r,long_ge_11d,5,0.4,-0.42966,-2.1483
lead_lag_sector_rotation,r_multiple_3r,long_ge_11d,5,0.4,0.10028000000000006,0.5014000000000003
lead_lag_sector_rotation,regime_flip,long_ge_11d,5,1.0,6.152559999999999,30.7628
lead_lag_sector_rotation,reverse_signal,long_ge_11d,5,0.2,-0.9031600000000001,-4.5158000000000005
lead_lag_sector_rotation,smart_money_reversal,long_ge_11d,5,0.2,-0.9031600000000001,-4.5158000000000005
lead_lag_sector_rotation,smc_mitigation_zone,long_ge_11d,5,0.2,-0.71668,-3.5834
lead_lag_sector_rotation,time_stop_10d,long_ge_11d,5,1.0,3.1780999999999997,15.8905
lead_lag_sector_rotation,time_stop_20d,long_ge_11d,5,1.0,6.152559999999999,30.7628
lead_lag_sector_rotation,trailing_10pct,long_ge_11d,5,1.0,8.31816,41.5908
lead_lag_sector_rotation,trailing_15pct,long_ge_11d,5,1.0,8.31816,41.5908
lead_lag_sector_rotation,trailing_5pct,long_ge_11d,5,1.0,6.96016,34.8008
macd_fast_crossover,atr_trail_1x,long_ge_11d,6,0.0,-1.1882833333333334,-7.1297
macd_fast_crossover,atr_trail_1x,medium_4_10d,1,0.0,-1.2889,-1.2889
macd_fast_crossover,atr_trail_2x,long_ge_11d,6,0.16666666666666666,-1.8271333333333333,-10.9628
macd_fast_crossover,atr_trail_2x,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,atr_trail_mae_conditional,long_ge_11d,6,0.0,-1.1882833333333334,-7.1297
macd_fast_crossover,atr_trail_mae_conditional,medium_4_10d,1,0.0,-1.2889,-1.2889
macd_fast_crossover,atr_trail_vix_conditional,long_ge_11d,6,0.0,-0.9377333333333334,-5.6264
macd_fast_crossover,atr_trail_vix_conditional,medium_4_10d,1,0.0,-0.9667,-0.9667
macd_fast_crossover,break_even_at_1r,long_ge_11d,6,0.0,-0.9735833333333334,-5.8415
macd_fast_crossover,break_even_at_1r,medium_4_10d,1,0.0,-1.2889,-1.2889
macd_fast_crossover,breakeven_plus_trail,long_ge_11d,6,0.16666666666666666,-1.9128166666666668,-11.4769
macd_fast_crossover,breakeven_plus_trail,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,chandelier_3x,long_ge_11d,6,0.0,-1.3437833333333333,-8.0627
macd_fast_crossover,chandelier_3x,medium_4_10d,1,0.0,-0.1084,-0.1084
macd_fast_crossover,class_time_stop,long_ge_11d,6,0.3333333333333333,-8.87425,-53.2455
macd_fast_crossover,class_time_stop,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,earnings_blackout,long_ge_11d,6,0.5,-4.814066666666666,-28.8844
macd_fast_crossover,earnings_blackout,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,fixed_4r_2r,long_ge_11d,6,0.3333333333333333,-1.8015833333333333,-10.8095
macd_fast_crossover,fixed_4r_2r,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,hybrid_50pct_target,long_ge_11d,6,0.5,-8.988100000000001,-53.9286
macd_fast_crossover,hybrid_50pct_target,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,ma_exit_ema9,long_ge_11d,6,0.0,-1.22035,-7.3221
macd_fast_crossover,ma_exit_ema9,medium_4_10d,1,0.0,-0.629,-0.629
macd_fast_crossover,mfe_lockin_trail,long_ge_11d,6,0.0,-1.1882833333333334,-7.1297
macd_fast_crossover,mfe_lockin_trail,medium_4_10d,1,0.0,-1.2889,-1.2889
macd_fast_crossover,multi_tier_partial,long_ge_11d,6,0.3333333333333333,-0.7628833333333332,-4.577299999999999
macd_fast_crossover,multi_tier_partial,medium_4_10d,1,0.0,-1.2889,-1.2889
macd_fast_crossover,next_pivot_target,long_ge_11d,6,0.3333333333333333,-1.8712666666666669,-11.2276
macd_fast_crossover,next_pivot_target,medium_4_10d,1,0.0,-2.2853,-2.2853
macd_fast_crossover,r_multiple_2r,long_ge_11d,6,0.0,-1.4526833333333335,-8.7161
