strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,T1a,10,0.3,-0.8183399999999998,-8.183399999999999
buyback_8k_recent_long,atr_trail_1x,T1c,4,0.25,-1.8249250000000001,-7.2997000000000005
buyback_8k_recent_long,atr_trail_2x,T1a,10,0.4,-2.52813,-25.281299999999998
buyback_8k_recent_long,atr_trail_2x,T1c,4,0.0,-5.254475,-21.0179
buyback_8k_recent_long,atr_trail_mae_conditional,T1a,10,0.3,-0.8183399999999998,-8.183399999999999
buyback_8k_recent_long,atr_trail_mae_conditional,T1c,4,0.25,-1.8249250000000001,-7.2997000000000005
buyback_8k_recent_long,atr_trail_vix_conditional,T1a,10,0.4,-1.49115,-14.9115
buyback_8k_recent_long,atr_trail_vix_conditional,T1c,4,0.0,-3.130025,-12.5201
buyback_8k_recent_long,break_even_at_1r,T1a,10,0.0,-1.54742,-15.4742
buyback_8k_recent_long,break_even_at_1r,T1c,4,0.0,-1.307125,-5.2285
buyback_8k_recent_long,breakeven_plus_trail,T1a,10,0.1,-1.7673999999999999,-17.674
buyback_8k_recent_long,breakeven_plus_trail,T1c,4,0.0,-4.286,-17.144
buyback_8k_recent_long,chandelier_3x,T1a,10,0.4,-1.9067,-19.067
buyback_8k_recent_long,chandelier_3x,T1c,4,0.0,-3.729325,-14.9173
buyback_8k_recent_long,class_time_stop,T1a,10,0.3,-4.93121,-49.3121
buyback_8k_recent_long,class_time_stop,T1c,4,0.25,0.3295750000000002,1.3183000000000007
buyback_8k_recent_long,earnings_blackout,T1a,10,0.6,7.82914,78.2914
buyback_8k_recent_long,earnings_blackout,T1c,4,0.5,86.585075,346.3403
buyback_8k_recent_long,fixed_4r_2r,T1a,10,0.2,-3.7509099999999997,-37.5091
buyback_8k_recent_long,fixed_4r_2r,T1c,4,0.25,3.6935249999999993,14.774099999999997
buyback_8k_recent_long,hybrid_50pct_target,T1a,10,0.5,-2.33386,-23.3386
buyback_8k_recent_long,hybrid_50pct_target,T1c,4,0.25,0.9839749999999992,3.9358999999999966
buyback_8k_recent_long,ma_exit_ema9,T1a,10,0.5,-1.35077,-13.5077
buyback_8k_recent_long,ma_exit_ema9,T1c,4,0.25,-3.12685,-12.5074
buyback_8k_recent_long,mfe_lockin_trail,T1a,10,0.3,-0.6978199999999999,-6.978199999999999
buyback_8k_recent_long,mfe_lockin_trail,T1c,4,0.25,-0.9658000000000001,-3.8632000000000004
buyback_8k_recent_long,multi_tier_partial,T1a,10,0.5,-0.5310499999999999,-5.310499999999999
buyback_8k_recent_long,multi_tier_partial,T1c,4,0.5,0.06774999999999998,0.2709999999999999
