strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,fri,10,0.2,-1.4015900000000001,-14.0159
buyback_8k_recent_long,atr_trail_1x,thu,1,1.0,1.7737,1.7737
buyback_8k_recent_long,atr_trail_1x,tue,1,1.0,0.9719,0.9719
buyback_8k_recent_long,atr_trail_1x,wed,2,0.0,-2.1064,-4.2128
buyback_8k_recent_long,atr_trail_2x,fri,10,0.1,-4.1962600000000005,-41.9626
buyback_8k_recent_long,atr_trail_2x,thu,1,1.0,0.0873,0.0873
buyback_8k_recent_long,atr_trail_2x,tue,1,1.0,1.0177,1.0177
buyback_8k_recent_long,atr_trail_2x,wed,2,0.5,-2.7207999999999997,-5.441599999999999
buyback_8k_recent_long,atr_trail_mae_conditional,fri,10,0.2,-1.4015900000000001,-14.0159
buyback_8k_recent_long,atr_trail_mae_conditional,thu,1,1.0,1.7737,1.7737
buyback_8k_recent_long,atr_trail_mae_conditional,tue,1,1.0,0.9719,0.9719
buyback_8k_recent_long,atr_trail_mae_conditional,wed,2,0.0,-2.1064,-4.2128
buyback_8k_recent_long,atr_trail_vix_conditional,fri,10,0.2,-2.34632,-23.4632
buyback_8k_recent_long,atr_trail_vix_conditional,thu,1,1.0,1.3189,1.3189
buyback_8k_recent_long,atr_trail_vix_conditional,tue,1,1.0,0.9719,0.9719
buyback_8k_recent_long,atr_trail_vix_conditional,wed,2,0.0,-3.1296,-6.2592
buyback_8k_recent_long,break_even_at_1r,fri,10,0.0,-1.64899,-16.4899
buyback_8k_recent_long,break_even_at_1r,thu,1,0.0,0.0,0.0
buyback_8k_recent_long,break_even_at_1r,tue,1,0.0,0.0,0.0
buyback_8k_recent_long,break_even_at_1r,wed,2,0.0,-2.1064,-4.2128
buyback_8k_recent_long,breakeven_plus_trail,fri,10,0.1,-2.66325,-26.6325
buyback_8k_recent_long,breakeven_plus_trail,thu,1,0.0,0.0,0.0
buyback_8k_recent_long,breakeven_plus_trail,tue,1,0.0,0.0,0.0
buyback_8k_recent_long,breakeven_plus_trail,wed,2,0.0,-4.09275,-8.1855
buyback_8k_recent_long,chandelier_3x,fri,10,0.2,-2.59306,-25.9306
buyback_8k_recent_long,chandelier_3x,thu,1,0.0,-0.1255,-0.1255
buyback_8k_recent_long,chandelier_3x,tue,1,1.0,0.4819,0.4819
buyback_8k_recent_long,chandelier_3x,wed,2,0.5,-4.20505,-8.4101
buyback_8k_recent_long,class_time_stop,fri,10,0.3,-2.13051,-21.3051
buyback_8k_recent_long,class_time_stop,thu,1,0.0,-8.4692,-8.4692
buyback_8k_recent_long,class_time_stop,tue,1,0.0,-1.0319,-1.0319
buyback_8k_recent_long,class_time_stop,wed,2,0.5,-8.5938,-17.1876
