strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,long_ge_11d,8,0.25,-0.6681,-5.3448
buyback_8k_recent_long,atr_trail_1x,medium_4_10d,5,0.4,-1.6304199999999998,-8.152099999999999
buyback_8k_recent_long,atr_trail_1x,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,atr_trail_2x,long_ge_11d,8,0.375,-2.1653000000000002,-17.322400000000002
buyback_8k_recent_long,atr_trail_2x,medium_4_10d,5,0.2,-5.000859999999999,-25.004299999999997
buyback_8k_recent_long,atr_trail_2x,short_le_3d,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,atr_trail_mae_conditional,long_ge_11d,8,0.25,-0.6681,-5.3448
buyback_8k_recent_long,atr_trail_mae_conditional,medium_4_10d,5,0.4,-1.6304199999999998,-8.152099999999999
buyback_8k_recent_long,atr_trail_mae_conditional,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,atr_trail_vix_conditional,long_ge_11d,8,0.375,-1.252375,-10.019
buyback_8k_recent_long,atr_trail_vix_conditional,medium_4_10d,5,0.2,-2.88666,-14.4333
buyback_8k_recent_long,atr_trail_vix_conditional,short_le_3d,1,0.0,-2.9793,-2.9793
buyback_8k_recent_long,break_even_at_1r,long_ge_11d,8,0.0,-1.062825,-8.5026
buyback_8k_recent_long,break_even_at_1r,medium_4_10d,5,0.0,-2.0427799999999996,-10.213899999999999
buyback_8k_recent_long,break_even_at_1r,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,breakeven_plus_trail,long_ge_11d,8,0.125,-1.3022125,-10.4177
buyback_8k_recent_long,breakeven_plus_trail,medium_4_10d,5,0.0,-4.085559999999999,-20.427799999999998
buyback_8k_recent_long,breakeven_plus_trail,short_le_3d,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,chandelier_3x,long_ge_11d,8,0.5,0.12643750000000004,1.0115000000000003
buyback_8k_recent_long,chandelier_3x,medium_4_10d,5,0.0,-5.9214199999999995,-29.6071
buyback_8k_recent_long,chandelier_3x,short_le_3d,1,0.0,-5.3887,-5.3887
buyback_8k_recent_long,class_time_stop,long_ge_11d,8,0.375,-3.6263875,-29.0111
buyback_8k_recent_long,class_time_stop,medium_4_10d,5,0.2,-3.74458,-18.7229
buyback_8k_recent_long,class_time_stop,short_le_3d,1,0.0,-0.2598,-0.2598
buyback_8k_recent_long,earnings_blackout,long_ge_11d,8,0.625,5.3454999999999995,42.763999999999996
buyback_8k_recent_long,earnings_blackout,medium_4_10d,5,0.6,84.0312,420.156
buyback_8k_recent_long,earnings_blackout,short_le_3d,1,0.0,-38.2883,-38.2883
buyback_8k_recent_long,fixed_4r_2r,long_ge_11d,8,0.25,-3.1052874999999998,-24.842299999999998
buyback_8k_recent_long,fixed_4r_2r,medium_4_10d,5,0.2,1.2159600000000004,6.079800000000002
buyback_8k_recent_long,fixed_4r_2r,short_le_3d,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,hybrid_50pct_target,long_ge_11d,8,0.5,-2.6764875,-21.4119
buyback_8k_recent_long,hybrid_50pct_target,medium_4_10d,5,0.4,2.401839999999999,12.009199999999996
buyback_8k_recent_long,hybrid_50pct_target,short_le_3d,1,0.0,-10.0,-10.0
buyback_8k_recent_long,ma_exit_ema9,long_ge_11d,8,0.5,-0.7801625000000001,-6.241300000000001
buyback_8k_recent_long,ma_exit_ema9,medium_4_10d,5,0.4,-2.86252,-14.3126
buyback_8k_recent_long,ma_exit_ema9,short_le_3d,1,0.0,-5.4612,-5.4612
buyback_8k_recent_long,mfe_lockin_trail,long_ge_11d,8,0.25,-0.51745,-4.1396
buyback_8k_recent_long,mfe_lockin_trail,medium_4_10d,5,0.4,-0.9431200000000001,-4.7156
buyback_8k_recent_long,mfe_lockin_trail,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,multi_tier_partial,long_ge_11d,8,0.625,0.08082499999999998,0.6465999999999998
buyback_8k_recent_long,multi_tier_partial,medium_4_10d,5,0.4,-0.7399799999999999,-3.6998999999999995
buyback_8k_recent_long,multi_tier_partial,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,next_pivot_target,long_ge_11d,8,0.5,-2.1363624999999997,-17.090899999999998
buyback_8k_recent_long,next_pivot_target,medium_4_10d,5,0.6,-1.0103199999999999,-5.0516
buyback_8k_recent_long,next_pivot_target,short_le_3d,1,0.0,-3.9725,-3.9725
buyback_8k_recent_long,r_multiple_2r,long_ge_11d,8,0.375,-0.5011375,-4.0091
buyback_8k_recent_long,r_multiple_2r,medium_4_10d,5,0.4,0.6882599999999999,3.441299999999999
buyback_8k_recent_long,r_multiple_2r,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,r_multiple_3r,long_ge_11d,8,0.25,-1.3569375,-10.8555
buyback_8k_recent_long,r_multiple_3r,medium_4_10d,5,0.0,-3.4082999999999997,-17.0415
buyback_8k_recent_long,r_multiple_3r,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,regime_flip,long_ge_11d,8,0.5,-1.1211125,-8.9689
buyback_8k_recent_long,regime_flip,medium_4_10d,5,0.2,-6.5430399999999995,-32.715199999999996
buyback_8k_recent_long,regime_flip,short_le_3d,1,0.0,-1.9752,-1.9752
buyback_8k_recent_long,reverse_signal,long_ge_11d,8,0.25,-0.6681,-5.3448
buyback_8k_recent_long,reverse_signal,medium_4_10d,5,0.4,-1.6304199999999998,-8.152099999999999
buyback_8k_recent_long,reverse_signal,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,smc_mitigation_zone,long_ge_11d,8,0.25,-0.6124999999999999,-4.8999999999999995
buyback_8k_recent_long,smc_mitigation_zone,medium_4_10d,5,0.4,-1.6898199999999999,-8.4491
buyback_8k_recent_long,smc_mitigation_zone,short_le_3d,1,0.0,-1.9862,-1.9862
buyback_8k_recent_long,time_stop_10d,long_ge_11d,8,0.5,-0.62745,-5.0196
buyback_8k_recent_long,time_stop_10d,medium_4_10d,5,0.2,-6.409319999999999,-32.0466
buyback_8k_recent_long,time_stop_10d,short_le_3d,1,0.0,-4.2162,-4.2162
buyback_8k_recent_long,time_stop_20d,long_ge_11d,8,0.5,-1.1211125,-8.9689
buyback_8k_recent_long,time_stop_20d,medium_4_10d,5,0.2,-6.5430399999999995,-32.715199999999996
buyback_8k_recent_long,time_stop_20d,short_le_3d,1,0.0,-1.9752,-1.9752
buyback_8k_recent_long,trailing_10pct,long_ge_11d,8,0.25,-3.348175,-26.7854
buyback_8k_recent_long,trailing_10pct,medium_4_10d,5,0.0,-7.96664,-39.8332
buyback_8k_recent_long,trailing_10pct,short_le_3d,1,0.0,-10.0,-10.0
buyback_8k_recent_long,trailing_15pct,long_ge_11d,8,0.375,1.349025,10.7922
buyback_8k_recent_long,trailing_15pct,medium_4_10d,5,0.4,1.7042000000000002,8.521
buyback_8k_recent_long,trailing_15pct,short_le_3d,1,0.0,-15.0,-15.0
buyback_8k_recent_long,trailing_5pct,long_ge_11d,8,0.5,0.45780000000000004,3.6624000000000003
buyback_8k_recent_long,trailing_5pct,medium_4_10d,5,0.0,-3.0973,-15.486500000000001
buyback_8k_recent_long,trailing_5pct,short_le_3d,1,0.0,-5.0,-5.0
cpr_narrow_bullish,atr_trail_1x,long_ge_11d,16,0.25,-0.28748749999999995,-4.599799999999999
cpr_narrow_bullish,atr_trail_1x,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,atr_trail_2x,long_ge_11d,16,0.3125,0.5569062499999999,8.910499999999999
cpr_narrow_bullish,atr_trail_2x,medium_4_10d,1,0.0,-11.9259,-11.9259
cpr_narrow_bullish,atr_trail_mae_conditional,long_ge_11d,16,0.25,-0.28748749999999995,-4.599799999999999
cpr_narrow_bullish,atr_trail_mae_conditional,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,atr_trail_vix_conditional,long_ge_11d,16,0.1875,-0.73120625,-11.6993
cpr_narrow_bullish,atr_trail_vix_conditional,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,break_even_at_1r,long_ge_11d,16,0.0625,-0.37682499999999985,-6.029199999999998
cpr_narrow_bullish,break_even_at_1r,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,breakeven_plus_trail,long_ge_11d,16,0.125,-0.28054375,-4.4887
cpr_narrow_bullish,breakeven_plus_trail,medium_4_10d,1,0.0,-5.6661,-5.6661
cpr_narrow_bullish,chandelier_3x,long_ge_11d,16,0.3125,0.64119375,10.2591
cpr_narrow_bullish,chandelier_3x,medium_4_10d,1,0.0,-11.9259,-11.9259
cpr_narrow_bullish,class_time_stop,long_ge_11d,16,0.625,3.5363375,56.5814
cpr_narrow_bullish,class_time_stop,medium_4_10d,1,0.0,-13.6946,-13.6946
cpr_narrow_bullish,earnings_blackout,long_ge_11d,16,0.625,18.157868750000002,290.52590000000004
cpr_narrow_bullish,earnings_blackout,medium_4_10d,1,1.0,168.2666,168.2666
cpr_narrow_bullish,fixed_4r_2r,long_ge_11d,16,0.3125,-0.17693124999999993,-2.830899999999999
cpr_narrow_bullish,fixed_4r_2r,medium_4_10d,1,0.0,-11.9259,-11.9259
cpr_narrow_bullish,hybrid_50pct_target,long_ge_11d,16,0.75,3.2510874999999997,52.017399999999995
cpr_narrow_bullish,hybrid_50pct_target,medium_4_10d,1,0.0,-10.0,-10.0
cpr_narrow_bullish,ma_exit_ema9,long_ge_11d,16,0.1875,0.6977500000000002,11.164000000000003
cpr_narrow_bullish,ma_exit_ema9,medium_4_10d,1,0.0,-3.1321,-3.1321
cpr_narrow_bullish,mfe_lockin_trail,long_ge_11d,16,0.25,-0.5920625,-9.473
cpr_narrow_bullish,mfe_lockin_trail,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,multi_tier_partial,long_ge_11d,16,0.3125,-0.31278750000000005,-5.004600000000001
cpr_narrow_bullish,multi_tier_partial,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,next_pivot_target,long_ge_11d,16,0.8125,0.5642500000000001,9.028000000000002
cpr_narrow_bullish,next_pivot_target,medium_4_10d,1,0.0,-11.9259,-11.9259
cpr_narrow_bullish,r_multiple_2r,long_ge_11d,16,0.3125,-0.07445000000000013,-1.191200000000002
cpr_narrow_bullish,r_multiple_2r,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,r_multiple_3r,long_ge_11d,16,0.1875,-0.621275,-9.9404
cpr_narrow_bullish,r_multiple_3r,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,regime_flip,long_ge_11d,16,0.5625,2.0766875,33.227
cpr_narrow_bullish,regime_flip,medium_4_10d,1,0.0,-10.4541,-10.4541
cpr_narrow_bullish,reverse_signal,long_ge_11d,16,0.25,-0.28748749999999995,-4.599799999999999
cpr_narrow_bullish,reverse_signal,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,smc_mitigation_zone,long_ge_11d,16,0.25,-0.26585,-4.2536
cpr_narrow_bullish,smc_mitigation_zone,medium_4_10d,1,0.0,-2.8331,-2.8331
cpr_narrow_bullish,time_stop_10d,long_ge_11d,16,0.3125,-0.14427499999999993,-2.308399999999999
cpr_narrow_bullish,time_stop_10d,medium_4_10d,1,0.0,-11.7899,-11.7899
cpr_narrow_bullish,time_stop_20d,long_ge_11d,16,0.5625,2.0766875,33.227
cpr_narrow_bullish,time_stop_20d,medium_4_10d,1,0.0,-10.4541,-10.4541
cpr_narrow_bullish,trailing_10pct,long_ge_11d,16,0.25,-1.12910625,-18.0657
cpr_narrow_bullish,trailing_10pct,medium_4_10d,1,0.0,-11.9259,-11.9259
cpr_narrow_bullish,trailing_15pct,long_ge_11d,16,0.375,1.3769624999999999,22.031399999999998
cpr_narrow_bullish,trailing_15pct,medium_4_10d,1,0.0,-15.0,-15.0
cpr_narrow_bullish,trailing_5pct,long_ge_11d,16,0.25,-0.2194562499999998,-3.5112999999999968
cpr_narrow_bullish,trailing_5pct,medium_4_10d,1,0.0,-11.9259,-11.9259
monthly_bias_momentum_long,atr_trail_1x,long_ge_11d,22,0.3181818181818182,-0.5033181818181819,-11.073
monthly_bias_momentum_long,atr_trail_1x,medium_4_10d,1,0.0,-2.6881,-2.6881
monthly_bias_momentum_long,atr_trail_1x,short_le_3d,1,0.0,-11.0341,-11.0341
monthly_bias_momentum_long,atr_trail_2x,long_ge_11d,22,0.2727272727272727,-0.011086363636363545,-0.243899999999998
monthly_bias_momentum_long,atr_trail_2x,medium_4_10d,1,0.0,-5.3762,-5.3762
monthly_bias_momentum_long,atr_trail_2x,short_le_3d,1,0.0,-11.0341,-11.0341
monthly_bias_momentum_long,atr_trail_mae_conditional,long_ge_11d,22,0.3181818181818182,-0.5033181818181819,-11.073
monthly_bias_momentum_long,atr_trail_mae_conditional,medium_4_10d,1,0.0,-2.6881,-2.6881
monthly_bias_momentum_long,atr_trail_mae_conditional,short_le_3d,1,0.0,-11.0341,-11.0341
monthly_bias_momentum_long,atr_trail_vix_conditional,long_ge_11d,22,0.18181818181818182,-0.8700363636363636,-19.1408
monthly_bias_momentum_long,atr_trail_vix_conditional,medium_4_10d,1,0.0,-2.6881,-2.6881
monthly_bias_momentum_long,atr_trail_vix_conditional,short_le_3d,1,0.0,-11.0341,-11.0341
monthly_bias_momentum_long,break_even_at_1r,long_ge_11d,22,0.09090909090909091,-0.017613636363636328,-0.38749999999999923
monthly_bias_momentum_long,break_even_at_1r,medium_4_10d,1,0.0,-2.6881,-2.6881
monthly_bias_momentum_long,break_even_at_1r,short_le_3d,1,0.0,-11.0341,-11.0341
monthly_bias_momentum_long,breakeven_plus_trail,long_ge_11d,22,0.13636363636363635,0.3989363636363636,8.776599999999998
monthly_bias_momentum_long,breakeven_plus_trail,medium_4_10d,1,0.0,-5.3762,-5.3762
monthly_bias_momentum_long,breakeven_plus_trail,short_le_3d,1,0.0,-4.8743,-4.8743
