strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,no,6,0.16666666666666666,-1.61315,-9.6789
buyback_8k_recent_long,atr_trail_1x,yes,8,0.375,-0.725525,-5.8042
buyback_8k_recent_long,atr_trail_2x,no,6,0.3333333333333333,-3.971633333333333,-23.8298
buyback_8k_recent_long,atr_trail_2x,yes,8,0.25,-2.808675,-22.4694
buyback_8k_recent_long,atr_trail_mae_conditional,no,6,0.16666666666666666,-1.61315,-9.6789
buyback_8k_recent_long,atr_trail_mae_conditional,yes,8,0.375,-0.725525,-5.8042
buyback_8k_recent_long,atr_trail_vix_conditional,no,6,0.3333333333333333,-1.84285,-11.0571
buyback_8k_recent_long,atr_trail_vix_conditional,yes,8,0.25,-2.0468125,-16.3745
buyback_8k_recent_long,break_even_at_1r,no,6,0.0,-1.58195,-9.4917
buyback_8k_recent_long,break_even_at_1r,yes,8,0.0,-1.401375,-11.211
buyback_8k_recent_long,breakeven_plus_trail,no,6,0.0,-4.235633333333333,-25.4138
buyback_8k_recent_long,breakeven_plus_trail,yes,8,0.125,-1.175525,-9.4042
buyback_8k_recent_long,chandelier_3x,no,6,0.16666666666666666,-3.163683333333333,-18.9821
buyback_8k_recent_long,chandelier_3x,yes,8,0.375,-1.875275,-15.0022
buyback_8k_recent_long,class_time_stop,no,6,0.16666666666666666,-5.981983333333333,-35.8919
buyback_8k_recent_long,class_time_stop,yes,8,0.375,-1.5127375,-12.1019
buyback_8k_recent_long,earnings_blackout,no,6,0.6666666666666666,25.438866666666666,152.6332
buyback_8k_recent_long,earnings_blackout,yes,8,0.5,33.999812500000004,271.99850000000004
buyback_8k_recent_long,fixed_4r_2r,no,6,0.16666666666666666,-5.092816666666667,-30.5569
buyback_8k_recent_long,fixed_4r_2r,yes,8,0.25,0.9777375,7.8219
buyback_8k_recent_long,hybrid_50pct_target,no,6,0.3333333333333333,-5.27655,-31.6593
buyback_8k_recent_long,hybrid_50pct_target,yes,8,0.5,1.5320749999999999,12.256599999999999
buyback_8k_recent_long,ma_exit_ema9,no,6,0.3333333333333333,-2.5251500000000004,-15.150900000000002
buyback_8k_recent_long,ma_exit_ema9,yes,8,0.5,-1.358025,-10.8642
buyback_8k_recent_long,mfe_lockin_trail,no,6,0.16666666666666666,-1.61315,-9.6789
buyback_8k_recent_long,mfe_lockin_trail,yes,8,0.375,-0.14531249999999996,-1.1624999999999996
buyback_8k_recent_long,multi_tier_partial,no,6,0.5,-0.8822000000000001,-5.293200000000001
buyback_8k_recent_long,multi_tier_partial,yes,8,0.5,0.03171250000000003,0.25370000000000026
buyback_8k_recent_long,next_pivot_target,no,6,0.3333333333333333,-4.127316666666666,-24.7639
buyback_8k_recent_long,next_pivot_target,yes,8,0.625,-0.1688874999999999,-1.3510999999999993
buyback_8k_recent_long,r_multiple_2r,no,6,0.3333333333333333,-0.5733666666666667,-3.4402
buyback_8k_recent_long,r_multiple_2r,yes,8,0.375,0.1107749999999999,0.8861999999999992
buyback_8k_recent_long,r_multiple_3r,no,6,0.16666666666666666,-2.5044999999999997,-15.027
buyback_8k_recent_long,r_multiple_3r,yes,8,0.125,-1.857025,-14.8562
buyback_8k_recent_long,regime_flip,no,6,0.16666666666666666,-5.022583333333333,-30.1355
buyback_8k_recent_long,regime_flip,yes,8,0.5,-1.6904749999999997,-13.523799999999998
buyback_8k_recent_long,reverse_signal,no,6,0.16666666666666666,-1.61315,-9.6789
