strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
buyback_8k_recent_long,atr_trail_1x,no,10,0.3,-0.9706199999999999,-9.706199999999999
buyback_8k_recent_long,atr_trail_1x,yes,4,0.25,-1.4442249999999999,-5.7768999999999995
buyback_8k_recent_long,atr_trail_2x,no,10,0.2,-3.6624600000000003,-36.6246
buyback_8k_recent_long,atr_trail_2x,yes,4,0.5,-2.41865,-9.6746
buyback_8k_recent_long,atr_trail_mae_conditional,no,10,0.3,-0.9706199999999999,-9.706199999999999
buyback_8k_recent_long,atr_trail_mae_conditional,yes,4,0.25,-1.4442249999999999,-5.7768999999999995
buyback_8k_recent_long,atr_trail_vix_conditional,no,10,0.3,-1.82509,-18.2509
buyback_8k_recent_long,atr_trail_vix_conditional,yes,4,0.25,-2.295175,-9.1807
buyback_8k_recent_long,break_even_at_1r,no,10,0.0,-1.37547,-13.7547
buyback_8k_recent_long,break_even_at_1r,yes,4,0.0,-1.7369999999999999,-6.9479999999999995
buyback_8k_recent_long,breakeven_plus_trail,no,10,0.1,-2.1162099999999997,-21.1621
buyback_8k_recent_long,breakeven_plus_trail,yes,4,0.0,-3.4139749999999998,-13.655899999999999
buyback_8k_recent_long,chandelier_3x,no,10,0.2,-2.0458799999999995,-20.458799999999997
buyback_8k_recent_long,chandelier_3x,yes,4,0.5,-3.3813750000000002,-13.525500000000001
buyback_8k_recent_long,class_time_stop,no,10,0.3,-2.23812,-22.3812
buyback_8k_recent_long,class_time_stop,yes,4,0.25,-6.40315,-25.6126
buyback_8k_recent_long,earnings_blackout,no,10,0.6,36.33669999999999,363.36699999999996
buyback_8k_recent_long,earnings_blackout,yes,4,0.5,15.316175000000001,61.264700000000005
buyback_8k_recent_long,fixed_4r_2r,no,10,0.2,-1.52463,-15.2463
buyback_8k_recent_long,fixed_4r_2r,yes,4,0.25,-1.872175,-7.4887
buyback_8k_recent_long,hybrid_50pct_target,no,10,0.3,-2.3895900000000005,-23.895900000000005
buyback_8k_recent_long,hybrid_50pct_target,yes,4,0.75,1.1233,4.4932
buyback_8k_recent_long,ma_exit_ema9,no,10,0.4,-2.1602400000000004,-21.602400000000003
buyback_8k_recent_long,ma_exit_ema9,yes,4,0.5,-1.103175,-4.4127
buyback_8k_recent_long,mfe_lockin_trail,no,10,0.3,-0.50645,-5.0645
