exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,42.654399999999995,-38.9426,False,14,14
atr_trail_1x,atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,3.7118,0.0,False,14,14
atr_trail_1x,atr_trail_vix_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,-0.3118999999999996,4.0237,True,14,14
atr_trail_1x,break_even_at_1r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,20.3271,-16.6153,False,14,14
atr_trail_1x,breakeven_plus_trail,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,40.8581,-37.1463,False,14,14
atr_trail_1x,chandelier_3x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,16.4505,-12.738700000000001,False,14,14
atr_trail_1x,class_time_stop,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,51.8517,-48.1399,False,14,14
atr_trail_1x,earnings_blackout,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,379.0038,-375.29200000000003,False,14,14
atr_trail_1x,fixed_4r_2r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,27.541500000000006,-23.829700000000006,False,14,14
atr_trail_1x,hybrid_50pct_target,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,57.8964,-54.1846,False,14,14
atr_trail_1x,ma_exit_ema9,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,13.538600000000002,-9.826800000000002,False,14,14
atr_trail_1x,mfe_lockin_trail,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,5.0211999999999986,-1.3093999999999983,False,14,14
atr_trail_1x,multi_tier_partial,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,7.9628,-4.2509999999999994,False,14,14
atr_trail_1x,next_pivot_target,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,44.7552,-41.043400000000005,False,14,14
atr_trail_1x,r_multiple_2r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,32.3133,-28.601499999999998,False,14,14
atr_trail_1x,r_multiple_3r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,23.1969,-19.4851,False,14,14
atr_trail_1x,regime_flip,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,48.5927,-44.8809,False,14,14
atr_trail_1x,reverse_signal,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,3.7118,0.0,False,14,14
atr_trail_1x,smc_mitigation_zone,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,4.0478000000000005,-0.3360000000000003,False,14,14
atr_trail_1x,time_stop_10d,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,25.7293,-22.0175,False,14,14
atr_trail_1x,time_stop_20d,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,48.5927,-44.8809,False,14,14
atr_trail_1x,trailing_10pct,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,12.269899999999996,-8.558099999999996,False,14,14
atr_trail_1x,trailing_15pct,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,34.0727,-30.360899999999997,False,14,14
atr_trail_1x,trailing_5pct,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,3.7118,9.412700000000001,-5.700900000000001,False,14,14
atr_trail_2x,atr_trail_mae_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,3.7118,38.9426,True,14,14
atr_trail_2x,atr_trail_vix_conditional,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,-0.3118999999999996,42.9663,True,14,14
atr_trail_2x,break_even_at_1r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,20.3271,22.327299999999994,True,14,14
atr_trail_2x,breakeven_plus_trail,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,40.8581,1.7962999999999951,True,14,14
atr_trail_2x,chandelier_3x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,16.4505,26.203899999999994,True,14,14
atr_trail_2x,class_time_stop,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,51.8517,-9.197300000000006,False,14,14
atr_trail_2x,earnings_blackout,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,379.0038,-336.3494,False,14,14
atr_trail_2x,fixed_4r_2r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,27.541500000000006,15.11289999999999,True,14,14
atr_trail_2x,hybrid_50pct_target,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,57.8964,-15.242000000000004,False,14,14
atr_trail_2x,ma_exit_ema9,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,42.654399999999995,13.538600000000002,29.115799999999993,True,14,14
