strategy,exit_method,confidence_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,HIGH,7,0.42857142857142855,-0.5468000000000001,-3.8276000000000003
avwap_50_reclaim,atr_trail_2x,HIGH,7,0.5714285714285714,-1.3620285714285718,-9.534200000000002
avwap_50_reclaim,atr_trail_mae_conditional,HIGH,7,0.42857142857142855,-0.5468000000000001,-3.8276000000000003
avwap_50_reclaim,atr_trail_vix_conditional,HIGH,7,0.42857142857142855,-0.31845714285714294,-2.2292000000000005
avwap_50_reclaim,break_even_at_1r,HIGH,7,0.2857142857142857,-0.6728714285714287,-4.710100000000001
avwap_50_reclaim,breakeven_plus_trail,HIGH,7,0.2857142857142857,-2.971414285714286,-20.7999
avwap_50_reclaim,chandelier_3x,HIGH,7,0.5714285714285714,-3.044771428571429,-21.3134
avwap_50_reclaim,class_time_stop,HIGH,7,0.5714285714285714,1.7545428571428567,12.281799999999997
avwap_50_reclaim,earnings_blackout,HIGH,7,0.2857142857142857,-15.928828571428571,-111.5018
avwap_50_reclaim,fixed_4r_2r,HIGH,7,0.42857142857142855,-1.3551285714285715,-9.4859
avwap_50_reclaim,hybrid_50pct_target,HIGH,7,0.7142857142857143,-7.177528571428572,-50.2427
avwap_50_reclaim,ma_exit_ema9,HIGH,7,0.5714285714285714,-1.6916999999999998,-11.841899999999999
avwap_50_reclaim,mfe_lockin_trail,HIGH,7,0.42857142857142855,-0.06722857142857157,-0.470600000000001
avwap_50_reclaim,multi_tier_partial,HIGH,7,0.42857142857142855,-0.6769285714285714,-4.7385
avwap_50_reclaim,next_pivot_target,HIGH,7,0.5714285714285714,-4.493114285714286,-31.451800000000002
avwap_50_reclaim,r_multiple_2r,HIGH,7,0.5714285714285714,0.5574714285714285,3.9022999999999994
avwap_50_reclaim,r_multiple_3r,HIGH,7,0.5714285714285714,1.4071857142857145,9.8503
avwap_50_reclaim,regime_flip,HIGH,7,0.5714285714285714,-0.9051428571428575,-6.336000000000002
avwap_50_reclaim,reverse_signal,HIGH,7,0.42857142857142855,-0.5468000000000001,-3.8276000000000003
avwap_50_reclaim,smc_mitigation_zone,HIGH,7,0.42857142857142855,-0.6886285714285715,-4.8204
avwap_50_reclaim,time_stop_10d,HIGH,7,0.5714285714285714,-2.4218,-16.9526
avwap_50_reclaim,time_stop_20d,HIGH,7,0.5714285714285714,-0.9051428571428575,-6.336000000000002
avwap_50_reclaim,trailing_10pct,HIGH,7,0.2857142857142857,-2.995828571428571,-20.970799999999997
avwap_50_reclaim,trailing_15pct,HIGH,7,0.14285714285714285,-2.749428571428571,-19.246
avwap_50_reclaim,trailing_5pct,HIGH,7,0.42857142857142855,0.8121428571428572,5.6850000000000005
