exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-0.8784727272727273,-9.6632,-4.290419219925224
atr_trail_1x,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.2,-1.0552199999999998,-5.2761,-1.7978569444823342
atr_trail_1x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,5,0.8,1.10386,5.5193,2.4381836036247844
atr_trail_1x,neutral,Information Technology,unknown,high_25_40,medium_4_10d,6,0.16666666666666666,-2.4713,-14.8278,-1.950547022207154
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,10,0.2,-1.00993,-10.0993,-1.7954884207138044
atr_trail_2x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-1.6856272727272725,-18.5419,-3.0686842230528164
atr_trail_2x,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.4,-0.20386000000000007,-1.0193000000000003,-0.08652377287201311
atr_trail_2x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,5,0.6,3.0835199999999996,15.417599999999998,1.435587587915474
atr_trail_2x,neutral,Information Technology,unknown,high_25_40,medium_4_10d,6,0.0,-6.5133,-39.0798,-4.937836983202854
atr_trail_2x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,10,0.4,2.51854,25.185399999999998,1.006482238660338
atr_trail_mae_conditional,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-0.8784727272727273,-9.6632,-4.290419219925224
atr_trail_mae_conditional,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.2,-1.0552199999999998,-5.2761,-1.7978569444823342
atr_trail_mae_conditional,neutral,Health Care,unknown,mid_15_25,long_ge_11d,5,0.8,1.10386,5.5193,2.4381836036247844
atr_trail_mae_conditional,neutral,Information Technology,unknown,high_25_40,medium_4_10d,6,0.16666666666666666,-2.4713,-14.8278,-1.950547022207154
atr_trail_mae_conditional,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,10,0.2,-1.00993,-10.0993,-1.7954884207138044
atr_trail_vix_conditional,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,11,0.09090909090909091,-0.8699818181818183,-9.5698,-5.234501751935884
