strategy,exit_method,regime_changed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
halloween_seasonal_long,smc_mitigation_zone,no,7,0.2857142857142857,-0.31301428571428563,-2.1910999999999996
halloween_seasonal_long,time_stop_10d,no,7,0.5714285714285714,4.657271428571429,32.6009
halloween_seasonal_long,time_stop_20d,no,7,0.5714285714285714,3.6607428571428566,25.625199999999996
halloween_seasonal_long,trailing_10pct,no,7,0.5714285714285714,8.813671428571428,61.695699999999995
halloween_seasonal_long,trailing_15pct,no,7,0.5714285714285714,34.60724285714286,242.2507
halloween_seasonal_long,trailing_5pct,no,7,0.42857142857142855,2.464328571428571,17.2503
head_and_shoulders_bottom_long,atr_trail_1x,no,6,0.3333333333333333,-0.8439,-5.0634
head_and_shoulders_bottom_long,atr_trail_2x,no,6,0.3333333333333333,-1.5448166666666665,-9.268899999999999
head_and_shoulders_bottom_long,atr_trail_mae_conditional,no,6,0.3333333333333333,-0.8439,-5.0634
head_and_shoulders_bottom_long,atr_trail_vix_conditional,no,6,0.16666666666666666,-1.565883333333333,-9.395299999999999
head_and_shoulders_bottom_long,break_even_at_1r,no,6,0.3333333333333333,0.4767833333333333,2.8606999999999996
head_and_shoulders_bottom_long,breakeven_plus_trail,no,6,0.3333333333333333,-1.31395,-7.8837
head_and_shoulders_bottom_long,chandelier_3x,no,6,0.16666666666666666,-1.6764666666666665,-10.0588
head_and_shoulders_bottom_long,class_time_stop,no,6,0.5,0.6223000000000001,3.7338000000000005
head_and_shoulders_bottom_long,earnings_blackout,no,6,0.8333333333333334,6.835816666666666,41.0149
head_and_shoulders_bottom_long,fixed_4r_2r,no,6,0.3333333333333333,-1.13875,-6.8325
head_and_shoulders_bottom_long,hybrid_50pct_target,no,6,0.6666666666666666,-0.7017833333333333,-4.2107
head_and_shoulders_bottom_long,ma_exit_ema9,no,6,0.5,0.3006333333333333,1.8037999999999998
head_and_shoulders_bottom_long,mfe_lockin_trail,no,6,0.3333333333333333,-0.8439,-5.0634
head_and_shoulders_bottom_long,multi_tier_partial,no,6,0.3333333333333333,-0.6227333333333334,-3.7364
head_and_shoulders_bottom_long,next_pivot_target,no,6,1.0,1.6885000000000001,10.131
head_and_shoulders_bottom_long,r_multiple_2r,no,6,0.3333333333333333,-0.21123333333333338,-1.2674000000000003
head_and_shoulders_bottom_long,r_multiple_3r,no,6,0.3333333333333333,0.6317999999999998,3.790799999999999
head_and_shoulders_bottom_long,regime_flip,no,6,0.6666666666666666,1.6363000000000003,9.817800000000002
head_and_shoulders_bottom_long,reverse_signal,no,6,0.3333333333333333,-0.8439,-5.0634
head_and_shoulders_bottom_long,smc_mitigation_zone,no,6,0.3333333333333333,-0.8560166666666666,-5.1361
head_and_shoulders_bottom_long,time_stop_10d,no,6,0.3333333333333333,-1.2908,-7.7448
head_and_shoulders_bottom_long,time_stop_20d,no,6,0.6666666666666666,1.6363000000000003,9.817800000000002
head_and_shoulders_bottom_long,trailing_10pct,no,6,0.3333333333333333,-3.8989166666666666,-23.3935
head_and_shoulders_bottom_long,trailing_15pct,no,6,0.3333333333333333,-4.651266666666666,-27.9076
head_and_shoulders_bottom_long,trailing_5pct,no,6,0.3333333333333333,-1.1833000000000002,-7.099800000000001
hull_rsi,atr_trail_1x,no,5,0.2,-2.54742,-12.7371
hull_rsi,atr_trail_2x,no,5,0.0,-4.61592,-23.0796
hull_rsi,atr_trail_mae_conditional,no,5,0.2,-2.54742,-12.7371
hull_rsi,atr_trail_vix_conditional,no,5,0.2,-2.62294,-13.1147
hull_rsi,break_even_at_1r,no,5,0.0,-2.8604600000000002,-14.3023
hull_rsi,breakeven_plus_trail,no,5,0.0,-3.11952,-15.5976
hull_rsi,chandelier_3x,no,5,0.0,-3.69372,-18.4686
hull_rsi,class_time_stop,no,5,0.4,-2.53538,-12.6769
hull_rsi,earnings_blackout,no,5,0.4,-6.596920000000002,-32.98460000000001
hull_rsi,fixed_4r_2r,no,5,0.0,-5.76428,-28.8214
hull_rsi,hybrid_50pct_target,no,5,0.4,-14.315800000000001,-71.57900000000001
hull_rsi,ma_exit_ema9,no,5,0.0,-2.8909599999999998,-14.454799999999999
hull_rsi,mfe_lockin_trail,no,5,0.2,-2.54742,-12.7371
hull_rsi,multi_tier_partial,no,5,0.2,-1.81666,-9.0833
hull_rsi,next_pivot_target,no,5,0.6,-1.85794,-9.2897
hull_rsi,r_multiple_2r,no,5,0.0,-3.43258,-17.1629
hull_rsi,r_multiple_3r,no,5,0.0,-3.43258,-17.1629
hull_rsi,regime_flip,no,5,0.4,-2.2981000000000003,-11.4905
hull_rsi,reverse_signal,no,5,0.2,-2.54742,-12.7371
hull_rsi,smc_mitigation_zone,no,5,0.4,-0.6805800000000001,-3.4029000000000003
hull_rsi,time_stop_10d,no,5,0.2,-1.08134,-5.4067
hull_rsi,time_stop_20d,no,5,0.4,-2.2981000000000003,-11.4905
hull_rsi,trailing_10pct,no,5,0.2,-6.09606,-30.4803
hull_rsi,trailing_15pct,no,5,0.2,-4.55992,-22.7996
hull_rsi,trailing_5pct,no,5,0.0,-4.4094,-22.047
news_sentiment_long,atr_trail_1x,no,7,0.14285714285714285,-1.352757142857143,-9.4693
news_sentiment_long,atr_trail_2x,no,7,0.14285714285714285,-2.997471428571429,-20.982300000000002
news_sentiment_long,atr_trail_mae_conditional,no,7,0.14285714285714285,-1.352757142857143,-9.4693
news_sentiment_long,atr_trail_vix_conditional,no,7,0.0,-2.656142857142857,-18.593
news_sentiment_long,break_even_at_1r,no,7,0.14285714285714285,-2.1712857142857143,-15.199
news_sentiment_long,breakeven_plus_trail,no,7,0.14285714285714285,-4.530671428571429,-31.7147
news_sentiment_long,chandelier_3x,no,7,0.14285714285714285,-1.3766857142857145,-9.636800000000001
news_sentiment_long,class_time_stop,no,7,0.14285714285714285,-4.478771428571429,-31.3514
news_sentiment_long,earnings_blackout,no,7,0.2857142857142857,-9.143242857142857,-64.0027
news_sentiment_long,fixed_4r_2r,no,7,0.14285714285714285,-3.896671428571429,-27.2767
news_sentiment_long,hybrid_50pct_target,no,7,0.42857142857142855,-2.1328714285714283,-14.9301
news_sentiment_long,ma_exit_ema9,no,7,0.2857142857142857,-1.2793857142857143,-8.9557
news_sentiment_long,mfe_lockin_trail,no,7,0.14285714285714285,-1.352757142857143,-9.4693
news_sentiment_long,multi_tier_partial,no,7,0.14285714285714285,-1.3206285714285715,-9.2444
news_sentiment_long,next_pivot_target,no,7,0.5714285714285714,-3.3978285714285716,-23.7848
news_sentiment_long,r_multiple_2r,no,7,0.14285714285714285,-1.7147142857142854,-12.002999999999998
news_sentiment_long,r_multiple_3r,no,7,0.14285714285714285,-1.3923714285714284,-9.746599999999999
news_sentiment_long,regime_flip,no,7,0.14285714285714285,-5.051699999999999,-35.3619
news_sentiment_long,reverse_signal,no,7,0.14285714285714285,-1.352757142857143,-9.4693
news_sentiment_long,smc_mitigation_zone,no,7,0.2857142857142857,-0.8240857142857143,-5.7686
news_sentiment_long,time_stop_10d,no,7,0.2857142857142857,-5.232442857142857,-36.6271
news_sentiment_long,time_stop_20d,no,7,0.14285714285714285,-5.051699999999999,-35.3619
news_sentiment_long,trailing_10pct,no,7,0.2857142857142857,-1.9108857142857143,-13.3762
news_sentiment_long,trailing_15pct,no,7,0.14285714285714285,-5.669199999999999,-39.6844
news_sentiment_long,trailing_5pct,no,7,0.14285714285714285,-2.725357142857143,-19.0775
smc_bos_continuation,atr_trail_1x,no,13,0.38461538461538464,-1.3013307692307694,-16.9173
smc_bos_continuation,atr_trail_2x,no,13,0.07692307692307693,-4.085869230769231,-53.1163
smc_bos_continuation,atr_trail_mae_conditional,no,13,0.38461538461538464,-1.3013307692307694,-16.9173
smc_bos_continuation,atr_trail_vix_conditional,no,13,0.23076923076923078,-1.9366999999999999,-25.1771
smc_bos_continuation,break_even_at_1r,no,13,0.15384615384615385,-1.7254230769230767,-22.4305
smc_bos_continuation,breakeven_plus_trail,no,13,0.15384615384615385,-3.6157923076923075,-47.0053
smc_bos_continuation,chandelier_3x,no,13,0.07692307692307693,-4.214492307692307,-54.788399999999996
smc_bos_continuation,class_time_stop,no,13,0.23076923076923078,-8.231253846153846,-107.0063
smc_bos_continuation,earnings_blackout,no,13,0.3076923076923077,-40.78422307692308,-530.1949
smc_bos_continuation,fixed_4r_2r,no,13,0.07692307692307693,-5.357900000000001,-69.65270000000001
smc_bos_continuation,hybrid_50pct_target,no,13,0.8461538461538461,9.115684615384616,118.5039
smc_bos_continuation,ma_exit_ema9,no,13,0.15384615384615385,-1.5539461538461539,-20.2013
smc_bos_continuation,mfe_lockin_trail,no,13,0.38461538461538464,-1.3013307692307694,-16.9173
smc_bos_continuation,multi_tier_partial,no,13,0.46153846153846156,-0.8398615384615385,-10.9182
smc_bos_continuation,next_pivot_target,no,13,0.6153846153846154,-2.894338461538461,-37.6264
smc_bos_continuation,r_multiple_2r,no,13,0.3076923076923077,-0.927476923076923,-12.057199999999998
smc_bos_continuation,r_multiple_3r,no,13,0.15384615384615385,-2.330230769230769,-30.293
smc_bos_continuation,regime_flip,no,13,0.3076923076923077,-8.491923076923076,-110.395
smc_bos_continuation,reverse_signal,no,13,0.38461538461538464,-1.3013307692307694,-16.9173
smc_bos_continuation,smc_mitigation_zone,no,13,0.23076923076923078,-1.2624538461538461,-16.4119
smc_bos_continuation,time_stop_10d,no,13,0.23076923076923078,-4.926,-64.038
smc_bos_continuation,time_stop_20d,no,13,0.3076923076923077,-8.491923076923076,-110.395
smc_bos_continuation,trailing_10pct,no,13,0.15384615384615385,-6.0835,-79.0855
smc_bos_continuation,trailing_15pct,no,13,0.07692307692307693,-7.536123076923077,-97.9696
smc_bos_continuation,trailing_5pct,no,13,0.3076923076923077,-2.323930769230769,-30.2111
