strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,atr_trail_1x,low_lt_15,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_1x,mid_15_25,4,0.5,-1.282975,-5.1319
avwap_50_reclaim,atr_trail_2x,high_25_40,2,0.5,-0.7856000000000001,-1.5712000000000002
avwap_50_reclaim,atr_trail_2x,low_lt_15,1,1.0,2.6984,2.6984
avwap_50_reclaim,atr_trail_2x,mid_15_25,4,0.5,-2.66535,-10.6614
avwap_50_reclaim,atr_trail_mae_conditional,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,atr_trail_mae_conditional,low_lt_15,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_mae_conditional,mid_15_25,4,0.5,-1.282975,-5.1319
avwap_50_reclaim,atr_trail_vix_conditional,high_25_40,2,0.0,-3.09465,-6.1893
avwap_50_reclaim,atr_trail_vix_conditional,low_lt_15,1,1.0,6.3998,6.3998
avwap_50_reclaim,atr_trail_vix_conditional,mid_15_25,4,0.5,-0.6099249999999999,-2.4396999999999998
avwap_50_reclaim,break_even_at_1r,high_25_40,2,0.5,-1.43105,-2.8621
avwap_50_reclaim,break_even_at_1r,low_lt_15,1,0.0,0.0,0.0
avwap_50_reclaim,break_even_at_1r,mid_15_25,4,0.25,-0.4620000000000002,-1.8480000000000008
avwap_50_reclaim,breakeven_plus_trail,high_25_40,2,0.5,-3.26515,-6.5303
avwap_50_reclaim,breakeven_plus_trail,low_lt_15,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,mid_15_25,4,0.25,-3.5674,-14.2696
avwap_50_reclaim,chandelier_3x,high_25_40,2,0.5,-2.5808499999999994,-5.161699999999999
avwap_50_reclaim,chandelier_3x,low_lt_15,1,1.0,1.4009,1.4009
avwap_50_reclaim,chandelier_3x,mid_15_25,4,0.5,-4.3881499999999996,-17.552599999999998
avwap_50_reclaim,class_time_stop,high_25_40,2,0.5,-3.7475499999999995,-7.495099999999999
avwap_50_reclaim,class_time_stop,low_lt_15,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,class_time_stop,mid_15_25,4,0.75,5.114624999999999,20.458499999999997
avwap_50_reclaim,earnings_blackout,high_25_40,2,0.0,-22.024700000000003,-44.049400000000006
avwap_50_reclaim,earnings_blackout,low_lt_15,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,earnings_blackout,mid_15_25,4,0.5,-16.692700000000002,-66.77080000000001
avwap_50_reclaim,fixed_4r_2r,high_25_40,2,0.5,0.01709999999999967,0.03419999999999934
avwap_50_reclaim,fixed_4r_2r,low_lt_15,1,1.0,9.3485,9.3485
avwap_50_reclaim,fixed_4r_2r,mid_15_25,4,0.25,-4.71715,-18.8686
avwap_50_reclaim,hybrid_50pct_target,high_25_40,2,0.5,-17.05385,-34.1077
avwap_50_reclaim,hybrid_50pct_target,low_lt_15,1,1.0,3.5057,3.5057
avwap_50_reclaim,hybrid_50pct_target,mid_15_25,4,0.75,-4.910174999999999,-19.640699999999995
avwap_50_reclaim,ma_exit_ema9,high_25_40,2,0.5,-0.7380999999999998,-1.4761999999999995
avwap_50_reclaim,ma_exit_ema9,low_lt_15,1,1.0,1.5216,1.5216
avwap_50_reclaim,ma_exit_ema9,mid_15_25,4,0.5,-2.971825,-11.8873
avwap_50_reclaim,mfe_lockin_trail,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,mfe_lockin_trail,low_lt_15,1,1.0,7.0767,7.0767
avwap_50_reclaim,mfe_lockin_trail,mid_15_25,4,0.5,-0.7980250000000001,-3.1921000000000004
avwap_50_reclaim,multi_tier_partial,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,multi_tier_partial,low_lt_15,1,1.0,4.2236,4.2236
avwap_50_reclaim,multi_tier_partial,mid_15_25,4,0.5,-1.151725,-4.6069
avwap_50_reclaim,next_pivot_target,high_25_40,2,0.5,-3.6673500000000003,-7.334700000000001
avwap_50_reclaim,next_pivot_target,low_lt_15,1,1.0,0.0119,0.0119
avwap_50_reclaim,next_pivot_target,mid_15_25,4,0.5,-6.0322499999999994,-24.128999999999998
avwap_50_reclaim,r_multiple_2r,high_25_40,2,0.5,0.008549999999999836,0.01709999999999967
avwap_50_reclaim,r_multiple_2r,low_lt_15,1,1.0,8.0961,8.0961
avwap_50_reclaim,r_multiple_2r,mid_15_25,4,0.5,-1.052725,-4.2109
avwap_50_reclaim,r_multiple_3r,high_25_40,2,0.5,0.9298999999999997,1.8597999999999995
avwap_50_reclaim,r_multiple_3r,low_lt_15,1,1.0,8.0961,8.0961
avwap_50_reclaim,r_multiple_3r,mid_15_25,4,0.5,-0.02639999999999998,-0.10559999999999992
avwap_50_reclaim,regime_flip,high_25_40,2,0.5,-6.432600000000001,-12.865200000000002
avwap_50_reclaim,regime_flip,low_lt_15,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,regime_flip,mid_15_25,4,0.75,1.8027,7.2108
avwap_50_reclaim,reverse_signal,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,reverse_signal,low_lt_15,1,1.0,5.6595,5.6595
avwap_50_reclaim,reverse_signal,mid_15_25,4,0.5,-1.282975,-5.1319
avwap_50_reclaim,smc_mitigation_zone,high_25_40,2,0.0,-2.1776,-4.3552
avwap_50_reclaim,smc_mitigation_zone,low_lt_15,1,1.0,5.6595,5.6595
avwap_50_reclaim,smc_mitigation_zone,mid_15_25,4,0.5,-1.5311750000000002,-6.124700000000001
avwap_50_reclaim,time_stop_10d,high_25_40,2,0.5,-4.038,-8.076
