ticker,date,strategy,reason,close,next_open,atr
KO,2022-01-03,cup_and_handle_long,dispersion_cb_dec128_z_3.13,,,
JPM,2022-01-03,news_sentiment_long,dispersion_cb_dec128_z_3.13,,,
COST,2022-01-03,news_sentiment_long,dispersion_cb_dec128_z_3.13,,,
PG,2022-01-03,news_sentiment_long,dispersion_cb_dec128_z_3.13,,,
BAC,2022-01-03,double_bottom_long,dispersion_cb_dec128_z_3.13,,,
WMT,2022-01-03,head_and_shoulders_bottom_long,dispersion_cb_dec128_z_3.13,,,
AMZN,2022-01-03,double_bottom_long,dispersion_cb_dec128_z_3.13,,,
V,2022-01-03,head_and_shoulders_bottom_long,dispersion_cb_dec128_z_3.13,,,
JNJ,2022-01-03,head_and_shoulders_bottom_long,dispersion_cb_dec128_z_3.13,,,
XOM,2022-01-03,double_bottom_long,dispersion_cb_dec128_z_3.13,,,
KO,2022-01-04,news_sentiment_long,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,totm_long,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,halloween_seasonal_long,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,smc_choch_reversal,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,smc_breaker_block_long,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,hull_rsi,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,ichimoku_cloud_breakout,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,supertrend_macd,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
KO,2022-01-04,ultimate_oscillator,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,cup_and_handle_long,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,totm_long,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,halloween_seasonal_long,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,smc_choch_reversal,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
MA,2022-01-04,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
