strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,atr_trail_1x,yes,4,0.75,2.143,8.572
avwap_50_reclaim,atr_trail_2x,no,3,0.0,-9.430133333333334,-28.2904
avwap_50_reclaim,atr_trail_2x,yes,4,1.0,4.68905,18.7562
avwap_50_reclaim,atr_trail_mae_conditional,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,atr_trail_mae_conditional,yes,4,0.75,2.143,8.572
avwap_50_reclaim,atr_trail_vix_conditional,no,3,0.0,-3.8138,-11.4414
avwap_50_reclaim,atr_trail_vix_conditional,yes,4,0.75,2.30305,9.2122
avwap_50_reclaim,break_even_at_1r,no,3,0.0,-5.3632333333333335,-16.0897
avwap_50_reclaim,break_even_at_1r,yes,4,0.5,2.8449,11.3796
avwap_50_reclaim,breakeven_plus_trail,no,3,0.0,-10.726500000000001,-32.179500000000004
avwap_50_reclaim,breakeven_plus_trail,yes,4,0.5,2.8449,11.3796
avwap_50_reclaim,chandelier_3x,no,3,0.0,-12.547233333333333,-37.6417
avwap_50_reclaim,chandelier_3x,yes,4,1.0,4.082075,16.3283
avwap_50_reclaim,class_time_stop,no,3,0.3333333333333333,-2.1562000000000006,-6.468600000000002
avwap_50_reclaim,class_time_stop,yes,4,0.75,4.6876,18.7504
avwap_50_reclaim,earnings_blackout,no,3,0.0,-46.961999999999996,-140.886
avwap_50_reclaim,earnings_blackout,yes,4,0.5,7.346050000000001,29.384200000000003
avwap_50_reclaim,fixed_4r_2r,no,3,0.0,-10.726500000000001,-32.179500000000004
avwap_50_reclaim,fixed_4r_2r,yes,4,0.75,5.6734,22.6936
avwap_50_reclaim,hybrid_50pct_target,no,3,0.3333333333333333,-22.7867,-68.3601
avwap_50_reclaim,hybrid_50pct_target,yes,4,1.0,4.52935,18.1174
avwap_50_reclaim,ma_exit_ema9,no,3,0.0,-8.096933333333334,-24.2908
avwap_50_reclaim,ma_exit_ema9,yes,4,1.0,3.112225,12.4489
avwap_50_reclaim,mfe_lockin_trail,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,mfe_lockin_trail,yes,4,0.75,2.9822499999999996,11.928999999999998
avwap_50_reclaim,multi_tier_partial,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,multi_tier_partial,yes,4,0.75,1.915275,7.6611
avwap_50_reclaim,next_pivot_target,no,3,0.0,-10.726500000000001,-32.179500000000004
avwap_50_reclaim,next_pivot_target,yes,4,1.0,0.181925,0.7277
avwap_50_reclaim,r_multiple_2r,no,3,0.0,-5.3632333333333335,-16.0897
avwap_50_reclaim,r_multiple_2r,yes,4,1.0,4.998,19.992
avwap_50_reclaim,r_multiple_3r,no,3,0.0,-5.3632333333333335,-16.0897
avwap_50_reclaim,r_multiple_3r,yes,4,1.0,6.484999999999999,25.939999999999998
avwap_50_reclaim,regime_flip,no,3,0.3333333333333333,-6.8371,-20.511300000000002
avwap_50_reclaim,regime_flip,yes,4,0.75,3.543825,14.1753
avwap_50_reclaim,reverse_signal,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,reverse_signal,yes,4,0.75,2.143,8.572
avwap_50_reclaim,smc_mitigation_zone,no,3,0.0,-4.1332,-12.399600000000001
avwap_50_reclaim,smc_mitigation_zone,yes,4,0.75,1.8948,7.5792
avwap_50_reclaim,time_stop_10d,no,3,0.0,-9.705233333333334,-29.1157
avwap_50_reclaim,time_stop_10d,yes,4,1.0,3.040775,12.1631
avwap_50_reclaim,time_stop_20d,no,3,0.3333333333333333,-6.8371,-20.511300000000002
