strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,12.63,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_1x,16.89,1,0.0,-1.6313,-1.6313
avwap_50_reclaim,atr_trail_1x,19.81,1,1.0,1.3552,1.3552
avwap_50_reclaim,atr_trail_1x,22.36,1,0.0,-7.1001,-7.1001
avwap_50_reclaim,atr_trail_1x,22.87,1,1.0,2.2443,2.2443
avwap_50_reclaim,atr_trail_1x,25.76,1,0.0,-0.687,-0.687
avwap_50_reclaim,atr_trail_1x,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,atr_trail_2x,12.63,1,1.0,2.6984,2.6984
avwap_50_reclaim,atr_trail_2x,16.89,1,0.0,-6.7537,-6.7537
avwap_50_reclaim,atr_trail_2x,19.81,1,1.0,8.7076,8.7076
avwap_50_reclaim,atr_trail_2x,22.36,1,0.0,-14.2003,-14.2003
avwap_50_reclaim,atr_trail_2x,22.87,1,1.0,1.585,1.585
avwap_50_reclaim,atr_trail_2x,25.76,1,1.0,5.7652,5.7652
avwap_50_reclaim,atr_trail_2x,36.45,1,0.0,-7.3364,-7.3364
avwap_50_reclaim,atr_trail_mae_conditional,12.63,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_mae_conditional,16.89,1,0.0,-1.6313,-1.6313
avwap_50_reclaim,atr_trail_mae_conditional,19.81,1,1.0,1.3552,1.3552
avwap_50_reclaim,atr_trail_mae_conditional,22.36,1,0.0,-7.1001,-7.1001
avwap_50_reclaim,atr_trail_mae_conditional,22.87,1,1.0,2.2443,2.2443
avwap_50_reclaim,atr_trail_mae_conditional,25.76,1,0.0,-0.687,-0.687
avwap_50_reclaim,atr_trail_mae_conditional,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,atr_trail_vix_conditional,12.63,1,1.0,6.3998,6.3998
avwap_50_reclaim,atr_trail_vix_conditional,16.89,1,0.0,-0.614,-0.614
avwap_50_reclaim,atr_trail_vix_conditional,19.81,1,1.0,1.2551,1.2551
avwap_50_reclaim,atr_trail_vix_conditional,22.36,1,0.0,-5.3251,-5.3251
avwap_50_reclaim,atr_trail_vix_conditional,22.87,1,1.0,2.2443,2.2443
avwap_50_reclaim,atr_trail_vix_conditional,25.76,1,0.0,-0.687,-0.687
avwap_50_reclaim,atr_trail_vix_conditional,36.45,1,0.0,-5.5023,-5.5023
avwap_50_reclaim,break_even_at_1r,12.63,1,0.0,0.0,0.0
avwap_50_reclaim,break_even_at_1r,16.89,1,0.0,-5.3214,-5.3214
avwap_50_reclaim,break_even_at_1r,19.81,1,1.0,10.5735,10.5735
avwap_50_reclaim,break_even_at_1r,22.36,1,0.0,-7.1001,-7.1001
avwap_50_reclaim,break_even_at_1r,22.87,1,0.0,0.0,0.0
avwap_50_reclaim,break_even_at_1r,25.76,1,1.0,0.8061,0.8061
avwap_50_reclaim,break_even_at_1r,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,breakeven_plus_trail,12.63,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,16.89,1,0.0,-10.6428,-10.6428
avwap_50_reclaim,breakeven_plus_trail,19.81,1,1.0,10.5735,10.5735
avwap_50_reclaim,breakeven_plus_trail,22.36,1,0.0,-14.2003,-14.2003
avwap_50_reclaim,breakeven_plus_trail,22.87,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,25.76,1,1.0,0.8061,0.8061
avwap_50_reclaim,breakeven_plus_trail,36.45,1,0.0,-7.3364,-7.3364
avwap_50_reclaim,chandelier_3x,12.63,1,1.0,1.4009,1.4009
avwap_50_reclaim,chandelier_3x,16.89,1,0.0,-9.0855,-9.0855
avwap_50_reclaim,chandelier_3x,19.81,1,1.0,8.1047,8.1047
avwap_50_reclaim,chandelier_3x,22.36,1,0.0,-17.8295,-17.8295
avwap_50_reclaim,chandelier_3x,22.87,1,1.0,1.2577,1.2577
avwap_50_reclaim,chandelier_3x,25.76,1,1.0,5.565,5.565
avwap_50_reclaim,chandelier_3x,36.45,1,0.0,-10.7267,-10.7267
avwap_50_reclaim,class_time_stop,12.63,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,class_time_stop,16.89,1,0.0,-26.268,-26.268
avwap_50_reclaim,class_time_stop,19.81,1,1.0,9.5885,9.5885
avwap_50_reclaim,class_time_stop,22.36,1,1.0,33.0306,33.0306
avwap_50_reclaim,class_time_stop,22.87,1,1.0,4.1074,4.1074
avwap_50_reclaim,class_time_stop,25.76,1,1.0,5.7361,5.7361
avwap_50_reclaim,class_time_stop,36.45,1,0.0,-13.2312,-13.2312
avwap_50_reclaim,earnings_blackout,12.63,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,earnings_blackout,16.89,1,0.0,-55.9708,-55.9708
avwap_50_reclaim,earnings_blackout,19.81,1,1.0,35.8406,35.8406
avwap_50_reclaim,earnings_blackout,22.36,1,0.0,-47.6405,-47.6405
avwap_50_reclaim,earnings_blackout,22.87,1,1.0,0.9999,0.9999
avwap_50_reclaim,earnings_blackout,25.76,1,0.0,-6.7747,-6.7747
avwap_50_reclaim,earnings_blackout,36.45,1,0.0,-37.2747,-37.2747
avwap_50_reclaim,fixed_4r_2r,12.63,1,1.0,9.3485,9.3485
avwap_50_reclaim,fixed_4r_2r,16.89,1,0.0,-10.6428,-10.6428
avwap_50_reclaim,fixed_4r_2r,19.81,1,1.0,9.7939,9.7939
avwap_50_reclaim,fixed_4r_2r,22.36,1,0.0,-14.2003,-14.2003
avwap_50_reclaim,fixed_4r_2r,22.87,1,0.0,-3.8194,-3.8194
avwap_50_reclaim,fixed_4r_2r,25.76,1,1.0,7.3706,7.3706
avwap_50_reclaim,fixed_4r_2r,36.45,1,0.0,-7.3364,-7.3364
avwap_50_reclaim,hybrid_50pct_target,12.63,1,1.0,3.5057,3.5057
avwap_50_reclaim,hybrid_50pct_target,16.89,1,0.0,-55.9708,-55.9708
avwap_50_reclaim,hybrid_50pct_target,19.81,1,1.0,8.9595,8.9595
avwap_50_reclaim,hybrid_50pct_target,22.36,1,1.0,24.8854,24.8854
avwap_50_reclaim,hybrid_50pct_target,22.87,1,1.0,2.4852,2.4852
avwap_50_reclaim,hybrid_50pct_target,25.76,1,1.0,3.167,3.167
avwap_50_reclaim,hybrid_50pct_target,36.45,1,0.0,-37.2747,-37.2747
avwap_50_reclaim,ma_exit_ema9,12.63,1,1.0,1.5216,1.5216
avwap_50_reclaim,ma_exit_ema9,16.89,1,0.0,-6.7466,-6.7466
avwap_50_reclaim,ma_exit_ema9,19.81,1,1.0,1.9669,1.9669
avwap_50_reclaim,ma_exit_ema9,22.36,1,0.0,-8.8528,-8.8528
avwap_50_reclaim,ma_exit_ema9,22.87,1,1.0,1.7452,1.7452
