strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,no_data,6,0.3333333333333333,-1.5811833333333334,-9.4871
avwap_50_reclaim,atr_trail_1x,normal_3_5,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_2x,no_data,6,0.5,-2.038766666666667,-12.232600000000001
avwap_50_reclaim,atr_trail_2x,normal_3_5,1,1.0,2.6984,2.6984
avwap_50_reclaim,atr_trail_mae_conditional,no_data,6,0.3333333333333333,-1.5811833333333334,-9.4871
avwap_50_reclaim,atr_trail_mae_conditional,normal_3_5,1,1.0,5.6595,5.6595
avwap_50_reclaim,atr_trail_vix_conditional,no_data,6,0.3333333333333333,-1.4381666666666666,-8.629
avwap_50_reclaim,atr_trail_vix_conditional,normal_3_5,1,1.0,6.3998,6.3998
avwap_50_reclaim,break_even_at_1r,no_data,6,0.3333333333333333,-0.7850166666666668,-4.710100000000001
avwap_50_reclaim,break_even_at_1r,normal_3_5,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,no_data,6,0.3333333333333333,-3.46665,-20.7999
avwap_50_reclaim,breakeven_plus_trail,normal_3_5,1,0.0,0.0,0.0
avwap_50_reclaim,chandelier_3x,no_data,6,0.5,-3.785716666666667,-22.7143
avwap_50_reclaim,chandelier_3x,normal_3_5,1,1.0,1.4009,1.4009
avwap_50_reclaim,class_time_stop,no_data,6,0.6666666666666666,2.160566666666666,12.963399999999996
avwap_50_reclaim,class_time_stop,normal_3_5,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,earnings_blackout,no_data,6,0.3333333333333333,-18.470033333333333,-110.8202
avwap_50_reclaim,earnings_blackout,normal_3_5,1,0.0,-0.6816,-0.6816
avwap_50_reclaim,fixed_4r_2r,no_data,6,0.3333333333333333,-3.139066666666667,-18.834400000000002
avwap_50_reclaim,fixed_4r_2r,normal_3_5,1,1.0,9.3485,9.3485
avwap_50_reclaim,hybrid_50pct_target,no_data,6,0.6666666666666666,-8.958066666666667,-53.748400000000004
avwap_50_reclaim,hybrid_50pct_target,normal_3_5,1,1.0,3.5057,3.5057
avwap_50_reclaim,ma_exit_ema9,no_data,6,0.5,-2.2272499999999997,-13.363499999999998
avwap_50_reclaim,ma_exit_ema9,normal_3_5,1,1.0,1.5216,1.5216
