strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,long_ge_11d,15,0.3333333333333333,-0.4084,-6.1259999999999994
avwap_50_reclaim,atr_trail_1x,medium_4_10d,2,0.0,-8.88165,-17.7633
avwap_50_reclaim,atr_trail_1x,short_le_3d,3,0.0,-4.2303,-12.6909
avwap_50_reclaim,atr_trail_2x,long_ge_11d,15,0.4666666666666667,-0.1678866666666666,-2.518299999999999
avwap_50_reclaim,atr_trail_2x,medium_4_10d,2,0.0,-13.7048,-27.4096
avwap_50_reclaim,atr_trail_2x,short_le_3d,3,0.0,-7.139666666666667,-21.419
avwap_50_reclaim,atr_trail_mae_conditional,long_ge_11d,15,0.3333333333333333,-0.4084,-6.1259999999999994
avwap_50_reclaim,atr_trail_mae_conditional,medium_4_10d,2,0.0,-8.88165,-17.7633
avwap_50_reclaim,atr_trail_mae_conditional,short_le_3d,3,0.0,-4.2303,-12.6909
avwap_50_reclaim,atr_trail_vix_conditional,long_ge_11d,15,0.3333333333333333,-0.12366666666666663,-1.8549999999999995
avwap_50_reclaim,atr_trail_vix_conditional,medium_4_10d,2,0.0,-8.70535,-17.4107
avwap_50_reclaim,atr_trail_vix_conditional,short_le_3d,3,0.0,-3.813966666666667,-11.4419
avwap_50_reclaim,break_even_at_1r,long_ge_11d,15,0.2,-0.36838000000000004,-5.5257000000000005
avwap_50_reclaim,break_even_at_1r,medium_4_10d,2,0.0,-8.88165,-17.7633
avwap_50_reclaim,break_even_at_1r,short_le_3d,3,0.0,-4.794266666666666,-14.3828
avwap_50_reclaim,breakeven_plus_trail,long_ge_11d,15,0.3333333333333333,0.2358533333333332,3.537799999999998
avwap_50_reclaim,breakeven_plus_trail,medium_4_10d,2,0.0,-9.64625,-19.2925
avwap_50_reclaim,breakeven_plus_trail,short_le_3d,3,0.0,-6.867933333333333,-20.6038
avwap_50_reclaim,chandelier_3x,long_ge_11d,15,0.4666666666666667,-0.7684066666666668,-11.526100000000001
avwap_50_reclaim,chandelier_3x,medium_4_10d,2,0.0,-13.9044,-27.8088
avwap_50_reclaim,chandelier_3x,short_le_3d,3,0.0,-8.083533333333333,-24.250600000000002
avwap_50_reclaim,class_time_stop,long_ge_11d,15,0.6666666666666666,-0.6743266666666667,-10.1149
avwap_50_reclaim,class_time_stop,medium_4_10d,2,0.0,-52.25855,-104.5171
avwap_50_reclaim,class_time_stop,short_le_3d,3,0.0,-22.175766666666664,-66.5273
avwap_50_reclaim,earnings_blackout,long_ge_11d,15,0.4666666666666667,-26.12748,-391.9122
avwap_50_reclaim,earnings_blackout,medium_4_10d,2,0.0,-219.57665,-439.1533
avwap_50_reclaim,earnings_blackout,short_le_3d,3,0.0,-80.11933333333333,-240.358
avwap_50_reclaim,fixed_4r_2r,long_ge_11d,15,0.4,-1.257213333333333,-18.858199999999997
avwap_50_reclaim,fixed_4r_2r,medium_4_10d,2,0.0,-14.65485,-29.3097
avwap_50_reclaim,fixed_4r_2r,short_le_3d,3,0.0,-7.139666666666667,-21.419
avwap_50_reclaim,hybrid_50pct_target,long_ge_11d,15,0.6666666666666666,-16.302793333333334,-244.5419
avwap_50_reclaim,hybrid_50pct_target,medium_4_10d,2,0.0,-219.57665,-439.1533
avwap_50_reclaim,hybrid_50pct_target,short_le_3d,3,0.3333333333333333,-40.35203333333333,-121.05609999999999
