strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,compressed_lt_3,4,0.5,0.030949999999999978,0.12379999999999991
avwap_50_reclaim,atr_trail_1x,no_data,7,0.2857142857142857,-2.0521000000000003,-14.364700000000001
avwap_50_reclaim,atr_trail_1x,normal_3_5,9,0.1111111111111111,-2.4821444444444443,-22.339299999999998
avwap_50_reclaim,atr_trail_2x,compressed_lt_3,4,0.5,0.6648,2.6592
avwap_50_reclaim,atr_trail_2x,no_data,7,0.42857142857142855,-2.5585,-17.9095
avwap_50_reclaim,atr_trail_2x,normal_3_5,9,0.2222222222222222,-4.0107333333333335,-36.0966
avwap_50_reclaim,atr_trail_mae_conditional,compressed_lt_3,4,0.5,0.030949999999999978,0.12379999999999991
avwap_50_reclaim,atr_trail_mae_conditional,no_data,7,0.2857142857142857,-2.0521000000000003,-14.364700000000001
avwap_50_reclaim,atr_trail_mae_conditional,normal_3_5,9,0.1111111111111111,-2.4821444444444443,-22.339299999999998
avwap_50_reclaim,atr_trail_vix_conditional,compressed_lt_3,4,0.5,0.10159999999999997,0.4063999999999999
avwap_50_reclaim,atr_trail_vix_conditional,no_data,7,0.2857142857142857,-1.5698,-10.9886
avwap_50_reclaim,atr_trail_vix_conditional,normal_3_5,9,0.1111111111111111,-2.2361555555555555,-20.1254
avwap_50_reclaim,break_even_at_1r,compressed_lt_3,4,0.25,0.038624999999999965,0.15449999999999986
avwap_50_reclaim,break_even_at_1r,no_data,7,0.14285714285714285,-0.8525142857142859,-5.967600000000001
avwap_50_reclaim,break_even_at_1r,normal_3_5,9,0.1111111111111111,-3.5398555555555555,-31.8587
avwap_50_reclaim,breakeven_plus_trail,compressed_lt_3,4,0.5,0.69875,2.795
avwap_50_reclaim,breakeven_plus_trail,no_data,7,0.14285714285714285,-2.7114857142857147,-18.980400000000003
avwap_50_reclaim,breakeven_plus_trail,normal_3_5,9,0.2222222222222222,-2.2414555555555555,-20.1731
avwap_50_reclaim,chandelier_3x,compressed_lt_3,4,0.5,0.44594999999999996,1.7837999999999998
avwap_50_reclaim,chandelier_3x,no_data,7,0.2857142857142857,-3.4985857142857144,-24.4901
avwap_50_reclaim,chandelier_3x,normal_3_5,9,0.3333333333333333,-4.542133333333333,-40.8792
avwap_50_reclaim,class_time_stop,compressed_lt_3,4,0.75,0.77615,3.1046
avwap_50_reclaim,class_time_stop,no_data,7,0.2857142857142857,-16.387214285714286,-114.7105
avwap_50_reclaim,class_time_stop,normal_3_5,9,0.5555555555555556,-7.728155555555556,-69.55340000000001
avwap_50_reclaim,earnings_blackout,compressed_lt_3,4,0.75,1.224275,4.8971
avwap_50_reclaim,earnings_blackout,no_data,7,0.2857142857142857,-64.97184285714286,-454.8029
avwap_50_reclaim,earnings_blackout,normal_3_5,9,0.2222222222222222,-69.05752222222222,-621.5177
avwap_50_reclaim,fixed_4r_2r,compressed_lt_3,4,0.75,1.224275,4.8971
avwap_50_reclaim,fixed_4r_2r,no_data,7,0.14285714285714285,-4.924457142857142,-34.471199999999996
avwap_50_reclaim,fixed_4r_2r,normal_3_5,9,0.2222222222222222,-4.445866666666666,-40.0128
avwap_50_reclaim,hybrid_50pct_target,compressed_lt_3,4,0.75,1.224275,4.8971
avwap_50_reclaim,hybrid_50pct_target,no_data,7,0.2857142857142857,-70.76657142857142,-495.366
avwap_50_reclaim,hybrid_50pct_target,normal_3_5,9,0.6666666666666666,-34.92026666666666,-314.2824
avwap_50_reclaim,ma_exit_ema9,compressed_lt_3,4,0.75,0.47312499999999996,1.8924999999999998
avwap_50_reclaim,ma_exit_ema9,no_data,7,0.42857142857142855,-1.3737285714285714,-9.6161
avwap_50_reclaim,ma_exit_ema9,normal_3_5,9,0.1111111111111111,-3.1396888888888888,-28.257199999999997
avwap_50_reclaim,mfe_lockin_trail,compressed_lt_3,4,0.5,0.11807499999999999,0.47229999999999994
avwap_50_reclaim,mfe_lockin_trail,no_data,7,0.2857142857142857,-1.8891571428571428,-13.2241
avwap_50_reclaim,mfe_lockin_trail,normal_3_5,9,0.1111111111111111,-2.8052555555555556,-25.2473
avwap_50_reclaim,multi_tier_partial,compressed_lt_3,4,0.75,0.73405,2.9362
avwap_50_reclaim,multi_tier_partial,no_data,7,0.2857142857142857,-1.9049714285714288,-13.334800000000001
avwap_50_reclaim,multi_tier_partial,normal_3_5,9,0.2222222222222222,-2.1944,-19.7496
avwap_50_reclaim,next_pivot_target,compressed_lt_3,4,0.75,0.31615000000000004,1.2646000000000002
avwap_50_reclaim,next_pivot_target,no_data,7,0.42857142857142855,-4.1067,-28.7469
avwap_50_reclaim,next_pivot_target,normal_3_5,9,0.5555555555555556,-4.278255555555556,-38.5043
avwap_50_reclaim,r_multiple_2r,compressed_lt_3,4,0.75,2.8295749999999997,11.318299999999999
avwap_50_reclaim,r_multiple_2r,no_data,7,0.14285714285714285,-2.4622142857142855,-17.2355
avwap_50_reclaim,r_multiple_2r,normal_3_5,9,0.2222222222222222,-2.958311111111111,-26.6248
avwap_50_reclaim,r_multiple_3r,compressed_lt_3,4,0.5,0.22917500000000002,0.9167000000000001
avwap_50_reclaim,r_multiple_3r,no_data,7,0.14285714285714285,-2.112428571428571,-14.786999999999999
avwap_50_reclaim,r_multiple_3r,normal_3_5,9,0.2222222222222222,-2.6606666666666667,-23.946
avwap_50_reclaim,regime_flip,compressed_lt_3,4,0.75,0.9687749999999999,3.8750999999999998
avwap_50_reclaim,regime_flip,no_data,7,0.42857142857142855,-11.680357142857144,-81.7625
avwap_50_reclaim,regime_flip,normal_3_5,9,0.5555555555555556,-8.987366666666667,-80.88629999999999
avwap_50_reclaim,reverse_signal,compressed_lt_3,4,0.5,0.030949999999999978,0.12379999999999991
avwap_50_reclaim,reverse_signal,no_data,7,0.2857142857142857,-2.0521000000000003,-14.364700000000001
avwap_50_reclaim,reverse_signal,normal_3_5,9,0.1111111111111111,-2.4821444444444443,-22.339299999999998
avwap_50_reclaim,smc_mitigation_zone,compressed_lt_3,4,0.5,0.030949999999999978,0.12379999999999991
avwap_50_reclaim,smc_mitigation_zone,no_data,7,0.2857142857142857,-1.3034857142857141,-9.1244
avwap_50_reclaim,smc_mitigation_zone,normal_3_5,9,0.1111111111111111,-2.4821444444444443,-22.339299999999998
avwap_50_reclaim,time_stop_10d,compressed_lt_3,4,0.5,-0.01695000000000002,-0.06780000000000008
avwap_50_reclaim,time_stop_10d,no_data,7,0.42857142857142855,-3.3038285714285713,-23.1268
avwap_50_reclaim,time_stop_10d,normal_3_5,9,0.2222222222222222,-5.610488888888889,-50.4944
avwap_50_reclaim,time_stop_20d,compressed_lt_3,4,0.75,0.9687749999999999,3.8750999999999998
avwap_50_reclaim,time_stop_20d,no_data,7,0.42857142857142855,-11.680357142857144,-81.7625
avwap_50_reclaim,time_stop_20d,normal_3_5,9,0.5555555555555556,-8.987366666666667,-80.88629999999999
avwap_50_reclaim,trailing_10pct,compressed_lt_3,4,0.75,1.224275,4.8971
avwap_50_reclaim,trailing_10pct,no_data,7,0.14285714285714285,-4.521914285714286,-31.6534
avwap_50_reclaim,trailing_10pct,normal_3_5,9,0.2222222222222222,-4.703288888888888,-42.3296
avwap_50_reclaim,trailing_15pct,compressed_lt_3,4,0.75,1.224275,4.8971
avwap_50_reclaim,trailing_15pct,no_data,7,0.14285714285714285,-5.678928571428571,-39.7525
avwap_50_reclaim,trailing_15pct,normal_3_5,9,0.2222222222222222,-6.42531111111111,-57.827799999999996
avwap_50_reclaim,trailing_5pct,compressed_lt_3,4,0.5,-0.028200000000000003,-0.11280000000000001
